input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,tls_wildcard_certificate,webserver,csp_domains_,tls_subject_org_,favicon,tls_mismatched,final_url,tls_expired,location
management.ecr.cm.com,Cash Register - Management,200,73237,management.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-12T02:58:06Z,2025-05-13T03:58:05Z,CN=management.ecr.cm.com,management.ecr.cm.com,management.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,113d55dd84e42f145ca690f5432a0840,e9b8246d275cbf7179c20934920164078de61297ac015b82eb51e599d63d8ea9,ctls,management.ecr.cm.com,cloudflare,443,https://management.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,32,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
manager.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://manager.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
mandate.cmtelecom.com,CM platform | Login to your account,200,16460,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://mandate.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,Microsoft ASP.NET,313,False,True,nonerror,0,True,cloudflare,www.googletagmanager.com,,849619871,,https://auth.cm.com/Account/Login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3Dbff-prod%26redirect_uri%3Dhttps%253A%252F%252Flogin.cmtelecom.com%252Fsignin-oidc%26response_type%3Dcode%26scope%3Dopenid%2520profile%2520offline_access%2520cm%26code_challenge%3DyYWZNn9iaB4U2BhGS_sHK9dhuUWk8fbUC_TbKovPmro%26code_challenge_method%3DS256%26nonce%3D638750678777741909.MzQyYzhlZGEtNDI4OS00ZGFhLTk2NjAtODdkNTFmNzA5ZWY4MWNlNzJkNjgtYTYxMy00MzE4LTg5MGYtMDlmMDE0NjhmZmM0%26expires_on%3D2025-02-13T18%253A39%253A37%26state%3DCfDJ8KHSN4GV-ttCi7FJN6N0WDcHwSun0aj7b07KkDODZlfGWQGGArhjEA2V9BtaKAjd_Py2WqohVu1pBQR3f0RfT4P3xXfQIVrXAxYRCJF-o4kIMYxS53b0Jr3NwdtnJ2c7wrPvHN0QnjgSr2F3bD61j5zJrPS3n3mSz4q3f5zPGo6EluyGIeogRfURXtykfHIgneNsm3H3LwklIQupv1BdvhJb3DR65F5ma9uJC696ci525bNdK-_5QH8kbTsiR1nye9bWS3DtNSuGARfEUsP0c4VYAx0Ui2FyHKQxrYwzDfwo2ViHs_kDrN6IIi47b7opwO4ZiZbOIyiAYLyO6ftk2nuOxzpSAVkGyZRt7XwD-h4wnH7cau1sczzq2ygMrMmUAnV1R1nGr-gineXC8SybF9DIrHCL4m5xbW90M2qq6zTJ%26x-client-SKU%3DID_NET8_0%26x-client-ver%3D7.1.2.0,,
manthanos.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://manthanos.botsupport.cm.com,http,text/html,GET,142.250.181.243,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
marketing3itsecure.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://marketing3itsecure.botsupport.cm.com,http,text/html,GET,142.250.185.115,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
markets.cmtelecom.com,Attention Required! | Cloudflare,403,4515,markets.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,markets.cmtelecom.com,cloudflare,443,https://markets.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::6812:29ab,HTTP/3,94,False,True,nonerror,0,True,cloudflare,,,,,,,
media.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://media.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:830::2013,,12,False,True,error,0,,ghs,,,,,,,
messages.cmtelecom.com,Messages | CM,200,3676,messages.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,messages.cmtelecom.com,cloudflare,443,https://messages.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/cm/favicon-32x32.png,2606:4700:4400::6812:29ab,HTTP/3,43,False,True,other,0,True,cloudflare,,,849619871,,,,
messaginglog.cmtelecom.com,Message log - CM.com,200,2129,messaginglog.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,messaginglog.cmtelecom.com,cloudflare,443,https://messaginglog.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,HTTP/3,34,False,True,other,0,True,cloudflare,,,849619871,,,,
mikedavie.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://mikedavie.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
mmc.cdn.cm.com,Not Found,404,28088,mmc.cdn.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-12-16T22:14:55Z,2025-03-16T23:14:52Z,CN=mmc.cdn.cm.com,mmc.cdn.cm.com,mmc.cdn.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,20bbe805112b966ea5fcc2277db48db7,4e6aa1899ad56f64e6cf501b68443b2e0b67b582094cc27a8c340f7d07117e17,ctls,mmc.cdn.cm.com,cloudflare,443,https://mmc.cdn.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6810:efc8,HTTP/3,607,False,True,error,0,,cloudflare,,,1900658278,,,,
mmc.cm.com,,404,18,mmc.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T11:45:00Z,2025-05-11T12:38:13Z,CN=mmc.cm.com,mmc.cm.com,mmc.cm.com,"CN=WR3, O=Google Trust Services, C=US",WR3,Google Trust Services,fbcf151a759897214833ab83a6f79cfd,2614d7817bf816bd12d55d8eb4cc31d2c9a5fe61ddd84f075f6340e74f42cfde,ctls,mmc.cm.com,google,443,https://mmc.cm.com,https,text/plain,GET,34.36.81.185,/,/favicon.ico,34.36.81.185,HTTP/3,1,False,True,nonerror,0,,,,,,,,,
mobile-order.acceptance.ecr.cm.com,Mobile order,200,72766,mobile-order.acceptance.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T18:45:58Z,2025-05-12T19:45:57Z,CN=mobile-order.acceptance.ecr.cm.com,mobile-order.acceptance.ecr.cm.com,mobile-order.acceptance.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,c89485c2b15ccc3ae1a0b13e04404ee3,16c0f9a2262d67a02142c87b67d1e1cc4dc37e735574c0b47d2161e11ae064b5,ctls,mobile-order.acceptance.ecr.cm.com,cloudflare,443,https://mobile-order.acceptance.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,24,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
mobile-order.ecr.cm.com,Mobile order,200,72766,mobile-order.ecr.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-10T11:02:51Z,2025-05-11T12:02:50Z,CN=mobile-order.ecr.cm.com,mobile-order.ecr.cm.com,mobile-order.ecr.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,11d34b4837cf8d08c0ab690a984cf52e,b57d48b277f3a84f3656be23925b67029f4be9d3326fff2500f314c67c392a1e,ctls,mobile-order.ecr.cm.com,cloudflare,443,https://mobile-order.ecr.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,HTTP/3,24,False,True,nonerror,0,,cloudflare,,,-2083129838,,,,
mobile.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://mobile.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
mocomoments.cmtelecom.com,CM.com Events - Join Us at an Event Near You,200,163992,www.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T11:15:41Z,2025-05-12T12:15:37Z,CN=www.cm.com,www.cm.com,www.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,c8299ccaec666c01386b8d4d2ed27eb9,6495b1fb6bf48bb105187b8c64e8f2656d1d39a0c19a544de9e2f55991a6a3bb,ctls,www.cm.com,cloudflare,443,https://mocomoments.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon-196x196.png,2606:4700:4400::ac40:9255,HTTP/3,2454,False,True,other,0,,cloudflare,,,,,https://www.cm.com/events/,,
mq-signs-o.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://mq-signs-o.botsupport.cm.com,http,text/html,GET,142.250.186.147,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
msd-bld-wpd-05.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://msd-bld-wpd-05.botsupport.cm.com,http,text/html,GET,142.250.186.147,/,/favicon.ico,2a00:1450:4001:803::2013,,12,False,True,error,0,,ghs,,,,,,,
mtg01.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://mtg01.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
mwc17.cmtelecom.com,The requested page couldn't be found,404,185208,www.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T11:15:41Z,2025-05-12T12:15:37Z,CN=www.cm.com,www.cm.com,www.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,c8299ccaec666c01386b8d4d2ed27eb9,6495b1fb6bf48bb105187b8c64e8f2656d1d39a0c19a544de9e2f55991a6a3bb,ctls,www.cm.com,cloudflare,443,https://mwc17.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/favicon-196x196.png,2606:4700:4400::6812:29ab,HTTP/3,2452,False,True,other,0,,cloudflare,,,,,https://www.cm.com/events/mobile-world-congress/,,
mwc18.cmtelecom.com,The requested page couldn't be found,404,185208,www.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-11T11:15:41Z,2025-05-12T12:15:37Z,CN=www.cm.com,www.cm.com,www.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,c8299ccaec666c01386b8d4d2ed27eb9,6495b1fb6bf48bb105187b8c64e8f2656d1d39a0c19a544de9e2f55991a6a3bb,ctls,www.cm.com,cloudflare,443,https://mwc18.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon-196x196.png,2606:4700:4400::6812:29ab,HTTP/3,2452,False,True,other,0,,cloudflare,,,,,https://www.cm.com/events/mobile-world-congress/,,
my.cm.com,,200,5251,my.cm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-02-03T06:57:17Z,2025-05-04T06:57:16Z,CN=my.cm.com,my.cm.com,my.cm.com,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,6c62c51cc401b482dbea04f960c0654d,3adb18cbc1b6d8d5e469b32aee5696caafb383469048a632b273161498df859d,ctls,my.cm.com,,443,https://my.cm.com,https,text/html,GET,15.197.195.200,/,/bc/image/fileStoreRecord,3.33.238.178,Nginx,167,False,,nonerror,0,,nginx,http://localhost:65111,,202276546,,https://my.cm.com/app/UserHome?iss=https%3A%2F%2Fmy.cm.com&session_hint=AUTHENTICATED,,
my.test.cm.com,,200,5377,my.test.cm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2025-02-03T06:16:19Z,2025-05-04T06:16:18Z,CN=my.test.cm.com,my.test.cm.com,my.test.cm.com,"CN=R11, O=Let's Encrypt, C=US",R11,Let's Encrypt,5c7739a555c2da37c7c1288fab2a233d,ef011f7098e0fafe7de6798f60c5457ac77b847d000ec60e288e090db69f911b,ctls,my.test.cm.com,,443,https://my.test.cm.com,https,text/html,GET,52.223.7.228,/,/bc/image/fileStoreRecord,35.71.186.154,Nginx,170,False,,nonerror,0,,nginx,http://localhost:65141,,202276546,,https://my.test.cm.com/app/UserHome?iss=https%3A%2F%2Fmy.test.cm.com&session_hint=AUTHENTICATED,,
nathan-test.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://nathan-test.botsupport.cm.com,http,text/html,GET,142.250.186.147,/,/favicon.ico,2a00:1450:4001:82f::2013,,12,False,True,error,0,,ghs,,,,,,,
net3ds-sim.sandbox.payments.cm.com,403 Forbidden,403,151,,,,,,,,,,,,,,,,,,cloudflare,443,https://net3ds-sim.sandbox.payments.cm.com,https,text/html,GET,104.16.239.200,/,/favicon.ico,2606:4700::6811:f0a9,Cloudflare,8,False,True,error,0,,cloudflare,,,,,,,
netwep.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://netwep.botsupport.cm.com,http,text/html,GET,142.250.185.83,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
newcustomerstemp-exchangedns.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://newcustomerstemp-exchangedns.botsupport.cm.com,http,text/html,GET,142.250.185.147,/,/favicon.ico,2a00:1450:4001:80e::2013,,12,False,True,error,0,,ghs,,,,,,,
nflx20.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://nflx20.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
nhhuydvi5x.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://nhhuydvi5x.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:831::2013,,12,False,True,error,0,,ghs,,,,,,,
noogukkn5ey.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://noogukkn5ey.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:806::2013,,12,False,True,error,0,,ghs,,,,,,,
nosms.cmtelecom.com,NO-SMS,200,5973,nosms.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,nosms.cmtelecom.com,cloudflare,443,https://nosms.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/assets/favicon.png,2606:4700:4400::6812:29ab,HTTP/3,102,False,True,nonerror,0,True,cloudflare,,,-211833224,,,,
nra-emea-de-muc-2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://nra-emea-de-muc-2.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
numbersshop.cmtelecom.com,,200,,numbersshop.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,numbersshop.cmtelecom.com,cloudflare,443,https://numbersshop.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/favicon.ico,2606:4700:4400::ac40:9255,HTTP/3,1,False,True,other,0,True,cloudflare,,,,,,,
oauth2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://oauth2.botsupport.cm.com,http,text/html,GET,216.58.206.83,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
odsmonitor.cmtelecom.com,ODS Monitor | CM,200,1498,odsmonitor.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-13T06:37:05Z,2025-04-13T07:36:56Z,CN=cmtelecom.com,cmtelecom.com,*.cmtelecom.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,fcb8e4ec776c1d8f400615a1d87e0ea3,dd7ed486a4d45f21c1053008b2072d926416631322468fedd2bcf31be0a23bbd,ctls,odsmonitor.cmtelecom.com,cloudflare,443,https://odsmonitor.cmtelecom.com,https,text/html,GET,104.18.41.171,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,HTTP/3,28,False,True,other,0,True,cloudflare,,,849619871,,,,
opis-hb.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://opis-hb.botsupport.cm.com,http,text/html,GET,142.250.185.83,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
order.ticketing.cm.com,404 - Page Not Found | CM Tickets,404,2796,order.ticketing.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-22T23:28:51Z,2025-04-23T00:28:48Z,CN=cm.com,cm.com,*.ticketing.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,bd1478f08f2cb5176136b4e5e96de7f2,d094524c3f8263640a6051b560c7de5dbe28df89bfc69c4628f72c65f3e67d3f,ctls,order.ticketing.cm.com,cloudflare,443,https://order.ticketing.cm.com,https,text/html,GET,104.16.239.200,/,/icons/favicon-32x32.png,2606:4700::6811:f0a9,HTTP/3,59,False,True,error,0,True,cloudflare,*.cmtelecom.com,,849619871,,,,
organization.cmtelecom.com,CM platform | Login to your account,200,16439,auth.cm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-02-03T09:01:35Z,2025-05-04T10:01:14Z,CN=cm.com,cm.com,*.cm.com,"CN=WE1, O=Google Trust Services, C=US",WE1,Google Trust Services,cb145f244f2ecc929038fd41be554e3e,844fb73e8d265efe5709d7ecfad6b9b1b5bdec5cf4b3ccaa23b12b834174ee87,ctls,auth.cm.com,cloudflare,443,https://organization.cmtelecom.com,https,text/html,GET,172.64.146.85,/,/cm/favicon-32x32.png,2606:4700:4400::ac40:9255,Microsoft ASP.NET,313,False,True,nonerror,0,True,cloudflare,www.googletagmanager.com,,849619871,,https://auth.cm.com/Account/Login?ReturnUrl=%2Fconnect%2Fauthorize%2Fcallback%3Fclient_id%3Dbff-prod%26redirect_uri%3Dhttps%253A%252F%252Flogin.cm.com%252Fsignin-oidc%26response_type%3Dcode%26scope%3Dopenid%2520profile%2520offline_access%2520cm%26code_challenge%3De-brMHIyq-_YAkXuepZTSP0PxMpUas7udhDjzP-YJ5w%26code_challenge_method%3DS256%26nonce%3D638750678836446993.ODM0M2M2MDQtOTQzNS00NTYwLWI2YzctY2UyOTk5YTZjMjgyZjk4YzJiZGItMThhYy00YmNkLTkzN2UtMGE1NTMyYmQ2OTZj%26expires_on%3D2025-02-13T18%253A39%253A43%26state%3DCfDJ8KHSN4GV-ttCi7FJN6N0WDfOiMiuWEAs0Y15yPL7n_conLMbOdfL5C2YEc-hMJLPpOkOx4MSUwF_JWz8CQFDX2Yew6efwzU89QahLa_YxsPF2N8uY48WWbR4rOpcQ9009eFp9GBpGtzOlhqREuQnsTovoFP7JcWfnGwTdPvAYc_4YaIV4Bd2-jbcDSsb4U_g15f1x1uZc_qigNa84DllthlamTMo0DDQAz-cqFnk3yyIw9XRdNuQgVMjHan24FkttYdL7I0neIcON26zGu8YWapJnMoJeD9J-SpChL9rNQF6B0hgMiSr-DKWaR2mQbNk7RDlCK6x-LcT-YMB4FvkZZYce5-Nimhq_5Wy4tMaOzHCH2183RsVQ2RxX8NDh5dlMZGKWRjLEmXoFgoteFTJZCbM2t6G1msXtwhpLUCFBVOq%26x-client-SKU%3DID_NET8_0%26x-client-ver%3D7.1.2.0,,
orientamento.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://orientamento.botsupport.cm.com,http,text/html,GET,142.250.186.115,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
origin.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://origin.botsupport.cm.com,http,text/html,GET,142.250.185.83,/,/favicon.ico,2a00:1450:4001:808::2013,,12,False,True,error,0,,ghs,,,,,,,
orkicuebt2.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://orkicuebt2.botsupport.cm.com,http,text/html,GET,142.250.185.115,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
ossswebcs4.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://ossswebcs4.botsupport.cm.com,http,text/html,GET,142.250.185.243,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
ot-test.cmtelecom.com,,403,94,ot-test.cmtelecom.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-13T09:29:27Z,2025-10-13T09:24:00Z,"CN=ot-test.cmtelecom.com, O=Logius, C=NL",ot-test.cmtelecom.com,ot-test.cmtelecom.com,"CN=QuoVadis PKIoverheid Private Services CA - G1, organizationIdentifier=NTRNL-30237459, O=QuoVadis Trustlink B.V., C=NL, organizationIdentifier=NTRNL-30237459",QuoVadis PKIoverheid Private Services CA - G1,QuoVadis Trustlink B.V.,5cc6eb9104866729e60f91c09a2c99cd,a5861ed3f55ff6fc0cfb65f7fc8a164aec6021372991f584634238d9fae6b054,ctls,ot-test.cmtelecom.com,,443,https://ot-test.cmtelecom.com,https,text/html,GET,188.94.186.12,/,/favicon.ico,188.94.186.12,,5,False,,error,0,,,,Logius,,,,,
ourproposal.cm.com,Winning Proposal CM.com,200,2734,ourproposal.cm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-10-18T00:00:00Z,2025-04-18T23:59:59Z,CN=ourproposal.cm.com,ourproposal.cm.com,ourproposal.cm.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e4b407d5071b7cd473e80adf152fbbc7,9f259598f045c53bf8f7b697d60eeb9f6b2c5ac68f6cdc7addc23eeced6c16c5,ctls,ourproposal.cm.com,,443,https://ourproposal.cm.com,https,text/html,GET,20.50.2.7,/,/favicon.ico,20.50.2.7,PHP,72,False,,nonerror,0,,nginx,,,195749347,,https://ourproposal.cm.com/auth/login,,
oxy-oxygen-d89bce32.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://oxy-oxygen-d89bce32.botsupport.cm.com,http,text/html,GET,142.250.185.115,/,/favicon.ico,2a00:1450:4001:80b::2013,,12,False,True,error,0,,ghs,,,,,,,
oxyoxygen-628af23b.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://oxyoxygen-628af23b.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:812::2013,,12,False,True,error,0,,ghs,,,,,,,
p22-smtp.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://p22-smtp.botsupport.cm.com,http,text/html,GET,216.58.206.51,/,/favicon.ico,2a00:1450:4001:81c::2013,,12,False,True,error,0,,ghs,,,,,,,
p26-buy.botsupport.cm.com,Error 404 (Not Found)!!1,404,1561,,,,,,,,,,,,,,,,,,google,80,http://p26-buy.botsupport.cm.com,http,text/html,GET,172.217.18.19,/,/favicon.ico,2a00:1450:4001:806::2013,,12,False,True,error,0,,ghs,,,,,,,
paasjira.cm.com,Log in with Atlassian account,200,4392,id.atlassian.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-10-09T00:00:00Z,2025-11-07T23:59:59Z,CN=*.atlassian.net,*.atlassian.net,atlassian.net,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,d0d84c14428d994426c40ec29584aa7d,a9e5d8efd48eedb894362fce9122af08fef776adcd30434b14e8a2d8a838c892,ctls,id.atlassian.com,,443,https://paasjira.cm.com,https,text/html,GET,188.94.184.71,/,/favicon.ico,188.94.186.71,Zipkin,1,False,,nonerror,0,True,AtlassianEdge,https://web-security-reports.services.atlassian.com/csp-report/id-frontend,,,,https://id.atlassian.com/login?continue=https%3A%2F%2Fid.atlassian.com%2Fjoin%2Fuser-access%3Fresource%3Dari%253Acloud%253Ajira%253A%253Asite%252Fced1b409-c29c-4123-a18a-5d39c5b7cdd5%26continue%3Dhttps%253A%252F%252Fcmcom.atlassian.net%252Fjira%252Fsoftware%252Fprojects%252FPAAS%252Fissues%252F&application=jira,,
