input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,webserver,final_url,tls_mismatched,cdn_name,cdn,tls_expired,tls_self_signed,location
id-asvt-directvcommercial.test.att.com,403 Forbidden,403,118,id-asvt-directvcommercial.test.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-02-15T23:59:59Z,"CN=id-asvt-directvcommercial.test.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",id-asvt-directvcommercial.test.att.com,"AT&T Services, Inc.",id-asvt-directvcommercial.test.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,601b003cca8268d0652251d59819210e,7ac3d801b10d87c225a9886c8acf6cca79584a1a6a0704ef385f557e1b7c75b7,,ctls,id-asvt-directvcommercial.test.att.com,443,https://id-asvt-directvcommercial.test.att.com:443,https,text/html,GET,107.20.235.57,/,1344368402,54.86.145.55,,7,False,,awselb/2.0,,,,,,,
id-dev-directvcommercial.test.att.com,403 Forbidden,403,118,id-dev-directvcommercial.test.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-07T00:00:00Z,2023-07-08T23:59:59Z,"CN=id-dev-directvcommercial.test.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",id-dev-directvcommercial.test.att.com,"AT&T Services, Inc.",id-dev-directvcommercial.test.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1771d93b82f3c5a9277aa6e18a50d34b,be0eedb1a77b767fca6600dac78f0287f2b6dbaafe1eb74de717f4f4d6dd76ed,,ctls,id-dev-directvcommercial.test.att.com,443,https://id-dev-directvcommercial.test.att.com:443,https,text/html,GET,54.80.111.4,/,1344368402,3.230.255.220,,7,False,,awselb/2.0,,,,,True,,
id-od-directvcommercial.att.com,,404,,id-od-directvcommercial.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-30T00:00:00Z,2024-06-25T23:59:59Z,"CN=id-od-directvcommercial.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",id-od-directvcommercial.att.com,"AT&T Services, Inc.",id-od-directvcommercial.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b1752af40022315fd3f95b91984c117e,0930b96c3f12c28308d9d23d6b33701f4e80bc4bbe7f5771cc2664a4adcc991d,,ctls,id-od-directvcommercial.att.com,443,https://id-od-directvcommercial.att.com:443,https,text/plain,GET,3.215.243.101,/,-1840324437,18.205.136.43,,1,False,,awselb/2.0,,,,,,,
id-ops-directvcommercial.test.att.com,,404,,id-ops-directvcommercial.test.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-12T00:00:00Z,2024-05-12T23:59:59Z,"CN=id-ops-directvcommercial.test.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",id-ops-directvcommercial.test.att.com,"AT&T Services, Inc.",id-ops-directvcommercial.test.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,0a0a5ed6ff37475b64253d3bbf714328,a99b46f4ea9c41fc24c4d217a4012e8e2fb90a15c9faa35eaea0c0e97eec34f4,,ctls,id-ops-directvcommercial.test.att.com,443,https://id-ops-directvcommercial.test.att.com:443,https,text/plain,GET,18.206.29.42,/,-1840324437,52.44.112.11,,1,False,,awselb/2.0,,,,,,,
id-pp-directvcommercial.att.com,403 Forbidden,403,118,id-pp-directvcommercial.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-12T00:00:00Z,2024-05-12T23:59:59Z,"CN=id-pp-directvcommercial.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",id-pp-directvcommercial.att.com,"AT&T Services, Inc.",id-pp-directvcommercial.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,452824607124a103eaa7f720e56ed1f0,2b51ff43ff043071e71748d4ad4b6ddc15f6ce6e300e35f6bc0464426e27bac2,,ctls,id-pp-directvcommercial.att.com,443,https://id-pp-directvcommercial.att.com:443,https,text/html,GET,34.238.23.167,/,1344368402,3.223.101.124,,7,False,,awselb/2.0,,,,,,,
id-qa-directvcommercial.test.att.com,403 Forbidden,403,118,id-qa-directvcommercial.test.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-18T00:00:00Z,2024-02-15T23:59:59Z,"CN=id-qa-directvcommercial.test.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",id-qa-directvcommercial.test.att.com,"AT&T Services, Inc.",id-qa-directvcommercial.test.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,bd4cb0f31b517ccc07ed14f98aaf3051,1533391b3ef7b82d0c6c016f216fa296364e8621a2953e72a601b6d047b0c9e0,,ctls,id-qa-directvcommercial.test.att.com,443,https://id-qa-directvcommercial.test.att.com:443,https,text/html,GET,54.86.229.111,/,1344368402,44.215.175.4,,7,False,,awselb/2.0,,,,,,,
id-qa-od-directvcommercial.test.att.com,403 Forbidden,403,118,id-qa-od-directvcommercial.test.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-07T00:00:00Z,2024-02-26T23:59:59Z,"CN=id-qa-od-directvcommercial.test.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",id-qa-od-directvcommercial.test.att.com,"AT&T Services, Inc.",id-qa-od-directvcommercial.test.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b717e1d5e7dc85f572275b833c048d6f,685b0bf76f81d96822cee164eee778c102ad1501ba1f99efb0918f6d4e2e54b4,,ctls,id-qa-od-directvcommercial.test.att.com,443,https://id-qa-od-directvcommercial.test.att.com:443,https,text/html,GET,52.23.26.240,/,1344368402,52.2.126.165,,7,False,,awselb/2.0,,,,,,,
idaho.att.com,403 Forbidden,403,146,www.attconnects.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-16T00:00:00Z,2024-06-14T23:59:59Z,"CN=www.attconnects.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.attconnects.com,"Cloudflare, Inc.",www.attconnects.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a05e20b1b726f8f2f418b7cd6510c0a7,bcdfbdb40630401c83a7675ab1a02ba83f5f00622e144bb14bb4f380e126167c,,ctls,www.attconnects.com,443,https://idaho.att.com:443,https,text/html,GET,141.193.213.21,/,-1561873722,141.193.213.20,HTTP/3,8,False,,cloudflare,https://www.attconnects.com/idaho,,,,,,
identity.att.com,,200,828,identity.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=lsreg.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",lsreg.att.com,"AT&T Services, Inc.",identity.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,9e17bf456737f368f0389ab85d40c580,1d2ab5a4d71a797c98ea61b2409d18f69470ec32c1a59239cd22d5a1569bf123,,ctls,identity.att.com,443,https://identity.att.com:443,https,text/html,GET,23.1.106.246,/,87212129,2600:1480:3000:103::,HSTS,18,False,,,,,,,,,
identity.stage.att.com,,200,841,identity.stage.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-16T00:00:00Z,2024-02-16T23:59:59Z,"CN=lsreg.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",lsreg.att.com,"AT&T Services, Inc.",identity.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,9e17bf456737f368f0389ab85d40c580,1d2ab5a4d71a797c98ea61b2409d18f69470ec32c1a59239cd22d5a1569bf123,,ctls,identity.stage.att.com,443,https://identity.stage.att.com:443,https,text/html,GET,23.1.106.246,/,87212129,2600:1480:3000:103::,HSTS,18,False,*.inq.com,,,,,,,,
identity.test.att.com,,200,407,identity.test.att.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-06-14T23:59:59Z,"CN=*.test.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.test.att.com,"AT&T Services, Inc.",*.test.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f63ce9d163a1d7b04b70ab83b232e91f,2a8ad0bf19e2d9af21c133420319d51ec1c97aba88917f7d17ca52eb425142b5,True,ctls,identity.test.att.com,443,https://identity.test.att.com:443,https,text/html,GET,144.161.137.218,/,87212129,144.161.137.218,HSTS,13,False,*.inq.com,,,,,,,,
idp-dev-cloud.att.com,Access Denied,403,277,idp-dev-cloud.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,idp-dev-cloud.att.com,443,https://idp-dev-cloud.att.com:443,https,text/html,GET,104.76.201.120,/,-1684422490,2a02:26f0:480:991::2db1,HSTS,10,False,,,,,,,,,
idp-mpie.stage.att.com,Service Unavailable - Fail to connect,503,271,dssqa-m.stage.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.stage.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.stage.att.com,"AT&T Services, Inc.",*.stage.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,95fdc31f88519338e36156faf4c11fc6,841a65fc130286ff9feaa6345ba2ede2586ba6c1676e818dd1e70634beeb7b79,True,ctls,dssqa-m.stage.att.com,443,https://idp-mpie.stage.att.com:443,https,text/html,GET,23.37.35.219,/,-784105040,2a02:26f0:1700:38f::1cbf,HSTS,9,False,,AkamaiGHost,https://dssqa-m.stage.att.com/myatt/#/login,,,,,,
idp.att.com,Service Unavailable,503,269,idp.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,idp.att.com,443,https://idp.att.com:443,https,text/html,GET,104.111.217.97,/,-163671336,2a02:26f0:1700:381::2db1,,9,False,,AkamaiGHost,,,,,,,
idpgw-external-nonprod.test.att.com,,404,48,idpgw-external-nonprod.test.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-01T00:00:00Z,2023-11-04T23:59:59Z,"CN=idpgw-external-nonprod.test.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",idpgw-external-nonprod.test.att.com,"AT&T Services, Inc.",zlt27145.enaf.vci.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8c09db8d0eff6414dfc60794064c9e8e,39836f3016101e16ba5617582952e4b8c9861fb895293f29134b121824ff5980,,ctls,idpgw-external-nonprod.test.att.com,443,https://idpgw-external-nonprod.test.att.com:443,https,application/json,GET,144.160.117.81,/,834205737,144.160.117.81,,1,False,,,,,,,,,
idpgw.att.com,,404,48,idpgw.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-13T00:00:00Z,2024-01-24T23:59:59Z,"CN=idpgw.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",idpgw.att.com,"AT&T Services, Inc.",zlp43015.enaf.vci.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,13be625ce09668b359a58c637251e6b3,62989c452dbd578a6020f31b3463ffd6bea38e1521028dfb9257dc9cde3befdc,,ctls,idpgw.att.com,443,https://idpgw.att.com:443,https,application/json,GET,144.161.121.214,/,834205737,144.161.121.214,,1,False,,,,,,,,,
idpro.att.com,ATT Login Redirect,200,2429,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,11391cc56839760035d38bceec3a4694,999b64f482d50ccb1e1a28bf46b5ba7fd09cad418879e76aa21fb6bf5d16dbf4,,ctls,saml.e-access.att.com,443,https://idpro.att.com:443,https,text/html,GET,72.246.169.113,/,1373104193,2a02:26f0:1700:394::2db1,HSTS,81,False,,,https://saml.e-access.att.com/isam/sps/ATTIDP_Lighthouse/saml20/login?SAMLRequest=fVLLbtswELz7KwLdJeoROS5hG1DitDXg2kas9pCLwVBri4BEstxV0v59KSlN2qDNHpczszMDzlG0jeVFR7W%2Bg%2B8dIE0u%2FPxoG418eFwEndPcCFTItWgBOUl%2BKL5seBrF3DpDRpomeEN7nyUQwZEyeqStV4tgt73d7D6tt8cHSE9X8kOSJNPTbApVFmd5KmQqLys5neV5MrusIINspH4Dh15nEXjZYDKqIXaw1khCk9%2FHaRbGV2GSlHHO85hn6f1IXfmwSgsa6DWRRc5Y7z2CUEgJiJEgiqRpmfJrhhZZUZbr1f64UeeaatMhDIQ0Zo05q%2Bc0%2B%2BdKrpWulD6%2F38TDCEL%2BuSz34X53KEeR4ndDN0Zj14I7gHtUEr7ebV7NqsrX%2F2LyyYbSaAJNzDadt4PMaBiMhb3LENEw0RC4PvQjHIXEyNY2WA4X5z2GD%2BW55T8vzNmfkFeS5Vufy%2FdiGiV%2FDvt%2BPhrXCvp%2F%2FCRKho2qwtMA5Z1GC1KdFFTBi0zRNObpxoEgWATkOggu2HIyevn75y5%2FAQ%3D%3D&RelayState=%2F,,,,,,
idptest.stage.blogin.att.com,IBM Security Access Manager: Certificate Authentication Failure,200,8150,idptest.stage.blogin.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-08-08T00:00:00Z,2023-08-08T23:59:59Z,"CN=*.stage.blogin.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.stage.blogin.att.com,"AT&T Services, Inc.",*.stage.blogin.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,41db73ad618704681cd2fca08fd92e77,f44ffdbdfad3982bab21ee3ea30d5702ffd4c7484e17d9b08821685d0274ffc5,True,ctls,idptest.stage.blogin.att.com,443,https://idptest.stage.blogin.att.com:443,https,text/html,GET,144.161.106.191,/,-858868648,144.161.106.191,HSTS,182,False,,,,,,,,,
ie.att.com,ATT Login Redirect,200,2429,saml.e-access.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-29T00:00:00Z,2024-04-28T23:59:59Z,"CN=saml.e-access.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",saml.e-access.att.com,"AT&T Services, Inc.",saml.e-access.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,11391cc56839760035d38bceec3a4694,999b64f482d50ccb1e1a28bf46b5ba7fd09cad418879e76aa21fb6bf5d16dbf4,,ctls,saml.e-access.att.com,443,https://ie.att.com:443,https,text/html,GET,2.19.225.79,/,1633663085,2a02:26f0:480:5a2::2db1,HSTS,81,False,,,https://saml.e-access.att.com/isam/sps/auth?PartnerId=https%3A%2F%2Fwww.retentionworks.com%2Fshibboleth,,,,,,
ifm.research.att.com,Apache HTTP Server Test Page powered by CentOS,403,4897,ifm.research.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2015-04-10T03:04:56Z,2016-04-09T03:04:56Z,"emailAddress=root@localhost, CN=localhost, OU=SomeOrganizationalUnit, O=SomeOrganization, L=SomeCity, ST=SomeState, C=--, emailAddress=root@localhost",localhost,SomeOrganization,,"emailAddress=root@localhost, CN=localhost, OU=SomeOrganizationalUnit, O=SomeOrganization, L=SomeCity, ST=SomeState, C=--, emailAddress=root@localhost",localhost,SomeOrganization,0156f7b0a8449c950e6bf35873af54ab,0bc1c4f19f8bf295914a857125e742434157fd1d4011df409001f680f036c7d2,,ctls,ifm.research.att.com,443,https://ifm.research.att.com:443,https,text/html,GET,204.178.3.41,/,1493760859,204.178.3.41,mod_wsgi:3.4,121,False,,Apache/2.4.6 (CentOS) OpenSSL/1.0.2k-fips mod_fcgid/2.3.9 PHP/5.4.16 mod_wsgi/3.4 Python/2.7.5,,True,,,True,True,
ifrc.att.com,502 Bad Gateway,502,183,ifrc.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-03-22T00:00:00Z,2023-04-22T23:59:59Z,"CN=ifrc.att.com, O=AT&T Services\, Inc., L=Dallas, ST=Texas, C=US",ifrc.att.com,"AT&T Services, Inc.",ifrc.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,3451400a97986394a04268ea9da9d245,359d237ca708d91842186d4616bbc6cbe908f2bb1496f868014b90382321e08d,,ctls,ifrc.att.com,443,https://ifrc.att.com:443,https,text/html,GET,20.75.65.131,/,1689593728,20.75.65.131,,8,False,,Microsoft-Azure-Application-Gateway/v2,,,,,True,,
ihxtraining.att.com,Log In ‹ AT&T IHX Training Portal — WordPress,200,6797,ihxtraining.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,ihxtraining.att.com,443,https://ihxtraining.att.com:443,https,text/html,GET,72.246.169.113,/,-1840324437,2a02:26f0:1700:394::2db1,WordPress,108,False,,nginx,https://ihxtraining.att.com/wp-login.php?redirect_to=https%3A%2F%2Fihxtraining.att.com%2F&reauth=1,,,,,,
ihxtrainingdev.att.com,Just an empty site.,200,32534,ihxtrainingdev.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,ihxtrainingdev.att.com,443,https://ihxtrainingdev.att.com:443,https,text/html,GET,104.111.217.97,/,-1840324437,2a02:26f0:1700:394::2db1,WordPress,52,False,,nginx,,,,,,,
illinois.att.com,403 Forbidden,403,146,www.attconnects.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-16T00:00:00Z,2024-06-14T23:59:59Z,"CN=www.attconnects.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.attconnects.com,"Cloudflare, Inc.",www.attconnects.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",a05e20b1b726f8f2f418b7cd6510c0a7,bcdfbdb40630401c83a7675ab1a02ba83f5f00622e144bb14bb4f380e126167c,,ctls,www.attconnects.com,80,http://illinois.att.com:80,http,text/html,GET,141.193.213.21,/,-1561873722,141.193.213.20,HTTP/3,8,False,,cloudflare,https://www.attconnects.com/illinois,,,,,,
ilm-da.att.com,,200,369,ilm-da.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-05-31T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,d44b5b40bb953d40b2213d9eeff18f19,5f598d91b9097dc5667ebbaafbcb04e3f30cf130064d1135ccbb8dc3109480e4,True,ctls,ilm-da.att.com,443,https://ilm-da.att.com:443,https,text/html,GET,144.160.125.94,/,-2069014068,144.160.125.94,HSTS,13,False,*.localcontrol-firstnet.com,,,,,,,,
ilm.att.com,,200,1673,ilm.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-05-31T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,d44b5b40bb953d40b2213d9eeff18f19,5f598d91b9097dc5667ebbaafbcb04e3f30cf130064d1135ccbb8dc3109480e4,True,ctls,ilm.att.com,443,https://ilm.att.com:443,https,text/html,GET,144.160.125.94,/,1842737394,2001:1890:1286:221::4:101d,HSTS,56,False,*.inq.com,,,,,,,,
ilm.stage.att.com,,200,1644,ilm.stage.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-12T00:00:00Z,2023-10-12T23:59:59Z,"CN=*.stage.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.stage.att.com,"AT&T Services, Inc.",*.stage.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,de258756d9837fb42ab9653b8315d361,2ffb26cf29d042bb5c045c49e647830b18288f93c0feafd4293a4baf878a63b1,True,ctls,ilm.stage.att.com,443,https://ilm.stage.att.com:443,https,text/html,GET,144.161.8.141,/,-1706832456,2001:1890:1c08:9220::4:1009,HSTS,56,False,*.localcontrol-firstnet.com,,,,,,,,
imc.att.com,ATT Login Redirect,200,2033,imc.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-01T00:00:00Z,2024-05-31T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,d44b5b40bb953d40b2213d9eeff18f19,5f598d91b9097dc5667ebbaafbcb04e3f30cf130064d1135ccbb8dc3109480e4,True,ctls,imc.att.com,443,https://imc.att.com:443,https,text/html,GET,144.160.125.126,/,-500878765,2001:1890:1c00:3411::4:1005,HSTS,67,False,,,,,,,,,
imgiptv.att.com,AT&T,200,1137,,,,,,,,,,,,,,,,,,,,80,http://imgiptv.att.com:80,http,text/html,GET,99.92.14.111,/,1631801191,99.92.14.111,Windows Server,30,False,,Microsoft-IIS/7.0,,,,,,,
imo.att.com,Error,503,176,imo.att.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=*.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.att.com,"AT&T Services, Inc.",*.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,09faf77a6dd3000c8f43530bb2c894e6,d67fce4293ea74dd47ec39b2ea28f71a6013c17f8b8f7ecf32a650c3beade36d,True,ctls,imo.att.com,443,https://imo.att.com:443,https,text/html,GET,23.192.153.80,/,-178344142,2a02:26f0:480:986::2db1,,5,False,,,,,,,,,
incmgt.stage.att.com,Sorry - Unable to complete login,200,2115,incmgt.stage.att.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-12T00:00:00Z,2023-10-12T23:59:59Z,"CN=*.stage.att.com, O=AT&T Services\, Inc., L=Southfield, ST=Michigan, C=US",*.stage.att.com,"AT&T Services, Inc.",*.stage.att.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,de258756d9837fb42ab9653b8315d361,2ffb26cf29d042bb5c045c49e647830b18288f93c0feafd4293a4baf878a63b1,True,ctls,incmgt.stage.att.com,443,https://incmgt.stage.att.com:443,https,text/html,GET,144.161.8.141,/,-2069014068,2001:1890:1c08:9220::4:1009,HSTS,46,False,*.localcontrol-firstnet.com,,,,,,,,
