new,host,a,soa,status_code,caa,cname,txt,has_internal_ips,internal_ips,aaaa,ns,cdn,cdn-name,mx
,eeri-server.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com",,,,,,,,,
,email.roblox.com,,"aisha.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,u6883089.wl090.sendgrid.net,v=spf1 ip4:149.72.129.174 ip4:149.72.138.172 ip4:149.72.207.29 ip4:168.245.101.7 ip4:168.245.101.88 ip4:168.245.24.58 ip4:168.245.69.127 -all,,,,,,,mx.sendgrid.net
,en.help.roblox.com,"104.16.51.111, 104.16.53.111","ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,,roblox.zendesk.com,"pod=20, v=spf1 include:mail.zendesk.com ~all",,,,,True,cloudflare,mail-pod-20.int.zendesk.com
,engagementpayouts.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,es.roblox.com,"18.188.15.15, 3.21.14.171, 3.132.167.50","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,http-redirector-758142263.us-east-2.elb.amazonaws.com,,,,,,,,
,euwe.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,evelynn.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,"ns-1030.awsdns-00.org, ns-1793.awsdns-32.co.uk, ns-231.awsdns-28.com, ns-609.awsdns-12.net",,,
,events.rbx.com,"99.86.4.56, 99.86.4.66, 99.86.4.8, 99.86.4.15","ns-979.awsdns-58.net, awsdns-hostmaster.amazon.com",NOERROR,,d1l8o73empk8zh.cloudfront.net,,,,"2600:9000:2057:b000:c:7376:df40:93a1, 2600:9000:2057:a600:c:7376:df40:93a1, 2600:9000:2057:7800:c:7376:df40:93a1, 2600:9000:2057:a000:c:7376:df40:93a1, 2600:9000:2057:5000:c:7376:df40:93a1, 2600:9000:2057:3600:c:7376:df40:93a1, 2600:9000:2057:1c00:c:7376:df40:93a1, 2600:9000:2057:ea00:c:7376:df40:93a1","ns-102.awsdns-12.com, ns-1360.awsdns-42.org, ns-979.awsdns-58.net, ns-1888.awsdns-44.co.uk",True,cloudfront,
,events.roblox.com,"52.222.174.65, 52.222.174.66, 52.222.174.123, 52.222.174.23","ns-818.awsdns-38.net, awsdns-hostmaster.amazon.com",NOERROR,,dlbam1dvhszns.cloudfront.net,,,,"2600:9000:2361:7800:1c:4090:2200:93a1, 2600:9000:2361:7400:1c:4090:2200:93a1, 2600:9000:2361:4000:1c:4090:2200:93a1, 2600:9000:2361:1600:1c:4090:2200:93a1, 2600:9000:2361:8e00:1c:4090:2200:93a1, 2600:9000:2361:5e00:1c:4090:2200:93a1, 2600:9000:2361:5400:1c:4090:2200:93a1, 2600:9000:2361:e200:1c:4090:2200:93a1","ns-2036.awsdns-62.co.uk, ns-818.awsdns-38.net, ns-1315.awsdns-36.org, ns-456.awsdns-57.com",True,cloudfront,
,feedback.ros-dev.rbx.com,"54.175.157.172, 34.199.175.229","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"api.ros-dev.rbx.com, a0653043a126e4bd1b6c855d682a2110-1318229580.us-east-1.elb.amazonaws.com",,,,,,,,
,feedback.ros-snap.rbx.com,"52.3.13.204, 34.236.200.224","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"api.ros-stg.rbx.com, afda96ebb8a2f4e6d983351a7b6eac5d-1558571828.us-east-1.elb.amazonaws.com",,,,,,,,
,feedback.ros-stg.rbx.com,"52.3.13.204, 34.236.200.224","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"api.ros-stg.rbx.com, afda96ebb8a2f4e6d983351a7b6eac5d-1558571828.us-east-1.elb.amazonaws.com",,,,,,,,
,feedback.ros.rbx.com,"34.236.207.169, 54.221.156.81","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,"api.ros.rbx.com, a3e3ad27d8825488e87d889c21b63bb4-1128712488.us-east-1.elb.amazonaws.com",,,,,,,,
,followings.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,fonts.roblox.com,"13.32.121.17, 13.32.121.19, 13.32.121.25, 13.32.121.55","ns-719.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,,dy1kt1ycd11k4.cloudfront.net,,,,"2600:9000:236e:c800:1f:623e:c900:93a1, 2600:9000:236e:fa00:1f:623e:c900:93a1, 2600:9000:2240:3200:1f:623e:c900:93a1, 2600:9000:236e:6c00:1f:623e:c900:93a1, 2600:9000:2240:c200:1f:623e:c900:93a1, 2600:9000:236e:e800:1f:623e:c900:93a1, 2600:9000:2240:5600:1f:623e:c900:93a1, 2600:9000:236e:d600:1f:623e:c900:93a1",,True,cloudfront,
,forensics.rbx.com,34.96.126.204,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,True,google,
,forge-uw1.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazontrust.com, amazonaws.com, mailto:caa-violations@roblox.com, sectigo.com, amazon.com, pki.goog, awstrust.com, godaddy.com",,,,,,,,,
,forge-uw2.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"sectigo.com, amazontrust.com, amazon.com, amazonaws.com, godaddy.com, mailto:caa-violations@roblox.com, pki.goog, awstrust.com",,,,,,,,,
,forum.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"www.roblox.com, gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,fossa-ghc.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com",,,,,,,,,
,fossa-old.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,fossa-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"godaddy.com, sectigo.com, mailto:caa-violations@roblox.com, amazonaws.com, awstrust.com, amazontrust.com, pki.goog, amazon.com",,,,,,,,,
,fossa-temp.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com",,,,,,,,,
,fossa.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,fr.roblox.com,"18.188.15.15, 3.132.167.50, 3.21.14.171","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,http-redirector-758142263.us-east-2.elb.amazonaws.com,,,,,"ns-1076.awsdns-06.org, ns-127.awsdns-15.com, ns-1722.awsdns-23.co.uk, ns-598.awsdns-10.net",,,
,fra2-128-116-123-3.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,friends.roblox.com,128.116.124.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,friendsite.roblox.com,209.206.41.73,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,frontpage.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,,,,
,gamepersistence.roblox.com,128.116.95.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,games.api.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,games.roblox.com,128.116.121.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,gamesite.roblox.com,128.116.113.203,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,ghaas-test-url.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"awstrust.com, pki.goog, amazonaws.com, amazontrust.com, sectigo.com, amazon.com, godaddy.com, mailto:caa-violations@roblox.com",,,,,,,,,
,gharas-stage.rbx.com,"10.102.105.251, 10.102.105.152","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-gharas-internal-lb-stage-443711775.us-west-1.elb.amazonaws.com,,True,"10.102.105.251, 10.102.105.152",,,,,
,ghe-stage1-new.rbx.com,"10.102.95.244, 10.102.95.208","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-stage1-8955b895b5d0efda.elb.us-west-1.amazonaws.com,,True,"10.102.95.244, 10.102.95.208",,,,,
,ghesst.rbx.com,"10.102.110.79, 10.102.110.100","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-ghesst-proxy-prod-alb-internal-1189007140.us-west-1.elb.amazonaws.com,,True,"10.102.110.79, 10.102.110.100",,,,,
,github-cli-stage.rbx.com,"10.102.105.20, 10.102.105.43","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-cli-stage-d151b419af0354cf.elb.us-west-1.amazonaws.com,,True,"10.102.105.20, 10.102.105.43",,"ns-1030.awsdns-00.org, ns-1793.awsdns-32.co.uk, ns-231.awsdns-28.com, ns-609.awsdns-12.net",,,
,github-dev-dr.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com",,,,,,,,,
,github-flow.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"pki.goog, amazontrust.com, awstrust.com, godaddy.com, mailto:caa-violations@roblox.com, sectigo.com, amazonaws.com, amazon.com",,,,,,,,,
,github-old.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,github-prod1.rbx.com,"10.102.105.177, 10.102.105.218","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.177, 10.102.105.218",,,,,
,github-stage1.rbx.com,"10.102.95.208, 10.102.95.244","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-stage1-8955b895b5d0efda.elb.us-west-1.amazonaws.com,,True,"10.102.95.208, 10.102.95.244",,"ns-1030.awsdns-00.org, ns-1793.awsdns-32.co.uk, ns-231.awsdns-28.com, ns-609.awsdns-12.net",,,
,github-test.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, amazonaws.com, pki.goog, sectigo.com, godaddy.com, awstrust.com",,,,,,,,,
,gold.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,us-central-bd1.roblox.com,,,,,,,,
,golden.roblox.com,128.116.124.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,grafana-stage.rbx.com,"54.241.63.203, 52.53.65.255","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,alb-o11y-grafana-stagin-external-2136493294.us-west-1.elb.amazonaws.com,,,,,,,,
,grafana.astro-dev.di.rbx.com,"10.102.53.227, 10.102.56.173, 10.102.49.44","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,abdbc7e5691e1433384e0f1f26e97935-4e2025cd68f2f67a.elb.us-east-1.amazonaws.com,,True,"10.102.53.227, 10.102.56.173, 10.102.49.44",,,,,
,grafana.rbx.com,"54.215.104.101, 54.241.217.240","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,alb-o11y-grafana-prod-external-506530455.us-west-1.elb.amazonaws.com,,,,,,,,
,graph.roblox.com,8.42.96.116,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,groups.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,groupsmoderation.roblox.com,128.116.121.4,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"titanium.roblox.com, us-central-bd2.roblox.com",,,,,,,,
,hap-private.roblox.com,10.128.240.190,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,True,10.128.240.190,,,,,
,hassane-secure10-edge.artifactory-edge1.rbx.com,,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,artifactory-lb-edge01-985143120.us-west-1.elb.amazonaws.com,,,,,,,,
,headspin.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,help.roblox.com,"18.188.15.15, 3.132.167.50, 3.21.14.171","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,http-redirector-758142263.us-east-2.elb.amazonaws.com,,,,,,,,
,hive.di.rbx.com,10.103.52.203,"ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,hive-dev-dabfcc70cbec5220.elb.us-east-1.amazonaws.com,,True,10.103.52.203,,,,,
,hkg-full-gw.bpo-vpn.rbx.com,103.142.220.3,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,hkg.github.rbx.com,"10.102.105.177, 10.102.105.218","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.177, 10.102.105.218",,"ns-1030.awsdns-00.org, ns-1793.awsdns-32.co.uk, ns-231.awsdns-28.com, ns-609.awsdns-12.net",,,
,hkg1-128-116-118-3.roblox.com,128.116.118.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,hkg1-edge.roblox.com,128.116.118.2,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,houston.astro-dev.di.rbx.com,"10.102.49.44, 10.102.56.173, 10.102.53.227","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,abdbc7e5691e1433384e0f1f26e97935-4e2025cd68f2f67a.elb.us-east-1.amazonaws.com,,True,"10.102.49.44, 10.102.56.173, 10.102.53.227",,,,,
,hwcdn.github.rbx.com,"10.102.105.177, 10.102.105.218","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.177, 10.102.105.218",,"ns-1030.awsdns-00.org, ns-1793.awsdns-32.co.uk, ns-231.awsdns-28.com, ns-609.awsdns-12.net",,,
,iad-full-gw.bpo-vpn.rbx.com,204.13.170.3,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,iad-full-gw.vpn.rbx.com,204.13.172.3,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,iad-gw.bpo-vpn.rbx.com,204.13.170.2,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,iad-gw.vpn.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,iad1-edge.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,iad4-128-116-102-3.roblox.com,,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,images.roblox.com,,,NOERROR,,s3.amazonaws.com,,,,,,,,
,imply-prod.di.rbx.com,"10.102.176.160, 10.103.72.144","ns-1186.awsdns-20.org, awsdns-hostmaster.amazon.com",NOERROR,,,"heritage=external-dns,external-dns/owner=data-infra-druid,external-dns/resource=service/rocube-dev/imply-query",True,"10.102.176.160, 10.103.72.144",,,,,
,infrastructure.roblox.com,8.42.96.22,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,insight-prod1.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,insight-stage7.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,install.astro-dev.di.rbx.com,"10.102.56.173, 10.102.49.44, 10.102.53.227","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,abdbc7e5691e1433384e0f1f26e97935-4e2025cd68f2f67a.elb.us-east-1.amazonaws.com,,True,"10.102.56.173, 10.102.49.44, 10.102.53.227",,,,,
,internal-nomad-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,internal-nomad.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"godaddy.com, pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com",,,,,,,,,
,internal-prod-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com, mailto:caa-violations@roblox.com",,,,,,,,,
,internal.github.rbx.com,"10.102.105.218, 10.102.105.177","ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,True,"10.102.105.218, 10.102.105.177",,"ns-1030.awsdns-00.org, ns-1793.awsdns-32.co.uk, ns-231.awsdns-28.com, ns-609.awsdns-12.net",,,
,internal.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,sectigo.com,,,,,,,,,
,inventory.roblox.com,128.116.99.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,ipe-prod-consul.rbx.com,"10.102.231.42, 10.102.224.49","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-ipe-prod-consul-1514779109.us-west-1.elb.amazonaws.com,,True,"10.102.231.42, 10.102.224.49",,,,,
,ipe-prod-rlb-nomad.rbx.com,10.102.227.254,"ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-ipe-prod-rlb-nomad-1839841573.us-west-1.elb.amazonaws.com,,True,10.102.227.254,,,,,
,ipe-prod-vault.rbx.com,"10.102.226.235, 10.102.229.16","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-ipe-prod-vault-429549249.us-west-1.elb.amazonaws.com,,True,"10.102.226.235, 10.102.229.16",,,,,
,ipe-stage-nomad.rbx.com,"10.102.224.126, 10.102.228.78","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-ipe-stage-nomad-120454342.us-west-1.elb.amazonaws.com,,True,"10.102.224.126, 10.102.228.78",,,,,
,ipe-stage-rlb-nomad.rbx.com,"10.102.228.92, 10.102.225.154","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-ipe-stage-rlb-nomad-1407464655.us-west-1.elb.amazonaws.com,,True,"10.102.228.92, 10.102.225.154",,,,,
,ipe-stage-vault.rbx.com,"10.102.226.70, 10.102.229.134","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,internal-alb-ipe-stage-vault-1765085776.us-west-1.elb.amazonaws.com,,True,"10.102.226.70, 10.102.229.134",,,,,
,ipe-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com, mailto:caa-violations@roblox.com",,,,,,,,,
,ipe.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,sectigo.com,,,,,,,,,
,ir.roblox.com,"162.159.129.11, 162.159.130.11","ns1.cloudflare.net, dns.cloudflare.com",NOERROR,,"roblox2020ipo-farm.q4web.com, webfarm-31002.q4web.com, webfarm-300.q4web.com, cloudflare.cdn.web.prd.q4inc.com, cloudflare.cdn.web.prd.q4inc.com.cdn.cloudflare.net",,,,"2606:4700:7::a29f:810b, 2606:4700:7::a29f:820b",,True,cloudflare,
,itemconfiguration.roblox.com,128.116.123.3,"dns1.p06.nsone.net, hostmaster.nsone.net",NOERROR,,"gold.roblox.com, us-central-bd1.roblox.com",,,,,,,,
,jfmc-prod1.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, sectigo.com, pki.goog, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, amazon.com",,,,,,,,,
,jfmc-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,jfmc.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,jfrog-dist-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"sectigo.com, awstrust.com, amazon.com, amazonaws.com, godaddy.com, amazontrust.com, pki.goog, mailto:caa-violations@roblox.com",,,,,,,,,
,jfrog-dist-stage7.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,jfrog-dist.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,jfrog-distribution-stage-usw1.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,,,,,,,,,,
,jinx.github.rbx.com,,"ns-231.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,nlb-ghe-prod1-ebbf0adba095bcd4.elb.us-west-1.amazonaws.com,,,,,,,,
,jira-prep.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,jira-prod.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com, mailto:caa-violations@roblox.com, amazon.com",,,,,,,,,
,jira-ros.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,jira-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,jira-terraform-stage.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog, sectigo.com",,,,,,,,,
,jira-uw1.rbx.com,,"dns1.p07.nsone.net, hostmaster.nsone.net",NOERROR,"sectigo.com, mailto:caa-violations@roblox.com, amazon.com, amazontrust.com, awstrust.com, amazonaws.com, godaddy.com, pki.goog",,,,,,,,,
,jira.rbx.com,"54.219.56.97, 54.153.45.197","ns-699.awsdns-23.net, awsdns-hostmaster.amazon.com",NOERROR,,alb-jira-production-external-1996483919.us-west-1.elb.amazonaws.com,,,,,,,,
,jira.roblox.com,"3.132.167.50, 18.188.15.15, 3.21.14.171","ns-1076.awsdns-06.org, awsdns-hostmaster.amazon.com",NOERROR,,http-redirector-758142263.us-east-2.elb.amazonaws.com,,,,,,,,
,job.roblox.com,"99.86.4.89, 99.86.4.9, 99.86.4.33, 99.86.4.82","ns-1122.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,"jobs.roblox.com, roblox.eightfold.ai, d2opaj3jvgzq1a.cloudfront.net",,,,"2600:9000:2057:ee00:19:c052:a380:93a1, 2600:9000:2057:1e00:19:c052:a380:93a1, 2600:9000:2057:6600:19:c052:a380:93a1, 2600:9000:2057:b200:19:c052:a380:93a1, 2600:9000:2057:4e00:19:c052:a380:93a1, 2600:9000:2057:9e00:19:c052:a380:93a1, 2600:9000:2057:3200:19:c052:a380:93a1, 2600:9000:2057:1a00:19:c052:a380:93a1","ns-1122.awsdns-12.org, ns-2043.awsdns-63.co.uk, ns-8.awsdns-01.com, ns-958.awsdns-55.net",True,cloudfront,
,jobs.roblox.com,"99.86.4.89, 99.86.4.9, 99.86.4.33, 99.86.4.82","ns-1122.awsdns-12.org, awsdns-hostmaster.amazon.com",NOERROR,,"roblox.eightfold.ai, d2opaj3jvgzq1a.cloudfront.net",,,,"2600:9000:2057:ac00:19:c052:a380:93a1, 2600:9000:2057:3000:19:c052:a380:93a1, 2600:9000:2057:8200:19:c052:a380:93a1, 2600:9000:2057:ec00:19:c052:a380:93a1, 2600:9000:2057:1a00:19:c052:a380:93a1, 2600:9000:2057:7a00:19:c052:a380:93a1, 2600:9000:2057:6e00:19:c052:a380:93a1, 2600:9000:2057:a400:19:c052:a380:93a1","ns-8.awsdns-01.com, ns-958.awsdns-55.net, ns-1122.awsdns-12.org, ns-2043.awsdns-63.co.uk",True,cloudfront,
,js.roblox.com,"52.217.162.184, 52.216.211.160, 52.217.101.150, 52.216.176.125, 3.5.16.112, 52.216.9.149, 54.231.128.184, 52.216.138.61","ns-1579.awsdns-05.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,s3.amazonaws.com,7703efd3bf07ae13a5fb88055d75ed49,,,,,,,
,kibana.astro-dev.di.rbx.com,"10.102.53.227, 10.102.49.44, 10.102.56.173","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,abdbc7e5691e1433384e0f1f26e97935-4e2025cd68f2f67a.elb.us-east-1.amazonaws.com,,True,"10.102.53.227, 10.102.49.44, 10.102.56.173",,,,,
