input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_subject_org_,tls_expired,final_url,csp_domains_,tls_self_signed
lyncdiscover.fi.abb.com,,404,34,lyncdiscover.fi.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.fi.abb.com,,443,https://lyncdiscover.fi.abb.com:443,https,,application/json,GET,52.112.196.45,/,561381128,2603:1027:0:48::21,Azure,1,False,,True,Microsoft Corporation,,,,
lyncdiscover.in.abb.com,,404,34,lyncdiscover.in.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.in.abb.com,,443,https://lyncdiscover.in.abb.com:443,https,,application/json,GET,52.112.196.45,/,561381128,2603:1027:0:3::e,Azure,1,False,,True,Microsoft Corporation,,,,
lyncdiscover.it.abb.com,,404,34,lyncdiscover.it.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.it.abb.com,,443,https://lyncdiscover.it.abb.com:443,https,,application/json,GET,52.112.193.16,/,561381128,2603:1027:0:48::21,Azure,1,False,,True,Microsoft Corporation,,,,
lyncdiscover.pl.abb.com,,404,34,lyncdiscover.pl.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.pl.abb.com,,443,https://lyncdiscover.pl.abb.com:443,https,,application/json,GET,52.112.192.142,/,561381128,2603:1027:0:48::21,Azure,1,False,,True,Microsoft Corporation,,,,
m.updates.nabbroker.com.au,404 Not Found,404,196,m.updates.nabbroker.com.au,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-26T23:44:54Z,2024-04-26T23:44:54Z,"CN=t.updates.nabbroker.com.au, O=National Australia Bank Limited, L=Docklands, ST=Victoria, C=AU",t.updates.nabbroker.com.au,res.updates.nabbroker.com.au,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",59f0e379a73aaf421f04c82c918fc5c9,e81e9359f5af916889adbe79ad830dc3ca8e8d7eadb754f808d63b3d81cd67a4,,ctls,m.updates.nabbroker.com.au,,443,https://m.updates.nabbroker.com.au:443,https,Apache,text/html,GET,54.252.77.125,/,-780928015,52.64.213.20,Apache,8,False,,,National Australia Bank Limited,,,,
madrabbitxvi.ya.ru,404,404,12474,madrabbitxvi.ya.ru,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T12:45:35Z,2023-08-01T20:59:59Z,"CN=*.xn--d1acpjx3f.xn--p1ai, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",*.xn--d1acpjx3f.xn--p1ai,xn--d1acpjx3f.xn--p1ai,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f228f7b47f49c3a96d3afd7d3090204b,9f99f94bd53aa1ceed5caa6cc3e6da4c8c6ad59b51ade7ee22b7f6d2b37d8d3f,True,ctls,madrabbitxvi.ya.ru,,443,https://madrabbitxvi.ya.ru:443,https,,text/html,GET,213.180.204.242,/,-454720689,2a02:6b8::242,BEM,1,False,,True,Yandex LLC,,,mc.yandex.ru,
magicinfo.ca.abb.com,,200,55,magicinfo.ca.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-08-16T00:00:00Z,2023-08-16T23:59:59Z,"CN=integrate.us.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",integrate.us.abb.com,energymanagement-calculator.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,3af1189cfbb631f52bffd4fb91357fb0,4715f364d7cb206f159b7010b70c21e5f99bfe8f02171b4498faa7d2be9528d9,,ctls,magicinfo.ca.abb.com,azure,443,https://magicinfo.ca.abb.com:443,https,,text/html,GET,52.184.176.172,/,1631801191,52.184.176.172,Microsoft ASP.NET,5,False,True,True,ABB Asea Brown Boveri Ltd,,,,
mail.cylon.com,,200,947,mail.cylon.com,443,True,tls13,TLS_AES_256_GCM_SHA384,1970-01-01T00:00:01Z,2038-01-19T03:14:07Z,"CN=192.168.0.49, OU=HTTPS Management Certificate for SonicWALL (self-signed), O=HTTPS Management Certificate for SonicWALL (self-signed), L=Sunnyvale, ST=California, C=US",192.168.0.49,,"CN=192.168.0.49, OU=HTTPS Management Certificate for SonicWALL (self-signed), O=HTTPS Management Certificate for SonicWALL (self-signed), L=Sunnyvale, ST=California, C=US",192.168.0.49,HTTPS Management Certificate for SonicWALL (self-signed),b0f02ef8b088618660f820719a97b26d,50ee83769e70f0858810c7443392531472346cefc3a817c7b134744e3d4cd739,,ctls,mail.cylon.com,,443,https://mail.cylon.com:443,https,SonicWALL,text/html,GET,89.101.141.61,/,631108382,89.101.141.61,HSTS,1,False,,True,HTTPS Management Certificate for SonicWALL (self-signed),,,*.sonicwall.com,True
main.online.abb.com,Business Online,200,10810,main.online.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-02T00:00:00Z,2023-11-02T23:59:59Z,"CN=online.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",online.abb.com,api.ace.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,12014eda16f3d393b1c87d8cc1efbc6a,cf27357a358dec5ab3bff9cfcd947ce485ee12331a1c65b17cc9e5fa9d2ce662,,ctls,main.online.abb.com,azure,443,https://main.online.abb.com:443,https,,text/html,GET,51.103.152.49,/,1631801191,51.103.152.49,Java,315,False,True,True,ABB Asea Brown Boveri Ltd,,https://main.online.abb.com/webapp/BOL/ACE/NewLook/Logon.do,https:,
mainapi.icare.abb.com.cn,404 Not Found,404,581,mainapi.icare.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-10T00:00:00Z,2024-02-09T23:59:59Z,"CN=lightning.icare.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",lightning.icare.abb.com.cn,lightning.icare.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,48291ed218b2fcc9cdd226c1228092aa,d165bdc0cbef000ee89e248acd21673b486efa17e24d26f476930720a5f2eaac,,ctls,mainapi.icare.abb.com.cn,,443,https://mainapi.icare.abb.com.cn:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,143.64.16.5,/,1129692473,143.64.16.5,,14,False,,True,ABB Asea Brown Boveri Ltd,,,,
management.apim.digitalchannel.enterprisesoftware.abb,,400,547,management.apim.digitalchannel.enterprisesoftware.abb,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-12T07:28:44Z,2024-04-12T07:28:44Z,CN=web.renewableinsights.enterprisesoftware.abb,web.renewableinsights.enterprisesoftware.abb,apim.digitalchannel.enterprisesoftware.abb,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",199d0dff49b614c277bfe0eef087cc77,21f7143b9fbff3848034037597683b7897e8c60358f0e14bdf0a7f825c173852,,ctls,management.apim.digitalchannel.enterprisesoftware.abb,azure,443,https://management.apim.digitalchannel.enterprisesoftware.abb:443,https,,application/json,GET,104.42.59.137,/,-502955895,104.42.59.137,HSTS,1,False,True,,,,,,
manufacturingservices.drives.abb.com,ABB - Manufacturing Service Portal,200,2267,manufacturingservices.drives.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-22T00:00:00Z,2024-01-24T23:59:59Z,"CN=waf-abb-cert01.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, ST=Zürich, C=CH",waf-abb-cert01.abb.com,abacusanalyzer.abb.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1f13e997ed73119bcf51296fee515ac3,5f242a06cb495ae705e98540b6f002294d6788353edb74a1c504854b90ae133b,,ctls,manufacturingservices.drives.abb.com,,443,https://manufacturingservices.drives.abb.com:443,https,,text/html,GET,2.17.100.184,/,1551964178,2.17.100.129,,1,False,,,ABB Asea Brown Boveri Ltd,,,,
mapp.abb.com.cn,403 - Forbidden: Access is denied.,403,1233,mapp.abb.com.cn,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-02-15T00:00:00Z,2024-02-16T23:59:59Z,"CN=mapp.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",mapp.abb.com.cn,mapp.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,967cb570147145c6a443c25cf8a5f1f6,d8bca7cc061bc24aa493e4a79def66091ed0f790bd4816d9bbc94753c8410217,,ctls,mapp.abb.com.cn,,443,https://mapp.abb.com.cn:443,https,Microsoft-IIS/10.0,text/html,GET,202.106.236.145,/,1631801191,202.106.236.145,Windows Server,30,False,,,ABB Asea Brown Boveri Ltd,,,,
mappdev.abb.com.cn,500 - Internal server error.,500,1208,mappdev.abb.com.cn,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2022-11-08T00:00:00Z,2023-11-08T23:59:59Z,"CN=mappdev.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",mappdev.abb.com.cn,mappdev.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f52e9529afde880fd8f779ed6939286b,e381b7dacc39c258a06ad5c82a39123c789f00682058cd017d132634204e1f97,,ctls,mappdev.abb.com.cn,,443,https://mappdev.abb.com.cn:443,https,Microsoft-IIS/10.0,text/html,GET,202.106.236.165,/,-1494109266,202.106.236.165,Windows Server,30,False,,,ABB Asea Brown Boveri Ltd,,,,
mapprover.in.abb.com,403 - Forbidden: Access is denied.,403,1233,mapprover.in.abb.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-12T00:00:00Z,2024-04-11T23:59:59Z,"CN=insp001.apps.in.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",insp001.apps.in.abb.com,app-access-manager.in.abb.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,55dc87f5893523424fbd038dca338d30,5db075bf7e49f882cb9e3dffd9e89ff50a139094ac794d08042db00087478df8,,ctls,mapprover.in.abb.com,azure,443,https://mapprover.in.abb.com:443,https,Microsoft-IIS/10.0,text/html,GET,13.76.169.213,/,1631801191,13.76.169.213,Windows Server,30,False,True,,ABB Asea Brown Boveri Ltd,,,,
marine.equipmentmanagement.abb.com,Sign in to your account,200,197091,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,azure,443,https://marine.equipmentmanagement.abb.com:443,https,,text/html,GET,40.85.92.115,/,1772087922,40.85.92.115,HSTS,174,False,True,,Microsoft Corporation,,https://login.microsoftonline.com/common/wsfederation?wa=wsignin1.0&wtrealm=https%3a%2f%2fmarine.equipmentmanagement.abb.com%2f&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2023-05-16T10%3a35%3a56Z,,
marketing.drives.abb.com.cn,404 Not Found,404,581,marketing.drives.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-06T00:00:00Z,2024-01-05T23:59:59Z,"CN=hr.drives.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",hr.drives.abb.com.cn,hr.drives.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,40d94420aeec0b1385f10b77690a5f32,7db11f98002531be67c5e9fda9f61751e98432e017352272f14393e13c7caa5f,,ctls,marketing.drives.abb.com.cn,,443,https://marketing.drives.abb.com.cn:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,52.131.35.154,/,1129692473,52.131.35.154,,14,False,,True,ABB Asea Brown Boveri Ltd,,,,
marketplace.ability.abb.com.cn,marketplace,200,62610,new.marketplace.ability.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-31T00:00:00Z,2024-01-30T23:59:59Z,"CN=new.marketplace.ability.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH, serialNumber=CHE-106.239.600, businessCategory=Private Organization, jurisdictionStateOrProvince=Zürich, jurisdictionCountry=CH, businessCategory=Private Organization, jurisdictionStateOrProvince=Zürich, jurisdictionCountry=CH",new.marketplace.ability.abb.com.cn,new.marketplace.ability.abb.com.cn,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,b0bd715973bc91e5322eda474f0af527,27ec5ca69899b746d21f01657b2b01ca49ad1417785e4effa601734c149c94eb,,ctls,new.marketplace.ability.abb.com.cn,,443,https://marketplace.ability.abb.com.cn:443,https,sfdcedge,text/html,GET,13.107.237.45,/,,2620:1ec:4e:1::45,HSTS,512,False,,,ABB Asea Brown Boveri Ltd,,https://new.marketplace.ability.abb.com.cn/s/?language=en_US,https://abb-ability.my.salesforce-scrt.com,
maschinenbau.abb.com,ABB,200,1834,maschinenbau.abb.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-09T00:00:00Z,2023-08-09T23:59:59Z,CN=maschinenbau.abb.com,maschinenbau.abb.com,maschinenbau.abb.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,e7220cfde8cb160696e4d6b29cc9e377,7e1805b3fa110bf7103a66e30c51c8a6ca58af3d06b3bb7c8d7f2df46e906d0e,,ctls,maschinenbau.abb.com,,443,https://maschinenbau.abb.com:443,https,nginx,text/html,GET,18.157.214.1,/,-1851491385,18.157.214.1,Nginx,23,False,,,,,,,
masterdata.motion.abb.com.cn,,200,460,masterdata.motion.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-11T00:00:00Z,2023-11-14T23:59:59Z,"CN=masterdata.motion.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",masterdata.motion.abb.com.cn,masterdata.motion.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,177931a9c57a0b390aab1f5dbecae8fd,87a70d279137f85c923576e184da46293c27da55db6a926b1f9b7f3fba4d26e1,,ctls,masterdata.motion.abb.com.cn,,443,https://masterdata.motion.abb.com.cn:443,https,,text/html,GET,52.131.35.154,/,-1343436921,52.131.35.154,,12,False,,,ABB Asea Brown Boveri Ltd,,,,
materialbarcode.motion.abb.com.cn,,200,472,materialbarcode.motion.abb.com.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=materialbarcode.motion.abb.com.cn, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",materialbarcode.motion.abb.com.cn,materialbarcode.motion.abb.com.cn,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,35faf5989ef5a431e65970facef551f9,4684546917e82c8bc419a01b534c7fe145c0282cd22849fefc150c6594b597c4,,ctls,materialbarcode.motion.abb.com.cn,,443,https://materialbarcode.motion.abb.com.cn:443,https,nginx/1.23.3,text/html,GET,52.130.2.0,/,-589732804,52.130.2.0,Nginx:1.23.3,13,False,,,ABB Asea Brown Boveri Ltd,,,,
mattjabbar.odoo.com,Typo | Odoo,200,41834,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,True,ctls,www.odoo.com,,443,https://mattjabbar.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,-493613642,141.94.74.34,Python,596,False,,,,,https://www.odoo.com/typo?domain=mattjabbar.odoo.com&autodbname=mattjabbar&hosting=eu177a.odoo.com,,
mc.admetrica.ru,,200,,mc.admetrica.ru,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-30T21:03:02Z,2023-10-29T20:59:59Z,"CN=amc.yandex.ru, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",amc.yandex.ru,mc.admetrica.ru,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,a2dc05a3d49a72add3a08e17db02f2d0,f62b90c8fcf22c109cad3a7371d23c4b97baedebad37304066daeb99a0ec78c3,,ctls,mc.admetrica.ru,,443,https://mc.admetrica.ru:443,https,,text/plain,GET,87.250.250.254,/,-1840324437,2a02:6b8::1:254,,1,False,,,Yandex LLC,,,,
mc.yandex.com,,404,,mc.yandex.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-17T21:01:01Z,2023-08-27T20:59:59Z,"CN=mc.yandex.ru, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",mc.yandex.ru,informer.yandex.ru,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2330f6ca6a7911ed93740e591d84329e,7be76f90c6c4980dfd54c21ed98ed59275d95ff96be80ca5d487baa10fd6098d,,ctls,mc.yandex.com,,443,https://mc.yandex.com:443,https,,,GET,87.250.251.119,/,-1840324437,2a02:6b8::1:119,HSTS,1,False,,,Yandex LLC,,,,
mc.yandex.md,,404,,mc.yandex.md,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-14T12:02:56Z,2023-07-21T20:59:59Z,"CN=mc.yandex.az, O=Yandex LLC, L=Moscow, ST=Moscow, C=RU",mc.yandex.az,mc.yandex.com.am,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,9454f8ead9f2a46c5e80abbeabd19051,1dfa0ad0c2e8205575dc85ce9e8c570d336f981ef3f658011137d73e0b97b7b3,,ctls,mc.yandex.md,,443,https://mc.yandex.md:443,https,,,GET,93.158.134.119,/,-1840324437,2a02:6b8::1:119,HSTS,1,False,,,Yandex LLC,,,,
media.brand.abb,Media Bank,200,92528,media.brand.abb,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=media.abb.com, O=ABB Asea Brown Boveri Ltd, L=Zürich, C=CH",media.abb.com,media.brand.abb,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,b5a0c7bd73c3897c622fb10dfd1558f2,d23de5a8ca9a105a222e42681297ba03a9e2bf1eaf760a0367108629af576e5f,,ctls,media.brand.abb,cloudfront,443,https://media.brand.abb:443,https,nginx,text/html,GET,13.32.121.91,/,-1840324437,2600:9000:236e:2600:8:d7d6:a7c0:93a1,Nginx,1444,False,True,,ABB Asea Brown Boveri Ltd,,,https://d8ejoa1fys2rk.cloudfront.net,
metadata-tmp.ch.abb.com,Sign in to your account,200,203190,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,azure,443,https://metadata-tmp.ch.abb.com:443,https,,text/html,GET,52.169.92.165,/,1772087922,52.169.92.165,HSTS,174,False,True,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/oauth2/v2.0/authorize?client_id=69ea241c-6517-4158-b8c2-a2511774546d&redirect_uri=https%3A%2F%2Fmetadata-tmp.ch.abb.com%2Fsignin-oidc&response_type=id_token&scope=openid%20profile&response_mode=form_post&nonce=638198301569636487.NDBkY2RmZWQtMTUzMy00YTM1LTgyM2ItMWU0M2Y4NzMwMjYxZGVjYWM2NzEtZWE5Ny00MDA1LTgzMmUtZTI4MzY5ZDA5MzEy&client_info=1&x-client-brkrver=IDWeb.2.5.0.0&state=CfDJ8NfSLL9OLDNJl6qqJoBQhRvMwydAAE1KazyZcWqE7lLIsNPl5xNYH3ZADm3UEmz_SdG_UKNWnno_5moXxdOPibeHOINP2RP9ebepB-xDFSEtRRFiKvGXxnWzIpYNo4S3CQLRtXgrqfQjiv9lNj7FpOmziI9NhTR3KwEBs6KYO1QMZyhq9hXgUvdWlunEywRX4aJ4YkJCzMC8ZikhTZAQeGSaEhBN-sNInHwHGBZYSmNCkO3fBgwqgyy6_VsCn6kzDctZAMuqeUaa7wxPcLev48BSl8A_JGpOA7j6loKfjxdeF4_gAVjpKpfbaK05Y7BjDw&x-client-SKU=ID_NET6_0&x-client-ver=6.25.1.0,,
metadata.ch.abb.com,Sign in to your account,200,205360,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-24T00:00:00Z,2024-02-24T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,5a0c035fd36e190a9a002ffd08801cce,51cfd1c52666a532589d6759379eab229c80ad93cf9e47beb8519dd205096065,,ctls,login.microsoftonline.com,azure,443,https://metadata.ch.abb.com:443,https,,text/html,GET,52.169.92.165,/,1772087922,52.169.92.165,HSTS,174,False,True,,Microsoft Corporation,,https://login.microsoftonline.com/372ee9e0-9ce0-4033-a64a-c07073a91ecd/oauth2/v2.0/authorize?client_id=69ea241c-6517-4158-b8c2-a2511774546d&redirect_uri=https%3A%2F%2Fmetadata.ch.abb.com%2Fsignin-oidc&response_type=id_token&scope=openid%20profile&response_mode=form_post&nonce=638198301573881189.NTkyZGJkYjEtNDQzYy00YTFkLTk5YWUtZjViMDJmMTQxNzhjYTBkYjVlMDctZTkwYy00NmM1LTlhYTYtNzk2YmNhNDgwYTc5&client_info=1&x-client-brkrver=IDWeb.2.5.0.0&state=CfDJ8NfSLL9OLDNJl6qqJoBQhRtFTzGVlC3nNWc0pKA70IADG9KgkGfzsLiSvYiZMcTGZlGR8vXG4UkX_k2tszVgJbNrSwM98bOg3VVFLG3KmqTzAPCKqfQVRzpK5bJ78OWV-s7R45HNL3qj27iT0udjol9l_ndFD2HH6XBN420hw7qbUTlVf8tdxRPyS6zTXsIc2wn9HZhjlbJ1rqbE4PzmZ1ZjplSJo2EdTu9vqgFnZ9hjcWwSg1g5vLzk0li10xl-YBouB0ki-b9U1hZOtcVUAew6r7XK_ofR2gp94oapP8R2&x-client-SKU=ID_NET6_0&x-client-ver=6.25.1.0,,
