input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,favicon_path,a_,tech_,lines,failed,knowledgebase_PageType,knowledgebase_pHash,tls_expired,webserver,tls_wildcard_certificate,tls_mismatched,cdn_name,final_url,cdn,csp_domains_,location
static.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://static.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
sto3-kafkamonitoring-c2.information.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://sto3-kafkamonitoring-c2.information.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
suchen.mobile.de,Zugriff verweigert / Access denied,403,8259,suchen.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,suchen.mobile.de,443,https://suchen.mobile.de,https,text/html,GET,23.201.244.172,/,-682745113,/favicon.ico,2a02:26f0:3500:995::1703,,203,False,nonerror,0,,AkamaiGHost,,,,,,,
suchen.qa.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://suchen.qa.mobile.de,https,text/html,GET,13.32.99.71,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
suchen2.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://suchen2.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
t.info.mobile.de,404 Not Found,404,196,t.info.mobile.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-04-30T00:00:00Z,2025-05-28T23:59:59Z,"CN=mein.mobile.de, O=ADEVINTA PRODUCTS & TECHNOLOGY S.L, L=Barcelona, C=ES",mein.mobile.de,ADEVINTA PRODUCTS & TECHNOLOGY S.L,res.service.mobile.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a7d0de0b35ad2e9523c2bff40cbb0f3f,aa66ca93d886cab9ef62e814595d61b808a7f461207d2b329170ecc29eaa8ee5,ctls,t.info.mobile.de,443,https://t.info.mobile.de,https,text/html,GET,79.125.58.144,/,,/favicon.ico,46.51.204.180,Apache HTTP Server,8,False,error,0,,Apache,,,,,,,
t.mein.mobile.de,404 Not Found,404,196,t.mein.mobile.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-04-30T00:00:00Z,2025-05-28T23:59:59Z,"CN=mein.mobile.de, O=ADEVINTA PRODUCTS & TECHNOLOGY S.L, L=Barcelona, C=ES",mein.mobile.de,ADEVINTA PRODUCTS & TECHNOLOGY S.L,res.service.mobile.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a7d0de0b35ad2e9523c2bff40cbb0f3f,aa66ca93d886cab9ef62e814595d61b808a7f461207d2b329170ecc29eaa8ee5,ctls,t.mein.mobile.de,443,https://t.mein.mobile.de,https,text/html,GET,79.125.58.144,/,,/favicon.ico,46.51.204.180,Apache HTTP Server,8,False,error,0,,Apache,,,,,,,
t.service.mobile.de,302 Found,302,212,t.service.mobile.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-04-30T00:00:00Z,2025-05-28T23:59:59Z,"CN=mein.mobile.de, O=ADEVINTA PRODUCTS & TECHNOLOGY S.L, L=Barcelona, C=ES",mein.mobile.de,ADEVINTA PRODUCTS & TECHNOLOGY S.L,res.service.mobile.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a7d0de0b35ad2e9523c2bff40cbb0f3f,aa66ca93d886cab9ef62e814595d61b808a7f461207d2b329170ecc29eaa8ee5,ctls,t.service.mobile.de,443,https://t.service.mobile.de,https,text/html,GET,18.202.82.124,/,,/favicon.ico,52.214.236.49,Apache HTTP Server,8,False,error,0,,Apache,,,,https://t.service.mobile.de/,,,https://t.service.mobile.de/
tagesspiegelwl.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://tagesspiegelwl.mobile.de,https,text/html,GET,13.32.99.71,/,-682745113,/favicon.ico,13.32.99.42,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
tagging-search.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://tagging-search.mobile.de,https,text/html,GET,13.32.99.71,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
tagging.mobile.de,,400,,tagging.mobile.de,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2024-04-07T00:00:00Z,2025-05-07T23:59:59Z,CN=tagging.mobile.de,tagging.mobile.de,,preview.tagging.mobile.de,"CN=Amazon RSA 2048 M03, O=Amazon, C=US",Amazon RSA 2048 M03,Amazon,8ba60072d72f826c4c9f5a5d001de7a3,6ab8ce263e3f1aa7ee37807e31e93a91022128a286e1be0939e95f5a4715a271,ctls,tagging.mobile.de,443,https://tagging.mobile.de,https,,GET,3.66.195.237,/,,/favicon.ico,3.123.251.82,Nginx:1.22.1,1,False,other,0,,nginx/1.22.1,,,,,,,
tech.corp.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://tech.corp.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.42,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
temp.m.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://temp.m.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
test.finanzierungsanfrage.mobile.de,mobile.de - Finanzierungsanfrage,200,11388,test.finanzierungsanfrage.mobile.de,443,True,tls13,TLS_AES_128_GCM_SHA256,2024-05-27T00:00:00Z,2025-06-04T23:59:59Z,"CN=finanzierungsanfrage.mobile.de, O=ADEVINTA PRODUCTS & TECHNOLOGY S.L, L=Barcelona, C=ES",finanzierungsanfrage.mobile.de,ADEVINTA PRODUCTS & TECHNOLOGY S.L,test.finanzierungsanfrage.mobile.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,72ee80d519eb15fcbd83ab6645aacb2e,d783d10b2b801e614a32d4c9d9cac880e9b27f24117e24a991b99a7caf68a046,ctls,test.finanzierungsanfrage.mobile.de,443,https://test.finanzierungsanfrage.mobile.de,https,text/html,GET,213.95.201.135,/,-682745113,/favicon.ico,213.95.201.135,Nginx,18,False,other,0,,nginx,,,,,,,
themis-client-register.corp.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://themis-client-register.corp.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
ticker.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://ticker.mobile.de,https,text/html,GET,13.32.99.71,/,-682745113,/favicon.ico,13.32.99.27,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
tor22-46-pdb.corp.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://tor22-46-pdb.corp.mobile.de,https,text/html,GET,13.32.99.42,/,-682745113,/favicon.ico,13.32.99.43,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
tracking.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://tracking.mobile.de,https,text/html,GET,13.32.99.27,/,-682745113,/favicon.ico,13.32.99.42,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
ttblog.dev.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://ttblog.dev.mobile.de,https,text/html,GET,13.32.99.42,/,-682745113,/favicon.ico,13.32.99.43,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
txl-bb-01-v03.txl.rz.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://txl-bb-01-v03.txl.rz.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.42,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
txl-bb-02-v03.txl.rz.mobile.de,Zugriff verweigert / Access denied,403,8259,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://txl-bb-02-v03.txl.rz.mobile.de,https,text/html,GET,13.32.99.43,/,-682745113,/favicon.ico,13.32.99.42,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
umfrage.mobile.de,,200,,umfrage.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-21T09:17:57Z,2025-03-21T09:17:56Z,CN=umfrage.mobile.de,umfrage.mobile.de,,umfrage.mobile.de,"CN=R10, O=Let's Encrypt, C=US",R10,Let's Encrypt,817e8bddcb957ce494ada7ce7886384d,e4d507f5e8988551fe9eb3e3a6663d8f5dd422b478c924de6d3ded40975699d6,ctls,umfrage.mobile.de,443,https://umfrage.mobile.de,https,text/html,GET,34.214.131.108,/,,/favicon.ico,34.214.131.108,Apache HTTP Server,1,False,other,0,,Apache,,,,,,,
umst.mobile.de,,400,11,umst.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-10-29T00:00:00Z,2025-11-21T23:59:59Z,"CN=umst.mobile.de, O=ADEVINTA PRODUCTS & TECHNOLOGY S.L, L=Barcelona, C=ES",umst.mobile.de,ADEVINTA PRODUCTS & TECHNOLOGY S.L,umst.mobile.de,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,c9044a037590419d441c943bbc83f7dc,02d764aa3fa0088f8aa42d4738586c60eb3306f4c27f4d4503a9c651874c7f4b,ctls,umst.mobile.de,443,https://umst.mobile.de,https,text/html,GET,185.32.241.65,/,,/favicon.ico,185.32.241.65,HSTS,1,False,error,0,,Apache,,,,,,,
vpn-01.txl.rz.mobile.de,Zugriff verweigert / Access denied,403,8261,www.mobile.de,443,True,tls13,TLS_AES_256_GCM_SHA384,2024-12-13T00:00:00Z,2025-12-13T23:59:59Z,"CN=www.mobile.de, O=mobile.de GmbH, L=Kleinmachnow, ST=Brandenburg, C=DE, serialNumber=HRB 18517, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE, businessCategory=Private Organization, jurisdictionLocality=Potsdam, jurisdictionStateOrProvince=Brandenburg, jurisdictionCountry=DE",www.mobile.de,mobile.de GmbH,www.automobile.fr,"CN=DigiCert SHA2 Extended Validation Server CA, OU=www.digicert.com, O=DigiCert Inc, C=US",DigiCert SHA2 Extended Validation Server CA,DigiCert Inc,361f599270f8d4eb24f536a6014a7695,f17dac210fec5d34dfd40db8037c51e4f918a97093cd0051cb9162e918a6de53,ctls,www.mobile.de,443,https://vpn-01.txl.rz.mobile.de,https,text/html,GET,13.32.99.42,/,-682745113,/favicon.ico,13.32.99.71,,203,False,nonerror,0,,AkamaiGHost,,,cloudfront,https://www.mobile.de/,True,,
