new,host,soa,status_code,cdn,cdn-name,a,aaaa,txt,cname,mx,ns,caa
[x],sexowebcamsx.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],sexycams666.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],sexynakedcamchat.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],shemalecamgirls.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],shemalecams4u.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],shop.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],signup.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],sin.live.mmcdn.com,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,131.153.46.82,"2001:df0:fd80:b00b:0:cb:b00b:50, 2001:df0:fd80:b00b:0:cb:b00b:64, 2001:df0:fd80:b00b:0:cb:b00b:51, 2001:df0:fd80:b00b:0:cb:b00b:65, 2001:df0:fd80:b00b:0:cb:b00b:60, 2001:df0:fd80:b00b:0:cb:b00b:63, 2001:df0:fd80:b00b:0:cb:b00b:66, 2001:df0:fd80:b00b:0:cb:b00b:58, 2001:df0:fd80:b00b:0:cb:b00b:62, 2001:df0:fd80:b00b:cb:b00b:147:59, 2001:df0:fd80:b00b:0:cb:b00b:49, 2001:df0:fd80:b00b:0:cb:b00b:52, 2001:df0:fd80:b00b:0:cb:b00b:57, 2001:df0:fd80:b00b:0:cb:b00b:61, 2001:df0:fd80:b00b:0:cb:b00b:55, 2001:df0:fd80:b00b:0:cb:b00b:54, 2001:df0:fd80:b00b:0:cb:b00b:53",,,,,
[x],sip.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],slc.live.mmcdn.com,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,199.204.91.51,2607:ffd0:4:100a:0:cb:b00b:53,,,,,
[x],smtp10.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],sockjs.pu.mmcdn.com,"ns-1513.awsdns-61.org, awsdns-hostmaster.amazon.com",NOERROR,,,"18.219.239.132, 3.132.64.237, 3.16.53.76",,,k8s-channels-sockjs-a75395941e-fbed0b7b6c0a4ef9.elb.us-east-2.amazonaws.com,,,
[x],soni.jung75.www.mirrorlab.as.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],speedtest-ash.stream.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],speedtest-atl.stream.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],speedtest-nld.stream.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],speedtest-phx.stream.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],speedtest-sin.stream.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],speedtest-srb.stream.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],spf.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],spring-chicken-bk.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],sql.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],srv10.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],srv20.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],ssl-ccstatic.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.16.93.42, 104.16.94.42","2606:4700::6810:5d2a, 2606:4700::6810:5e2a",,,,,
[x],ssl-cdn.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],ssl.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],sslccstatic.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],sslvpn.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],sso.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],stage-www.securegatewayaccess.com,"ns1.securegatewayaccess.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.16.122.143, 104.16.120.143, 104.16.123.143, 104.16.121.143, 104.16.119.143",,,,,,
[x],staging.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],starporn.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],static-assets.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.16.94.42, 104.16.93.42","2606:4700::6810:5d2a, 2606:4700::6810:5e2a",,,,,
[x],static-pub.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.16.93.42, 104.16.94.42","2606:4700::6810:5e2a, 2606:4700::6810:5d2a",,,,,
[x],static.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],static.mmcdn.com,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],static.securegatewayaccess.com,"ns1.securegatewayaccess.com, dns.cloudflare.com",NOERROR,,,,,v=spf1 ip4:206.225.164.0/22 ip4:209.188.13.0/24 ip4:64.38.255.0/24 ip4:207.5.72.0/24 ip4:209.188.23.32/27 a mx ?all,,,,
[x],stats.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],status.chaturbate.com,"ns-1711.awsdns-21.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,18.234.32.150,,,6y7q01nkqphm.stspg-customer.com,,,"letsencrypt.org, globalsign.com;"
[x],statusaccount-alpha.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],store.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],store.securegatewayaccess.com,"ns1.securegatewayaccess.com, dns.cloudflare.com",NOERROR,,,,,v=spf1 ip4:206.225.164.0/22 ip4:209.188.13.0/24 ip4:64.38.255.0/24 ip4:207.5.72.0/24 ip4:209.188.23.32/27 a mx ?all,,,,
[x],storybook.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],stream.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],stripsexcam.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],stufferdb.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],support.chaturbate.com,"ns-1213.awsdns-23.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudflare,"104.16.53.111, 104.16.51.111",,"pod=20, v=spf1 include:mail.zendesk.com ~all",chaturbate.zendesk.com,mail-pod-20.int.zendesk.com,,
[x],support.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],sv10.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],sxychat.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],syd.live.mmcdn.com,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,"131.153.92.51, 131.153.92.53, 131.153.92.54, 131.153.92.43, 131.153.92.44, 131.153.92.45, 131.153.92.46, 131.153.92.47, 131.153.92.48, 131.153.92.49, 131.153.92.50","2401:bc40:e303::cb:b00b:51, 2401:bc40:e303::cb:b00b:53, 2401:bc40:e303::cb:b00b:54, 2401:bc40:e303::cb:b00b:43, 2401:bc40:e303::cb:b00b:44, 2401:bc40:e303::cb:b00b:45, 2401:bc40:e303::cb:b00b:46, 2401:bc40:e303::cb:b00b:47, 2401:bc40:e303::cb:b00b:48, 2401:bc40:e303::cb:b00b:49, 2401:bc40:e303::cb:b00b:50",,,,,
[x],sync300100-2.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],t10.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],test.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],test10.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],testbed.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],testbed.stream.highwebmedia.com,"brenda.ns.cloudflare.com, dns.cloudflare.com",NOERROR,True,cloudflare,172.65.214.157,2606:4700:90:0:11eb:9f70:4317:5d5a,,c985b94595fe48e2bedf643c22f32655.pacloudflare.com,,,
[x],thesexycamgirls.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],thotsfromcollege.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],tls.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],tmwnet.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],token.mmcdn.com,"cody.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,"35.71.190.20, 52.223.17.81",,,,,,"mailto:hostmaster@multimediallc.com, amazon.com, ;"
[x],top10.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],tor124-180-pdb.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],tor355-484-pda.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],tor49-65-grc.crazycams.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.16.44.196, 104.16.42.196, 104.16.43.196, 104.16.41.196, 104.16.45.196","2606:4700::6810:29c4, 2606:4700::6810:2dc4, 2606:4700::6810:2bc4, 2606:4700::6810:2ac4, 2606:4700::6810:2cc4",,,,,
[x],tor92-107-pdb.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],totalfreewebcams.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],tr.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",google-site-verification=Z3jKC1k97pfgWYev_YTSTzhIXqzXGHAgt8YIyYlCXwY,,,,
[x],transdoodle.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],triplefapcams.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],tscamdolls.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],tube.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,True,google,35.227.208.72,,,,,,
[x],twinktips.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],u-lync-fe-3.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],ubercamgirls.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],upload.securegatewayaccess.com,"ns1.securegatewayaccess.com, dns.cloudflare.com",NOERROR,,,,,v=spf1 ip4:206.225.164.0/22 ip4:209.188.13.0/24 ip4:64.38.255.0/24 ip4:207.5.72.0/24 ip4:209.188.23.32/27 a mx ?all,,,,
[x],us-east.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],uut-nprd.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],v1-host-csimgshare.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],v1originproduction.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],vault.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],vendor.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],vendors.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],vickysfriends.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],voice.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],voipa010.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],voipa020.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],voipa030.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],voipa040.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],voipa050.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],vpn-accountstatic-backup-accept-domain.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],vpn.highwebmedia.com,"cns1.highwebmedia.com, dns.cloudflare.com",NOERROR,,,,,,,,,
[x],vpn.securegatewayaccess.com,"ns1.securegatewayaccess.com, dns.cloudflare.com",NOERROR,,,,,v=spf1 ip4:206.225.164.0/22 ip4:209.188.13.0/24 ip4:64.38.255.0/24 ip4:207.5.72.0/24 ip4:209.188.23.32/27 a mx ?all,,,,
[x],wap.securegatewayaccess.com,"ns1.securegatewayaccess.com, dns.cloudflare.com",NOERROR,,,,,v=spf1 ip4:206.225.164.0/22 ip4:209.188.13.0/24 ip4:64.38.255.0/24 ip4:207.5.72.0/24 ip4:209.188.23.32/27 a mx ?all,,,,
[x],web.securegatewayaccess.com,"ns1.securegatewayaccess.com, dns.cloudflare.com",NOERROR,,,,,v=spf1 ip4:206.225.164.0/22 ip4:209.188.13.0/24 ip4:64.38.255.0/24 ip4:207.5.72.0/24 ip4:209.188.23.32/27 a mx ?all,,,,
[x],web10.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web100000.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web10440.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web10450.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web10620.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web10630.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web10640.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web10650.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],web10660.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web10700.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web10720.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web10730.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web13130.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web13140.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web13150.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web13160.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web13200.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web13210.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],web13220.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web13230.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web13250.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web16920.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web16930.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web16940.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web16950.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web16960.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],web17000.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web17030.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web17040.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web17060.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web17100.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web17110.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web17120.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web17140.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web17520.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,,,,,,
[x],web17530.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web17540.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,,"2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web17550.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
[x],web17600.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web17620.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.100.40, 104.18.101.40","2606:4700::6812:6428, 2606:4700::6812:6528",,,,,
[x],web17630.chaturbate.com,"nsa.chaturbate.com, dns.cloudflare.com",NOERROR,True,cloudflare,"104.18.101.40, 104.18.100.40","2606:4700::6812:6528, 2606:4700::6812:6428",,,,,
