new,host,ttl,a,cname,mx,soa,ns,txt,status_code
,jp-stage.tube8.com,3600,66.254.114.230,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}","sdns3.ultradns.biz, sdns3.ultradns.net, sdns3.ultradns.com, sdns3.ultradns.org, ns11.digicertdns.com, ns12.digicertdns.com, ns13.digicertdns.net, ns14.digicertdns.net",,NOERROR
,jp-stage10.tube8.com,1153,,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,jp-stage11.tube8.com,3600,,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,jp-stage12.tube8.com,10800,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,jp-stage15.tube8.com,3600,66.254.114.230,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,jp-stage3.tube8.com,3600,66.254.114.230,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,jp.stage.tube8.com,10800,,stage.tube8.com,smtp-scan01.mx.reflected.net,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,jp.tube8.com,3600,66.254.114.239,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,google-site-verification=T1YR0qAUg5fE-pRpATjoR9KMAkwo5vLMm8IGes10sRc,NOERROR
,kibana.tube8.com,3600,31.192.116.143,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,m.tube8.com,3198,66.254.114.239,tube8.com,"mxa-002a0701.gslb.pphosted.com, mxb-002a0701.gslb.pphosted.com","{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}","sdns3.ultradns.net, ns12.digicertdns.com, ns14.digicertdns.net, ns11.digicertdns.com, sdns3.ultradns.com, ns13.digicertdns.net, sdns3.ultradns.org, sdns3.ultradns.biz",,NOERROR
,media-content.tube8.com,3600,64.210.148.37,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,mobile.tube8.com,2973,66.254.114.210,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,ns1.tube8.com,86400,66.254.126.2,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}","sdns3.ultradns.biz, sdns3.ultradns.net, sdns3.ultradns.com, sdns3.ultradns.org, ns11.digicertdns.com, ns12.digicertdns.com, ns13.digicertdns.net, ns14.digicertdns.net",,NOERROR
,origin.tube8.com,3500,94.199.254.36,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,partners2.tube8.com,3600,,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,pl-stage11.tube8.com,10800,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,pl-stage13.tube8.com,10800,66.254.114.192,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,qqq.tube8.com,2034,66.254.114.210,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}",,,NOERROR
,smtp-out.tube8.com,2166,216.18.169.118,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
,smtp.tube8.com,3600,94.199.255.21,,,"{'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}","sdns3.ultradns.biz, sdns3.ultradns.net, sdns3.ultradns.com, sdns3.ultradns.org, ns11.digicertdns.com, ns12.digicertdns.com, ns13.digicertdns.net, ns14.digicertdns.net",,NOERROR
,stage-cms.tube8.com,3600,31.192.112.107,,,"{'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'ns10.digicertdns.com', 'mailbox': 'dns.digicertdns.com', 'serial': 2009010133, 'refresh': 43200, 'retry': 3600, 'expire': 1209600, 'minttl': 180}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}, {'name': 'tube8.com', 'ns': 'sdns3.ultradns.net', 'mailbox': 'dns.mindgeek.com', 'serial': 2014033613, 'refresh': 10800, 'retry': 900, 'expire': 604800, 'minttl': 86400}",,,NOERROR
