input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_subject_org_,cdn_name,cdn,final_url,tls_expired,csp_domains_
origin.static.constantcontact.com,403 Forbidden,403,202,origin.static.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-16T10:41:03Z,2024-04-16T10:41:02Z,"CN=origin.ih.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",origin.ih.constantcontact.com,origin.static.constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,773d942b9ffd90c8a74e45672cef8757,4c41fbe02a6e88db3c4f4e4b087617d22d522616f2305012d538246e74488ea6,,ctls,origin.static.constantcontact.com,443,https://origin.static.constantcontact.com:443,https,Apache,text/html,GET,208.75.122.30,/,-366337701,208.75.122.30,Apache,9,False,"Constant Contact, Inc.",,,,,
origin.thumbnail.constantcontact.com,403 Forbidden,403,202,origin.thumbnail.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-29T02:01:03Z,2024-04-29T02:01:02Z,"CN=origin.thumbnail.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",origin.thumbnail.constantcontact.com,origin.thumbnail.constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,858d63cf9746714eed8b4d0cf72432ff,bd2a8c22281688338528491c0ffce2779897071861c3d9e2cde05fc89899fdfa,,ctls,origin.thumbnail.constantcontact.com,443,https://origin.thumbnail.constantcontact.com:443,https,Apache,text/html,GET,208.75.122.176,/,-366337701,208.75.122.176,Apache,9,False,"Constant Contact, Inc.",,,,,
pages.c.constantcontact.com,403 - Forbidden: Access is denied.,403,1233,,,,,,,,,,,,,,,,,,,,80,http://pages.c.constantcontact.com:80,http,,text/html,GET,66.231.91.161,/,-207424980,66.231.91.161,,30,False,,,,,,
par.constantcontact.com,Just a moment...,403,6483,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://par.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-768610429,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=par,,
partner-api.api-sandbox.singleplatform.com,,401,20,partner-api.api-sandbox.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-29T00:00:00Z,2024-05-27T23:59:59Z,CN=api-sandbox.singleplatform.com,api-sandbox.singleplatform.com,*.api-sandbox.singleplatform.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,129c5e592f9a9f3961b2ac4c8b89e798,038c1915d33fbd6bbff99edbfbfe9b9dcea5d8738dc0f56c999e058d47704f93,True,ctls,partner-api.api-sandbox.singleplatform.com,443,https://partner-api.api-sandbox.singleplatform.com:443,https,nginx,application/json,GET,44.215.3.82,/,515004299,174.129.113.82,Nginx,1,False,,,,,,
partner-api.integration.singleplatform.com,,401,20,partner-api.integration.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2024-01-19T23:59:59Z,CN=integration.singleplatform.com,integration.singleplatform.com,integration.singleplatform.co,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b40d6798b135f5af85e6e38c26b3acbd,afe851eb2a55b1d5dbbaa46eaf64d19c9690009aaa54c06f5537f11646d36b54,True,ctls,partner-api.integration.singleplatform.com,443,https://partner-api.integration.singleplatform.com:443,https,nginx,application/json,GET,107.22.24.238,/,515004299,34.238.230.86,Nginx,1,False,,,,,,
partner-api.qa2.singleplatform.com,,401,20,partner-api.qa2.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-01T00:00:00Z,2024-01-19T23:59:59Z,CN=qa2.singleplatform.com,qa2.singleplatform.com,qa2.singlepage.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,3d7f8a0e10a2fa3c770f1d15f6e84c43,55a3076b370546ec091e464080c1281cc0be691a19d7319a3943a7b7e63f9f34,True,ctls,partner-api.qa2.singleplatform.com,443,https://partner-api.qa2.singleplatform.com:443,https,nginx,application/json,GET,34.228.133.165,/,515004299,3.230.62.197,Nginx,1,False,,,,,,
partner-api.singleplatform.com,,401,20,partner-api.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-23T00:00:00Z,2024-01-24T23:59:59Z,CN=singleplatform.com,singleplatform.com,*.singleplatform.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,64e05307e951b16106e8e03de813db92,2860011d6db6998326bf976245449645066b3b3461be1c9b5bc458dfa862584d,True,ctls,partner-api.singleplatform.com,443,https://partner-api.singleplatform.com:443,https,nginx,application/json,GET,54.227.146.90,/,515004299,23.22.83.161,Nginx,1,False,,,,,,
partner.constantcontact.com,Just a moment...,403,6486,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://partner.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.121.14,/,122235394,208.75.121.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/partners,,
partneradmin.constantcontact.com,Constant Contact Partner Management Application,200,419,partneradmin.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-27T19:39:02Z,2023-12-05T15:11:07Z,"CN=*.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",*.constantcontact.com,constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0aded2bfabff5997c82c81bcb4a24e85,07ccca20235f9a8535d38286bd01e911127d690fb6f1faa361d78917a23c1b91,True,ctls,partneradmin.constantcontact.com,443,https://partneradmin.constantcontact.com:443,https,Apache,text/html,GET,208.75.122.98,/,-366337701,208.75.122.98,Apache,14,False,"Constant Contact, Inc.",,,,,URL=/login.do
partners.constantcontact.com,Just a moment...,403,6473,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://partners.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1232109507,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/login,,
partnershealthcare.constantcontact.com,Just a moment...,403,6591,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://partnershealthcare.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1847842841,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=partnershealthcare,,
paypal.constantcontact.com,Just a moment...,403,6516,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://paypal.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,2007216324,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=paypal,,
paywall-login.integration.singleplatform.com,SinglePlatform,200,32149,login.integration.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-24T00:00:00Z,2023-09-26T23:59:59Z,CN=paywall.integration.singleplatform.com,paywall.integration.singleplatform.com,login.integration.singleplatform.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f63a8ab17e15e12fbfd92acc81e1a858,037aec85d16b6d0232737556586f4cb74f7da3231ad4d05c3d36fd5c33a50494,True,ctls,login.integration.singleplatform.com,443,https://paywall-login.integration.singleplatform.com:443,https,nginx,text/html,GET,107.21.51.184,/,190856733,52.23.149.2,Python,126,False,,,,https://login.integration.singleplatform.com/,,
paywall-login.qa1.singleplatform.com,SinglePlatform,200,32118,login.qa1.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-09-26T23:59:59Z,CN=paywall.qa1.singleplatform.com,paywall.qa1.singleplatform.com,login.qa1.singleplatform.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,655669d47ebf4388399b9d6be108fa3c,ebb792a235ff89877ff449d3732b6dcbc56b55362fb020f6dde2f75d63e8d41b,True,ctls,login.qa1.singleplatform.com,443,https://paywall-login.qa1.singleplatform.com:443,https,nginx,text/html,GET,44.216.70.145,/,190856733,3.216.20.151,Python,126,False,,,,https://login.qa1.singleplatform.com/,,
paywall-login.qa2.singleplatform.com,SinglePlatform,200,32119,login.qa2.singleplatform.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-22T00:00:00Z,2023-09-26T23:59:59Z,CN=paywall.qa2.singleplatform.com,paywall.qa2.singleplatform.com,login.qa2.singleplatform.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,002c2c1f72e8186bc82c043dbb2437a6,fb93cf285c0560e1b7e66cb6936509529ce21635b3ee1e2bb17d74b72b1a6328,True,ctls,login.qa2.singleplatform.com,443,https://paywall-login.qa2.singleplatform.com:443,https,nginx,text/html,GET,52.205.91.11,/,190856733,44.207.39.72,Python,126,False,,,,https://login.qa2.singleplatform.com/,,
photos.singleplatform.com,,400,,photos.singleplatform.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-20T00:00:00Z,2024-06-17T23:59:59Z,CN=photos.singleplatform.com,photos.singleplatform.com,photos.prod.singleplatform.co,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,12d9478b8b70a9203679d2cbce9f0766,e80744d1c757e4758a32b277fcbfa166d64b87c2889462f3433fd2705238385c,,ctls,photos.singleplatform.com,443,https://photos.singleplatform.com:443,https,Cloudinary,image/gif,GET,13.32.99.50,/,515004299,13.32.99.31,HSTS,1,False,,cloudfront,True,,,
places.api-sandbox.singleplatform.com,SinglePlatform,200,28809,,,,,,,,,,,,,,,,,,,,443,https://places.api-sandbox.singleplatform.com:443,https,nginx,text/html,GET,44.215.3.82,/,515004299,174.129.113.82,Nginx,45,False,,,,http://places.api-sandbox.singleplatform.com/landing,,
places.integration.singleplatform.com,SinglePlatform,200,28808,,,,,,,,,,,,,,,,,,,,443,https://places.integration.singleplatform.com:443,https,nginx,text/html,GET,65.9.66.46,/,515004299,65.9.66.117,Nginx,45,False,,cloudfront,True,http://places.integration.singleplatform.com/landing,,
places.qa1.singleplatform.com,SinglePlatform,200,28385,,,,,,,,,,,,,,,,,,,,443,https://places.qa1.singleplatform.com:443,https,nginx,text/html,GET,52.222.236.108,/,515004299,52.222.236.9,Nginx,35,False,,cloudfront,True,http://places.qa1.singleplatform.com/landing,,
places.qa2.singleplatform.com,SinglePlatform,200,28385,,,,,,,,,,,,,,,,,,,,443,https://places.qa2.singleplatform.com:443,https,nginx,text/html,GET,108.138.17.117,/,515004299,108.138.17.31,Nginx,35,False,,cloudfront,True,http://places.qa2.singleplatform.com/landing,,
places.singleplatform.com,SinglePlatform,200,52938,,,,,,,,,,,,,,,,,,,,443,https://places.singleplatform.com:443,https,nginx,text/html,GET,65.9.66.78,/,515004299,65.9.66.46,Nginx,45,False,,cloudfront,True,http://places.singleplatform.com/landing,,
prisonfellowship.constantcontact.com,Just a moment...,403,6606,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://prisonfellowship.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,305357648,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=prisonfellowship,,
pro.l1.constantcontact.com,,403,16,qa.identity.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-22T00:00:00Z,2024-06-21T23:59:59Z,"CN=qa.identity.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",qa.identity.constantcontact.com,*.qa.identity.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b6e236ca1c69458a07a4cca6ad82ae77,b6ba73bb5c0a7df7528dc3801a834621656559b49f805c913fd006ec83a168c1,True,ctls,qa.identity.constantcontact.com,443,https://pro.l1.constantcontact.com:443,https,cloudflare,text/plain,GET,3.222.98.188,/,-1840324437,3.227.79.74,Cloudflare,1,False,"Cloudflare, Inc.",,,https://qa.identity.constantcontact.com/oauth2/default/v1/authorize?client_id=0oattn7yuhd8KDCxN0h7&scope=openid%20email%20profile&response_type=code&redirect_uri=https%3A%2F%2Fctct-sso.dev1.retentionsandbox.com%2Fcallback&resource=https%3A%2F%2Fapp.l1.constantcontact.com&code_challenge=Ht_FNjfmexj6HKrSExC7IOOl44gx4jFxpek3HoJ7tok&code_challenge_method=S256&state=eyJ0eXAiOiJKV1QiLCJhbGciOiJQUzI1NiIsImtpZCI6IjRyWnhtc085NlBkQmVnZHZRTXpDeHVBT1RtdHdGcFpiMFFnUW5aWlFzd0UifQ.eyJjb2RlX3ZlcmlmaWVyIjoiYmhiZ1B5NDh1STZIdWtXakw2Y09FbS1sSHpmVnNKLTE1d29HSkxqVEhLOCIsImlhdCI6MTY4OTQ3MjkyMH0.H1HzBCIiW9vXlXeWhpMU_xRU_YLNLfv4v7G7yVugn9cI9BxTnwEpKY5GrD6sRmB9ZzC9YMaZolRWTw9ycFb4Eh79M0M-GvChWZzGZ6WEoI6Rmey1rmKtiKe-gmxbQZv8KXBSPTeYDUaeWjVPley35o0H6EltW-tsAp0tBQIhQxdRS0JWJSGt2Dc6PAfwvOSr-_ACbZsfq2_jVAiJq5cKubEYnP0kWznhA4Y13aryejtLihwnrpsGkDfbmjyLZ9IMNq-ocCGUwHYZ7FvSfNUV9HAKp9NxUNYPOr_DiL1qBOOITICWRLmvAZt1JVv73YJqgs-sb1emRQ0WSaOq_O5IZAOSWPqAunuOE4kLSABaQTygZSzBGAYmYtT_U0MO9c_mHFI5evFA3GKKrXU-maJcWuDHlU653ocT594j0RibIC1MITbzzyiensD_fiMjibcTRTNYUnckrHmYkv0_QOObGVQWjQdDKD-hRjnPBwPzYsUbLrv6Uhs48PKy3cU3UXf23PpWgBiSPGDg3X9X8LYFW1ShncpWXMlf8NaRaq7yMQxwyQorc_Z9zRequ68h0ZZW0eM-LFNVPxg0sbIu784Spf1ArvqsCKmheGMh4UW-wnwaei4wZH5h_urX4EQUOl6pQsZcQOniSIiuKdae7iyfwi7zQviNyRq9l19OaVIk_0Q,,
prod.dotcms.constantcontact.com,Home | Constant Contact Developer,200,10781,prod.dotcms.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-22T02:46:13Z,2023-08-23T02:46:12Z,"CN=prod.dotcms.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",prod.dotcms.constantcontact.com,prod1.dotcms.constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,fdc9d0d4fcdee6f6e37e8b1444191161,60228354734bdd17eb754510e69fe48096cd206276d24ffc9ae8f026ee08eaf9,,ctls,prod.dotcms.constantcontact.com,443,https://prod.dotcms.constantcontact.com:443,https,,text/html,GET,3.209.177.190,/,-506853650,23.20.203.115,Java,260,False,"Constant Contact, Inc.",,,,,
propay.constantcontact.com,Just a moment...,403,6495,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://propay.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,-1949324264,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=propay,,
psma.constantcontact.com,Just a moment...,403,6490,www.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=www.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",www.constantcontact.com,*.www.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fbc3598987f982fff2cf2a0691fac68e,cd7295ae5ed26710e75be7b793af858fcc2a3595270dafb9056097cae870210a,True,ctls,www.constantcontact.com,443,https://psma.constantcontact.com:443,https,cloudflare,text/html,GET,208.75.122.14,/,916254793,208.75.122.14,Cloudflare Bot Management,82,False,"Cloudflare, Inc.",,,https://www.constantcontact.com/?pn=psma,,
qa.ace-svc.constantcontact.com,,403,42,qa.ace-svc.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-02T00:00:00Z,2024-02-09T23:59:59Z,CN=qa.ace-svc.constantcontact.com,qa.ace-svc.constantcontact.com,qa.ace-svc.constantcontact.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,09457457b46074201da7ddb8c8a3cc47,d4009d7583a8fcce79b59deed01105e98c3e5cf24c2ed38a84ab853647ab0bf2,,ctls,qa.ace-svc.constantcontact.com,443,https://qa.ace-svc.constantcontact.com:443,https,,application/json,GET,13.225.78.90,/,768769774,13.225.78.57,Amazon Web Services,1,False,,cloudfront,True,,,
qa.authz.constantcontact.com,,403,16,qa.authz.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-25T00:00:00Z,2023-09-25T23:59:59Z,"CN=qa.authz.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",qa.authz.constantcontact.com,*.qa.authz.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",dd6a2022be7dc2169c6c378943a45893,51a417aefde8a04444fb90f98149f8e0c43879c446b544a4fb4c9525045a818e,True,ctls,qa.authz.constantcontact.com,443,https://qa.authz.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.8.189,/,1268003052,104.18.9.189,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
qa.developer.constantcontact.com,Constant Contact V3 API | Constant Contact Developer Portal,200,6991,qa.developer.constantcontact.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-31T00:00:00Z,2024-06-28T23:59:59Z,CN=qa.developer.constantcontact.com,qa.developer.constantcontact.com,qa.developer.constantcontact.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,be7371ffb32cd6a972569975324ccf11,acd268364856c00c9bc0d80bd5653b1851b785e74308c70184fd13980070f031,,ctls,qa.developer.constantcontact.com,443,https://qa.developer.constantcontact.com:443,https,AmazonS3,text/html,GET,143.204.215.97,/,910029790,143.204.215.75,Amazon Web Services,171,False,,cloudfront,True,,,
qa.dotcms.constantcontact.com,Home | Constant Contact Developer,200,10781,qa.dotcms.constantcontact.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-22T02:46:07Z,2023-08-23T02:46:06Z,"CN=qa.dotcms.constantcontact.com, O=Constant Contact\, Inc., L=Waltham, ST=Massachusetts, C=US",qa.dotcms.constantcontact.com,qa.dotcms.constantcontact.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,13ac797bad28f202a2aaf3bbe70b26e1,c69c764da762235f36313cae3f8236fbcbe99aa99c35af83dd7624bb915d7278,,ctls,qa.dotcms.constantcontact.com,443,https://qa.dotcms.constantcontact.com:443,https,,text/html,GET,18.233.212.233,/,-506853650,54.173.134.223,Java,260,False,"Constant Contact, Inc.",,,,,
qa.identity.constantcontact.com,,403,16,qa.identity.constantcontact.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,,2023-06-22T00:00:00Z,2024-06-21T23:59:59Z,"CN=qa.identity.constantcontact.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",qa.identity.constantcontact.com,*.qa.identity.constantcontact.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",b6e236ca1c69458a07a4cca6ad82ae77,b6ba73bb5c0a7df7528dc3801a834621656559b49f805c913fd006ec83a168c1,True,ctls,qa.identity.constantcontact.com,443,https://qa.identity.constantcontact.com:443,https,cloudflare,text/plain,GET,104.18.29.117,/,1268003052,104.18.28.117,Cloudflare,1,False,"Cloudflare, Inc.",cloudflare,True,,,
