input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_wildcard_certificate,tls_mismatched,final_url,csp_domains_,tls_expired
staging.xdr.trellix.com,,403,16,console-iam-stg.fireeye.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-05-02T00:00:00Z,2024-05-01T23:59:59Z,"CN=fireeye.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",fireeye.com,"Cloudflare, Inc.",*.etp.eu.fireeye.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",19e3a90ee0967fb5824ccc63988cd5dc,f396c5c349859157108cb7fcab6df053757ccc0c865aa5bf5f1adfc779332e45,ctls,console-iam-stg.fireeye.com,,443,https://staging.xdr.trellix.com:443,https,cloudflare,text/plain,GET,52.37.193.111,/,1826386983,34.208.24.175,Cloudflare,1,False,,True,,https://console-iam-stg.fireeye.com:443/,,
status.skyhighsecurity.com,Skyhigh Security Status,200,12415,status.skyhighsecurity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-02-13T23:59:59Z,"CN=status.skyhighsecurity.com, O=Musarubra US LLC, ST=California, C=US",status.skyhighsecurity.com,Musarubra US LLC,trust.skyhighsecurity.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d9f54920b3cec48863696674def53f73,0cf32c5d9c7ab41c9fc448298f82510c9581e09575760de8cf10623b1673b16d,ctls,status.skyhighsecurity.com,,443,https://status.skyhighsecurity.com:443,https,Apache,text/html,GET,3.11.206.231,/,-2017946799,3.11.206.231,Font Awesome,172,False,,,,,,
status.trellix.com,Trellix Status,200,102706,status.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-29T11:43:43Z,2023-09-27T11:43:42Z,CN=23930d45.status.cleafy.cloud,23930d45.status.cleafy.cloud,,www.sproutsocialstatus.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3abc563a9d7fab502cbcb15311165a20,38ba99316d169f54887f58a617cc82ffed3bd9fd5e06395630f6f25ee1899118,ctls,status.trellix.com,cloudfront,443,https://status.trellix.com:443,https,AtlassianEdge,text/html,GET,13.32.99.55,/,-1840324437,13.32.99.5,HSTS,3492,False,True,,,,,
stg-login.trellix.com,My Apps Dashboard | Trellix STG,200,10673,stg-login.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=stg-login.trellix.com, O=Musarubra US LLC, ST=California, C=US",stg-login.trellix.com,Musarubra US LLC,www.stg-login.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,8e1065be9f872b67e2c861e2458a12a3,93c11e6b922fcb8ee80057184b8d3f6338319bf9e517b13eb02592ae594a0355,ctls,stg-login.trellix.com,,443,https://stg-login.trellix.com:443,https,nginx,text/html,GET,99.83.239.254,/,-599803935,75.2.114.79,Nginx,185,False,,,,https://stg-login.trellix.com/app/UserHome?iss=https%3A%2F%2Fstg-login.trellix.com&session_hint=AUTHENTICATED,*.tiles.mapbox.com,
stg.partnersso.skyhighsecurity.com,My Apps Dashboard | Trellix STG,200,10673,stg.partnersso.skyhighsecurity.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-03T17:00:52Z,2023-10-01T17:00:51Z,CN=stg.partnersso.skyhighsecurity.com,stg.partnersso.skyhighsecurity.com,,stg.partnersso.skyhighsecurity.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e6c2a290a2dd7651019768c7486b8cba,9c6482a846be2475168cf43f41a5bc005b8cfbb2157558896923781e9dd07dc8,ctls,stg.partnersso.skyhighsecurity.com,,443,https://stg.partnersso.skyhighsecurity.com:443,https,nginx,text/html,GET,99.83.239.254,/,-599803935,75.2.114.79,Nginx,185,False,,,,https://stg.partnersso.skyhighsecurity.com/app/UserHome?iss=https%3A%2F%2Fstg.partnersso.skyhighsecurity.com&session_hint=AUTHENTICATED,*.mapbox.com,
stg.partnersso.trellix.com,My Apps Dashboard | Trellix STG,200,10673,stg.partnersso.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-03T17:00:08Z,2023-10-01T17:00:07Z,CN=stg.partnersso.trellix.com,stg.partnersso.trellix.com,,stg.partnersso.trellix.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3f24265ff9a603444bf7644d1ee61977,5a7765f004d597894140e8162d164cd64defb318e612186a305664af9b365d5f,ctls,stg.partnersso.trellix.com,,443,https://stg.partnersso.trellix.com:443,https,nginx,text/html,GET,99.83.239.254,/,-599803935,75.2.114.79,Nginx,185,False,,,,https://stg.partnersso.trellix.com/app/UserHome?iss=https%3A%2F%2Fstg.partnersso.trellix.com&session_hint=AUTHENTICATED,*.authenticatorlocalprod.com:65151,
success.skyhighsecurity.com,Home - Skyhigh Security,200,54032,success.myshn.net,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-25T00:00:00Z,2024-05-23T23:59:59Z,CN=success.myshn.net,success.myshn.net,,success.skyhighsecurity.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,74f2f8bf447663b12f41f686a65908e4,49bf61811c50cbdfab3ef118e9b3caa3f1955a1f9049658c32454172f858e959,ctls,success.myshn.net,cloudfront,443,https://success.skyhighsecurity.com:443,https,,text/html,GET,143.204.98.23,/,-780081377,2600:9000:2156:6000:8:1f9:bc80:93a1,HSTS,528,False,True,,,https://success.myshn.net/,https:,
supportability.databus.gtiservice.trellix.com,,403,23,supportability.databus.gtiservice.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-07T00:00:00Z,2024-07-06T23:59:59Z,"CN=databus.gtiservice.trellix.com, O=Musarubra US LLC, ST=California, C=US",databus.gtiservice.trellix.com,Musarubra US LLC,supportability.databus.gtiservice.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2ba3e8f986aca853d478a779f4e14186,7df25b5c38f8be843a7bc7427ad4c616e12518599bdbd187188feb397939eda0,ctls,supportability.databus.gtiservice.trellix.com,cloudfront,443,https://supportability.databus.gtiservice.trellix.com:443,https,,application/json,GET,65.9.66.60,/,968070783,65.9.66.129,Amazon Web Services,1,False,True,,,,,
supportm-dr.trellix.com,Trellix,200,728,supportm-dr.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-07-07T00:00:00Z,2024-07-06T23:59:59Z,"CN=supportm-dr.trellix.com, O=Musarubra US LLC, ST=California, C=US",supportm-dr.trellix.com,Musarubra US LLC,kcm-dr.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,96da666297af9e645d272bc06ef41e04,7f5eec84fdd86de4a0af93f8ca031e9d82b599ac03176cfb8cc260fe2e738733,ctls,supportm-dr.trellix.com,,443,https://supportm-dr.trellix.com:443,https,,text/html,GET,136.179.56.53,/,1283798503,136.179.56.53,,16,False,,,,,url=https://supportm-dr.trellix.com/webcenter/portal/supportportal/pages_home,
supportm-uat.trellix.com,Trellix,200,736,supportm-uat.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T00:00:00Z,2024-05-09T23:59:59Z,"CN=supportm-uat.trellix.com, O=Musarubra US LLC, ST=California, C=US",supportm-uat.trellix.com,Musarubra US LLC,uat.communitym.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,e2a3984af9223848f9cb933ef6559e70,0f6c2d2f5347d7688648e8b091d26d867929555c2ded68ef5b636566906681a7,ctls,supportm-uat.trellix.com,cloudfront,443,https://supportm-uat.trellix.com:443,https,,text/html,GET,143.204.215.4,/,1283798503,2600:9000:214f:2c00:1b:21a1:8500:93a1,HTTP/3,15,False,True,,,,url=https://supportm-uat.trellix.com/webcenter/portal/supportportal/pages_home,
supportm.trellix.com,Trellix,200,725,supportm.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=supportm.trellix.com, O=Musarubra US LLC, ST=California, C=US",supportm.trellix.com,Musarubra US LLC,sftp.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,5371309b73924c91e419571823169b00,54ba70a62e5cd4ba6353c424920d25f42a783c7a463766a29d7dff13da513d38,ctls,supportm.trellix.com,,443,https://supportm.trellix.com:443,https,,text/html,GET,38.109.230.118,/,1283798503,38.109.230.118,HSTS,16,False,,,,,url=https://supportm.trellix.com/webcenter/portal/supportportal/pages_home,
supportportal-uat.trellix.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://supportportal-uat.trellix.com:80,http,CloudFront,text/html,GET,143.204.215.107,/,-1169193002,2600:9000:214f:7400:1b:21a1:8500:93a1,Amazon Web Services,20,False,True,,,,,
supportscheduleassistant.trellix.com,Support Schedule Assistant,200,3178,supportscheduleassistant.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-25T00:00:00Z,2024-01-25T23:59:59Z,"CN=supportscheduleassistant.trellix.com, O=Musarubra US LLC, ST=California, C=US",supportscheduleassistant.trellix.com,Musarubra US LLC,www.supportscheduleassistant.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3a2d4f73da4516115366037ce5c7e1a8,965582bf854b3cd1387898a56037c5765d200f585db248eae8f4e85058e50d43,ctls,supportscheduleassistant.trellix.com,,443,https://supportscheduleassistant.trellix.com:443,https,nginx/1.20.1,text/html,GET,136.179.56.64,/,59500005,136.179.56.64,Nginx:1.20.1,1,False,,,,,,
sw-usw003.manage.trellix.com,,200,149,,,,,,,,,,,,,,,,,,,,80,http://sw-usw003.manage.trellix.com:80,http,AmazonS3,text/html,GET,52.218.128.23,/,1751518026,52.92.192.59,Amazon Web Services,7,False,,,,,,
test1.dev.insights.trellix.com,503 Service Temporarily Unavailable,503,162,test1.dev.insights.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=*.dev.insights.trellix.com, O=Musarubra US LLC, ST=California, C=US",*.dev.insights.trellix.com,Musarubra US LLC,dev.insights.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,bed1630084983bf7f25379347981f90a,4401a1d409d3887d6c13eedc33b4b72c2f2e1334898f0c95c860e645cacc2a3b,ctls,test1.dev.insights.trellix.com,,443,https://test1.dev.insights.trellix.com:443,https,awselb/2.0,text/html,GET,52.89.172.63,/,1862162275,54.186.55.244,,7,False,,True,,,,
test2.dev.insights.trellix.com,502 Bad Gateway,502,122,test2.dev.insights.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=*.dev.insights.trellix.com, O=Musarubra US LLC, ST=California, C=US",*.dev.insights.trellix.com,Musarubra US LLC,dev.insights.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,bed1630084983bf7f25379347981f90a,4401a1d409d3887d6c13eedc33b4b72c2f2e1334898f0c95c860e645cacc2a3b,ctls,test2.dev.insights.trellix.com,,443,https://test2.dev.insights.trellix.com:443,https,awselb/2.0,text/html,GET,44.230.17.196,/,590066698,44.241.208.20,,7,False,,True,,,,
test3.dev.insights.trellix.com,Log in | Log in again,200,3087,test3.dev.insights.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=*.dev.insights.trellix.com, O=Musarubra US LLC, ST=California, C=US",*.dev.insights.trellix.com,Musarubra US LLC,dev.insights.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,bed1630084983bf7f25379347981f90a,4401a1d409d3887d6c13eedc33b4b72c2f2e1334898f0c95c860e645cacc2a3b,ctls,test3.dev.insights.trellix.com,,443,https://test3.dev.insights.trellix.com:443,https,WSGIServer/0.2 CPython/3.8.16,text/html,GET,54.148.150.143,/,1756815797,52.10.154.230,Python,96,False,,True,,https://test3.dev.insights.trellix.com/login/?next=/,,
test4.dev.insights.trellix.com,ERROR: The request could not be satisfied,403,919,test4.dev.insights.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=*.dev.insights.trellix.com, O=Musarubra US LLC, ST=California, C=US",*.dev.insights.trellix.com,Musarubra US LLC,dev.insights.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,bed1630084983bf7f25379347981f90a,4401a1d409d3887d6c13eedc33b4b72c2f2e1334898f0c95c860e645cacc2a3b,ctls,test4.dev.insights.trellix.com,cloudfront,443,https://test4.dev.insights.trellix.com:443,https,CloudFront,text/html,GET,18.66.97.29,/,-964421624,18.66.97.39,Amazon Web Services,20,False,True,True,,,,
test5.dev.insights.trellix.com,ERROR: The request could not be satisfied,403,919,test5.dev.insights.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-20T00:00:00Z,2024-04-19T23:59:59Z,"CN=*.dev.insights.trellix.com, O=Musarubra US LLC, ST=California, C=US",*.dev.insights.trellix.com,Musarubra US LLC,dev.insights.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,bed1630084983bf7f25379347981f90a,4401a1d409d3887d6c13eedc33b4b72c2f2e1334898f0c95c860e645cacc2a3b,ctls,test5.dev.insights.trellix.com,cloudfront,443,https://test5.dev.insights.trellix.com:443,https,CloudFront,text/html,GET,13.225.78.64,/,379230291,2600:9000:21f3:e00:1d:8884:8380:93a1,Amazon Web Services,20,False,True,True,,,,
training-api.trellix.com,,500,65,training-api.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-05T00:00:00Z,2024-06-04T23:59:59Z,"CN=training.trellix.com, O=Musarubra US LLC, ST=California, C=US",training.trellix.com,Musarubra US LLC,training-jobs.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2a7d6c952ee5344ce1a345d5318aa9a3,957ed2a23fbfcda5017be39e4db4e59cfacd10a2d38a11196cdfe51fd3941501,ctls,training-api.trellix.com,,443,https://training-api.trellix.com:443,https,Cornerstone SBX API,application/json,GET,104.193.136.176,/,2066953301,104.193.136.176,,1,False,,,,,,
trellix-iam.qa.uam.api.trellix.com,,403,23,trellix-iam.qa.uam.api.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-05T00:00:00Z,2024-04-04T23:59:59Z,"CN=trellix-iam.qa.uam.api.trellix.com, O=Musarubra US LLC, ST=California, C=US",trellix-iam.qa.uam.api.trellix.com,Musarubra US LLC,www.trellix-iam.qa.uam.api.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b32b16e29a37e3906aaec0333ba5151c,f5c6898c8848ed6371341583eeb188ed37976d2a525c4c58be69aa7d67933cce,ctls,trellix-iam.qa.uam.api.trellix.com,,443,https://trellix-iam.qa.uam.api.trellix.com:443,https,,application/json,GET,50.18.240.66,/,968070783,54.219.98.111,,1,False,,,,,,
trellix-uat.trellix.com,Living Security | Trellix,200,317632,trellix-uat.trellix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-07-16T23:59:59Z,"CN=trellix-uat.trellix.com, O=Musarubra US LLC, ST=California, C=US",trellix-uat.trellix.com,Musarubra US LLC,uat.s-download.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2c60e6951d517a16c920bfd1f5f92803,661c948116e78ffb6bb5f29c259709e10a8c3a2269c388179e4f295bab805cbe,ctls,trellix-uat.trellix.com,,443,https://trellix-uat.trellix.com:443,https,,text/html,GET,2.17.100.248,/,2116877167,2a02:26f0:ab00::214:8e62,Java,1081,False,,,,https://trellix-uat.trellix.com/en-us/index.html,,
trellix.com,Trellix | Revolutionary Threat Detection and Response,200,153274,www.trellix.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=www.trellix.com, O=Musarubra US LLC, ST=California, C=US",www.trellix.com,Musarubra US LLC,trellix.com,"CN=Sectigo ECC Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Organization Validation Secure Server CA,Sectigo Limited,982e45f6df45ffe6c756a2976cacbca4,fd52800d82ce9d611711ecb8ee9db2107fed4c4e0208908fabbdeb3cc523977b,ctls,www.trellix.com,google,443,https://trellix.com:443,https,,text/html,GET,34.149.146.46,/,2116877167,34.149.146.46,HSTS,1364,False,True,,,https://www.trellix.com/en-us/index.html,,
trellixpartners.trellix.com,,200,47128,trellixpartners.trellix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-09T00:00:00Z,2024-05-08T23:59:59Z,"CN=trellixpartners.trellix.com, O=Musarubra US LLC, ST=California, C=US",trellixpartners.trellix.com,Musarubra US LLC,www.trellixpartners.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,b84d35431cd25b3a409c5a556fea583e,4f2525258f549839e6551c4a44a58e755d13004e142f600ddc286a2da3e738a4,ctls,trellixpartners.trellix.com,,443,https://trellixpartners.trellix.com:443,https,,text/html,GET,209.170.205.126,/,1283798503,209.170.205.126,HSTS,33,False,,,,https://trellixpartners.trellix.com/prm/auth/c5f7198b-98a8-4a56-9a85-f01c26a660e7/saml2/login?ReturnUrl=%2FEnglish%2F,,
trust.skyhighsecurity.com,Skyhigh Security Status,200,12415,status.skyhighsecurity.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-02-13T23:59:59Z,"CN=status.skyhighsecurity.com, O=Musarubra US LLC, ST=California, C=US",status.skyhighsecurity.com,Musarubra US LLC,trust.skyhighsecurity.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d9f54920b3cec48863696674def53f73,0cf32c5d9c7ab41c9fc448298f82510c9581e09575760de8cf10623b1673b16d,ctls,status.skyhighsecurity.com,,443,https://trust.skyhighsecurity.com:443,https,Apache,text/html,GET,3.11.206.231,/,-2017946799,3.11.206.231,Font Awesome,172,False,,,,https://status.skyhighsecurity.com/,,
trust.trellix.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://trust.trellix.com:80,http,CloudFront,text/html,GET,13.32.99.71,/,1886757895,13.32.99.69,Amazon Web Services,20,False,True,,,,,
uam.api.trellix.com,,403,23,uam.api.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-29T00:00:00Z,2024-05-28T23:59:59Z,"CN=uam.api.trellix.com, O=Musarubra US LLC, ST=California, C=US",uam.api.trellix.com,Musarubra US LLC,www.uam.api.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,7bca536f5d143e9c9a81db49f0adafe7,6cacd87fb85feb0006dc6ec3cb716300024a2d38c133594c87d49f06e46e3551,ctls,uam.api.trellix.com,,443,https://uam.api.trellix.com:443,https,,application/json,GET,44.235.51.7,/,968070783,54.244.74.183,,1,False,,,,,,
uam.ui.trellix.com,,200,17012,uam.ui.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-18T00:00:00Z,2023-10-18T23:59:59Z,"CN=uam.ui.trellix.com, O=Musarubra US LLC, ST=California, C=US",uam.ui.trellix.com,Musarubra US LLC,www.uam.ui.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,37397289423adc44b6b0169f49e5bb01,bd50867cbe6e0908d48493c9581a3eecba1a4071d86a33ec9d169203b85ccbc0,ctls,uam.ui.trellix.com,cloudfront,443,https://uam.ui.trellix.com:443,https,AmazonS3,text/html,GET,108.138.7.74,/,1833876289,108.138.7.30,Amazon Web Services,223,False,True,,,,,
uat.communitym.trellix.com,401 Authorization Required,401,167,uat.communitym.trellix.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-31T00:00:00Z,2024-04-19T23:59:59Z,"CN=secure06.stage.lithium.com, O=Khoros\, LLC, L=Austin, ST=Texas, C=US",secure06.stage.lithium.com,"Khoros, LLC",forums.stage.cox.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,019cec72a08a007cd8ad3199c2406bf7,12663bb23e36bb198460e2f1289a128cad4c1b6486a04c5e1ead5585fcf16e1a,ctls,uat.communitym.trellix.com,cloudfront,443,https://uat.communitym.trellix.com:443,https,Apache,text/html,GET,13.32.99.44,/,-1840324437,2600:9000:2251:7e00:16:46f0:6bc0:93a1,HSTS,7,False,True,True,True,,,
uat.downloadcenter.trellix.com,Trellix | Revolutionary Threat Detection and Response,200,153274,www.trellix.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2022-09-14T00:00:00Z,2023-09-14T23:59:59Z,"CN=www.trellix.com, O=Musarubra US LLC, ST=California, C=US",www.trellix.com,Musarubra US LLC,trellix.com,"CN=Sectigo ECC Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo ECC Organization Validation Secure Server CA,Sectigo Limited,982e45f6df45ffe6c756a2976cacbca4,fd52800d82ce9d611711ecb8ee9db2107fed4c4e0208908fabbdeb3cc523977b,ctls,www.trellix.com,,443,https://uat.downloadcenter.trellix.com:443,https,,text/html,GET,104.126.37.155,/,1864250944,2a02:26f0:1700:7::17d5:a1e1,HSTS,1364,False,,,,https://www.trellix.com/en-us/index.html,,
uat.nspupdate.trellix.com,Access Denied,401,279,uat.nspupdate.trellix.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-17T00:00:00Z,2024-07-16T23:59:59Z,"CN=trellix-uat.trellix.com, O=Musarubra US LLC, ST=California, C=US",trellix-uat.trellix.com,Musarubra US LLC,uat.s-download.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,2c60e6951d517a16c920bfd1f5f92803,661c948116e78ffb6bb5f29c259709e10a8c3a2269c388179e4f295bab805cbe,ctls,uat.nspupdate.trellix.com,,443,https://uat.nspupdate.trellix.com:443,https,AkamaiGHost,text/html,GET,104.126.37.153,/,1898831983,104.126.37.155,Basic,10,False,,,,,,
ui-preeks.soc.trellix.com,Trellix EDR,200,1341,ui-preeks.soc.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-31T00:00:00Z,2023-10-31T23:59:59Z,"CN=ui-preeks.soc.trellix.com, O=Musarubra US LLC, ST=California, C=US",ui-preeks.soc.trellix.com,Musarubra US LLC,supportgw-preeks.soc.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,4ddf96d31c1db3e7b9ce7e3e8ee1f518,68a0168381195e757f2fcc5c59fac1d8012cfac2c31c99466c110f40ed5f6f02,ctls,ui-preeks.soc.trellix.com,,443,https://ui-preeks.soc.trellix.com:443,https,,text/html,GET,52.24.195.13,/,359958905,52.25.80.15,HSTS,21,False,,,,https://ui-preeks.soc.trellix.com/monitoring/,*.trellix.com,
ui.soc.ap-south-1.trellix.com,Trellix EDR,200,1341,ui.soc.ap-south-1.trellix.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-15T00:00:00Z,2023-11-15T23:59:59Z,"CN=ui.soc.ap-south-1.trellix.com, O=Musarubra US LLC, ST=California, C=US",ui.soc.ap-south-1.trellix.com,Musarubra US LLC,api.soc.ap-south-1.trellix.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6c79bbdcf93f8de748acc3db1db1b8a7,65aff1dc3e99b5eab5df0165b7f7d060823d39e90f6eb6682f617049e57417ba,ctls,ui.soc.ap-south-1.trellix.com,,443,https://ui.soc.ap-south-1.trellix.com:443,https,,text/html,GET,65.0.136.21,/,82494226,43.205.101.223,HSTS,21,False,,,,https://ui.soc.ap-south-1.trellix.com/monitoring/,*.trellix.com,
