new,host,a,soa,status_code,cdn,cdn-name,cname,txt,aaaa,ns,mx,caa,has_internal_ips,internal_ips,ptr
[x],jira.navair.navy.mil,"128.49.6.4, 128.49.5.80","ns1-pax.navair.navy.mil, hostmaster.navair.navy.mil",NOERROR,,,,,,,,,,,
[x],jira.navsisa.navy.mil,206.39.201.28,"ns1.csd.disa.mil, disa\.tinker\.ie\.list\.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],jira.navsup.navy.mil,156.112.102.79,"ns1.csd.disa.mil, disa\.tinker\.ie\.list\.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],jira.ncte.hpc.mil,140.32.69.19,"nctedmzdns.ncte.hpc.mil, hostmaster.ncte.hpc.mil",NOERROR,,,ncte.ncte.hpc.mil,,2001:480:2043:112::19,,,,,,
[x],jira.nslcptsmh.csd.disa.mil,156.112.91.37,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],jira.services.nres.navy.mil,,"scotland.nres.navy.mil, rdte_nosc.navy.mil",NOERROR,,,,,2001:480:240:d003::2,,,,,,
[x],jiraservicedesk.dma.mil,"95.101.74.143, 95.101.74.154","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"www.dma.mil.edgekey.net, e80948.dscb.akamaiedge.net",,"2a02:26f0:c900:9::5f65:4a8f, 2a02:26f0:c900:9::5f65:4a9a",,,,,,
[x],jitc.fhu.disa.mil,198.154.64.17,"nit-dns1.nit.disa.mil, JITCFHUNITHelpDesk2.disa.mil",NOERROR,,,,,,,,,,,
[x],jitc.mgmt.ra.jmn.disa.mil,214.51.32.254,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],jko.jten.mil,199.112.137.55,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jkodirectqa.jten.mil,199.112.143.63,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jkomobileip.jten.mil,199.112.138.61,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jkorocceip.jten.mil,199.112.138.59,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jkosgst-qa.jten.mil,199.112.143.68,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jkosgst.jten.mil,199.112.138.85,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,"jkosgst.jten.mil.apps.gcds.disa.mil, origin-jkosgst.jten.mil",,,,,,,,
[x],jkosupport.jten.mil,199.112.138.62,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jkosupportqa.jten.mil,199.112.143.61,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jlv.health.mil,214.79.255.8,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.hsse-dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],jlvahlta.health.mil,214.79.255.9,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.hsse-dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],jmage.jiatfs.southcom.mil,130.22.48.150,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],jmesp.med.navy.mil,214.2.129.100,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.hsse-dnsad.health.mil",NOERROR,,,jmesp.health.mil,,,,,,,,
[x],jmis.dmdc.osd.mil,140.18.72.100,"d118001.dmdc.osd.mil, admin.d118001.dmdc.osd.mil",NOERROR,,,,,,,,,,,
[x],jmselexer1-u.jten.mil,199.112.138.16,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jnlwp.dod.afpims.mil,155.7.216.55,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jobs.navair.navy.mil,,"ns1.cloudflare.net, dns.cloudflare.com",NOERROR,True,cloudflare,jobs.navair.navy.mil.cdn.cloudflare.net,,"2606:4700::6812:1b5d, 2606:4700::6812:1a5d",,,,,,
[x],jobstest.navair.navy.mil,205.85.22.66,"ns1-pax.navair.navy.mil, hostmaster.navair.navy.mil",NOERROR,,,,,,,,,,,
[x],joinqa.sscno.nmci.navy.mil,205.85.28.172,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],jointbasemdl.usaf.afpims.mil,,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jointest.sscno.nmci.navy.mil,205.85.28.253,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],jon.create.hpc.mil,140.31.204.62,"ns1.mhpcc.hpc.mil, root.ns1.mhpcc.hpc.mil",NOERROR,,,,,2001:480:120:53::62,,,,,,
[x],josac-b.ustranscom.mil,214.3.16.6,"tcblads02.ustranscom.mil, hostmaster.ustranscom.mil",NOERROR,,,,,,,,,,,
[x],josac.ustranscom.mil,,,NOERROR,,,josac.gslb.ustranscom.mil,,,,,,,,
[x],jpadsdev.pica.hpc.mil,131.92.254.148,"ns01.army.mil, usarmy\.huachuca\.netcom\.mesg\.epdns-global.army.mil",NOERROR,,,,,2001:480:570:3000:131:92:254:148,,,,,,
[x],jpadsqa.pica.hpc.mil,131.92.254.149,"ns01.army.mil, usarmy\.huachuca\.netcom\.mesg\.epdns-global.army.mil",NOERROR,,,,,2001:480:570:3000:131:92:254:149,,,,,,
[x],jpat.dc3n.navy.mil,164.190.32.47,"ns1.chs.navy.mil, DC2HS_CEDC_HOSTMASTER.navy.mil",NOERROR,,,,,,,,,,,
[x],jpc.capmed.mil,,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],jpc3101.wpafb.af.mil,,"lackland-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],jpeocbd.osd.mil,,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,v=spf1 mx include:_spf.eemsg.mail.mil ~all,,,mx.conus.army.mil,,,,
[x],jpeocbrnd.army.afpims.mil,155.7.216.55,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jpeocbrnd.osd.mil,,"ns01.army.mil, usarmy\.huachuca\.netcom\.mesg\.epdns-global.army.mil",NOERROR,,,jpeocbrnd.army.mil,1yjits5_hhqqQ9xyQsXoPZ8yJrgQkkk1CfJOK13N0pk,,,,,,,
[x],jpeojtrs-topvue.nmci.navy.mil,205.85.60.94,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],jpims.jpc.capmed.mil,141.236.220.118,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],jpp.whs.mil,,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],jppso-cos-ml1.jppso-cos.af.mil,137.11.199.58,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],jrms.jdi.socom.mil,198.98.83.240,"ns1.socom.mil, hostmaster.socom.mil",NOERROR,,,,,,,,,,,
[x],js.pentagon.mil,,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,"v=spf1 a ip4:198.250.0.0/24 ip4:198.250.1.0/24 ip4:198.250.68.0/24 ip4:198.250.83.0/24 ip4:199.208.239.0/24 ip4:130.16.43.0/24 ip4:140.185.212.0/24 ~all, SPF record for identifying authorized EMail servers/service for domain, Helps reduce spam",,"dns-pub-f3-u.pentagon.mil, dns-pub-f1-u.pentagon.mil, dns-pub-f2-u.pentagon.mil","mta1.js.pentagon.mil, mta4.js.pentagon.mil, mta3.js.pentagon.mil, mta2.js.pentagon.mil, mta7.js.pentagon.mil",,,,
[x],jscmj.dod.afpims.mil,155.7.216.55,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jsf.mil,,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,"apple-domain-verification=VmsAFFSv7bI1YzvD, MS=ms90830216, v=spf1 mx include:_spf.eemsg.mail.mil ~all",,"dns3.nipr.mil, dns5.nipr.mil, dns2.nipr.mil, dns6.nipr.mil, dns1.nipr.mil, dns4.nipr.mil","pri-jeemsg.eemsg.mail.mil, xaz-edge.jsf.mil, sec-jeemsg.eemsg.mail.mil",,,,
[x],jsfcollab01.jsf.mil,209.22.51.154,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jsfgw1.jsf.mil,209.22.51.1,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jsfgw3.jsf.mil,214.3.135.1,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jsfgw7.jsf.mil,214.6.102.1,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jsfutil01.jsf.mil,209.22.51.151,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jsfwise.jsf.mil,209.22.51.13,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jsmetcal.corona.nmci.navy.mil,138.163.17.42,"nmcinrfkdn01.nmci.navy.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],jsocrecruiting.socom.mil,209.22.222.52,"ns1.socom.mil, hostmaster.socom.mil",NOERROR,,,,,,,,,,,
[x],jspwin.pentagon.mil,214.14.161.27,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,cppm-pwn-s1.nsmc.pentagon.mil,,,,,,,,
[x],jst.doded.mil,,"dns.training.navy.mil, netc_dns.at.navy.mil",NOERROR,,,,v=spf1 a:mail.training.navy.mil include:_spf.eemsg.mail.mil -all,,,,,,,
[x],jstars.hanscom.af.mil,129.53.216.153,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],jtds.dev.jtt.jten.mil,199.112.128.220,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtds.jten.mil,199.112.138.220,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtdsqa.jten.mil,,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtenfwpat.jten.mil,199.112.128.10,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtfb.southcom.mil,,"ehuibdns02.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],jtfb.usaf.afpims.mil,155.7.216.55,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],jtfclient.jtffa.pacom.mil,199.211.150.174,"dns1.pacom.mil, joshua.smith.ctr.pacom.mil",NOERROR,,,,,,,,,,,
[x],jtfcs.northcom.mil,,"ncnd.northcom.mil, n-nc.peterson.n-ncj6.mbx.sysad-omb.mail.mil",NOERROR,,,,,,,,,,,
[x],jtfgtmo.southcom.mil,,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,"ehuibdns02.southcom.mil, esuibdns01.southcom.mil",,,,,
[x],jtims-reports.jten.mil,,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtims.jten.mil,199.112.138.40,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtimsexer2.jten.mil,199.112.138.14,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtimsexer3.jten.mil,199.112.138.15,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtimsexer6.jten.mil,199.112.138.206,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtimsexer7.jten.mil,199.112.138.207,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtimsexer8.jten.mil,199.112.138.208,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtnc.experience.crmforce.mil,"140.17.239.84, 140.17.239.83","ns1.salesforce.mil, hostmaster.salesforce.com",NOERROR,,,"na218.salesforce.mil, na218-hio.salesforce.mil",,,,,,,,
[x],jtt-sso.jten.mil,199.112.138.210,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtt-sso.stage.jten.mil,,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jtt2.dev.jtt.jten.mil,199.112.128.209,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jttexer.jten.mil,199.112.138.211,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jttexer.stage.jten.mil,199.112.143.121,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jttexer01.jten.mil,199.112.138.211,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jttexer03.jten.mil,199.112.138.211,,NOERROR,,,,,,,,,,,
[x],jttexer04.jten.mil,199.112.138.211,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jttexer12.jten.mil,199.112.138.211,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jttportal.dev.jtt.jten.mil,199.112.128.161,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jttsso.dev.jtt.jten.mil,199.112.128.162,"ns3.jten.mil, hostmaster.jten.mil",NOERROR,,,,,,,,,,,
[x],jwn-ftd2.jiatfw.pacom.mil,,"dns1.pacom.mil, joshua.smith.ctr.pacom.mil",NOERROR,,,,,,,,,,,
[x],kaap003.kadena.af.mil,132.15.45.232,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kaap004.kadena.af.mil,132.15.45.231,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kad-asmswx.kadena.af.mil,,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kad-extrtr.kadena.af.mil,132.15.225.4,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kad-extswx.kadena.af.mil,132.15.225.3,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kad-proxy-02.kadena.af.mil,,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kad1.kadena.af.mil,132.15.225.210,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kad1h.kadena.af.mil,132.15.225.209,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kad2h.kadena.af.mil,132.15.225.211,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kadb001.kadena.af.mil,132.15.45.229,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kadb002.kadena.af.mil,,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kadc81.kadena.af.mil,132.15.210.201,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kadc82.kadena.af.mil,,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kadena.csd.disa.mil,,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],kadena.mail.us.af.mil,,,NOERROR,,,kadena.mail.us.af.mil.apps.gcds.disa.mil,,,,,,,,
[x],kadena.tricare.mil,"95.101.74.132, 95.101.74.147","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"tricare1.mil.edgekey.net, e37231.dscb.akamaiedge.net",,"2a02:26f0:c900:9::5f65:4a93, 2a02:26f0:c900:9::5f65:4a84",,,,,,
[x],kadena.uc.us.af.mil,,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kadenataa.csd.disa.mil,,"cols-gtm.csd.disa.mil, hostmaster.csd.disa.mil",NOERROR,,,,,,"cols-gtm.csd.disa.mil, ogdn-gtm.csd.disa.mil, satx-gtm.csd.disa.mil",,,,,
[x],kaleidoscope2.acq.osd.mil,214.18.46.142,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],kamlmb03.kadena.af.mil,132.15.210.146,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kamlmb05.kadena.af.mil,132.15.210.148,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kamlowa01.kadena.af.mil,132.15.210.73,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kamr01.kadena.af.mil,,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kanji.okinawa.usmc.mil,,"ns1-east.usmc.mil, mccog_nic_admins.usmc.mil",NOERROR,,,,,,,,,,,
[x],kbs.nsoc.med.osd.mil,214.1.59.141,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],kcab.afcent.af.mil,,"ns1.afcent.af.mil, nest.systems.nosc.afcent.af.mil",NOERROR,,,,v=spf1 ip4:153.23.0.0/16 ip4:153.24.0.0/16 ip4:153.25.0.0/16 ip4:153.26.0.0/16 ip4:153.29.0.0/16 include:_spf.eemsg.mail.mil -all,,,"azab-extmg02-n.afcent.af.mil, moab-extmg01-n.afcent.af.mil, adab-extmg03-n.afcent.af.mil, nosc-extmg03-n.afcent.af.mil, auab-extmg01-n.afcent.af.mil, nosc-extmg02-n.afcent.af.mil, nosc-extmg01-n.afcent.af.mil, azab-extmg01-n.afcent.af.mil, moab-extmg02-n.afcent.af.mil, auab-extmg02-n.afcent.af.mil, pri-jeemsg.eemsg.mail.mil, azab-extmg03-n.afcent.af.mil, sec-jeemsg.eemsg.mail.mil",,,,
[x],kcsslvpn.usmc.mil,192.156.29.34,"ns1-east.usmc.mil, mccog_nic_admins.usmc.mil",NOERROR,,,,,,,,,,,
[x],kdcfsq01.dfas.mil,,"dzu13.dfas.mil, hostmaster.dfas.mil",NOERROR,,,,,,,,,,,
[x],kdlxez01.kadena.af.mil,,"yokota-ns10.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kdnvzr11.centcom.mil,192.31.20.10,"localhost, root.localhost.mil",NOERROR,,,,,,,,,,,
[x],kdnvzr13.centcom.mil,192.31.20.69,"localhost, root.localhost.mil",NOERROR,,,,,,,,,,,
[x],keesler.csd.disa.mil,152.229.178.38,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],keesler.tricare.mil,"23.213.161.210, 23.213.161.196","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"tricare1.mil.edgekey.net, e37231.dscb.akamaiedge.net",,"2a02:26f0:ab00::5c7a:d71b, 2a02:26f0:ab00::5c7a:d72b",,,,,,
[x],keesler.usaf.afpims.mil,155.7.216.55,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],keith.army.pentagon.mil,199.114.51.123,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],keith.dma.mil,155.7.192.100,"shepherd.dma.mil, hostmaster",NOERROR,,,,,,,,,,,
[x],kelly.csd.disa.mil,152.229.178.103,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],keltx.mgmt.ra.jmn.disa.mil,,"ns1.csd.disa.mil, disa.tinker.ie.list.dci-ii-dns.mail.mil",NOERROR,,,,,,,,,,,
[x],kengu.lu,181.215.69.171,"dion.ns.cloudflare.com, dns.cloudflare.com",NOERROR,,,,"abuseipdb-verification=HZUd92zJ, v=spf1 ip6:2a02:4780:d:5b80::1 ip4:181.215.69.171 include:smithworks.dev ~all",2a02:4780:d:5b80::1,"dion.ns.cloudflare.com, laila.ns.cloudflare.com",kengu.lu,,,,"1.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.0.8.b.5.d.0.0.0.0.8.7.4.2.0.a.2.ip6.arpa, 171.69.215.181.in-addr.arpa"
[x],kenner.tricare.mil,"95.101.111.172, 95.101.111.149","n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"tricare1.mil.edgekey.net, e37231.dscb.akamaiedge.net",,"2a02:26f0:480:23::1726:62ab, 2a02:26f0:480:23::1726:62b9",,,,,,
[x],kentuckyguard.dodlive.mil,104.98.136.74,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"www.dodlive.mil.edgekey.net, e17101.dscb.akamaiedge.net",,"2a02:26f0:c900:29d::42cd, 2a02:26f0:c900:29f::42cd",,,,,,
[x],kesselrun.af.mil,69.192.65.57,"n0dscb.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"www.afpw.af.mil.edgekey.net, e11218.dscb.akamaiedge.net",,"2a02:26f0:c900:29c::2bd2, 2a02:26f0:c900:285::2bd2",,,,,,
[x],key-17.c3pki.chamb.disa.mil,209.22.74.130,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],key-18.c3pki.den.disa.mil,152.229.65.94,"ns1.csd.disa.mil, cccac.okc.disa.mil",NOERROR,,,,,,,,,,,
[x],key-18.csd.disa.mil,214.23.242.34,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],key-19.csd.disa.mil,214.23.240.35,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],key-20.csd.disa.mil,214.23.242.36,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],keyn217hb01.jiatfs.southcom.mil,130.22.48.175,"ehuibdns01.southcom.mil, southcom\.miami\.7-sig-cmd\.mbx\.omb-nec-southcom-netmgt.mail.mil",NOERROR,,,,,,,,,,,
[x],keystone-bdt.csd.disa.mil,156.112.75.53,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],keystone.csd.disa.mil,156.112.75.51,"ns1.csd.disa.mil, root.csd.disa.mil",NOERROR,,,,,,,,,,,
[x],keywest.dcsa.mil,207.132.241.22,"ns1.dcsa.mil, DSSITsupport.dss.mil",NOERROR,,,,,,,,,,,
[x],kg175x-w0-bf889d-235-36-1.pentagon.mil,,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],kimbrough.dod.afpims.mil,155.7.216.55,"dns1.nipr.mil, hostmaster\@nic.mil",NOERROR,,,,,,,,,,,
[x],kiosk.tmds.health.mil,214.1.48.25,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.hsse-dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],kirby.hpcmp.hpc.mil,140.32.246.9,"nsm.dren.mil, hostmaster.dren.mil",NOERROR,,,www.hpcmo.hpc.mil,,2001:480:430:dddd::246:9,,,,,,
[x],kirk.tricare.mil,184.30.128.254,"n0dsca.akamaiedge.net, hostmaster.akamai.com",NOERROR,,,"tricare2.mil.edgekey.net, e3146.dsca.akamaiedge.net",,"2a02:26f0:ab00:4a5::c4a, 2a02:26f0:ab00:4b3::c4a",,,,,,
[x],kirtland-mail1.afnoc.af.mil,132.3.53.18,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],kittyhawk.nrl.navy.mil,132.250.146.145,"ns1.nrl.navy.mil, hostmaster.nrl.navy.mil",NOERROR,,,,,2001:480:20:146:225:90ff:fec9:9cf9,,,,,,
[x],klm.navair.navy.mil,205.85.22.163,"ns1-pax.navair.navy.mil, hostmaster.navair.navy.mil",NOERROR,,,,,,,,,,,
[x],kmjas.jag.af.mil,,"n0d.akamaiedge.akamai.csd.disa.mil, hostmaster.akamai.com",NOERROR,,,"kmjas.jag.af.mil.apps.gcds.disa.mil, gcdsaf3.af.mil.edgekey.dmz.akamai.csd.disa.mil, e1081.d.akamaiedge.akamai.csd.disa.mil",,,,,,,,
[x],kms.bracpmo.navy.mil,138.147.74.51,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],kms.dc3n.navy.mil,164.190.32.179,"ns1.chs.navy.mil, DC2HS_CEDC_HOSTMASTER.navy.mil",NOERROR,,,,,,,,,,,
[x],kmsdev.bracpmo.navy.mil,138.147.74.52,"dns-mas-a1-t.pentagon.mil, sysadmin.pentagon.mil",NOERROR,,,,,,,,,,,
[x],kmznre01.yokota.af.mil,131.36.151.66,"gunter-ns2.afnoc.af.mil, dnsman.us.af.mil",NOERROR,,,,,,,,,,,
[x],knowledge.erdc.dren.mil,134.164.24.168,"ns1.erdc.dren.mil, root.erdc.dren.mil",NOERROR,,,,,2001:480:51:24::168,,,,,,
[x],knowledge.ers.hpc.mil,134.164.24.181,"nsm.dren.mil, hostmaster.dren.mil",NOERROR,,,,,2001:480:51:24::181,,,,,,
[x],kor-era.med.osd.mil,214.1.236.133,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],kor-root.med.osd.mil,214.1.236.130,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],korea.meet.health.mil,214.2.113.186,"ns01-nsoc.mhsi.health.mil, usn\.jbcharleston\.niwcatlanticsc\.list\.hsse-dnsad.health.mil",NOERROR,,,,,,,,,,,
[x],korean-dev2.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,v=spf1 mx a:ba1.mgt.dtic.mil a:ba2.mgt.dtic.mil a:dmg03.mgt.dtic.mil include:_spf.eemsg.mail.mil ~all,,,,,,,
[x],korean.dtic.mil,,"nsgm1.mgt.dtic.mil, dtic\.belvoir\.its\.list\.unix-admin.mail.mil",NOERROR,,,,v=spf1 mx a:ba1.mgt.dtic.mil a:ba2.mgt.dtic.mil a:dmg03.mgt.dtic.mil include:_spf.eemsg.mail.mil ~all,,,,,,,
[x],krypto-ext.uscg.mil,,"ns1.uscg.mil, hostmaster.uscg.mil",NOERROR,,,,v=spf1 ip4:152.121.2.0/24 ip4:152.121.8.0/24 include:uscg.mil include:_spf.eemsg.mail.mil -all,,,"pri-jeemsg.eemsg.mail.mil, sec-jeemsg.eemsg.mail.mil",,,,
