new,host,a,aaaa,soa,status_code,cdn,cdn-name,txt,ns,cname,has_internal_ips,internal_ips,mx,caa,ptr
[x],ns2.login.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns2.nessus.fr.cloud.gov,,"2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac",,NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],ns2.opslogin.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns2.ssh.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns21-pba.app.cloud.gov,"15.205.11.151, 3.32.106.131","2600:1f12:18a:7d01:824e:517:fe84:322, 2600:1f12:18a:7d00:6382:82e2:5031:5a89","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns2a-s3test2.app.cloud.gov,"15.205.11.151, 3.32.106.131","2600:1f12:18a:7d00:6382:82e2:5031:5a89, 2600:1f12:18a:7d01:824e:517:fe84:322","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.account.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.admin.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.alertmanager.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.api.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.ci.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.dashboard-beta.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.dashboard.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.diagrams.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.grafana.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.idp.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.login.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.logs-platform.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.logs.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns3.opslogin.fr.cloud.gov,"15.205.11.215, 160.1.93.218",,"ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],ns3.prometheus.fr.cloud.gov,"15.205.11.215, 160.1.93.218",,"ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],ns3.ssh.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.account.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],ns4.admin.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.alertmanager.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.api.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.dashboard-beta.fr.cloud.gov,,"2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb",,NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],ns4.diagrams.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.federalist-proxy.app.cloud.gov,"15.205.11.151, 3.32.106.131","2600:1f12:18a:7d01:824e:517:fe84:322, 2600:1f12:18a:7d00:6382:82e2:5031:5a89","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.grafana.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.idp.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.logs-platform.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.logs.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ns4.opslogin.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],ns4.prometheus.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nsf.sites.infr.search.usa.gov,"52.85.151.122, 52.85.151.29, 52.85.151.24, 52.85.151.128, 205.251.192.107, 205.251.195.79, 205.251.197.34, 205.251.198.177","2600:9000:201e:9c00:a:4fc7:79c0:93a1, 2600:9000:201e:2400:a:4fc7:79c0:93a1, 2600:9000:201e:ea00:a:4fc7:79c0:93a1, 2600:9000:201e:7c00:a:4fc7:79c0:93a1, 2600:9000:201e:1400:a:4fc7:79c0:93a1, 2600:9000:201e:2e00:a:4fc7:79c0:93a1, 2600:9000:201e:3800:a:4fc7:79c0:93a1, 2600:9000:201e:ce00:a:4fc7:79c0:93a1","ns-107.awsdns-13.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-847.awsdns-41.net, ns-1314.awsdns-36.org, ns-1713.awsdns-22.co.uk, ns-107.awsdns-13.com",d2x6me9oc9z55z.cloudfront.net,,,,,
[x],nsteps.epa.gov.external-domains-production.cloud.gov,"3.30.240.240, 3.32.90.20","2600:1f12:18a:7d00:bb8d:e931:bfea:6213, 2600:1f12:18a:7d01:f2bb:ee24:1416:4e32","ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ntmxybxxbpe.grafana.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],nuevosmedios.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nursing.fr.cloud.gov,,"2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nutrition.data.gov,34.193.244.109,,"ns-1114.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,nsp-ocsit.net.helix.gsa.gov,,,,,
[x],ny.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],nz.fr.cloud.gov,"15.205.11.215, 160.1.93.218",,,NOERROR,,,,,,,,,,
[x],o13.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],o165.email.usa.gov,167.89.86.160,,"dns.gsa.gov, hostmaster.gsa.gov",NOERROR,,,,,,,,,,
[x],oasis.app.cloud.gov,"3.32.106.131, 15.205.11.151","2600:1f12:18a:7d01:824e:517:fe84:322, 2600:1f12:18a:7d00:6382:82e2:5031:5a89","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oasis.gsa.gov,144.69.65.27,,"dns.gsa.gov, hostmaster.gsa.gov",NOERROR,,,,,,,,,,
[x],obamalibrary.sites.infr.search.usa.gov,"52.222.214.114, 52.222.214.24, 52.222.214.6, 52.222.214.69","2600:9000:223d:f800:a:4fc7:79c0:93a1, 2600:9000:223d:7400:a:4fc7:79c0:93a1, 2600:9000:223d:e600:a:4fc7:79c0:93a1, 2600:9000:223d:9800:a:4fc7:79c0:93a1, 2600:9000:223d:e200:a:4fc7:79c0:93a1, 2600:9000:223d:6200:a:4fc7:79c0:93a1, 2600:9000:223d:5a00:a:4fc7:79c0:93a1, 2600:9000:223d:6e00:a:4fc7:79c0:93a1","ns-107.awsdns-13.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-107.awsdns-13.com, ns-1314.awsdns-36.org, ns-1713.awsdns-22.co.uk, ns-847.awsdns-41.net",d2x6me9oc9z55z.cloudfront.net,,,,,
[x],obiwant.app.cloud.gov,"3.32.106.131, 15.205.11.151","2600:1f12:18a:7d00:6382:82e2:5031:5a89, 2600:1f12:18a:7d01:824e:517:fe84:322","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],obiwant.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],occ-0-175-41.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oceania-git.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oceaniasite.fr.cloud.gov,,"2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],ocms.fas.gsa.gov,159.142.122.182,,"dns.gsa.gov, hostmaster.gsa.gov",NOERROR,,,,,,,,,,
[x],ocregister.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],odc.d2d.gsa.gov,34.206.154.112,,"ns-1114.awsdns-11.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,nsp-data2dec.net.helix.gsa.gov,,,,,
[x],odesi.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],odp.gsa.gov,"185.199.109.153, 185.199.110.153, 185.199.111.153, 185.199.108.153","2606:50c0:8000::153, 2606:50c0:8002::153, 2606:50c0:8001::153, 2606:50c0:8003::153","dns1.p05.nsone.net, hostmaster.nsone.net",NOERROR,,,,,gsa.github.io,,,,"digicert.com, letsencrypt.org",
[x],oem.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oes.gsa.gov,"13.224.189.76, 13.224.189.64, 13.224.189.114, 13.224.189.110",,"ns-1349.awsdns-40.org, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,"ns-1349.awsdns-40.org, ns-1923.awsdns-48.co.uk, ns-221.awsdns-27.com, ns-938.awsdns-53.net",d3d6oha16jtqdo.cloudfront.net,,,,,
[x],office.account.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],office.alertmanager.fr.cloud.gov,,"2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],office.api.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.ci.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac",,NOERROR,,,,,,,,,,
[x],office.dashboard-beta.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.dashboard.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],office.diagrams.fr.cloud.gov,"160.1.93.218, 15.205.11.215",,"ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],office.federalist-proxy.app.cloud.gov,,"2600:1f12:18a:7d01:824e:517:fe84:322, 2600:1f12:18a:7d00:6382:82e2:5031:5a89","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],office.grafana.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.idp.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.login.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.logs-platform.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.logs.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.opslogin.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.prometheus.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],office.ssh.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,"ns-1211.awsdns-23.org, ns-137.awsdns-17.com, ns-2002.awsdns-58.co.uk, ns-731.awsdns-27.net",,,,,,
[x],officeaws.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ogcdb-as-b3p.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oh11sa-p01.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oh13sa-p01.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ohs.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],oig-demo.ssa.gov.external-domains-production.cloud.gov,,,"ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],oig-files.ssa.gov.external-domains-production.cloud.gov,"18.154.63.56, 18.154.63.11, 18.154.63.99, 18.154.63.34","2600:9000:206f:f000:12:4356:eb40:93a1, 2600:9000:206f:ea00:12:4356:eb40:93a1, 2600:9000:206f:6600:12:4356:eb40:93a1, 2600:9000:206f:5c00:12:4356:eb40:93a1, 2600:9000:206f:2200:12:4356:eb40:93a1, 2600:9000:206f:600:12:4356:eb40:93a1, 2600:9000:206f:d800:12:4356:eb40:93a1, 2600:9000:206f:3600:12:4356:eb40:93a1","ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,,,,,,
[x],oig.gsa.gov,159.142.178.7,,"dns.gsa.gov, hostmaster.gsa.gov",NOERROR,,,,,,,,,,
[x],ojstest.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],ok4ok17sds-noam.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],okta.account.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],okta.admin.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],okta.alertmanager.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d01:f27c:9787:253b:82ac, 2600:1f12:18a:7d00:2329:5200:62d9:20bb","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],okta.dashboard-beta.fr.cloud.gov,"15.205.11.215, 160.1.93.218","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],okta.dashboard.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
[x],okta.diagrams.fr.cloud.gov,"160.1.93.218, 15.205.11.215","2600:1f12:18a:7d00:2329:5200:62d9:20bb, 2600:1f12:18a:7d01:f27c:9787:253b:82ac","ns-137.awsdns-17.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
