new,host,a,cname,soa,has_internal_ips,internal_ips,status_code,cdn,cdn-name,mx,aaaa,ns,txt,caa,ptr
,hongkong.mgh.harvard.edu,132.183.53.87,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,honolulu.mgh.harvard.edu,132.183.43.140,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,hood.harvard.edu,134.174.81.207,hood.bwh.harvard.edu,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,hopper.bwh.harvard.edu,172.27.104.129,,"ecorexns1.partners.org, domainadmin.partners.org",True,172.27.104.129,NOERROR,,,ichanning.bwh.harvard.edu,,,,,
,hopper.harvard.edu,128.103.92.110,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,horatio.dev.fas.harvard.edu,"10.138.146.155, 10.138.146.36",horatio.dev.ats.cloud.huit.harvard.edu,"ns-529.awsdns-02.net, awsdns-hostmaster.amazon.com",True,"10.138.146.155, 10.138.146.36",NOERROR,,,,,,,,
,horatio.fas.harvard.edu,"50.16.246.206, 18.214.200.211, 44.206.206.212",horatio-lb-pub-prod.ats.cloud.huit.harvard.edu,,,,NOERROR,,,,,"ns-1341.awsdns-39.org, ns-2007.awsdns-58.co.uk, ns-249.awsdns-31.com, ns-581.awsdns-08.net",,,
,horatio.stage.fas.harvard.edu,"52.55.71.1, 34.224.35.252, 52.71.164.160",horatio-lb-pub-stage.stage.ats.cloud.huit.harvard.edu,"ns-1526.awsdns-62.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,horatio.test.fas.harvard.edu,"10.138.146.185, 10.138.147.75",horatio.test.ats.cloud.huit.harvard.edu,"ns-2029.awsdns-61.co.uk, awsdns-hostmaster.amazon.com",True,"10.138.146.185, 10.138.147.75",NOERROR,,,,,,,,
,houghtonrenovation.library.harvard.edu,"23.32.238.128, 23.32.238.121","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,housing.itatti.harvard.edu,"34.253.82.148, 34.253.114.215",dc-29994-2073421902.eu-west-1.elb.amazonaws.com,"ns-1053.awsdns-03.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,houston.mgh.harvard.edu,132.183.43.54,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,howard.harvard.edu,140.247.91.162,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,smtp.flybase.harvard.edu,,,,,
,hp.bwh.harvard.edu,134.174.9.181,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,hpds.internal.datastage.hms.harvard.edu,34.196.110.163,dbmi-datastage-671698313.us-east-1.elb.amazonaws.com,"ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,hpod.law.harvard.edu,192.240.172.29,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hppm-arcgis-web01.cadm.cloud.huit.harvard.edu,10.137.253.23,,"ns-582.awsdns-08.net, awsdns-hostmaster.amazon.com",True,10.137.253.23,NOERROR,,,,,,,,
,hppm.harvard.edu,"34.203.63.51, 3.229.171.192","hppm-web.cadm.harvard.edu, hppm-web-lb-app-public-prod.cadm.cloud.huit.harvard.edu","ns-582.awsdns-08.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,"ns-1124.awsdns-12.org, ns-1558.awsdns-02.co.uk, ns-439.awsdns-54.com, ns-582.awsdns-08.net",,,
,hr.fas.harvard.edu,"23.32.238.203, 23.32.238.211","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hr.gse.harvard.edu,,"edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hr.harvard.edu,"23.32.238.121, 23.32.238.128","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hr.hms.harvard.edu,23.185.0.2,,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,"2620:12a:8000::2, 2620:12a:8001::2",,,,
,hr.med.harvard.edu,134.174.149.39,flamingo.hms.harvard.edu,"edns2.med.harvard.edu, netops.hms.harvard.edu, edns1.med.harvard.edu",,,NOERROR,,,,,,,,
,hres-srv10.harvard.edu,128.103.227.233,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hrl.harvard.edu,54.172.197.41,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"mx0b-00171101.pphosted.com, mx0a-00171101.pphosted.com",,"a16-64.akam.net, a6-66.akam.net, a7-65.akam.net, a10-66.akam.net, a11-67.akam.net, a1-171.akam.net",,,
,hrmsapps.cadm.harvard.edu,128.103.69.210,hrmsapps-cs.cadm.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hrp.law.harvard.edu,"141.193.213.20, 141.193.213.21",,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hrsanaws-app1.san.hrapps.harvard.edu,10.138.97.15,hrsanaws-scheduler.san.hrapps.harvard.edu,"ns-537.awsdns-03.net, awsdns-hostmaster.amazon.com",True,10.138.97.15,NOERROR,,,,,,,,
,hrsanaws-gateway.san.hrapps.harvard.edu,10.140.141.198,,"ns-537.awsdns-03.net, awsdns-hostmaster.amazon.com",True,10.140.141.198,NOERROR,,,,,,,,
,hrsanaws-ib.san.hrapps.harvard.edu,10.140.141.198,,"ns-537.awsdns-03.net, awsdns-hostmaster.amazon.com",True,10.140.141.198,NOERROR,,,,,,,,
,hrsanaws-web1.san.hrapps.harvard.edu,10.138.97.15,hrsanaws-scheduler.san.hrapps.harvard.edu,"ns-537.awsdns-03.net, awsdns-hostmaster.amazon.com",True,10.138.97.15,NOERROR,,,,,,,,
,hrsanaws-webib.san.hrapps.harvard.edu,10.138.97.15,hrsanaws-scheduler.san.hrapps.harvard.edu,"ns-537.awsdns-03.net, awsdns-hostmaster.amazon.com",True,10.138.97.15,NOERROR,,,,,,,,
,hrsanaws.san.hrapps.harvard.edu,10.140.141.198,,"ns-537.awsdns-03.net, awsdns-hostmaster.amazon.com",True,10.140.141.198,NOERROR,,,,,,,,
,hsc.hms.harvard.edu,134.174.159.103,dmzlb-vip.rc.hms.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,,,,,,,,
,hsci.harvard.edu,34.232.27.163,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,"mx0a-00171101.pphosted.com, mx0b-00171101.pphosted.com",,"cdns1.med.harvard.edu, edns1.med.harvard.edu, edns2.med.harvard.edu, cdns2.med.harvard.edu","bnhJq8dtssQlgdKZSRnM3rKmOwfKN1x2KS6NiiqaGx9m/ERss2HM3Z5Vt2uqBc8QRnsbYkaFZV23Z3LrurVd5w==, MS=ms93625739",,
,hscrb.harvard.edu,23.185.0.3,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,"2620:12a:8001::3, 2620:12a:8000::3",,,,
,hsdm.harvard.edu,"45.60.77.9, 45.60.136.9",,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,True,incapsula,"mx0b-00171101.pphosted.com, mx0a-00171101.pphosted.com",,"cdns2.med.harvard.edu, edns1.med.harvard.edu, cdns1.med.harvard.edu, edns2.med.harvard.edu","MS=ms72153924, v=spf1 mx ip4:134.174.0.0/16 ip4:128.103.0.0/16 ip4:140.247.0.0/16 include:spf.protection.outlook.com include:_spf.qemailserver.com include:mkt3779.com include:spf.mandrillapp.com include:mail.zendesk.com include:cust-spf.exacttarget.com ~all, v=spf2, include:servers.mcsv.net, include:cust-spf.exacttarget.com, include:_spf.salesforce.com, ?all, M43c7NMkzQzwmJxYCkn8zao4oMdHDwnu5ej+4gIEZLgjajC8YuUq9k/3dfmhJ82YeIXRaQ+YRc13KXhxK1omOw==",,
,hsl.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"itportal2.hsl.harvard.edu, allscripts2.hsl.harvard.edu, mailrelay1.hsl.harvard.edu, citrix2.hsl.harvard.edu, mail.hrca.harvard.edu, mailrelay2.hsl.harvard.edu, securemail.hsl.harvard.edu",,,"zoho-verification=zb19219479.zmverify.zoho.com, ZOOM_verify_0R0D6hZoRbyHqlZpaGR-qQ, atlassian-domain-verification=0W1n/yNFsSyr7bC7YexXSJCDXcwh/7EFh9HvLRfTm6/2eIA106mDTWcl4cNskpNX, v=spf1 ip4:128.103.138.16 ip4:128.103.138.87 ip4:128.103.138.88 ip4:52.207.150.152 ip4:50.207.150.153 ip4:50.207.150.154 ~all, MS=ms19559671, twilio-domain-verification=5d054364417b7e5ee50841b42b72c7dd",,
,hsph.harvard.edu,"134.174.190.41, 23.211.133.66, 23.61.199.65, 193.108.91.171, 96.7.50.66, 84.53.139.67, 23.211.132.64",,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"mx0a-00171101.pphosted.com, mx0b-00171101.pphosted.com","2600:1401:1::42, 2600:1406:1b::40","a6-66.akam.net, a11-67.akam.net, a1-171.akam.net, a10-66.akam.net, a7-65.akam.net, a16-64.akam.net","e2ma-verification=bvbfb, ms=ms74367483, v=spf1 redirect=_spf.harvard.edu, atlassian-domain-verification=bwIB3L0LkGfUP1/Je50C5H22fC3d8LVL913Og31xM2zEV13DXwSbCPcRWNCzqeWy, JZQYStIKRIlEDc2pKjLqeZecAmajNxusDKmcWlzMKILeza3a6ywg6vCZ0yv+PIGprQFg1uBGrY4YFEudaFTLjQ==, facebook-domain-verification=5lwhmcevf2vwbse7aekfk7t4l4ghiy, e2ma-verification=srbfb, google-site-verification=R4I4W9fjLqNsFbXK2URXibsGLKlUmcTrdTSsScgBEZ8, globalsign-domain-verification=ba632767ee695a7ed3b4b5d402d75c5b, 8HO4IOae30aj4BC+OleviYY+HRNFYxlkHlRogmERQ3thvgVbf8+YQnMLVFtr1vXkgw5hL5a/t0pVYOvWZbMtIg==, knowbe4-site-verification=add85bd4aec0e689912e87648cd571bf, _globalsign-domain-verification=37Nex_d9C-BUoDbwGqU1c9iVSkUq8DFO31XFTWfsIt, atlassian-domain-verification=drv9Ojfq2f-mMuNwbFYurpBp217l6LfP4q5azB8ALkpZIB67Kj/UhiTh8+vTzGTd",,
,hsph2.harvard.edu,134.174.190.130,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,hsph2.harvard.edu,,,,,
,hsph3.harvard.edu,134.174.190.141,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hsphmail.harvard.edu,134.174.190.12,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"guardian.sph.harvard.edu, guardian2.sph.harvard.edu",,,,,
,hsphsun3.harvard.edu,"198.143.38.108, 199.83.128.108",,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,True,incapsula,"guardian2.sph.harvard.edu, guardian.sph.harvard.edu",,,,,
,hst.med.harvard.edu,134.174.164.204,,"edns2.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,,,,,,,,
,hte.cfa.harvard.edu,131.142.198.81,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hu-ldap.harvard.edu,128.103.69.62,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,huang.cfa.harvard.edu,131.142.156.109,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,huarp.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"d244742a.ess.barracudanetworks.com, d244742b.ess.barracudanetworks.com",,,v=spf1 mx ip4:140.247.179.94 ip4:140.247.179.70 ip4:140.247.179.71 ip4:140.247.179.72 ip4:140.247.179.73 ~all,,
,hub.harvardonline.harvard.edu,"3.209.246.122, 34.201.186.230",,,,,NOERROR,,,,,,,,
,hub.law.harvard.edu,128.103.64.94,eve.law.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hubs-lb-pub-prod.ebs.cloud.huit.harvard.edu,"44.207.21.125, 35.174.51.255",,"ns-221.awsdns-27.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,hubs.huit.harvard.edu,"35.174.51.255, 44.207.21.125",hubs-lb-pub-prod.ebs.cloud.huit.harvard.edu,"ns-221.awsdns-27.com, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,huccc-web.cadm.harvard.edu,"34.194.37.60, 54.204.238.188",huccc-lb-app-public-prod.cadm.cloud.huit.harvard.edu,"ns-582.awsdns-08.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,hudce7.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,dceproof.harvard.edu,,"a11-67.akam.net, a7-65.akam.net, a6-66.akam.net, a10-66.akam.net, a16-64.akam.net, a1-171.akam.net",,,
,huevents.harvard.edu,"92.122.215.105, 92.122.215.42","huharvard.certain.com, huevents.harvard.edu.edgekey.net, e35206.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hueventstst.harvard.edu,"104.126.37.162, 104.126.37.129","preprod.huharvard.certain.com, hueventstst.harvard.edu.edgekey.net, e34757.a.akamaiedge.net","n0a.akamaiedge.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hugroup.seas.harvard.edu,"23.32.238.203, 23.32.238.211","edge.scholar.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hugroupwiki.seas.harvard.edu,54.172.197.41,"web-static.seas.harvard.edu, web-static-aws.seas.harvard.edu","a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hugse5.harvard.edu,128.103.250.128,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hugse5.university.harvard.edu,128.103.250.128,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hugse9.harvard.edu,128.103.250.130,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,huh.harvard.edu,"2.18.121.147, 2.18.121.137",,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,"a1-171.akam.net, a10-66.akam.net, a7-65.akam.net, a6-66.akam.net, a11-67.akam.net, a16-64.akam.net",,,
,huhousing.harvard.edu,23.185.0.4,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,"2620:12a:8000::4, 2620:12a:8001::4","a7-65.akam.net, a10-66.akam.net, a6-66.akam.net, a1-171.akam.net, a11-67.akam.net, a16-64.akam.net",,,
,huhs.harvard.edu,34.198.162.68,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"mx0a-00171101.pphosted.com, mx0b-00171101.pphosted.com",,"a16-64.akam.net, a1-171.akam.net, a10-66.akam.net, a6-66.akam.net, a7-65.akam.net, a11-67.akam.net","MS=A0E994C41CE4DEDBA4A32524C315DE0C06136B01, hL2V566A8Nbpr8tQNsbQO2MOl09HkvNMSPZtUjdff44FNWuSd7j8qD838J8ZtvoeIssyFuizOSqWGSGl/WxDuA==, v=spf1 redirect=_spf.harvard.edu",,
,huid.harvard.edu,107.22.213.158,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,"a6-66.akam.net, a16-64.akam.net, a11-67.akam.net, a1-171.akam.net, a10-66.akam.net, a7-65.akam.net",,,
,huit-crashplan.cadm.harvard.edu,"64.207.222.154, 64.207.222.177, 64.207.222.16, 64.207.222.153","central.crashplan.com, clients.us2.crashplan.com","ns-1670.awsdns-16.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,huit-idf.cadm.harvard.edu,10.138.246.68,identity-finder.esm.cloud.huit.harvard.edu,"ns-2046.awsdns-63.co.uk, awsdns-hostmaster.amazon.com",True,10.138.246.68,NOERROR,,,,,,,,
,huit.harvard.edu,34.198.162.68,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"aspmx4.googlemail.com, aspmx2.googlemail.com, alt2.aspmx.l.google.com, aspmx5.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com",,"a1-171.akam.net, a7-65.akam.net, a11-67.akam.net, a10-66.akam.net, a16-64.akam.net, a6-66.akam.net","google-site-verification=S6s2LhEcHJKKdFno5E1ovPXdNOijjJ4VsaCx7r2-AGE, v=spf1, a, mx, include:_spf.google.com, ~all",,
,huit2.harvard.edu,128.103.109.123,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,huitadfs.harvard.edu,52.191.18.145,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,True,azure,,,,,,
,huitcmg.huit.harvard.edu,0.0.0.0,huitcmg.cloudapp.net,"ns1-201.azure-dns.com, msnhst.microsoft.com",True,0.0.0.0,NOERROR,,,,,,,,
,huitdev.harvard.edu,"10.139.66.234, 10.139.66.157",,"a1-171.akam.net, netmanager.harvard.edu",True,"10.139.66.234, 10.139.66.157",NOERROR,,,huitdev-harvard-edu.mail.protection.outlook.com,,"a1-171.akam.net, a11-67.akam.net, a16-64.akam.net, a7-65.akam.net, a6-66.akam.net, a10-66.akam.net","v=spf1 include:spf.protection.outlook.com -all, MS=ms76080883, kbjf1B43YpSdeoP6+dDU0yJkfZBkIuo1LsEU7EHJ9MO4bWgAhhU3joxY898rL7X4ucQHBqxUcZYx3NjYFjSLuQ==, google-site-verification=AL0D2-782mVTvpn2JzSTuHKCRmiaEUbzajCS_Ak4FBA",,
,huitvis.harvard.edu,52.191.18.145,huitadfs.harvard.edu,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,True,azure,,,,,,
,hul.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,"a6-66.akam.net, a10-66.akam.net, a16-64.akam.net, a11-67.akam.net, a7-65.akam.net, a1-171.akam.net",,,
,hulk.itsec.harvard.edu,10.34.6.83,,"a1-171.akam.net, netmanager.harvard.edu",True,10.34.6.83,NOERROR,,,,,,,,
,hulk.mgh.harvard.edu,132.183.110.77,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,hulmail.harvard.edu,128.103.147.150,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"cuda.hul.harvard.edu, hulmail.harvard.edu",,,,,
,humanitarianacademy.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,humanrights.harvard.edu,"184.24.77.187, 184.24.77.180","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hume.tch.harvard.edu,10.72.80.248,,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.72.80.248,NOERROR,,,,,,3168390ab784570992f558678a9a71b1d6,,
,hums.harvard.edu,23.185.0.4,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,"a6-66.akam.net, a11-67.akam.net, a10-66.akam.net, a16-64.akam.net, a7-65.akam.net, a1-171.akam.net",,,
,hupd.harvard.edu,34.198.162.68,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,"mx0b-00171101.pphosted.com, mx0a-00171101.pphosted.com",,"a11-67.akam.net, a1-171.akam.net, a10-66.akam.net, a16-64.akam.net, a7-65.akam.net, a6-66.akam.net",MS=468C74E1B51A24021C613AF1B45A66A18BFD1EA6,,
,hupdfts.hupd.harvard.edu,128.103.160.12,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hupdgw.hupd.harvard.edu,128.103.160.17,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hupdlmapp.hupd.harvard.edu,128.103.160.30,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hupdmse.hupd.harvard.edu,128.103.160.10,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hurricane.harvard.edu,140.247.122.171,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,hurricane.harvard.edu,,,,,
,hurricane.med.harvard.edu,134.174.149.49,castor.hcp.med.harvard.edu,"edns2.med.harvard.edu, netops.hms.harvard.edu",,,NOERROR,,,,,,,,
,hurricane.mgh.harvard.edu,132.183.45.203,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,hushp.harvard.edu,"52.202.246.166, 3.215.150.64","hushp.harvard.edu.c14440.campuspress.com, cloudflare-resolve-to.c14440.campuspress.com, harvard.us-east-1.lb.campuspress.com, produ-loadb-uqhly5yu8f4z-a3663446a8cdb9c0.elb.us-east-1.amazonaws.com","ns-1826.awsdns-36.co.uk, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,"ns-1286.awsdns-32.org, ns-1826.awsdns-36.co.uk, ns-281.awsdns-35.com, ns-844.awsdns-41.net",,,
,husj.harvard.edu,"44.214.207.238, 18.232.208.251, 35.153.29.107",ukranianstudies-lb-public-prod.fas.cloud.huit.harvard.edu,"ns-948.awsdns-54.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,husj.stage.fas.harvard.edu,"3.208.230.159, 50.17.46.62, 23.23.193.0",ukranianstudies-lb-public-stage.fas.cloud.huit.harvard.edu,"ns-948.awsdns-54.net, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,,,,
,hutest.cadm.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,MS=ms10089412,,
,hutest.university.harvard.edu,128.103.69.223,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,huttenhower.sph.harvard.edu,140.247.151.38,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hwp.harvard.edu,"23.32.238.211, 23.32.238.203","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hwpi.harvard.edu,"2.18.121.147, 2.18.121.137","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,hwu-murthylab.mcb.harvard.edu,140.247.109.169,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hxat.harvardx.harvard.edu,52.88.99.7,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hxdb.harvardx.harvard.edu,140.247.184.93,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hybrid.law.harvard.edu,,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hybrid.medlab.harvard.edu,134.174.149.160,,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,hydra.dfci.harvard.edu,155.52.47.62,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,"w0021387w.dfci.harvard.edu, blaise.dfci.harvard.edu",,,,,
,hydra.mgh.harvard.edu,132.183.161.147,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,hyp-workspace.cadm.harvard.edu,128.103.26.4,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hypatia.cfa.harvard.edu,131.142.156.27,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hyperion.mgh.harvard.edu,132.183.14.65,,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,hypnos.mcb.harvard.edu,140.247.228.150,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,,,,,,,,
,hzhou.scholar.harvard.edu,"92.122.101.57, 92.122.101.34","edge.scholar.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,i-lab.harvard.edu,104.199.127.254,,"a1-171.akam.net, netmanager.harvard.edu",,,NOERROR,True,google,,,"a7-65.akam.net, a10-66.akam.net, a16-64.akam.net, a11-67.akam.net, a6-66.akam.net, a1-171.akam.net",,,
,i2b2msdev1.tch.harvard.edu,10.36.171.106,crit-dev-cdrn-rhel7.tch.harvard.edu,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.36.171.106,NOERROR,,,,,,,,
,i2b2msprod1.tch.harvard.edu,10.36.171.17,crit-prod-cdrn-rhel7.tch.harvard.edu,"bdcnetnsg1.tch.harvard.edu, isddnsadmins-dl.childrens.harvard.edu",True,10.36.171.17,NOERROR,,,,,,,,
,i3.mgh.harvard.edu,170.223.178.102,erisweb2.partners.org,"ecorexns1.partners.org, domainadmin.partners.org",,,NOERROR,,,,,,,,
,iaas.fas.harvard.edu,"95.101.54.240, 2.16.202.67","edge.projects.iq.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,iac.hms.harvard.edu,134.174.159.103,dmzlb-vip.rc.hms.harvard.edu,"edns1.med.harvard.edu, netops.hms.harvard.edu, edns2.med.harvard.edu",,,NOERROR,,,,,,,,
,iacs.seas.harvard.edu,"2.16.238.19, 2.16.238.28","edge.hwpi.harvard.edu, huit.edgesuite.net, a1351.b.akamai.net","n0b.akamai.net, hostmaster.akamai.com",,,NOERROR,,,,,,,,
,iam-ops-mgmt.iam.harvard.edu,10.137.43.76,,"ns-1243.awsdns-27.org, awsdns-hostmaster.amazon.com",True,10.137.43.76,NOERROR,,,,,,,,
,iam-www.directory.harvard.edu,"52.202.92.247, 34.198.62.79, 23.20.209.250","phonebook-prod.iam.harvard.edu, publicldap-public-prod.iam.harvard.edu","ns-1243.awsdns-27.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,,,"ns-1243.awsdns-27.org, ns-1949.awsdns-51.co.uk, ns-55.awsdns-06.com, ns-798.awsdns-35.net",,,
,iam.childrens.harvard.edu,"52.222.214.19, 52.222.214.117, 52.222.214.15, 52.222.214.80",dbt7aybq03jq0.cloudfront.net,"ns-1077.awsdns-06.org, awsdns-hostmaster.amazon.com",,,NOERROR,True,cloudfront,,"2600:9000:223d:800:14:a1d7:a600:93a1, 2600:9000:223d:1600:14:a1d7:a600:93a1, 2600:9000:223d:7800:14:a1d7:a600:93a1, 2600:9000:223d:4400:14:a1d7:a600:93a1, 2600:9000:223d:3c00:14:a1d7:a600:93a1, 2600:9000:223d:f600:14:a1d7:a600:93a1, 2600:9000:223d:9a00:14:a1d7:a600:93a1, 2600:9000:223d:5800:14:a1d7:a600:93a1","ns-1077.awsdns-06.org, ns-1717.awsdns-22.co.uk, ns-470.awsdns-58.com, ns-725.awsdns-26.net",,,
,iam.harvard.edu,34.198.162.68,,"ns-1243.awsdns-27.org, awsdns-hostmaster.amazon.com",,,NOERROR,,,feedback-smtp.us-east-1.amazonses.com,,"ns-1243.awsdns-27.org, ns-1949.awsdns-51.co.uk, ns-55.awsdns-06.com, ns-798.awsdns-35.net",v=spf1 ip4:128.103.0.0/16 include:amazonses.com ~all,,
