input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_expired,tech_,cdn_name,cdn,final_url,csp_domains_,tls_wildcard_certificate
mobile-static.walmart.com,,404,11,mobile-static.walmart.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,,2022-10-26T14:14:50Z,2023-11-27T14:14:49Z,"CN=mobile.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",mobile.walmart.com,Walmart Inc.,dfw-search-stg2.mobile.walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f68fe77128f89ed81dbbcf3c467838b3,bdd3e5144b5f47a1e36efafdaf6274d1c1cc5e81fb06b770cd0c1d336fa31d07,ctls,mobile-static.walmart.com,443,https://mobile-static.walmart.com:443,https,AkamaiNetStorage,,GET,23.197.133.135,/,1864250944,23.197.133.135,2,False,,,,,,,
mobilelabs.walmart.com,,404,11,mobilelabs.walmart.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,,2022-10-26T14:14:50Z,2023-11-27T14:14:49Z,"CN=mobile.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",mobile.walmart.com,Walmart Inc.,dfw-search-stg2.mobile.walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f68fe77128f89ed81dbbcf3c467838b3,bdd3e5144b5f47a1e36efafdaf6274d1c1cc5e81fb06b770cd0c1d336fa31d07,ctls,mobilelabs.walmart.com,443,https://mobilelabs.walmart.com:443,https,AkamaiNetStorage,,GET,104.122.36.245,/,1864250944,104.122.36.245,2,False,,,,,,,
mtls.developer.api.stg.walmart.com,400 No required SSL certificate was sent,400,255,mtls.developer.api.stg.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,2023-01-10T04:51:55Z,2024-02-11T04:51:54Z,"CN=zy-nonprod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",zy-nonprod.walmart.com,Walmart Inc.,external.etc.stage.bopgta.us.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9c32606355508edb03cb8d709a92addf,9c95abac813e4caa09b57639d0f6ad6370e9a2076e018ec664b115f104226f7c,ctls,mtls.developer.api.stg.walmart.com,443,https://mtls.developer.api.stg.walmart.com:443,https,Zcachex2/17.29,text/html,GET,148.163.241.24,/,-315249193,148.163.241.24,9,False,,,,,,,
mystore.walmart.com,Robot or human?,200,15934,www.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-03-02T18:32:20Z,2024-04-02T18:32:19Z,"CN=www.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",www.walmart.com,Walmart Inc.,walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,2d3680c6dcc7e5be90c4f983c7e585de,345494c2c039706df849df11e108619f0ea1597c85643f27cc060c0891ebfb0f,ctls,www.walmart.com,443,https://mystore.walmart.com:443,https,,text/html,GET,104.122.38.208,/,1103847189,104.122.38.208,524,False,,Akamai,,,https://www.walmart.com/blocked?url=L2dyb2Nlcnkv&uuid=3b3b3278-2778-11ee-8d47-5462414c6341&vid=&g=b,,
mytech.appstore.qa.walmart.com,,503,,,,,,,,,,,,,,,,,,,,,80,http://mytech.appstore.qa.walmart.com:80,http,Varnish,,GET,151.101.2.132,/,-1840324437,151.101.194.132,1,False,,Varnish,fastly,True,,,
mytech.walmart.com,MyTech,200,1399,mytech.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-02-01T20:16:09Z,2024-03-04T20:16:08Z,"CN=ak-prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-prod.walmart.com,Walmart Inc.,a.polymorph.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8239b4d69d71ea6b5146890509b174c3,43dc0b84006a61a93dbda1543ae765ade4230ecbcede24fbdf31f626b52b2dab,ctls,mytech.walmart.com,443,https://mytech.walmart.com:443,https,,text/html,GET,23.197.134.90,/,1631683061,23.197.134.90,2,False,,Envoy,,,,,
news.walmart.com,News,200,134174,corporate.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-11-21T15:42:53Z,2023-12-23T15:42:52Z,"CN=cdn.corporate.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",cdn.corporate.walmart.com,Walmart Inc.,walmartcentroamerica.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,804651461c652bab3d438ea5c01b4d94,f62bbe71d6e2492a4cbefa420da15793242891dcd4369aefb0823d0d37045ac7,ctls,corporate.walmart.com,443,https://news.walmart.com:443,https,Apache-Coyote/1.1,text/html,GET,198.61.150.30,/,-849185251,198.61.150.30,3005,False,,Varnish,,,https://corporate.walmart.com/newsroom/,,
oauthlogincamqa.cam.walmart.com,Error,404,134,oauthlogincamqa.cam.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-06T08:21:09Z,2024-07-07T08:21:08Z,"CN=ak-nonprod3.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-nonprod3.walmart.com,Walmart Inc.,seller.stg.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,bbbc157f202ddf53663648321bece33f,877a6b838d10da9f5f0b4c7d1b219f74f6955b8e684c198fb3514a945175136a,ctls,oauthlogincamqa.cam.walmart.com,443,https://oauthlogincamqa.cam.walmart.com:443,https,,text/html,GET,2.23.209.178,/,516648597,2.23.209.137,7,False,,Envoy,,,,,
ofxmryjd.seller.walmart.com,,400,11,ofxmryjd.seller.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-14T17:27:01Z,2024-05-15T17:27:00Z,"CN=ofxmryjd.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ofxmryjd.walmart.com,Walmart Inc.,ofxmryjd.seller.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,043caf00c442eb849e3323cd28205563,b920970dde82bae00243b2dbdb1f9756b1da75e9999713a8e7615af2db6204f0,ctls,ofxmryjd.seller.walmart.com,443,https://ofxmryjd.seller.walmart.com:443,https,Apache,text/html,GET,91.235.132.245,/,-1840324437,91.235.132.245,1,False,,HSTS,,,,,
ofxmryjd.walmart.com,,400,11,ofxmryjd.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-04-14T17:27:01Z,2024-05-15T17:27:00Z,"CN=ofxmryjd.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ofxmryjd.walmart.com,Walmart Inc.,ofxmryjd.seller.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,043caf00c442eb849e3323cd28205563,b920970dde82bae00243b2dbdb1f9756b1da75e9999713a8e7615af2db6204f0,ctls,ofxmryjd.walmart.com,443,https://ofxmryjd.walmart.com:443,https,Apache,text/html,GET,91.235.132.245,/,-1840324437,91.235.132.245,1,False,,HSTS,,,,,
one.walmart.com,Company,200,134730,one.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-21T20:04:58Z,2024-07-22T20:04:57Z,"CN=ak-one.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-one.walmart.com,Walmart Inc.,www.walmartmexico.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3609523d59f6172b71044cc839ce5c27,6b6ef3e23db9a90bd45b41ee87d5742bfa4d2e3cd0a07b02bde8efd296c04a1d,ctls,one.walmart.com,443,https://one.walmart.com:443,https,,text/html,GET,104.73.228.70,/,56198527,104.73.228.70,372,False,,ZURB Foundation,,,https://one.walmart.com/content/usone/en_us/company.html,,
origin-edc.usgrocery-api-prod.walmart.com,,503,62,,,,,,,,,,,,,,,,,,,,80,http://origin-edc.usgrocery-api-prod.walmart.com:80,http,,,GET,161.170.249.96,/,107704025,161.170.249.96,1,False,,,,,,,
origin-ndc.usgrocery-api-prod.walmart.com,,503,62,,,,,,,,,,,,,,,,,,,,80,http://origin-ndc.usgrocery-api-prod.walmart.com:80,http,,,GET,161.170.245.96,/,107704025,161.170.245.96,1,False,,,,,,,
p13n-assets.walmart.com,,404,10,p13n-assets.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-17T21:19:23Z,2024-06-17T21:19:22Z,"CN=prod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",prod.walmart.com,Walmart Inc.,img.affil.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,0face3d86f6b0804327dfbb0481404a0,4caa9ba4509fcc7a579a6601bbfcfc2c92728d3ec45a55603b4ec27917ac6a31,ctls,p13n-assets.walmart.com,443,https://p13n-assets.walmart.com:443,https,AkamaiNetStorage,,GET,23.197.132.23,/,1864250944,23.197.132.23,2,False,,,,,,,
partnerhelp.walmart.com,,200,584,partnerhelp.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2022-09-28T14:11:28Z,2023-10-30T14:11:27Z,"CN=partnerhelp.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",partnerhelp.walmart.com,Walmart Inc.,partnerhelp.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,78597cade41af30f557034bb35538fab,8cb9c8246b95a7348786c99c440cf8d0c3360514d3b9929113f7f241ecc5a46b,ctls,partnerhelp.walmart.com,443,https://partnerhelp.walmart.com:443,https,sfdcedge,text/html,GET,85.222.140.6,/,1433417005,85.222.140.13,28,False,,Salesforce,,,,,
pay-stg0.edge.walmart.com,,400,82,pay-stg0.edge.walmart.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,,2022-10-26T14:14:50Z,2023-11-27T14:14:49Z,"CN=mobile.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",mobile.walmart.com,Walmart Inc.,dfw-search-stg2.mobile.walmart.com,"CN=GlobalSign ECC OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign ECC OV SSL CA 2018,GlobalSign nv-sa,f68fe77128f89ed81dbbcf3c467838b3,bdd3e5144b5f47a1e36efafdaf6274d1c1cc5e81fb06b770cd0c1d336fa31d07,ctls,pay-stg0.edge.walmart.com,443,https://pay-stg0.edge.walmart.com:443,https,,text/plain,GET,23.197.133.135,/,726122763,23.197.133.135,1,False,,Envoy,,,,,
payroll.stage.walmart.com,Request Rejected,444,381,payroll.stage.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-12T17:12:58Z,2024-08-12T17:12:57Z,"CN=fa-nonprod.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",fa-nonprod.walmart.com,Walmart Inc.,edu-stage.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3e99c24712e50be347a5aacaf1070bfa,80d9a38863f3ccc30d64a6854371b7a7898d2e99adef380087d8307fa49992bc,ctls,payroll.stage.walmart.com,443,https://payroll.stage.walmart.com:443,https,BigIP,,GET,151.101.2.132,/,292484651,151.101.194.132,12,False,,Varnish,fastly,True,,,
payroll.walmart.com,,200,1330,dws.workspaceoneaccess.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-12T00:00:00Z,2023-08-12T23:59:59Z,"CN=*.workspaceoneaccess.com, O=VMware\, Inc., L=Palo Alto, ST=California, C=US",*.workspaceoneaccess.com,"VMware, Inc.",workspaceoneaccess.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,2c3d7bd7f3391cf7de47afea4cde7d6b,2cd39e7a7c2199b4a2d0808bc7e6a551d7bbb3555d375e501fb628321de220eb,ctls,dws.workspaceoneaccess.com,443,https://payroll.walmart.com:443,https,http,text/html,GET,151.101.2.132,/,-1840324437,151.101.194.132,28,False,,HSTS,fastly,True,https://dws.workspaceoneaccess.com/SAAS/auth/login?dest=https://dws.workspaceoneaccess.com/SAAS/API/1.0/GET/apps/launch/app/6f58601f-ca88-4148-a02f-f3095e8c93c3?appLaunchId=_5d01ce6360648ba281ff793780699142&resourceUuid=6f58601f-ca88-4148-a02f-f3095e8c93c3&returnFailureResponse=true,https:,True
personalizedfurniture.walmart.com,Service Unavailable,503,326,personalizedfurniture.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2016-09-29T05:51:04Z,2018-09-30T05:51:04Z,"CN=personalizedfurniture.walmart.com, O=Wal-Mart Stores\, Inc., L=Bentonville, ST=Arkansas, C=US",personalizedfurniture.walmart.com,"Wal-Mart Stores, Inc.",personalizedfurniture.walmart.com,"CN=GlobalSign Organization Validation CA - SHA256 - G2, O=GlobalSign nv-sa, C=BE",GlobalSign Organization Validation CA - SHA256 - G2,GlobalSign nv-sa,8ea70240b19ed733daf43e33d23506a8,7504f81630580860c32760f5814b72a2c9d106e2c7359d37a5463ad96e6951d7,ctls,personalizedfurniture.walmart.com,443,https://personalizedfurniture.walmart.com:443,https,Microsoft-HTTPAPI/2.0,text/html,GET,52.87.20.125,/,-268152617,23.23.155.45,7,False,True,Microsoft HTTPAPI:2.0,,,,,
personalizeditems-cps.walmart.com,Home page,200,30979,personalizeditems-cps.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T15:58:15Z,2024-04-01T15:58:14Z,"CN=personalizeditems-cps.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",personalizeditems-cps.walmart.com,Walmart Inc.,personalizeditems-cps.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9805fb270051dbfc1736b6c575a56b1e,5eb1927a235bde357fd88b54ae872951a6bfc98150e88c6c4c7968ace044cb7b,ctls,personalizeditems-cps.walmart.com,443,https://personalizeditems-cps.walmart.com:443,https,nginx,text/html,GET,52.201.67.113,/,-387340820,52.201.67.113,279,False,,PHP,,,,*.amazonpay.jp,
personalizeditems.walmart.com,PersonalCreations.com,502,969,personalizeditems.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-04-13T01:21:59Z,2023-05-15T01:21:58Z,"CN=personalizeditems.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",personalizeditems.walmart.com,Walmart Inc.,personalizeditems.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,1e384b0467e814deaff6d47ca5345c10,f9853fe563a61f0efb0aa939c56e927a2058aad0d7fbb97f32b1eb6e0bb94703,ctls,personalizeditems.walmart.com,80,http://personalizeditems.walmart.com:80,http,AmazonS3,text/html,GET,13.32.121.5,/,1357021310,13.32.121.75,36,False,True,Amazon Web Services,cloudfront,True,https://personalizeditems.walmart.com/,,
pfedcert.walmart.com,Error,403,1577,pfedcert.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-22T14:46:49Z,2023-09-23T14:46:48Z,"CN=pfedcert.wal-mart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",pfedcert.wal-mart.com,Walmart Inc.,pfedcert.mywalmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,69d742f217c65f9f27ee4578ca1fe56e,4e4bac946300c07549663d6219e4d27599b91cefc797bf237858ab39c5f14e34,ctls,pfedcert.walmart.com,443,https://pfedcert.walmart.com:443,https,,text/html,GET,161.168.132.71,/,2066412882,161.168.132.71,53,False,,,,,,,
phishmart.walmart.com,,404,19,phishmart.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-06-16T09:11:40Z,2024-07-17T09:11:39Z,"CN=ak-prod3.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-prod3.walmart.com,Walmart Inc.,et.prod.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,26963ac783645ac212751e642756af0e,812b502b0d3bf683f6f45e10b69e251ee6156801c9f5f10bd5375b7dfb376a88,ctls,phishmart.walmart.com,80,http://phishmart.walmart.com:80,http,,text/plain,GET,2.23.209.175,/,-138391155,2.23.209.161,2,False,,,,,https://phishmart.walmart.com/,,
photo.walmart.com,Walmart Photo: Online Photo Printing & Personalized Photo Gifts,200,303294,photos.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-22T15:23:49Z,2024-04-22T15:23:48Z,"CN=photos.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",photos.walmart.com,Walmart Inc.,photos3.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,fb395f49b61edabee3cf9e2f6e19da6b,2a7151ee2dddb97f5014cd65bb5fb7e581241335546d5e3c028769a35018ea19,ctls,photos.walmart.com,443,https://photo.walmart.com:443,https,nginx/1.25.1,text/html,GET,2.23.196.5,/,-1840324437,2.23.196.5,2289,False,,Ruby on Rails,,,https://photos.walmart.com/,https:,
photos1.walmart.com,Walmart Photo: Online Photo Printing & Personalized Photo Gifts,200,303297,photos1.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-14T15:48:43Z,2023-10-16T15:48:42Z,"CN=photos.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",photos.walmart.com,Walmart Inc.,photos1.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9bf60ea3dcd4fecaec5120a0e8f1b325,daf76f56c780e06ec01fb3c6486de5f41c5bc6f199d1048d9f91a19f60855a8c,ctls,photos1.walmart.com,443,https://photos1.walmart.com:443,https,nginx/1.25.1,text/html,GET,216.117.73.237,/,-1840324437,216.117.73.233,2289,False,,Ruby on Rails,,,,https:,
phronesis.staging.walmart.com,Submit Form,200,3251,pfedcert.wal-mart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-22T14:46:49Z,2023-09-23T14:46:48Z,"CN=pfedcert.wal-mart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",pfedcert.wal-mart.com,Walmart Inc.,pfedcert.mywalmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,69d742f217c65f9f27ee4578ca1fe56e,4e4bac946300c07549663d6219e4d27599b91cefc797bf237858ab39c5f14e34,ctls,pfedcert.wal-mart.com,443,https://phronesis.staging.walmart.com:443,https,,text/html,GET,23.199.213.238,/,-1840324437,23.199.213.238,26,False,,,,,https://pfedcert.wal-mart.com/as/authorization.oauth2?response_type=code&code_challenge=GDCjata-s0qCYpucYKAissciSX7u5rFTB6q9P4jQLoQ&code_challenge_method=S256&client_id=PA_CORP&redirect_uri=https%3A%2F%2Fphronesis.staging.walmart.com%2Fpa%2Foidc%2Fcb&state=eyJ6aXAiOiJERUYiLCJhbGciOiJkaXIiLCJlbmMiOiJBMTI4Q0JDLUhTMjU2Iiwia2lkIjoiNl9sOFNwa2w4NVRPZ2RHWkRIZkFLZ213ZUE0Iiwic3VmZml4IjoiVGlkaXhRLjE2ODk5MTExMDkifQ..VhiuUprj9bGLFjfBwWUyiA.6XbiQ3Y70MgerAoAb17TtNy9tkCI_U4te0BLaNhdtBINR-vfUt99bJ4MvW4H4nNR5IKtnXQCj-_e0_eEFYjV2Mg6RXMzOuCr_A8JU_OkIl-5vbRrunR8AEbnESWZDEwGzXLNDw1shBLsPhWbk77qHQ.3ig8piqUEIJc0OdaEGWz7Q&nonce=pVYvfJ7Kok_m8IVO523-MuvVV0HmPcaLfWRIcZSgHtw&scope=openid%20profile%20address%20email%20phone&vnd_pi_requested_resource=https%3A%2F%2Fphronesis.staging.walmart.com%2F&vnd_pi_application_name=Phronesis+-+staging,,
plus-stg.walmart.com,Request Rejected,444,381,plus-stg.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-06T08:21:09Z,2024-07-07T08:21:08Z,"CN=ak-nonprod3.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-nonprod3.walmart.com,Walmart Inc.,seller.stg.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,bbbc157f202ddf53663648321bece33f,877a6b838d10da9f5f0b4c7d1b219f74f6955b8e684c198fb3514a945175136a,ctls,plus-stg.walmart.com,443,https://plus-stg.walmart.com:443,https,,,GET,2.16.187.9,/,292484651,2.16.187.115,12,False,,,,,,,
plus.walmart.com,Walmart+,200,69332,plus.walmart.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-12T22:48:55Z,2024-08-12T22:48:54Z,"CN=ak-prod4.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-prod4.walmart.com,Walmart Inc.,i5-me.walmartimages.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,f9418d960c203554c26a724a83f6b822,551b904b4a06bd8e7566b65137975afc6b8adf31fe93cdca320fd4c9876920c7,ctls,plus.walmart.com,443,https://plus.walmart.com:443,https,,text/html,GET,2.16.187.144,/,459354302,2.16.187.139,3,False,,HSTS,,,,https://beacon.walmart.com,
preorder.wireless.walmart.com,,200,1188,preorder.wireless.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-11-23T21:10:16Z,2023-12-25T21:10:15Z,"CN=ak-prod2.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",ak-prod2.walmart.com,Walmart Inc.,abss.supplier.wal-mart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,1c6fbcf30b95e8e36edfed4ebeb0859a,4f0ad27b92eae041023b452576fdd85b58457667a4e9e08ee39d3fd06d98880e,ctls,preorder.wireless.walmart.com,443,https://preorder.wireless.walmart.com:443,https,,text/html,GET,23.197.143.83,/,1316360621,23.197.143.83,2,False,,Material Design Lite,,,,*.cellstores.com,
prod.mp-dispute.catdev.walmart.com,Request Rejected,444,381,prod.mp-dispute.catdev.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-07-18T04:35:39Z,2023-08-19T04:35:38Z,"CN=prod.mp-dispute.catdev.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",prod.mp-dispute.catdev.walmart.com,Walmart Inc.,prod.mp-dispute.catdev.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9e860aff10ec793e936701226f486b28,7acaf8326f99ba250bc1b3a11e0eda17a8dd7c0ab01ac6aaa7abc19eac4d902d,ctls,prod.mp-dispute.catdev.walmart.com,443,https://prod.mp-dispute.catdev.walmart.com:443,https,,,GET,161.165.150.250,/,292484651,161.165.150.250,12,False,,,,,,,
prod.mpmantle.catdev.walmart.com,Request Rejected,444,381,prod.mpmantle.catdev.walmart.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-11T16:29:33Z,2023-09-12T16:29:32Z,"CN=prod.mpmantle.catdev.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",prod.mpmantle.catdev.walmart.com,Walmart Inc.,prod.mpmantle.catdev.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,2aeddb225abf570151ab4a531bb4e5e3,9bb1c00d4e74835601eaa0d1d72da7608c2d3ef05c21acfe84491b4955501f60,ctls,prod.mpmantle.catdev.walmart.com,443,https://prod.mpmantle.catdev.walmart.com:443,https,,,GET,161.170.232.89,/,292484651,161.170.232.89,12,False,,,,,,,
prospec.walmart.com,403 Forbidden,403,202,prospec.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-12-20T18:57:17Z,2024-01-21T18:57:16Z,"CN=prospec.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",prospec.walmart.com,Walmart Inc.,reportingprospec.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,835a35ab3da6717d4238b0689c99167c,ebec42c985c61127634b1ebd9508e4d0cd6170e8154343db55947196fd5e495e,ctls,prospec.walmart.com,443,https://prospec.walmart.com:443,https,,text/html,GET,2.23.209.165,/,1493760859,2a02:26f0:480:22::1726:62f4,9,False,,,,,,,
qa-securedataweb.walmart.com,,404,,qa-securedataweb.walmart.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2022-09-14T19:08:48Z,2023-10-16T19:08:47Z,"CN=qa-securedataweb-a.walmart.com, O=Walmart Inc., L=Bentonville, ST=Arkansas, C=US",qa-securedataweb-a.walmart.com,Walmart Inc.,qa-securedataweb.walmart.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,97692c191760487005337f022f6be917,e31760c45a55affbdf57276889012980454bbcd18f8eeaa3db717bee6f336cdb,ctls,qa-securedataweb.walmart.com,443,https://qa-securedataweb.walmart.com:443,https,,document,GET,23.199.219.178,/,-1840324437,23.199.219.178,1,False,,,,,,,
