input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_subject_org_,webserver,tls_wildcard_certificate,csp_domains_,final_url,tls_mismatched,tls_self_signed
portal.openground.bentley.com,403 Forbidden,403,146,portal.openground.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-31T06:02:15Z,2023-08-29T06:02:14Z,CN=portal.openground.bentley.com,portal.openground.bentley.com,portal.openground.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b3f8811a0c99d2f1e3dcc57dbe791f8d,3c04b8d45d5e6b0c24f3a50901598e4479d2f4acc3599f73e4ed6e50da4556ed,ctls,portal.openground.bentley.com,443,https://portal.openground.bentley.com:443,https,text/html,GET,20.77.79.154,/,-1561873722,20.77.79.154,HSTS,8,False,,,,,,,,,
portal.uksouth-dev.openground.bentley.com,403 Forbidden,403,146,portal.uksouth-dev.openground.bentley.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-04T07:17:20Z,2023-10-02T07:17:19Z,CN=portal.uksouth-dev.openground.bentley.com,portal.uksouth-dev.openground.bentley.com,portal.uksouth-dev.openground.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5e6bb59d736cc5096491f85d95905e3c,07c19e8033ede0cbd702e1608356d5fe3c382aaa2dffce489cd312957baa6899,ctls,portal.uksouth-dev.openground.bentley.com,443,https://portal.uksouth-dev.openground.bentley.com:443,https,text/html,GET,51.142.229.54,/,-1561873722,51.142.229.54,HSTS,8,False,azure,True,,,,,,,
prod-connect-synchrodocregfunctions-aue.bentley.com,,503,29,prod-connect-synchrodocregfunctions-aue.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-01T05:15:20Z,2023-09-29T05:15:19Z,CN=prod-connect-synchrodocregfunctions-aue.bentley.com,prod-connect-synchrodocregfunctions-aue.bentley.com,prod-connect-synchrodocregfunctions-aue.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,77ff9b4d9c3a32a6e723ea6ac6a5bd2b,f0e6bd6f70a2abda2373dcd49f57a5859184256973bf8e5dfd8400a92b3ab534,ctls,prod-connect-synchrodocregfunctions-aue.bentley.com,80,http://prod-connect-synchrodocregfunctions-aue.bentley.com:80,http,,GET,20.37.196.195,/,,20.37.196.195,,1,False,azure,True,,,,,https://prod-connect-synchrodocregfunctions-aue.bentley.com/,,
prod-dataexportfunc-sea.bentley.com,Your Azure Function App is up and running.,200,150093,prod-dataexportfunc-sea.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-12T13:43:45Z,2023-09-10T13:43:44Z,CN=prod-dataexportfunc-sea.bentley.com,prod-dataexportfunc-sea.bentley.com,prod-dataexportfunc-sea.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5cb9de89b99cdfc9ebeb7049936e4dbb,409c282548f2ff83f07583fd4e21c58ce9cefef32cd67200528aecabda656768,ctls,prod-dataexportfunc-sea.bentley.com,80,http://prod-dataexportfunc-sea.bentley.com:80,http,text/html,GET,20.188.98.74,/,-1840324437,20.188.98.74,,300,False,azure,True,,,,,https://prod-dataexportfunc-sea.bentley.com/,,
prod-dataexportfunc-weu.bentley.com,Your Azure Function App is up and running.,200,150093,prod-dataexportfunc-weu.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-12T13:46:13Z,2023-09-10T13:46:12Z,CN=prod-dataexportfunc-weu.bentley.com,prod-dataexportfunc-weu.bentley.com,prod-dataexportfunc-weu.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,be28988b8edf139a7f2ca712df446ce6,87aae041d4f9e15d1be6b07e23d8816d7d00a76c1675bbffe24b5f69c1fd70aa,ctls,prod-dataexportfunc-weu.bentley.com,80,http://prod-dataexportfunc-weu.bentley.com:80,http,text/html,GET,13.69.68.5,/,,13.69.68.5,,300,False,azure,True,,,,,https://prod-dataexportfunc-weu.bentley.com/,,
projectshareportal.bentley.com,,200,126261,projectshareportal.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T06:35:06Z,2023-09-08T06:35:05Z,CN=projectshareportal.bentley.com,projectshareportal.bentley.com,projectshareportal.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,5fd160fd8ea48aa7a2e14dc68ffc2eba,cd40815a56be63d5bae9b764d2f9cac94f4c1eaff080ceae4dc70de0e2acf03a,ctls,projectshareportal.bentley.com,80,http://projectshareportal.bentley.com:80,http,text/html,GET,104.45.152.13,/,1478094070,104.45.152.13,Font Awesome,185,False,azure,True,,,,,https://projectshareportal.bentley.com/,,
projectwise365.bentley.com,ProjectWise 365,200,2806,projectwise365.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-15T11:59:58Z,2023-09-13T11:59:57Z,CN=projectwise365.bentley.com,projectwise365.bentley.com,projectwise365.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1980ecbfe51d6c8e2b761babfa1dca86,e2628c81bd0fe5b11db86194a13c55250bff6707c978b7fe57ae01a5aa9b6f57,ctls,projectwise365.bentley.com,443,https://projectwise365.bentley.com:443,https,text/html,GET,20.50.2.32,/,1418021665,20.50.2.32,Windows Server,84,False,azure,True,,Microsoft-IIS/10.0,,*.microsoft.com,,,
projectwisetokenexchange-eus.bentley.com,Your Azure Function App is up and running.,200,150093,projectwisetokenexchange-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T06:39:33Z,2023-09-08T06:39:32Z,CN=projectwisetokenexchange-eus.bentley.com,projectwisetokenexchange-eus.bentley.com,projectwisetokenexchange-eus.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cf47e17563735e2cf3b45376cd22617a,ef80d410182554e0c5874b70e6ac71cccaaf720110f7868a85822b768a20b8ee,ctls,projectwisetokenexchange-eus.bentley.com,443,https://projectwisetokenexchange-eus.bentley.com:443,https,text/html,GET,20.49.104.29,/,-1840324437,20.49.104.29,,300,False,azure,True,,,,,,,
psacquisitionservice.bentley.com,,404,,psacquisitionservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-22T00:00:00Z,2023-12-22T23:59:59Z,CN=psacquisitionservice.bentley.com,psacquisitionservice.bentley.com,psacquisitionservice.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9e78293f13c71d76f6c3f339f1ea59cc,70cc4d9b537f6b734ef2c236ea1d571146d3333998bd7d06dc45ee574ac5f30b,ctls,psacquisitionservice.bentley.com,443,https://psacquisitionservice.bentley.com:443,https,,GET,20.50.2.11,/,-1840324437,20.50.2.11,Microsoft ASP.NET,1,False,azure,True,,Kestrel,,,,,
pwcm-na-primary.cm.bentley.com,City of Beaumont on PWCM,200,7906,pwcm-na-primary.cm.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,2022-09-27T00:00:00Z,2023-10-17T23:59:59Z,"CN=*.cm.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.cm.bentley.com,*.cm.bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,d5f1cb44060c6b1a8cc1390555c03292,a4e27f349936571e1b879f4376150749164475827a69663ca01c88c57ee7c3e2,ctls,pwcm-na-primary.cm.bentley.com,443,https://pwcm-na-primary.cm.bentley.com:443,https,text/html,GET,52.138.127.215,/,252360675,52.138.127.215,PHP,182,False,azure,True,"Bentley Systems, Incorporated",Apache,True,,,,
pwconnectionsapi.bentley.com,,404,139,pwconnectionsapi.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-13T00:00:00Z,2023-11-13T23:59:59Z,CN=pwconnectionsapi.bentley.com,pwconnectionsapi.bentley.com,pwconnectionsapi.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1115de13567a3cafe92ec08f5f65f3e7,5c893ac91bd5c7fb8430f99e79b6df2691f1b874cbb99fbb18bae7607e155ace,ctls,pwconnectionsapi.bentley.com,443,https://pwconnectionsapi.bentley.com:443,https,application/problem+json,GET,20.49.104.7,/,-977220153,20.49.104.7,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
pwdieventsprocessor.bentley.com,Your Azure Function App is up and running.,200,150093,pwdieventsprocessor.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-23T00:00:00Z,2023-11-23T23:59:59Z,CN=pwdieventsprocessor.bentley.com,pwdieventsprocessor.bentley.com,pwdieventsprocessor.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",4ea929db78748080ae953ab8a03f4de9,8453d154157047585b8ddbb0ceba1d1b718746411ca44fe999cdf5fe16baa852,ctls,pwdieventsprocessor.bentley.com,80,http://pwdieventsprocessor.bentley.com:80,http,text/html,GET,20.49.104.7,/,-1840324437,20.49.104.7,,300,False,azure,True,,,,,https://pwdieventsprocessor.bentley.com/,,
pwrconversionorchestrator-sea.bentley.com,Your Azure Function App is up and running.,200,149793,pwrconversionorchestrator-sea.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T05:43:57Z,2023-09-08T05:43:56Z,CN=pwrconversionorchestrator-sea.bentley.com,pwrconversionorchestrator-sea.bentley.com,pwrconversionorchestrator-sea.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c96ceceb3c1c090d669d516b1f1bef05,c9fd209f164a8575562e30a3f2b08deb9d0a40fc943ec46b7d0a1f39c3f37ef6,ctls,pwrconversionorchestrator-sea.bentley.com,443,https://pwrconversionorchestrator-sea.bentley.com:443,https,text/html,GET,52.187.36.104,/,,52.187.36.104,Microsoft ASP.NET,299,False,azure,True,,Kestrel,,,,,
qa-api.bentley.com,,404,54,qa-api.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-07T09:43:04Z,2023-09-05T09:43:03Z,CN=qa-api.bentley.com,qa-api.bentley.com,qa-developer.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cda98f3bc3ab5713d93a384ec6407964,19564f04a4b49dde16b059147a59575854b4e7c1a0dfddc5598e7d1a6e7bf4d7,ctls,qa-api.bentley.com,443,https://qa-api.bentley.com:443,https,application/json,GET,52.151.93.104,/,-1996117267,52.151.93.104,,1,False,azure,True,,,,,,,
qa-apikeyservice.bentley.com,,404,39,qa-apikeyservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-25T00:00:00Z,2023-12-25T23:59:59Z,CN=qa-apikeyservice.bentley.com,qa-apikeyservice.bentley.com,qa-apikeyservice.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",7b1be09eb5b348e1bca536a1979283e0,1db29b56cd6c445047d9ef13ef6f00204597a9991dbb9442bf068191ab24508f,ctls,qa-apikeyservice.bentley.com,443,https://qa-apikeyservice.bentley.com:443,https,application/json,GET,40.85.190.10,/,1651991093,40.85.190.10,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-apps.bentley.com,403 - Forbidden: Access is denied.,403,1233,qa-apps.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2022-07-27T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,e410663d1265df36e2458739afbb56ad,b7f9a0f6a04ec90f41f81044c5e2277c7ffa50a68a6dabf250b7139b7204b567,ctls,qa-apps.bentley.com,443,https://qa-apps.bentley.com:443,https,text/html,GET,40.76.17.203,/,1631801191,40.76.17.203,Windows Server,30,False,azure,True,"Bentley Systems, Incorporated",Microsoft-IIS/8.5,True,,,,
qa-autoupdatecdn.bentley.com,,400,351,qa-autoupdatecdn.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-18T00:00:00Z,2023-12-18T23:59:59Z,"CN=qa-autoupdatecdn.bentley.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",qa-autoupdatecdn.bentley.com,qa-autoupdatecdn.bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f6d52db98ff162967db5dbdc450fe8f6,3f353694609515768ce6b9cf79b45ca81b30f1115d3f4eabf67792db75d93bce,ctls,qa-autoupdatecdn.bentley.com,443,https://qa-autoupdatecdn.bentley.com:443,https,application/xml,GET,13.107.213.45,/,-1190132615,2620:1ec:46::45,Azure Front Door,3,False,,,Microsoft Corporation,,,,,,
qa-buddi-weu.bentley.com,Sign in,200,13790,qa-ims.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61a4ecc1ca3ecf7546807d081c913a24,31df779c235609b38bf839a7d9e866213467625cde6e7b2109ab0e396e5ed7a5,ctls,qa-ims.bentley.com,443,https://qa-buddi-weu.bentley.com:443,https,text/html,GET,20.105.232.17,/,,20.105.232.17,Java,329,False,,,"Bentley Systems, Incorporated",,True,,https://qa-ims.bentley.com/?wa=wsignin1.0&wtrealm=https%3a%2f%2fqa-buddi.bentley.com&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2023-07-24T02%3a27%3a34Z&wreply=https%3a%2f%2fqa-buddi.bentley.com,,
qa-buddi.bentley.com,Sign in,200,13790,qa-ims.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T00:00:00Z,2023-08-27T23:59:59Z,"CN=*.bentley.com, O=Bentley Systems\, Incorporated, L=Exton, ST=Pennsylvania, C=US",*.bentley.com,bentley.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,61a4ecc1ca3ecf7546807d081c913a24,31df779c235609b38bf839a7d9e866213467625cde6e7b2109ab0e396e5ed7a5,ctls,qa-ims.bentley.com,80,http://qa-buddi.bentley.com:80,http,text/html,GET,20.105.232.17,/,17665102,20.105.232.17,Java,329,False,,,"Bentley Systems, Incorporated",,True,,https://qa-ims.bentley.com/?wa=wsignin1.0&wtrealm=https%3a%2f%2fqa-buddi.bentley.com&wctx=rm%3d0%26id%3dpassive%26ru%3d%252f&wct=2023-07-24T02%3a27%3a44Z&wreply=https%3a%2f%2fqa-buddi.bentley.com,,
qa-cadrefscan.bentley.com,Your Azure Function App is up and running.,200,150093,qa-cadrefscan.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-13T00:00:00Z,2024-01-13T23:59:59Z,CN=qa-cadrefscan.bentley.com,qa-cadrefscan.bentley.com,qa-cadrefscan.bentley.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",485b8b668798dae6a0fdd9fc376242c8,b5a33957a0565ed0241834d114a351c3e5a11152e54ec5693356b0cdef343798,ctls,qa-cadrefscan.bentley.com,443,https://qa-cadrefscan.bentley.com:443,https,text/html,GET,20.49.104.39,/,-1840324437,20.49.104.39,,300,False,azure,True,,,,,,,
qa-connect-acs-ai.bentley.com,,404,103,qa-connect-acs-ai.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-27T06:54:50Z,2023-08-25T06:54:49Z,CN=qa-connect-acs-ai.bentley.com,qa-connect-acs-ai.bentley.com,qa-connect-acs-ai.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b83caad21344431cb86a592507310628,a2a0ff60ca27bedc4750af3cc86804920b063722d39da07bef6398f4cd468c10,ctls,qa-connect-acs-ai.bentley.com,443,https://qa-connect-acs-ai.bentley.com:443,https,text/html,GET,40.85.190.10,/,-20275242,40.85.190.10,HSTS,1,False,azure,True,,,,,,,
qa-connect-advisorsuggestionapi.bentley.com,,200,528,qa-connect-advisorsuggestionapi.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-22T05:19:27Z,2023-10-20T05:19:26Z,CN=qa-connect-advisorsuggestionapi.bentley.com,qa-connect-advisorsuggestionapi.bentley.com,qa-connect-advisorsuggestionapi.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,017dfa5e909ff9d167ba8d4bf4176ca8,d7093fe3180e0f496d7bfa9a810c4728aae83a34bbbc9d8183e8129cd196d341,ctls,qa-connect-advisorsuggestionapi.bentley.com,80,http://qa-connect-advisorsuggestionapi.bentley.com:80,http,application/json,GET,52.170.46.174,/,,52.170.46.174,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-connect-advisorsuggestionapi.bentley.com/,,
qa-connect-agencyinspectionweb.bentley.com,Agency Inspection Web,200,4792,qa-connect-agencyinspectionweb.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-30T16:07:36Z,2023-09-28T16:07:35Z,CN=qa-connect-agencyinspectionweb.bentley.com,qa-connect-agencyinspectionweb.bentley.com,qa-connect-agencyinspectionweb.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2b90cc2e8b291211a981b1dfaf1a18f7,2ef03cca59bb22229ded6aeb44fe103fc7deec55bcfa07c4336d6d7a70f2f00c,ctls,qa-connect-agencyinspectionweb.bentley.com,443,https://qa-connect-agencyinspectionweb.bentley.com:443,https,text/html,GET,20.49.104.24,/,-2009722838,20.49.104.24,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-agreement.bentley.com,,200,312,qa-connect-agreement.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T07:37:52Z,2023-09-08T07:37:51Z,CN=qa-connect-agreementservicewebapp.bentley.com,qa-connect-agreementservicewebapp.bentley.com,qa-connect-agreementservicewebapp.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,508df9f39fe385684a63dd78f3be7412,a886ede5d466d643971ec014f1536a383a6e257bb07257c2e7986cdac784c7ee,ctls,qa-connect-agreement.bentley.com,443,https://qa-connect-agreement.bentley.com:443,https,text/html,GET,40.85.190.10,/,1772087922,40.85.190.10,Windows Server,11,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-agreementservicewebapp.bentley.com,,200,312,qa-connect-agreementservicewebapp.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T07:37:52Z,2023-09-08T07:37:51Z,CN=qa-connect-agreementservicewebapp.bentley.com,qa-connect-agreementservicewebapp.bentley.com,qa-connect-agreementservicewebapp.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,508df9f39fe385684a63dd78f3be7412,a886ede5d466d643971ec014f1536a383a6e257bb07257c2e7986cdac784c7ee,ctls,qa-connect-agreementservicewebapp.bentley.com,443,https://qa-connect-agreementservicewebapp.bentley.com:443,https,text/html,GET,40.85.190.10,/,1772087922,40.85.190.10,Windows Server,11,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-audittrailservice.bentley.com,,404,,qa-connect-audittrailservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-10T07:39:25Z,2023-09-08T07:39:24Z,CN=qa-connect-audittrailservice.bentley.com,qa-connect-audittrailservice.bentley.com,qa-connect-audittrailservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,557d9c7685216d0ae3744cebc6814839,e44719af9cc08c2f737f2b78f3494a1205d5700fa10ac3ee4aaaaf302daadd5c,ctls,qa-connect-audittrailservice.bentley.com,443,https://qa-connect-audittrailservice.bentley.com:443,https,,GET,40.121.35.221,/,-1840324437,40.121.35.221,Microsoft ASP.NET,1,False,azure,True,,Kestrel,,,,,
qa-connect-bts-eus.bentley.com,,404,,qa-connect-bts-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-27T08:59:13Z,2023-09-25T08:59:12Z,CN=qa-connect-bts.bentley.com,qa-connect-bts.bentley.com,qa-connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,1407e9d7fb4554cb5ac85c973fe09402,7274e3c16c0f16138353c8d82a82bf4c203cdb126fba34884b38a0b847bc6350,ctls,qa-connect-bts-eus.bentley.com,443,https://qa-connect-bts-eus.bentley.com:443,https,,GET,13.90.17.223,/,-1840324437,13.90.17.223,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-bts.bentley.com,,404,,qa-connect-bts.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-27T08:59:56Z,2023-09-25T08:59:55Z,CN=qa-connect-bts.bentley.com,qa-connect-bts.bentley.com,qa-connect-bts.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,559b38fbd09686928b782e53c7a85780,aa9b0f736a6925ff4cd3849042ac4ef50cb2535d011415fc04acd07e1767dc05,ctls,qa-connect-bts.bentley.com,443,https://qa-connect-bts.bentley.com:443,https,,GET,51.132.244.155,/,-1840324437,51.132.244.155,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-changedelementsservice.bentley.com,,404,86,qa-connect-changedelementsservice.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-26T20:07:01Z,2023-09-24T20:07:00Z,CN=qa-connect-changedelementsservice.bentley.com,qa-connect-changedelementsservice.bentley.com,qa-connect-changedelementsservice.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,df6b7f192aeb5920ee06f05dc4ba8f66,81d9f88251775460a7da9bf90f0162a1c32d478892ce14e14420632a172c55b8,ctls,qa-connect-changedelementsservice.bentley.com,443,https://qa-connect-changedelementsservice.bentley.com:443,https,application/json,GET,51.140.153.150,/,1489507556,51.140.153.150,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-componentscenterprocesses.bentley.com,,403,58,qa-connect-componentscenterprocesses.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-21T13:56:15Z,2023-09-19T13:56:14Z,CN=qa-connect-componentscenterprocesses.bentley.com,qa-connect-componentscenterprocesses.bentley.com,qa-connect-componentscenterprocesses.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,fc97230735d973c77ad908d58f3a8dab,268c7a21e7ef4f5bc78da13291bb9707510cf9f91988a7aa14ef494566dd3f04,ctls,qa-connect-componentscenterprocesses.bentley.com,443,https://qa-connect-componentscenterprocesses.bentley.com:443,https,text/html,GET,52.234.209.94,/,-20275242,52.234.209.94,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-contextentitlementsettings-eus.bentley.com,,404,,qa-connect-contextentitlementsettings-eus.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-22T05:20:16Z,2023-10-20T05:20:15Z,CN=qa-connect-contextentitlementsettings.bentley.com,qa-connect-contextentitlementsettings.bentley.com,qa-connect-contextentitlementsettings.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,db5a1c924c30d0eafb2ffd0547deba2d,b1d6aef3049456f984b4f36856742dd61cc7076f4dc9c086cc93767ea3427972,ctls,qa-connect-contextentitlementsettings-eus.bentley.com,80,http://qa-connect-contextentitlementsettings-eus.bentley.com:80,http,,GET,40.71.11.131,/,,40.71.11.131,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-connect-contextentitlementsettings-eus.bentley.com/,,
qa-connect-contextentitlementsettings-weu.bentley.com,,404,,qa-connect-contextentitlementsettings-weu.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-12T13:38:21Z,2023-09-10T13:38:20Z,CN=qa-connect-contextentitlementsettings.bentley.com,qa-connect-contextentitlementsettings.bentley.com,qa-connect-contextentitlementsettings.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,36ffb2f6c9bbde7396f1185a2ce9817a,c2eee05d33d8fee5ad47dc5f2fe48f37a663b7bce66f08fa1bbf18baf76062d8,ctls,qa-connect-contextentitlementsettings-weu.bentley.com,443,https://qa-connect-contextentitlementsettings-weu.bentley.com:443,https,,GET,40.114.237.65,/,-1840324437,40.114.237.65,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,,,
qa-connect-contextentitlementsettings.bentley.com,,404,,qa-connect-contextentitlementsettings.bentley.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-12T13:38:21Z,2023-09-10T13:38:20Z,CN=qa-connect-contextentitlementsettings.bentley.com,qa-connect-contextentitlementsettings.bentley.com,qa-connect-contextentitlementsettings.bentley.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,36ffb2f6c9bbde7396f1185a2ce9817a,c2eee05d33d8fee5ad47dc5f2fe48f37a663b7bce66f08fa1bbf18baf76062d8,ctls,qa-connect-contextentitlementsettings.bentley.com,80,http://qa-connect-contextentitlementsettings.bentley.com:80,http,,GET,40.114.237.65,/,-1840324437,40.114.237.65,Windows Server,1,False,azure,True,,Microsoft-IIS/10.0,,,https://qa-connect-contextentitlementsettings.bentley.com/,,
