new,host,a,soa,status_code,ns,aaaa,cname,mx,txt,caa,cdn,cdn-name,has_internal_ips,internal_ips
,jobsuche.it.monster.ch,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,jobsuche.monster.at,208.71.193.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,jobsuche.monster.ch,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,jobsuche.monster.de,208.71.193.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,jobsuche.onvista.monster.de,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"redirector.monster.com, redirector.gslb.monster.com",,,,,,,
,jobsuche.weblaw.monster.ch,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,jobtilbud.monster.dk,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,jobview.gslb.monster.com,208.71.193.111,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,jobview.monster.co.uk,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"jview.monster.com, netwebb.gslb.monster.com",,,,,,,
,jobview.vetsdemo.mgs.monster.com,208.71.193.102,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,mgs.gslb.monster.com,,,,,,,
,jsrwidget.monster.fr,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,jsx.monster.com,208.71.193.176,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,jsx.gslb.monster.com,,,,,,,
,jview.monster.com,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,kandidaatsupport.monsterboard.nl,"13.110.26.11, 13.110.26.17, 13.110.26.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"kandidaatsupport.monsterboard.nl.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, ord.edge2.salesforce.com",,,,,,,
,kandidatenhilfe.monster.de,"85.222.140.6, 85.222.140.11, 85.222.140.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"kandidatenhilfe.monster.de.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,kandidatsupport.monster.se,"85.222.142.11, 85.222.142.10, 85.222.142.6","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"kandidatsupport.monster.se.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, cdg.edge2.salesforce.com, ord.edge2.salesforce.com",,,,,,,
,karrieresenter.energy.monster.no,208.71.193.147,"ns201.mgsapps.monster.com, mgs-sysops.monster.com, gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,kitup.military.com,208.71.193.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,klantensupport.monsterboard.nl,"85.222.140.11, 85.222.140.13, 85.222.140.6","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"klantensupport.monsterboard.nl.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,kontakt.monster.de,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,ksiegowosc-praca.monsterpolska.pl,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,kundenhilfe.monster.de,"85.222.140.11, 85.222.140.10, 85.222.140.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"kundenhilfe.monster.de.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,kundsupport.monster.se,"85.222.140.10, 85.222.140.11, 85.222.140.13","dns1.p02.nsone.net, hostmaster.nsone.net",NOERROR,,,"kundsupport.monster.se.00dg0000000kuq2mam.live.siteforce.com, n.edge2.salesforce.com, europe.edge2.salesforce.com, fra.edge2.salesforce.com",,,,,,,
,ky.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,launch.monster.ca,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,lavoro-estero.monster.it,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,lavoro.monster.it,208.71.199.237,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,seoredirect.gslb.monster.com,,,,,,,
,lci.monster.fr,208.71.193.100,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,contentshell.gslb.monster.com,,,,,,,
,leadgenservice.gslb.monster.com,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,leadgenservice.monster.com,208.71.193.116,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,leadgenservice.gslb.monster.com,,,,,,,
,learn.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,learn.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,learning.monster.co.uk,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,learning.monster.com,"208.71.199.166, 208.71.193.234, 208.71.199.234","ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns2.tmpw.net, ns1.tmpw.net",,monsterlearning.com,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.affinitylabs.com include:spf.monster.com mx -all,,,,,
,learning.monsterboard.nl,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,learnmore.monster.com,13.111.70.17,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,"ns4.exacttarget.com, ns3.exacttarget.com, ns1.exacttarget.com, ns2.exacttarget.com",,,,a43b533178154cf18082c32f3b80c955,,,,,
,lebenslauf.monster.at,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,lebenslauf.monster.lu,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,ledgerlink.monster.com,208.71.199.86,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns2.tmpw.net, ns1.tmpw.net",,,"mailsorter.ash.monster.com, mailsorter.sb.monster.com",v=spf1 include:spf.affinitylabs.com mx -all,,,,,
,legacyvpn.mgsops.monster.com,98.174.21.134,"ns201.monstergovt.com, mgs-sysops.monster.com",NOERROR,,,,,,,,,,
,legal.monster.co.uk,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,legal.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,legal.monster.es,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,lesechosdelafranchise.monster.fr,208.71.193.100,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,contentshell.gslb.monster.com,,,,,,,
,lifeinsurance.military.com,152.199.21.175,"ns1.lambdacdn.net, noc.edgecast.com",NOERROR,,2606:2800:233:1cb7:261b:1f9c:2074:3c,"rubk.azureedge.net, rubk.ec.azureedge.net, scdnce73.wpc.998e5.lambdacdn.net, sni1gl.wpc.lambdacdn.net",,,,,,,
,links.ei1.email.military.com,52.60.182.80,"ns1.acoustic-adm.com, awsdns-hostmaster.amazon.com",NOERROR,,,links.mkt81.net,,015e676a1b564c898d660304cfcb26c9,,,,,
,localhost.emails.monster.com,127.0.0.1,"ns1.exacttarget.com, hostmaster.exacttarget.com",NOERROR,,,,,,,,,True,127.0.0.1
,localhost.monster.ca,127.0.0.1,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,True,127.0.0.1
,location.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.at,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.be,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.ca,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.com,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.de,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.es,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.fr,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.hu,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monster.ie,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monsterboard.nl,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login.monsterpolska.pl,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login20.monster.at,208.71.193.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,login20.monster.be,208.71.199.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,login20.monster.ca,208.71.193.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,login20.monster.com,208.71.193.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,login20.monster.de,208.71.193.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,login20.monster.dk,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login20.monster.es,208.71.199.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,login20.monster.hu,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,login20.monster.it,208.71.193.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,login20.monster.lu,208.71.193.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,login20.monsterboard.nl,208.71.199.194,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,www.gslb.monster.com,,,,,,,
,lpf.monster.com,208.71.199.167,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,lvs.gslb.monster.com,208.71.199.173,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,lyncdiscover.monster.at,52.112.192.142,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
,lyncdiscover.monster.be,52.112.192.142,"admin.nsatc.net, dns.level3.net",NOERROR,"eu-a.prod1.footprint.net, eu-b.prod1.footprint.net",2603:1027:0:3::e,webdir.online.lync.com,,,,,,,
,lyncdiscover.monster.ca,52.112.64.143,"admin.nsatc.net, dns.level3.net",NOERROR,,"2603:1037:0:7::e, 2603:1037:0:c::12, 2603:1037:0:a::e, 2603:1037:0:15::d, 2603:1037::e, 2603:1037:0:2::e, 2603:1037:0:5::e, 2603:1037:0:b::e",webdir.online.lync.com,,,,,,,
,lyncdiscover.monster.co.uk,52.112.192.142,"admin.nsatc.net, dns.level3.net",NOERROR,"eu-a.prod1.footprint.net, eu-b.prod1.footprint.net",2603:1027:0:3::e,webdir.online.lync.com,,,,,,,
,lyncdiscover.monster.de,52.112.192.142,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
,lyncdiscover.monster.ie,52.112.192.14,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:2::e,webdir.online.lync.com,,,,,,,
,lyncdiscover.monster.it,52.112.192.142,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
,lyncdiscover.monster.lu,52.112.196.45,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
,lyncdiscover.monster.se,52.112.192.14,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027::e,webdir.online.lync.com,,,,,,,
,lyncdiscover.monsterboard.nl,52.112.192.142,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1027:0:48::21,webdir.online.lync.com,,,,,,,
,lyncdiscover.monsterpolska.pl,52.112.70.76,"admin.nsatc.net, dns.level3.net",NOERROR,,2603:1037:0:5::e,webdir.online.lync.com,,,,,,,
,m.emploi.monster.ch,208.71.199.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,m.en.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.fr.monster.ca,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.fr.monster.ch,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.gslb.monster.com,208.71.193.75,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,,,,,,,,
,m.jobs.monster.ch,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,m.local-jobs.monster.com,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.military.com,"35.155.252.60, 50.112.192.19, 70.224.197.91",,NOERROR,,,military.com,,,,,,,
,m.monster.ch,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,"www2.eu.monster.com, redirector.gslb.monster.com",,,,,,,
,m.monster.es,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.monster.fr,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.monster.hu,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.monster.ie,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.monster.se,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.monsterboard.nl,208.71.199.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.monsterpolska.pl,208.71.193.147,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,m.offres-emploi.monster.fr,,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,redirector.gslb.monster.com,,,,,,,
,mabe.careers.monster.ca,208.71.193.72,"gslb.ash.monster.com, hostmaster.gslb.ash.monster.com",NOERROR,,,netwebb.gslb.monster.com,,,,,,,
,mail.email.monster.com,66.48.80.31,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mail.monster.be,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,hydra.monster.co.uk,,,,,,
,mail.monster.es,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,hydra.monster.co.uk,,,,,,
,mail.monster.fr,,"ns1.tmpw.net, hostmaster.monstereurope.com",NOERROR,,,,hydra.monster.co.uk,,,,,,
,mail.monster.ie,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns2.tmpw.net",,,hydra.monster.co.uk,,,,,,
,mail.monster.se,,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,hydra.monster.co.uk,,,,,,
,mail7817.emp.monster.com,129.33.243.93,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,mail7817.emp.monster.com,v=spf1 ip4:129.33.243.93 -all,,,,,
,mail7818.mc.monster.com,129.33.243.94,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,mail7818.mc.monster.com,v=spf1 ip4:129.33.243.94 -all,,,,,
,mail7819.customer.monster.com,129.33.243.95,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,mail7819.customer.monster.com,v=spf1 ip4:129.33.243.95 -all,,,,,
,mail7820.alerts.monster.com,129.33.243.96,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,mail7820.alerts.monster.com,v=spf1 ip4:129.33.243.96 -all,,,,,
,mail8164.ei1.email.military.com,129.33.243.170,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",NOERROR,,,,mail8164.ei1.email.military.com,v=spf1 ip4:129.33.243.170 -all,,,,,
,mailgateway.monster.com,185.132.180.105,"ns1.proofpoint.com, ops.proofpoint.com",NOERROR,,,"002e1001.pphosted.com, mx07-002e1001.pphosted.com",,,,,,,
,mailhost.monster.ca,199.94.217.210,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,monster.monster.ca,,,,,,,
,mailman311-q0.sb.monster.com,208.71.198.20,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman311-q1.sb.monster.com,208.71.198.21,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman312-q0.sb.monster.com,208.71.198.22,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman312-q1.sb.monster.com,208.71.198.23,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman314-q1.sb.monster.com,208.71.198.27,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman315-q1.sb.monster.com,208.71.198.41,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman802-q1.ash.monster.com,208.71.192.23,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman803-q0.ash.monster.com,208.71.192.24,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman805-q1.ash.monster.com,208.71.192.41,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,,,,,,
,mailman806-q1.ash.monster.com,208.71.192.43,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,"ns1.tmpw.net, ns2.tmpw.net",,,,,,,,,
,mailsorter.ash.monster.com,208.71.193.235,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,v=spf1 ip4:208.71.199.235 ip4:208.71.193.235 -all,,,,,
,mailsorter.sb.monster.com,208.71.199.235,"ns1.tmpw.net, hostmaster.tmpw.net",NOERROR,,,,,v=spf1 ip4:208.71.199.235 ip4:208.71.193.235 -all,,,,,
,maintenance.military.com,"143.204.89.35, 143.204.89.48, 143.204.89.97, 143.204.89.36","ns-254.awsdns-31.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1086.awsdns-07.org, ns-1825.awsdns-36.co.uk, ns-254.awsdns-31.com, ns-530.awsdns-02.net","2600:9000:2156:ec00:14:acbb:53c0:93a1, 2600:9000:2156:be00:14:acbb:53c0:93a1, 2600:9000:2156:9a00:14:acbb:53c0:93a1, 2600:9000:2156:400:14:acbb:53c0:93a1, 2600:9000:2156:b400:14:acbb:53c0:93a1, 2600:9000:2156:4600:14:acbb:53c0:93a1, 2600:9000:2156:4c00:14:acbb:53c0:93a1, 2600:9000:2156:f800:14:acbb:53c0:93a1",d33em5p1e80v2n.cloudfront.net,,,,True,cloudfront,,
,manage.monster.at,"99.86.4.42, 99.86.4.60, 99.86.4.83, 99.86.4.35","ns-205.awsdns-25.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1493.awsdns-58.org, ns-1949.awsdns-51.co.uk, ns-205.awsdns-25.com, ns-804.awsdns-36.net",,manage.nxtprod.monster.at,,,,True,cloudfront,,
,manage.monster.be,"99.86.4.106, 99.86.4.93, 99.86.4.12, 99.86.4.2","ns-581.awsdns-08.net, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.be,,,,True,cloudfront,,
,manage.monster.ch,"13.224.189.94, 13.224.189.93, 13.224.189.102, 13.224.189.98","ns-885.awsdns-46.net, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.ch,,,,True,cloudfront,,
,manage.monster.co.uk,"13.32.121.116, 13.32.121.29, 13.32.121.45, 13.32.121.17","ns-937.awsdns-53.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1357.awsdns-41.org, ns-1672.awsdns-17.co.uk, ns-441.awsdns-55.com, ns-937.awsdns-53.net",,manage.nxtprod.monster.co.uk,,,,True,cloudfront,,
,manage.monster.com,"108.138.17.72, 108.138.17.36, 108.138.17.86, 108.138.17.4","ns-1553.awsdns-02.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.com,,,,True,cloudfront,,
,manage.monster.de,"52.222.236.128, 52.222.236.126, 52.222.236.129, 52.222.236.124","ns-1426.awsdns-50.org, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.de,,,,True,cloudfront,,
,manage.monster.es,"143.204.215.120, 143.204.215.99, 143.204.215.109, 143.204.215.89","ns-781.awsdns-33.net, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.es,,,,True,cloudfront,,
,manage.monster.fr,"13.32.99.52, 13.32.99.121, 13.32.99.85, 13.32.99.78","ns-1639.awsdns-12.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.fr,,,,True,cloudfront,,
,manage.monster.it,"18.244.146.68, 18.244.146.102, 18.244.146.62, 18.244.146.95","ns-1288.awsdns-33.org, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.it,,,,True,cloudfront,,
,manage.monster.lu,"108.138.7.47, 108.138.7.49, 108.138.7.5, 108.138.7.127","ns-573.awsdns-07.net, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.lu,,,,True,cloudfront,,
,manage.monster.se,"108.138.51.108, 108.138.51.9, 108.138.51.13, 108.138.51.46","ns-1749.awsdns-26.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monster.se,,,,True,cloudfront,,
,manage.monsterboard.nl,"18.65.39.112, 18.65.39.122, 18.65.39.76, 18.65.39.81","ns-286.awsdns-35.com, awsdns-hostmaster.amazon.com",NOERROR,,,manage.nxtprod.monsterboard.nl,,,,True,cloudfront,,
,manage.nxtdev.monster.be,"13.32.99.88, 13.32.99.16, 13.32.99.23, 13.32.99.99","ns-1924.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,True,cloudfront,,
