new,host,ttl,a,soa,status_code,cname,ns,has_internal_ips,internal_ips,mx,txt,aaaa,caa,cdn,cdn-name
[x],madixlab.bhwkju.vivo.com,600,156.59.238.29,"{'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,slb-exvivoportal-web.vivo.com,,,,,,,,,
[x],mail.qq.vivo.com,600,,"{'name': 'wechatos.net', 'ns': 'ns1.wechatos.net', 'mailbox': 'webmaster.wechatos.net', 'serial': 1291687010, 'refresh': 600, 'retry': 600, 'expire': 600, 'minttl': 600}, {'name': 'exmail.qq.com', 'ns': 'ns-tel1.qq.com', 'mailbox': 'webmaster.qq.com', 'serial': 1277374542, 'refresh': 300, 'retry': 600, 'expire': 86400, 'minttl': 300}, {'name': 'exmail.qq.com', 'ns': 'ns-tel1.qq.com', 'mailbox': 'webmaster.qq.com', 'serial': 1277374542, 'refresh': 300, 'retry': 600, 'expire': 86400, 'minttl': 300}, {'name': 'wechatos.net', 'ns': 'ns1.wechatos.net', 'mailbox': 'webmaster.wechatos.net', 'serial': 1291687010, 'refresh': 600, 'retry': 600, 'expire': 600, 'minttl': 600}, {'name': 'exmail.qq.com', 'ns': 'ns-tel1.qq.com', 'mailbox': 'webmaster.qq.com', 'serial': 1277374542, 'refresh': 300, 'retry': 600, 'expire': 86400, 'minttl': 300}, {'name': 'exmail.qq.com', 'ns': 'ns-tel1.qq.com', 'mailbox': 'webmaster.qq.com', 'serial': 1277374542, 'refresh': 300, 'retry': 600, 'expire': 86400, 'minttl': 300}",NOERROR,"exmail.qq.com, exmail.wechatos.net",,,,,,,,,
[x],mail.ru.vivo.com,600,"103.129.255.238, 103.129.255.237, 103.71.201.2, 42.186.72.218, 52.12.99.35","{'name': 'ntes53.netease.com', 'ns': 'ns1-ntes53.netease.com', 'mailbox': 'admin.nease.net', 'serial': 20161464, 'refresh': 600, 'retry': 300, 'expire': 3600, 'minttl': 60}, {'name': 'ntes53.netease.com', 'ns': 'ns1-ntes53.netease.com', 'mailbox': 'admin.nease.net', 'serial': 20161464, 'refresh': 600, 'retry': 300, 'expire': 3600, 'minttl': 60}, {'name': 'ntes53.netease.com', 'ns': 'ns1-ntes53.netease.com', 'mailbox': 'admin.nease.net', 'serial': 20161464, 'refresh': 600, 'retry': 300, 'expire': 3600, 'minttl': 60}, {'name': 'ntes53.netease.com', 'ns': 'ns1-ntes53.netease.com', 'mailbox': 'admin.nease.net', 'serial': 20161464, 'refresh': 600, 'retry': 300, 'expire': 3600, 'minttl': 60}",NOERROR,"mailhz.qiye.163.com, hwweb.qiye.ntes53.netease.com","ns3.ntes53.netease.com, ns6.ntes53.nease.net, ns4.ntes53.nease.net, ns5.ntes53.nease.net, ns1.ntes53.netease.com, ns2.ntes53.netease.com",,,,,,,,
[x],mail.vivo.com,600,120.25.127.149,"{'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],mailcli.vivo.com,300,"220.181.159.134, 101.237.40.147","{'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],mailtest.vivo.com,600,,"{'name': 'b-msedge.net', 'ns': 'ns1.b-msedge.net', 'mailbox': 'msnhst.microsoft.com', 'serial': 2016090101, 'refresh': 1800, 'retry': 900, 'expire': 2419200, 'minttl': 240}, {'name': 'b-msedge.net', 'ns': 'ns1.b-msedge.net', 'mailbox': 'msnhst.microsoft.com', 'serial': 2016090101, 'refresh': 1800, 'retry': 900, 'expire': 2419200, 'minttl': 240}, {'name': 'b-msedge.net', 'ns': 'ns1.b-msedge.net', 'mailbox': 'msnhst.microsoft.com', 'serial': 2016090101, 'refresh': 1800, 'retry': 900, 'expire': 2419200, 'minttl': 240}, {'name': 'b-msedge.net', 'ns': 'ns1.b-msedge.net', 'mailbox': 'msnhst.microsoft.com', 'serial': 2016090101, 'refresh': 1800, 'retry': 900, 'expire': 2419200, 'minttl': 240}, {'name': 'b-msedge.net', 'ns': 'ns1.b-msedge.net', 'mailbox': 'msnhst.microsoft.com', 'serial': 2016090101, 'refresh': 1800, 'retry': 900, 'expire': 2419200, 'minttl': 240}",NOERROR,"www.office.com, home-portal.office.com, home-office365-com.b-0004.b-msedge.net, b-0004.b-msedge.net",,,,,,2620:1ec:a92::156,,,
[x],mall.vivo.cn,300,"220.181.159.200, 101.237.40.153","{'name': 'vivo.cn', 'ns': 'ns3.dnsv4.com', 'mailbox': 'enterprise2dnsadmin.dnspod.com', 'serial': 1721965656, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.cn', 'ns': 'ns3.dnsv4.com', 'mailbox': 'enterprise2dnsadmin.dnspod.com', 'serial': 1721965656, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.cn', 'ns': 'ns3.dnsv4.com', 'mailbox': 'enterprise2dnsadmin.dnspod.com', 'serial': 1721965656, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.cn', 'ns': 'ns3.dnsv4.com', 'mailbox': 'enterprise2dnsadmin.dnspod.com', 'serial': 1721965656, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],map.vivo.com,150,,"{'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],meat.vivo.com,300,"101.237.40.145, 220.181.159.215","{'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],medialive.vivo.com,300,"101.89.125.248, 101.89.125.249, 101.89.125.250, 101.89.125.251, 101.89.125.241, 101.89.125.242, 101.89.125.243, 101.89.125.244","{'name': 'w.alikunlun.com', 'ns': 'ns3.alikunlun.com', 'mailbox': 'root.taobao.com', 'serial': 5, 'refresh': 3600, 'retry': 3600, 'expire': 360000, 'minttl': 300}, {'name': 'w.alikunlun.com', 'ns': 'ns3.alikunlun.com', 'mailbox': 'root.taobao.com', 'serial': 5, 'refresh': 3600, 'retry': 3600, 'expire': 360000, 'minttl': 300}, {'name': 'w.alikunlun.com', 'ns': 'ns3.alikunlun.com', 'mailbox': 'root.taobao.com', 'serial': 5, 'refresh': 3600, 'retry': 3600, 'expire': 360000, 'minttl': 300}",NOERROR,"medialive.smtcdn.com, medialive.vivo.com.saev2.sinacdn.com, medialive.vivo.com.w.alikunlun.com",,,,,,,,,
[x],meet.vivo.xyz,600,218.189.25.105,"{'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],mendix.vivo.xyz,600,"13.233.226.34, 13.234.137.126, 13.127.137.72","{'name': 'ap-south-1.elb.amazonaws.com', 'ns': 'ns-329.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'ap-south-1.elb.amazonaws.com', 'ns': 'ns-329.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'ap-south-1.elb.amazonaws.com', 'ns': 'ns-329.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'ap-south-1.elb.amazonaws.com', 'ns': 'ns-329.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'ap-south-1.elb.amazonaws.com', 'ns': 'ns-329.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}, {'name': 'ap-south-1.elb.amazonaws.com', 'ns': 'ns-329.awsdns-41.com', 'mailbox': 'awsdns-hostmaster.amazon.com', 'serial': 1, 'refresh': 7200, 'retry': 900, 'expire': 1209600, 'minttl': 60}",NOERROR,vivo-aws-in-alb-00-1232115327.ap-south-1.elb.amazonaws.com,,,,,,,,,
[x],mkt.vivo.xyz,600,47.113.76.80,"{'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],mm.app.vivo.xyz,600,8.222.87.106,"{'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],mm.fx.vivo.xyz,180,,"{'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],mms.vivo.com,600,156.59.238.29,"{'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,slb-exvivoportal-web.vivo.com,,,,,,,,,
[x],mobile-bpm.vivo.xyz,600,163.171.157.116,"{'name': 'wsglb0.com', 'ns': 'dns1.wsglb0.org', 'mailbox': 'webmaster.glb0.lxdns.com', 'serial': 1422577239, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'wsglb0.com', 'ns': 'dns1.wsglb0.org', 'mailbox': 'webmaster.glb0.lxdns.com', 'serial': 1422577239, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'wsglb0.com', 'ns': 'dns1.wsglb0.org', 'mailbox': 'webmaster.glb0.lxdns.com', 'serial': 1422577239, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'wsglb0.com', 'ns': 'dns1.wsglb0.org', 'mailbox': 'webmaster.glb0.lxdns.com', 'serial': 1422577239, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}, {'name': 'wsglb0.com', 'ns': 'dns1.wsglb0.org', 'mailbox': 'webmaster.glb0.lxdns.com', 'serial': 1422577239, 'refresh': 10800, 'retry': 3600, 'expire': 604800, 'minttl': 60}",NOERROR,mobile-bpm.vivo.xyz.wsglb0.com,,,,,,,,,
[x],mobile.vivo.com,300,220.181.153.197,"{'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.com', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727576520, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
[x],mpms.vivo.xyz,600,47.113.76.81,"{'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,"ns3.dnsv5.com, ns4.dnsv5.com",,,,,,,,
[x],ms.vivo.xyz,600,58.251.74.226,"{'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}, {'name': 'vivo.xyz', 'ns': 'ns3.dnsv5.com', 'mailbox': 'enterprise3dnsadmin.dnspod.com', 'serial': 1727618082, 'refresh': 3600, 'retry': 180, 'expire': 1209600, 'minttl': 180}",NOERROR,,,,,,,,,,
