input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,tls_expired,final_url,csp_domains_,tls_mismatched,tls_subject_org_
oec.us.tiktokv.com,404 Not Found,404,162,oec.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1319a0bea0ce5380ec1289a3ff1d39ea,3f36d66b35b2d9e0a6da3a9eb3ecc9da9b5bdf59b2c498dc1b9a4b14f2e8e66b,True,ctls,oec.us.tiktokv.com,443,https://oec.us.tiktokv.com:443,https,nginx,text/html,GET,2.23.7.33,/,190856733,2.23.7.9,Nginx,8,False,,,,,,,
oec15-normal-useast1a.tiktokv.com,404 Not Found,404,146,oec15-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",afbd6563119a709e115e8a7c44d8361d,22bb91e07a0ac42d227c020324b119ea2622447a31ecc452681d589897e25e6c,True,ctls,oec15-normal-useast1a.tiktokv.com,443,https://oec15-normal-useast1a.tiktokv.com:443,https,nginx,text/html,GET,13.32.99.128,/,1494302000,13.32.99.14,Nginx,8,False,cloudfront,True,,,,,
oec15-normal-useast2a.tiktokv.com,404 Not Found,404,146,oec15-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-09-22T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",afbd6563119a709e115e8a7c44d8361d,22bb91e07a0ac42d227c020324b119ea2622447a31ecc452681d589897e25e6c,True,ctls,oec15-normal-useast2a.tiktokv.com,443,https://oec15-normal-useast2a.tiktokv.com:443,https,nginx,text/html,GET,52.222.214.64,/,1494302000,52.222.214.112,Nginx,8,False,cloudfront,True,,,,,
oec16-normal-alisg.tiktokv.com,404 Not Found,404,146,oec16-normal-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,oec16-normal-alisg.tiktokv.com,443,https://oec16-normal-alisg.tiktokv.com:443,https,nginx,text/html,GET,2.23.7.49,/,1494302000,2.23.7.48,Nginx,8,False,,,,,,,
oec16-normal-gquic-alisg.tiktokv.com,404 Not Found,404,146,oec16-normal-gquic-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,oec16-normal-gquic-alisg.tiktokv.com,443,https://oec16-normal-gquic-alisg.tiktokv.com:443,https,nginx,text/html,GET,2.16.107.33,/,1494302000,2.16.107.42,Nginx,8,False,,,,,,,
oec16-normal-gquic-useast1a.tiktokv.com,404 Not Found,404,146,oec16-normal-gquic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,oec16-normal-gquic-useast1a.tiktokv.com,443,https://oec16-normal-gquic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,95.101.54.106,/,1494302000,2.16.202.112,Nginx,8,False,,,,,,,
oec16-normal-gquic-useast2a.tiktokv.com,404 Not Found,404,146,oec16-normal-gquic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,oec16-normal-gquic-useast2a.tiktokv.com,443,https://oec16-normal-gquic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.42,/,1494302000,23.53.42.58,Nginx,8,False,,,,,,,
oec16-normal-gquic.tiktokv.com,404 Not Found,404,146,oec16-normal-gquic.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,oec16-normal-gquic.tiktokv.com,443,https://oec16-normal-gquic.tiktokv.com:443,https,nginx,text/html,GET,2.16.107.104,/,1494302000,2.16.107.41,Nginx,8,False,,,,,,,
oec16-normal-iquic-alisg.tiktokv.com,404 Not Found,404,146,oec16-normal-iquic-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,oec16-normal-iquic-alisg.tiktokv.com,443,https://oec16-normal-iquic-alisg.tiktokv.com:443,https,nginx,text/html,GET,23.53.42.17,/,1494302000,23.53.42.43,Nginx,8,False,,,,,,,
oec16-normal-iquic-useast1a.tiktokv.com,404 Not Found,404,146,oec16-normal-iquic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,oec16-normal-iquic-useast1a.tiktokv.com,443,https://oec16-normal-iquic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.16.186.16,/,1494302000,2.16.186.9,Nginx,8,False,,,,,,,
oec16-normal-iquic-useast2a.tiktokv.com,404 Not Found,404,146,oec16-normal-iquic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-13T00:00:00Z,2023-11-13T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",020be337069bcb32129ad349328bf498,63f8a8ac476edf73e1d4cb2c7d90410aae86fa3d0d0964c379e697b7cb00ed86,True,ctls,oec16-normal-iquic-useast2a.tiktokv.com,443,https://oec16-normal-iquic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,2.16.186.24,/,1494302000,2.16.186.25,Nginx,8,False,,,,,,,
oec16-normal-useast1a.tiktokv.com,404 Not Found,404,146,oec16-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,oec16-normal-useast1a.tiktokv.com,443,https://oec16-normal-useast1a.tiktokv.com:443,https,nginx,text/html,GET,2.23.7.33,/,1494302000,2.23.7.40,Nginx,8,False,,,,,,,
oec16-normal-useast2a.tiktokv.com,404 Not Found,404,146,oec16-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,oec16-normal-useast2a.tiktokv.com,443,https://oec16-normal-useast2a.tiktokv.com:443,https,nginx,text/html,GET,2.16.241.161,/,1494302000,2.16.241.138,Nginx,8,False,,,,,,,
oec16-normal-useast5.us.tiktokv.com,404 Not Found,404,162,oec16-normal-useast5.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-30T00:00:00Z,2024-06-29T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,8937238adccc688a2d6ab6f1406e536d,c668c34a58c45bc999f32680496da16996d5d1493d91dd01afe7ccc718c7dafd,True,ctls,oec16-normal-useast5.us.tiktokv.com,443,https://oec16-normal-useast5.us.tiktokv.com:443,https,nginx,text/html,GET,184.29.143.177,/,190856733,184.29.143.160,Nginx,8,False,,,,,,,
oec19-normal-iquic-alisg.tiktokv.com,404 Not Found,404,146,oec19-normal-iquic-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,oec19-normal-iquic-alisg.tiktokv.com,443,https://oec19-normal-iquic-alisg.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,1494302000,146.75.118.73,Varnish,8,False,fastly,True,,,,,
oec19-normal-iquic-useast2a.tiktokv.com,404 Not Found,404,146,oec19-normal-iquic-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,oec19-normal-iquic-useast2a.tiktokv.com,443,https://oec19-normal-iquic-useast2a.tiktokv.com:443,https,nginx,text/html,GET,151.101.38.73,/,1494302000,151.101.38.73,Varnish,8,False,fastly,True,,,,,
oec19-normal-iquic.tiktokv.com,404 Not Found,404,146,oec19-normal-iquic.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,oec19-normal-iquic.tiktokv.com,443,https://oec19-normal-iquic.tiktokv.com:443,https,nginx,text/html,GET,146.75.118.73,/,1494302000,146.75.118.73,Varnish,8,False,fastly,True,,,,,
oec19-normal-useast1a.tiktokv.com,404 Not Found,404,146,oec19-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T00:00:00Z,2024-08-09T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",abc6a7945cf9bb661c6104af4bd8af8b,e0afafe1e6bfb37cefd850e7afcad8b51fbb5d435e1fad40834de3a7c8cb20e2,True,ctls,oec19-normal-useast1a.tiktokv.com,443,https://oec19-normal-useast1a.tiktokv.com:443,https,nginx,text/html,GET,151.101.10.73,/,1494302000,151.101.10.73,Varnish,8,False,fastly,True,,,,,
oec22-normal-alisg.tiktokv.com,404 Not Found,404,146,oec22-normal-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal-alisg.tiktokv.com,443,https://oec22-normal-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.107.238.235,/,1494302000,34.107.238.235,Nginx,8,False,google,True,,,,,
oec22-normal-quic-alisg.tiktokv.com,404 Not Found,404,146,oec22-normal-quic-alisg.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal-quic-alisg.tiktokv.com,443,https://oec22-normal-quic-alisg.tiktokv.com:443,https,nginx,text/html,GET,34.107.238.235,/,1494302000,34.107.238.235,Nginx,8,False,google,True,,,,,
oec22-normal-quic-useast1a.tiktokv.com,404 Not Found,404,146,oec22-normal-quic-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal-quic-useast1a.tiktokv.com,443,https://oec22-normal-quic-useast1a.tiktokv.com:443,https,nginx,text/html,GET,34.107.176.231,/,1494302000,34.107.176.231,Nginx,8,False,google,True,,,,,
oec22-normal-useast1a.tiktokv.com,404 Not Found,404,146,oec22-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal-useast1a.tiktokv.com,443,https://oec22-normal-useast1a.tiktokv.com:443,https,nginx,text/html,GET,34.120.183.73,/,1494302000,34.120.183.73,Nginx,8,False,google,True,,,,,
oec22-normal-useast2a.tiktokv.com,404 Not Found,404,146,oec22-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal-useast2a.tiktokv.com,443,https://oec22-normal-useast2a.tiktokv.com:443,https,nginx,text/html,GET,34.111.201.182,/,1494302000,34.111.201.182,Nginx,8,False,google,True,,,,,
oec22-normal.tiktokv.com,404 Not Found,404,146,oec22-normal.tiktokv.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-13T00:00:00Z,2023-10-14T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d94ec51a5ba2d0ac1e028e69419dd4bb,d4c9df573c090b5071e0d5e086ef723a6180eb25b91b71ece63dadf131e11228,True,ctls,oec22-normal.tiktokv.com,443,https://oec22-normal.tiktokv.com:443,https,nginx,text/html,GET,34.107.238.235,/,1494302000,34.107.238.235,Nginx,8,False,google,True,,,,,
oec3-normal-alisg.tiktokv.com,404 Not Found,404,146,oec3-normal-alisg.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,oec3-normal-alisg.tiktokv.com,443,https://oec3-normal-alisg.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.176,/,1494302000,163.181.56.175,Tengine,8,False,,,,,,,
oec3-normal-useast1a.tiktokv.com,404 Not Found,404,146,oec3-normal-useast1a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,oec3-normal-useast1a.tiktokv.com,443,https://oec3-normal-useast1a.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.180,/,1494302000,163.181.56.182,Tengine,8,False,,,,,,,
oec3-normal-useast2a.tiktokv.com,404 Not Found,404,146,oec3-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-15T00:00:00Z,2023-09-15T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9620c4efde7f09d766e96cb5cef56e17,92a9045c1fcb0db17b41051b2c7d13d4375babe52c173e9fe54138a5c6b6fd29,True,ctls,oec3-normal-useast2a.tiktokv.com,443,https://oec3-normal-useast2a.tiktokv.com:443,https,Tengine,text/html,GET,163.181.56.181,/,1494302000,163.181.56.177,Tengine,8,False,,,,,,,
oec9-normal-useast2a.tiktokv.com,404 Not Found,404,146,oec9-normal-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-30T00:00:00Z,2024-06-28T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL TLS RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS RSA CA G1,DigiCert Inc,9d9acc42696990151efad23df76d10be,2b68e88c1bee257a30200817507a0e87f84baa4db03a8bb6f72811f4d26e9058,True,ctls,oec9-normal-useast2a.tiktokv.com,443,https://oec9-normal-useast2a.tiktokv.com:443,https,nginx,text/html,GET,156.225.96.79,/,1494302000,156.225.96.78,Nginx,8,False,,,,,,,
open-api.tiktok.com,404 Not Found,404,162,open-api.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,e1f0416445a36c0eb6cce14ad32af7f7,c33fc9b93ada503dee1ed4a6754bf95ce49d1bcfa6674f2a353eb6f254039df4,True,ctls,open-api.tiktok.com,443,https://open-api.tiktok.com:443,https,nginx,text/html,GET,23.53.42.24,/,190856733,23.53.42.35,Nginx,8,False,,,,,,,
open-api.us.tiktok.com,404 Not Found,404,162,open-api.us.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-31T00:00:00Z,2024-06-30T23:59:59Z,CN=*.us.tiktok.com,*.us.tiktok.com,us.tiktok.com,"CN=RapidSSL TLS ECC CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL TLS ECC CA G1,DigiCert Inc,ae003ae7ef3664df2b5a9111cfd65b4a,50fd97156ae4001e577c788de5c46acefd527399f3be34f643a908e61244a44c,True,ctls,open-api.us.tiktok.com,443,https://open-api.us.tiktok.com:443,https,nginx,text/html,GET,104.126.118.227,/,190856733,104.126.118.226,Nginx,8,False,,,,,,,
open-platform.tiktok.com,404 Not Found,404,146,open-platform.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,open-platform.tiktok.com,443,https://open-platform.tiktok.com:443,https,nginx,text/html,GET,95.101.111.132,/,1494302000,95.101.111.138,Nginx,8,False,,,,,,,
open.tiktok.com,404 Not Found,404,146,open.tiktok.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-14T00:00:00Z,2024-08-13T23:59:59Z,CN=*.tiktok.com,*.tiktok.com,tiktok.com,"CN=RapidSSL ECC CA 2018, OU=www.digicert.com, O=DigiCert Inc, C=US",RapidSSL ECC CA 2018,DigiCert Inc,8d3de7433c10e8508be7eb7ae20654a2,941043800effc84c1b1817337ece8ed4822289bf660ca3eb51943c5212a397c7,True,ctls,open.tiktok.com,443,https://open.tiktok.com:443,https,nginx,text/html,GET,2.23.7.24,/,1494302000,2.23.7.19,Nginx,8,False,,,,,,,
open.us.tiktokv.com,,400,171,open.us.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-19T00:00:00Z,2023-08-19T23:59:59Z,CN=*.us.tiktokv.com,*.us.tiktokv.com,us.tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",559e22642a33902a6e9ed999aa491d3c,2f0efa9b58b86ce901e01a07dce0ebe35bc20656e08940dec0a591ba88e25eec,True,ctls,open.us.tiktokv.com,443,https://open.us.tiktokv.com:443,https,nginx,application/json,GET,130.35.75.83,/,1706525636,130.35.75.83,Nginx,1,False,,,,,,,
open16-va-useast2a.tiktokv.com,404 Not Found,404,146,open16-va-useast2a.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,open16-va-useast2a.tiktokv.com,443,https://open16-va-useast2a.tiktokv.com:443,https,nginx,text/html,GET,104.126.37.171,/,1494302000,104.126.37.123,Nginx,8,False,,,,,,,
open16-va.tiktokv.com,404 Not Found,404,146,open16-va.tiktokv.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-12T00:00:00Z,2023-09-12T23:59:59Z,CN=*.tiktokv.com,*.tiktokv.com,tiktokv.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",c285c4454729ec56967f1a33375712c9,aaf29afdbd44828b52ad261d728ebde3351bc74f4b188d63f79bf85f038cd419,True,ctls,open16-va.tiktokv.com,443,https://open16-va.tiktokv.com:443,https,nginx,text/html,GET,95.101.111.144,/,1494302000,95.101.111.150,Nginx,8,False,,,,,,,
