input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,tls_issuer_org_,webserver,tech_,final_url,cdn_name,cdn,tls_subject_org_,csp_domains_
featureweb2515artikelstreepjeon.next.nos.nl,,503,2503,featureweb2515artikelstreepjeon.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2515artikelstreepjeon.next.nos.nl,443,https://featureweb2515artikelstreepjeon.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
featureweb2515linkstates.next.nos.nl,,503,2503,featureweb2515linkstates.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2515linkstates.next.nos.nl,443,https://featureweb2515linkstates.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,52.57.112.111,94,False,,,,,,,,
featureweb2516oslabeltjevanliv.next.nos.nl,,503,2503,featureweb2516oslabeltjevanliv.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2516oslabeltjevanliv.next.nos.nl,443,https://featureweb2516oslabeltjevanliv.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2542oswitteachtergron.next.nos.nl,,503,2503,featureweb2542oswitteachtergron.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2542oswitteachtergron.next.nos.nl,443,https://featureweb2542oswitteachtergron.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.67.232.176,94,False,,,,,,,,
featureweb2545osdagenopprogram.next.nos.nl,,503,2503,featureweb2545osdagenopprogram.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2545osdagenopprogram.next.nos.nl,443,https://featureweb2545osdagenopprogram.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2551smartoctoversionu.next.nos.nl,,503,2503,featureweb2551smartoctoversionu.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2551smartoctoversionu.next.nos.nl,443,https://featureweb2551smartoctoversionu.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2559tijdzonewaarschuwi.next.nos.nl,,503,2503,featureweb2559tijdzonewaarschuwi.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2559tijdzonewaarschuwi.next.nos.nl,443,https://featureweb2559tijdzonewaarschuwi.next.nos.nl:443,https,text/html,GET,3.121.124.228,/,1539244717,35.158.83.254,94,False,,,,,,,,
featureweb2576createcontainer.next.nos.nl,,503,2503,featureweb2576createcontainer.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2576createcontainer.next.nos.nl,443,https://featureweb2576createcontainer.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2578nieuwsuurimplement.next.nos.nl,,503,2503,featureweb2578nieuwsuurimplement.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2578nieuwsuurimplement.next.nos.nl,443,https://featureweb2578nieuwsuurimplement.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.67.232.176,94,False,,,,,,,,
featureweb2586osmeldinglokalet.next.nos.nl,,503,2503,featureweb2586osmeldinglokalet.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2586osmeldinglokalet.next.nos.nl,443,https://featureweb2586osmeldinglokalet.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2599nieuwsuurtekstop.next.nos.nl,,503,2503,featureweb2599nieuwsuurtekstop.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2599nieuwsuurtekstop.next.nos.nl,443,https://featureweb2599nieuwsuurtekstop.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2614omschrijvennieuwsu.next.nos.nl,,503,2503,featureweb2614omschrijvennieuwsu.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2614omschrijvennieuwsu.next.nos.nl,443,https://featureweb2614omschrijvennieuwsu.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
featureweb2626nieuwsuurarchiefe.next.nos.nl,,503,2503,featureweb2626nieuwsuurarchiefe.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2626nieuwsuurarchiefe.next.nos.nl,443,https://featureweb2626nieuwsuurarchiefe.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2631nieuwsuurfontsize.next.nos.nl,,503,2503,featureweb2631nieuwsuurfontsize.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2631nieuwsuurfontsize.next.nos.nl,443,https://featureweb2631nieuwsuurfontsize.next.nos.nl:443,https,text/html,GET,3.68.44.35,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2652ps2022ingangnavig.next.nos.nl,,503,2503,featureweb2652ps2022ingangnavig.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2652ps2022ingangnavig.next.nos.nl,443,https://featureweb2652ps2022ingangnavig.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2653os2022ingangenweg.next.nos.nl,,503,2503,featureweb2653os2022ingangenweg.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2653os2022ingangenweg.next.nos.nl,443,https://featureweb2653os2022ingangenweg.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2655kantartoevoegen.next.nos.nl,,503,2503,featureweb2655kantartoevoegen.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2655kantartoevoegen.next.nos.nl,443,https://featureweb2655kantartoevoegen.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,52.57.112.111,94,False,,,,,,,,
featureweb2667nieuwsuurfocussta.next.nos.nl,,503,2503,featureweb2667nieuwsuurfocussta.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2667nieuwsuurfocussta.next.nos.nl,443,https://featureweb2667nieuwsuurfocussta.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2681videocheckopgeop.next.nos.nl,,503,2503,featureweb2681videocheckopgeop.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2681videocheckopgeop.next.nos.nl,443,https://featureweb2681videocheckopgeop.next.nos.nl:443,https,text/html,GET,3.121.124.228,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2691artikeldelenonder.next.nos.nl,,503,2503,featureweb2691artikeldelenonder.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2691artikeldelenonder.next.nos.nl,443,https://featureweb2691artikeldelenonder.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
featureweb2704buttonsport.next.nos.nl,,503,2503,featureweb2704buttonsport.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2704buttonsport.next.nos.nl,443,https://featureweb2704buttonsport.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,52.57.112.111,94,False,,,,,,,,
featureweb2714videobasestylinga.next.nos.nl,,503,2503,featureweb2714videobasestylinga.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2714videobasestylinga.next.nos.nl,443,https://featureweb2714videobasestylinga.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,35.158.83.254,94,False,,,,,,,,
featureweb2722artikellinksnaar.next.nos.nl,,503,2503,featureweb2722artikellinksnaar.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2722artikellinksnaar.next.nos.nl,443,https://featureweb2722artikellinksnaar.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.121.124.228,94,False,,,,,,,,
featureweb2728artikelcarrousel.next.nos.nl,,503,2503,featureweb2728artikelcarrousel.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2728artikelcarrousel.next.nos.nl,443,https://featureweb2728artikelcarrousel.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.67.232.176,94,False,,,,,,,,
featureweb2728storytellcarrousel.next.nos.nl,,503,2503,featureweb2728storytellcarrousel.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2728storytellcarrousel.next.nos.nl,443,https://featureweb2728storytellcarrousel.next.nos.nl:443,https,text/html,GET,52.57.112.111,/,1539244717,3.120.103.242,94,False,,,,,,,,
featureweb2729artikelcarrouselb.next.nos.nl,,503,2503,featureweb2729artikelcarrouselb.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2729artikelcarrouselb.next.nos.nl,443,https://featureweb2729artikelcarrouselb.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2730artikelcarrouselm.next.nos.nl,,503,2503,featureweb2730artikelcarrouselm.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2730artikelcarrouselm.next.nos.nl,443,https://featureweb2730artikelcarrouselm.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2731storytellcarousel.next.nos.nl,,503,2503,featureweb2731storytellcarousel.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2731storytellcarousel.next.nos.nl,443,https://featureweb2731storytellcarousel.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2732artikelcarrousela.next.nos.nl,,503,2503,featureweb2732artikelcarrousela.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2732artikelcarrousela.next.nos.nl,443,https://featureweb2732artikelcarrousela.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
featureweb2733videoanalytics.next.nos.nl,,503,2503,featureweb2733videoanalytics.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2733videoanalytics.next.nos.nl,443,https://featureweb2733videoanalytics.next.nos.nl:443,https,text/html,GET,3.67.232.176,/,1539244717,3.120.103.242,94,False,,,,,,,,
featureweb2741videoloadingstate.next.nos.nl,,503,2503,featureweb2741videoloadingstate.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2741videoloadingstate.next.nos.nl,443,https://featureweb2741videoloadingstate.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,52.57.112.111,94,False,,,,,,,,
featureweb2745artikelerrorstate.next.nos.nl,,503,2503,featureweb2745artikelerrorstate.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2745artikelerrorstate.next.nos.nl,443,https://featureweb2745artikelerrorstate.next.nos.nl:443,https,text/html,GET,3.121.124.228,/,1539244717,3.67.232.176,94,False,,,,,,,,
featureweb2745storytellaudioerr.next.nos.nl,,503,2503,featureweb2745storytellaudioerr.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2745storytellaudioerr.next.nos.nl,443,https://featureweb2745storytellaudioerr.next.nos.nl:443,https,text/html,GET,35.158.83.254,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2748artikelseo.next.nos.nl,,503,2503,featureweb2748artikelseo.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2748artikelseo.next.nos.nl,443,https://featureweb2748artikelseo.next.nos.nl:443,https,text/html,GET,3.120.103.242,/,1539244717,3.68.44.35,94,False,,,,,,,,
featureweb2789integratietestarti.next.nos.nl,,503,2503,featureweb2789integratietestarti.next.nos.nl,443,True,tls13,TLS_AES_128_GCM_SHA256,True,True,True,2020-06-16T08:15:46Z,2022-06-16T08:15:47Z,CN=*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,*.apps.nos.cluster.chp4.io,CN=ingress-operator@1591789653,ingress-operator@1591789653,cd00c995b038a5592304aadd7883cbbe,38074418a281f46e71324a5f56455dc66cad3062df5faa9a9224bf884eb71fbf,True,ctls,featureweb2789integratietestarti.next.nos.nl,443,https://featureweb2789integratietestarti.next.nos.nl:443,https,text/html,GET,3.121.124.228,/,1539244717,52.57.112.111,94,False,,,,,,,,
