new,host,ttl,a,soa,status_code,cname,aaaa,mx,ns,txt,caa,has_internal_ips,internal_ips,cdn,cdn-name
[x],mp3.networksolutions.com,300,207.204.50.171,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,goto.networksolutions.com,,,,,,,,,
[x],mp4.networksolutions.com,300,207.204.50.171,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,goto.networksolutions.com,,,,,,,,,
[x],mr.networksolutions.com,1800,,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mr1.networksolutions.com,300,216.168.237.104,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mr2.networksolutions.com,300,216.168.237.105,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mrelay1.networksolutions.com,300,205.178.190.227,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mrelay2.networksolutions.com,300,205.178.190.228,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mrelay3.networksolutions.com,300,205.178.190.229,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mrelay4.networksolutions.com,1800,,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],msnmail.com.futuresite.register.com,1800,208.91.197.39,"{'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mta.eml.networksolutions.com,3600,136.147.138.153,"{'name': 'eml.networksolutions.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2023012700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'eml.networksolutions.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2023012700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'eml.networksolutions.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2023012700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'eml.networksolutions.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2023012700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",NOERROR,,,,,,,,,,
[x],mta.eml.web.com,3600,13.111.123.201,"{'name': 'eml.web.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2022111700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'eml.web.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2022111700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'eml.web.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2022111700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'eml.web.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2022111700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}, {'name': 'eml.web.com', 'ns': 'ns1.exacttarget.com', 'mailbox': 'hostmaster.exacttarget.com', 'serial': 2022111700, 'refresh': 7200, 'retry': 3600, 'expire': 1209600, 'minttl': 3600}",NOERROR,,,,,,,,,,
[x],mta.emmapp.web.com,3600,68.232.193.192,"{'name': 'web.com', 'ns': 'ian.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339650508, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'web.com', 'ns': 'ian.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339650508, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'web.com', 'ns': 'ian.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339650508, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'web.com', 'ns': 'ian.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339650508, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'web.com', 'ns': 'ian.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339650508, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mta03-53.futuresite.register.com,1800,208.91.197.39,"{'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mtmdqqsc-ios-3-1-1.futuresite.register.com,1800,208.91.197.39,"{'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],mts1.networksolutions.com,300,216.168.233.79,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,mx.myregisteredsite.com,,,,,,,
[x],mts2.networksolutions.com,894,,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,mx.myregisteredsite.com,,,,,,,
[x],multiaccount.futuresite.register.com,603,,"{'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'register.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2338122731, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,,,,,,,,,,
[x],multilingual.networksolutions.com,300,205.178.187.17,"{'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'networksolutions.com', 'ns': 'barbara.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2337177689, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,partners.networksolutions.com,,,,,,,,,
[x],mx.networksolutions.com,300,172.65.252.97,"{'name': 'myregisteredsite.com', 'ns': '1.ns.web.com', 'mailbox': 'hostmaster.myregisteredsite.com', 'serial': 2024040401, 'refresh': 300, 'retry': 300, 'expire': 300, 'minttl': 300}, {'name': 'myregisteredsite.com', 'ns': '1.ns.web.com', 'mailbox': 'hostmaster.myregisteredsite.com', 'serial': 2024040401, 'refresh': 300, 'retry': 300, 'expire': 300, 'minttl': 300}, {'name': 'myregisteredsite.com', 'ns': '1.ns.web.com', 'mailbox': 'hostmaster.myregisteredsite.com', 'serial': 2024040401, 'refresh': 300, 'retry': 300, 'expire': 300, 'minttl': 300}, {'name': 'myregisteredsite.com', 'ns': '1.ns.web.com', 'mailbox': 'hostmaster.myregisteredsite.com', 'serial': 2024040401, 'refresh': 300, 'retry': 300, 'expire': 300, 'minttl': 300}",NOERROR,mx.myregisteredsite.com,,,,,,,,,
[x],mx.web.com,3600,209.237.135.69,"{'name': 'registeredsite.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339623318, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'registeredsite.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339623318, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'registeredsite.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339623318, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'registeredsite.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339623318, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'registeredsite.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339623318, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}, {'name': 'registeredsite.com', 'ns': 'heidi.ns.cloudflare.com', 'mailbox': 'dns.cloudflare.com', 'serial': 2339623318, 'refresh': 10000, 'retry': 2400, 'expire': 604800, 'minttl': 1800}",NOERROR,"redirect.web.com, redirect.registeredsite.com",,,,,,,,,
