input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_self_signed,tls_mismatched,final_url,tls_expired,tls_wildcard_certificate,csp_domains_
lps-apac-core.thomsonreuters.com,,404,,lps-apac-core.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-apac.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-apac.thomsonreuters.com,lps-apac-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e69973bb7311bf59e0e4a3c53f7dd59e,d95dd019355c17673789df9622f6ec8a53c83756535289d1cc8092dc38933840,ctls,lps-apac-core.thomsonreuters.com,,443,https://lps-apac-core.thomsonreuters.com:443,https,Microsoft-HTTPAPI/2.0,,GET,18.141.22.204,/,666851510,52.74.68.87,Microsoft HTTPAPI:2.0,1,False,,Thomson Reuters Corporation,,,,,,
lps-apac-health.8169.aws.thomsonreuters.com,Lynx Pictures Select Editor,200,3346,lps-apac-health.8169.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-apac.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-apac.thomsonreuters.com,lps-apac-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e69973bb7311bf59e0e4a3c53f7dd59e,d95dd019355c17673789df9622f6ec8a53c83756535289d1cc8092dc38933840,ctls,lps-apac-health.8169.aws.thomsonreuters.com,,443,https://lps-apac-health.8169.aws.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,52.74.68.87,/,103714908,18.141.22.204,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
lps-apac-img.thomsonreuters.com,Lynx Pictures Select Editor,200,3346,lps-apac-img.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-apac.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-apac.thomsonreuters.com,lps-apac-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e69973bb7311bf59e0e4a3c53f7dd59e,d95dd019355c17673789df9622f6ec8a53c83756535289d1cc8092dc38933840,ctls,lps-apac-img.thomsonreuters.com,,443,https://lps-apac-img.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,18.141.22.204,/,103714908,52.74.68.87,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
lps-apac.thomsonreuters.com,Lynx Pictures Select Editor,200,3346,lps-apac.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-apac.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-apac.thomsonreuters.com,lps-apac-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,e69973bb7311bf59e0e4a3c53f7dd59e,d95dd019355c17673789df9622f6ec8a53c83756535289d1cc8092dc38933840,ctls,lps-apac.thomsonreuters.com,,443,https://lps-apac.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,52.74.68.87,/,103714908,18.141.22.204,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
lps-emea-ci-photographer.thomsonreuters.com,Error 404 NOT_FOUND,404,1287,,,,,,,,,,,,,,,,,,,80,http://lps-emea-ci-photographer.thomsonreuters.com:80,http,Jetty(6.1.9),text/html,GET,99.81.71.97,/,208968217,99.81.71.97,Jetty:6.1.9,32,False,,,,,,,,
lps-emea-core-health.7976.aws.thomsonreuters.com,,404,,lps-emea-core-health.7976.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-emea.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-emea.thomsonreuters.com,lps-emea-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,03cceea4e6cdeeeab5961007142d4679,56e18b29d1a1566e8512d39ee5ba1033bc09db740a08af554d507ff58aca2d79,ctls,lps-emea-core-health.7976.aws.thomsonreuters.com,,443,https://lps-emea-core-health.7976.aws.thomsonreuters.com:443,https,Microsoft-HTTPAPI/2.0,,GET,3.251.44.183,/,1599530153,52.213.43.188,Microsoft HTTPAPI:2.0,1,False,,Thomson Reuters Corporation,,,,,,
lps-emea-core.thomsonreuters.com,,404,,lps-emea-core.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-emea.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-emea.thomsonreuters.com,lps-emea-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,03cceea4e6cdeeeab5961007142d4679,56e18b29d1a1566e8512d39ee5ba1033bc09db740a08af554d507ff58aca2d79,ctls,lps-emea-core.thomsonreuters.com,,443,https://lps-emea-core.thomsonreuters.com:443,https,Microsoft-HTTPAPI/2.0,,GET,52.213.43.188,/,-1702694840,3.251.44.183,Microsoft HTTPAPI:2.0,1,False,,Thomson Reuters Corporation,,,,,,
lps-emea-health.7976.aws.thomsonreuters.com,Lynx Pictures Select Editor,200,3348,lps-emea-health.7976.aws.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-emea.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-emea.thomsonreuters.com,lps-emea-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,03cceea4e6cdeeeab5961007142d4679,56e18b29d1a1566e8512d39ee5ba1033bc09db740a08af554d507ff58aca2d79,ctls,lps-emea-health.7976.aws.thomsonreuters.com,,443,https://lps-emea-health.7976.aws.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,3.251.44.183,/,103714908,52.213.43.188,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
lps-emea-img.thomsonreuters.com,Lynx Pictures Select Editor,200,3348,lps-emea-img.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-emea.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-emea.thomsonreuters.com,lps-emea-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,03cceea4e6cdeeeab5961007142d4679,56e18b29d1a1566e8512d39ee5ba1033bc09db740a08af554d507ff58aca2d79,ctls,lps-emea-img.thomsonreuters.com,,443,https://lps-emea-img.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,3.251.44.183,/,103714908,52.213.43.188,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
lps-emea-uat-core.thomsonreuters.com,502 Bad Gateway,502,122,lps-emea-uat-core.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-12T00:00:00Z,2024-04-11T23:59:59Z,"CN=lps-emea-uat.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",lps-emea-uat.thomsonreuters.com,lps-emea-uat-core.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,8a3b940a84bee417dd674a47fdf2d338,d0bf7951a464cc159156fa68e0e835de8ce9130a9b5349c3992cb4f463e4d82c,ctls,lps-emea-uat-core.thomsonreuters.com,,443,https://lps-emea-uat-core.thomsonreuters.com:443,https,awselb/2.0,text/html,GET,34.248.209.117,/,590066698,54.74.47.90,,7,False,,Thomson Reuters Corporation,,,,,,
lps-emea-uat.thomsonreuters.com,Lynx Pictures Select Editor,200,3346,lps-emea-uat.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-12T00:00:00Z,2024-04-11T23:59:59Z,"CN=lps-emea-uat.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",lps-emea-uat.thomsonreuters.com,lps-emea-uat-core.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,8a3b940a84bee417dd674a47fdf2d338,d0bf7951a464cc159156fa68e0e835de8ce9130a9b5349c3992cb4f463e4d82c,ctls,lps-emea-uat.thomsonreuters.com,,443,https://lps-emea-uat.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.74.47.90,/,103714908,34.248.209.117,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
lps-emea.thomsonreuters.com,Lynx Pictures Select Editor,200,3348,lps-emea.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-28T00:00:00Z,2024-03-27T23:59:59Z,"CN=lps-emea.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lps-emea.thomsonreuters.com,lps-emea-img.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,03cceea4e6cdeeeab5961007142d4679,56e18b29d1a1566e8512d39ee5ba1033bc09db740a08af554d507ff58aca2d79,ctls,lps-emea.thomsonreuters.com,,443,https://lps-emea.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,52.213.43.188,/,103714908,3.251.44.183,Windows Server,58,False,,Thomson Reuters Corporation,,,,,,
lsr-amers-use1.thomsonreuters.com,IIS Windows Server,200,703,lsr-amers-use1.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-29T23:59:59Z,"CN=lat-amers-use1.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lat-amers-use1.thomsonreuters.com,lsr-emea.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,b0217a29a620085d58ad7f844496a145,a668cfaff5634e57d613723fa7f33a9cd9c608954678b5ce6ec78588b00a81b0,ctls,lsr-amers-use1.thomsonreuters.com,,443,https://lsr-amers-use1.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.84.218.109,/,1631801191,3.82.81.242,Windows Server,32,False,,Thomson Reuters Corporation,,,,,,
lsr-emea-euw1.thomsonreuters.com,IIS Windows Server,200,703,lsr-emea-euw1.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-29T23:59:59Z,"CN=lat-amers-euw1.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lat-amers-euw1.thomsonreuters.com,lsr-emea.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,80e26f0628be7c821381761f6d0b8353,067feb6b2caa28552adaa550db13655880737812845b2cecf1125532dce31e92,ctls,lsr-emea-euw1.thomsonreuters.com,,443,https://lsr-emea-euw1.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,52.211.233.136,/,1631801191,34.255.64.2,Windows Server,32,False,,Thomson Reuters Corporation,,,,,,
lsr-emea-use1.thomsonreuters.com,IIS Windows Server,200,703,lsr-emea-use1.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-29T23:59:59Z,"CN=lat-amers-use1.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lat-amers-use1.thomsonreuters.com,lsr-emea.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,b0217a29a620085d58ad7f844496a145,a668cfaff5634e57d613723fa7f33a9cd9c608954678b5ce6ec78588b00a81b0,ctls,lsr-emea-use1.thomsonreuters.com,,443,https://lsr-emea-use1.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,54.84.218.109,/,1631801191,3.82.81.242,Windows Server,32,False,,Thomson Reuters Corporation,,,,,,
lyncdiscover.thomsonreuters.com,,200,373,lyncdiscover.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.thomsonreuters.com,,443,https://lyncdiscover.thomsonreuters.com:443,https,,application/json,GET,52.112.192.142,/,281524649,2603:1027:0:2::e,Azure,1,False,,Microsoft Corporation,,True,,,True,
lynxevt.thomsonreuters.com,Lynx NewsEvents Manager,200,1589,lynxevt.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-03-22T23:59:59Z,"CN=lynxevt.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",lynxevt.thomsonreuters.com,lynxevt.int.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,744a2120585b5500cf7a0115aa2a3d48,801a5412b475c6fb4f59319ebb5a1d9cc2649da80e9a094e9297514f6337a86e,ctls,lynxevt.thomsonreuters.com,,443,https://lynxevt.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,34.241.252.118,/,1631801191,34.249.19.94,Windows Server,36,False,,Thomson Reuters Corporation,,,,,,
macsupport.thomsonreuters.com,,403,97394,macsupport.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-16T00:00:00Z,2023-11-12T23:59:59Z,CN=*.jamfcloud.com,*.jamfcloud.com,*.jamfcloud.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e27f33b15bf88b600ca077870a6aec09,354362b3ee8e8b31ca6115be85dc5bac230029c4eeae12d0531fc3dcfebc414b,ctls,macsupport.thomsonreuters.com,,443,https://macsupport.thomsonreuters.com:443,https,Apache,image/png,GET,34.194.247.210,/,1216365246,52.201.56.144,Apache,341,False,,,,True,,,True,
maintenance.thomsonreuters.com,Site Maintenance,503,18896,maintenance.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-23T00:00:00Z,2023-08-23T23:59:59Z,"CN=maintenance.fasttax.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",maintenance.fasttax.com,maintenance.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,43ae8b08888d2825e458bc525f4a56d7,45a57a99a29df41d626d02a8c3ec76b8a97c42350967f860db06453d026a84f3,ctls,maintenance.thomsonreuters.com,,443,https://maintenance.thomsonreuters.com:443,https,BigIP,,GET,163.231.228.14,/,848034082,163.231.228.14,F5 BigIP,76,False,,Thomson Reuters Corporation,,,,,,
managementconsole.thomsonreuters.com,Peer Monitor Manager,200,13129,managementconsole.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-19T00:00:00Z,2023-09-19T23:59:59Z,"CN=managementconsole.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",managementconsole.thomsonreuters.com,pmmanagerexpress.thomson.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,67491dc824ba79319b3b72c64a87ca5b,9e70f7ae771bcf9825041a807c7993d35e23ef18235d2cba13bd839d488e8044,ctls,managementconsole.thomsonreuters.com,,443,https://managementconsole.thomsonreuters.com:443,https,Microsoft-IIS/10.0,text/html,GET,167.68.32.59,/,1631801191,167.68.32.59,Windows Server,221,False,,Thomson Reuters Corporation,,,,,,
marketinsights.thomsonreuters.com,,200,351,marketinsights.thomsonreuters.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-17T00:00:00Z,2023-11-17T23:59:59Z,"CN=www.highq.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",www.highq.com,williamsconnolly.highq.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,cbf32ae68f6239da039646d746606f03,ae6977b53bbac166a75ad47299aea161d2a01a4aed7db19b51eedde31f801574,ctls,marketinsights.thomsonreuters.com,,443,https://marketinsights.thomsonreuters.com:443,https,Apache,text/html,GET,95.101.111.176,/,1936376199,95.101.111.149,Java,19,False,,Thomson Reuters Corporation,,,https://marketinsights.thomsonreuters.com/go/Home,,,maps-api-ssl.google.com
marketplace-dev.thomsonreuters.com,Market,200,2007,marketplace-dev.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-09T11:20:08Z,2023-10-07T11:20:07Z,CN=marketplace-dev.thomsonreuters.com,marketplace-dev.thomsonreuters.com,marketplace-dev.thomsonreuters.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,20a28766750bc282888ef3d984c40dca,70548a07148054b2306f0eb34ab7631f79d29db71a4d2fe357a60c49fc0c7d79,ctls,marketplace-dev.thomsonreuters.com,google,443,https://marketplace-dev.thomsonreuters.com:443,https,Netlify,text/html,GET,34.141.55.250,/,1488330713,2a05:d014:275:cb00::c8,Netlify,38,False,True,,,,,,,https://*.brightcove.com
marketplace-prod.thomsonreuters.com,Market,200,2007,marketplace-prod.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T01:30:11Z,2023-10-08T01:30:10Z,CN=marketplace-prod.thomsonreuters.com,marketplace-prod.thomsonreuters.com,marketplace.thomsonreuters.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e76416f5d321723a440df6edc420419d,fd1e8b4691668dd566e28a060f657881ddb04ca052b9509f655e08c8ba23695f,ctls,marketplace-prod.thomsonreuters.com,google,443,https://marketplace-prod.thomsonreuters.com:443,https,Netlify,text/html,GET,34.159.58.69,/,721968304,2a05:d014:275:cb01::c8,Netlify,38,False,True,,,,,,,https://vimeo.com
marketplace-seller-api-dev.thomsonreuters.com,,403,68,marketplace-seller-api-dev.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-05T00:00:00Z,2024-05-04T23:59:59Z,"CN=marketplace-seller-api-dev.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",marketplace-seller-api-dev.thomsonreuters.com,marketplace-seller-api-dev.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,b8800570ee616e1b03df381e652b2b02,cefaeba564ba1e10f35f6627e0d18a5b28a2dfc174f3f9790f73fa9999028e7b,ctls,marketplace-seller-api-dev.thomsonreuters.com,,443,https://marketplace-seller-api-dev.thomsonreuters.com:443,https,,,GET,44.213.159.184,/,2123060535,35.173.154.248,,1,False,,Thomson Reuters Corporation,,,,,,
marketplace.thomsonreuters.com,Market,200,2007,marketplace.thomsonreuters.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-10T01:30:11Z,2023-10-08T01:30:10Z,CN=marketplace-prod.thomsonreuters.com,marketplace-prod.thomsonreuters.com,marketplace.thomsonreuters.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,e76416f5d321723a440df6edc420419d,fd1e8b4691668dd566e28a060f657881ddb04ca052b9509f655e08c8ba23695f,ctls,marketplace.thomsonreuters.com,google,443,https://marketplace.thomsonreuters.com:443,https,Netlify,text/html,GET,34.159.168.235,/,721968304,2a05:d014:275:cb00::c8,Netlify,38,False,True,,,,,,,https://wistia.com
mastersafdevops.thomsonreuters.com,404 Not Found,404,146,mastersafdevops.thomsonreuters.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-22T00:00:00Z,2024-03-21T23:59:59Z,"CN=nonprod.mastersafdevops.thomsonreuters.com, O=Thomson Reuters Corporation, ST=New York, C=US",nonprod.mastersafdevops.thomsonreuters.com,mastersafdevops.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,4a618db9711d90d95de26d8a33329e0e,beb4765c6be5fdeb666bcf56f523088ab8523ef57a4bb10c6a865cce73f17904,ctls,mastersafdevops.thomsonreuters.com,,443,https://mastersafdevops.thomsonreuters.com:443,https,,text/html,GET,54.144.175.148,/,1494302000,34.231.16.249,HSTS,8,False,,Thomson Reuters Corporation,,,,,,
mdrm.thomsonreuters.com,Select Authentication System,200,3660,sso.thomsonreuters.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-20T00:00:00Z,2023-09-20T23:59:59Z,"CN=sso.thomsonreuters.com, O=Thomson Reuters Corporation, ST=Ontario, C=CA",sso.thomsonreuters.com,sso.thomsonreuters.com,"CN=COMODO RSA Organization Validation Secure Server CA, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO RSA Organization Validation Secure Server CA,COMODO CA Limited,40b36781a80bfe4e067cc4c625c3fe2b,783917bbd251218360a5723f06fc71dbfc9521f61f90a7c24791d7b9e491a1fc,ctls,sso.thomsonreuters.com,,443,https://mdrm.thomsonreuters.com:443,https,,text/html,GET,52.72.27.60,/,1631801191,52.21.179.241,HSTS,82,False,,Thomson Reuters Corporation,,,https://sso.thomsonreuters.com/idp/startSSO.ping?PartnerSpId=MDRM_Prod,,,
media.thomsonreuters.com,,404,10,media.thomsonreuters.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,*.akamaihd-staging.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1698995d9038e8e48e56122247ea04c1,22723fe90c8cb62a43cc528408564613075e76acf7ff45e9542c7ce77c6db372,ctls,media.thomsonreuters.com,,443,https://media.thomsonreuters.com:443,https,AkamaiNetStorage,,GET,2.21.242.197,/,1864250944,2.21.242.195,,2,False,,"Akamai Technologies, Inc.",,True,,,True,
mediaexpress.thomsonreuters.com,Invalid URL,400,209,mediaexpress.thomsonreuters.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T00:00:00Z,2024-05-15T23:59:59Z,"CN=a248.e.akamai.net, O=Akamai Technologies\, Inc., L=Cambridge, ST=Massachusetts, C=US",a248.e.akamai.net,*.akamaihd-staging.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1698995d9038e8e48e56122247ea04c1,22723fe90c8cb62a43cc528408564613075e76acf7ff45e9542c7ce77c6db372,ctls,mediaexpress.thomsonreuters.com,,443,https://mediaexpress.thomsonreuters.com:443,https,AkamaiGHost,text/html,GET,2.21.242.196,/,-1143270075,2.21.242.204,,8,False,,"Akamai Technologies, Inc.",,True,,,True,
