input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,csp_domains_,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,location,tls_emails_
order.digitalse.ikea.com,,200,46,order.digitalse.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-07-30T11:12:49Z,2023-10-28T12:06:43Z,CN=order.digitalse.ikea.com,order.digitalse.ikea.com,,order.digitalse.ikea.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,42b4408b81f92ec0209a971f89d2bc31,fac31fa6f42acf65fa3411d25c0c19d2311e7b69eed8f8e80b1facafa24c7988,ctls,order.digitalse.ikea.com,443,https://order.digitalse.ikea.com:443,https,application/json,GET,34.149.53.136,/,-2010809529,34.149.53.136,HTTP/3,1,False,google,,True,,,,,,,
order.ikea.com,,404,10,order.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,order.ikea.com,443,https://order.ikea.com:443,https,,GET,104.102.45.166,/,1864250944,2a02:26f0:480:9b1::3252,HSTS,2,False,,AkamaiNetStorage,,,,True,,,,
order2.ikea.com,,404,10,order.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,order.ikea.com,443,https://order2.ikea.com:443,https,,GET,23.212.218.20,/,1864250944,2a02:26f0:1700:393::3252,HSTS,2,False,,AkamaiNetStorage,,,,True,,https://order.ikea.com/,,
passwordchange.ikea.com,Update Password,200,23967,sts.ikea.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-03T00:00:00Z,2023-11-03T23:59:59Z,"CN=sts.ikea.com, O=IKEA IT AB, ST=Kronobergs län, C=SE",sts.ikea.com,IKEA IT AB,www.sts.ikea.com,"CN=Trusted Secure Certificate Authority 5, O=Corporation Service Company, L=Wilmington, ST=DE, C=US",Trusted Secure Certificate Authority 5,Corporation Service Company,34085767d6678fb6de30a5f79b73adaa,85f958fb96869c8c089aef35724f05141aef312d04bdf045eb877051543a9401,ctls,sts.ikea.com,443,https://passwordchange.ikea.com:443,https,text/html,GET,192.71.69.49,/,-974306561,192.71.69.49,Microsoft HTTPAPI:2.0,627,False,,Microsoft-HTTPAPI/2.0 Microsoft-HTTPAPI/2.0,,,,,,https://sts.ikea.com/adfs/portal/updatepassword/,,
passwordreset.ikea.com,Microsoft Online Password Reset,200,51572,passwordreset.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T00:00:00Z,2024-07-03T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,e7df1f16e52638c1dfeed42ec0ca9590,2ac4f3864729a635125d556395e9307bc2967b6675fdc970a1d9e7daad887c7f,ctls,passwordreset.microsoftonline.com,80,http://passwordreset.ikea.com:80,http,text/html,GET,204.74.99.103,/,-233715709,204.74.99.103,Microsoft ASP.NET,886,False,,,,,True,True,,https://passwordreset.microsoftonline.com/,,
pcm.apps.ikea.com,IKEA,400,2439,ingka-icow-prod.eu.auth0.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-04T01:40:08Z,2023-09-02T01:40:07Z,CN=eu.auth0.com,eu.auth0.com,,eu.auth0.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,238bc435086302ddd07b3a92d53e4655,f73a97c3e1377649b8776ac60d4d365d4de5648be53132e86e7f8e70def5f353,ctls,ingka-icow-prod.eu.auth0.com,443,https://pcm.apps.ikea.com:443,https,text/html,GET,192.71.68.89,/,12023395,192.71.68.89,HTTP/3,62,False,,cloudflare,,,,True,,https://ingka-icow-prod.eu.auth0.com/u/login/identifier?state=hKFo2SBnN1R3Ymg4TGJ5Z0dFMDNMV05wTy0xU05VY294c0Vzd6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGNhcmdvc1RBN1NvV1ZkVV9SZGFNV2hZVkNpV3l1Y0two2NpZNkgbWFmT3VpOTFjZXNLYWliamQ4czhHanhhNjNHTnJMdW8,,
pl.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://pl.accounts.ikea.com:443,https,text/plain,GET,23.212.220.64,/,-738705486,2a02:26f0:1700:381::3781,HSTS,1,False,,IKEA Server,,https://*.ingka.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
portal.rmps.ikea.com,IKEA,400,2439,ingka-icow-prod.eu.auth0.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-04T01:40:08Z,2023-09-02T01:40:07Z,CN=eu.auth0.com,eu.auth0.com,,eu.auth0.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,238bc435086302ddd07b3a92d53e4655,f73a97c3e1377649b8776ac60d4d365d4de5648be53132e86e7f8e70def5f353,ctls,ingka-icow-prod.eu.auth0.com,443,https://portal.rmps.ikea.com:443,https,text/html,GET,192.71.68.133,/,12023395,192.71.68.133,HTTP/3,62,False,,cloudflare,,,,True,,https://ingka-icow-prod.eu.auth0.com/u/login/identifier?state=hKFo2SBwOWROVHprUVVOQ0wyU2Y3MzluRGhZRlVxOTBZTU9iZ6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIHFVV0hjT1dfN0JpQ081d2hmQnV2UmJRQnY5SGNFYmpTo2NpZNkgbEdRTVVSaGlRYzVxdXlFbzF0MUh6Q2dyZzE3eG42ZDg,,
ppe.accounts.ikea.com,Service Unavailable,503,269,ppe.accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-22T00:00:00Z,2024-06-21T23:59:59Z,"CN=ikeadt.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",ikeadt.com,Inter IKEA Systems B.V.,vantar.ikeadt.net,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,94826d9c61089b96274b3548cad46341,29e5ca00691984c6acd7e41f93b08f76ea21a44d62c885bf207f2bddd2d3b0af,ctls,ppe.accounts.ikea.com,443,https://ppe.accounts.ikea.com:443,https,text/html,GET,104.126.37.154,/,-931937220,2a02:26f0:3500:1b::1724:a39c,HSTS,9,False,,AkamaiGHost,,https://www.recaptcha.net,True,True,,,,
preview.acc.about.ikea.com,Welcome to Sitecore,200,1349,preview.acc.about.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-25T05:11:30Z,2023-10-23T05:11:29Z,CN=preview.acc.about.ikea.com,preview.acc.about.ikea.com,,preview.acc.about.ikea.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,565e7415c675dd0bca6b5900d138ee58,901501a7916172d74f7b7e62cc3ecdc9b04d856ac5513b15c837a21822b30206,ctls,preview.acc.about.ikea.com,443,https://preview.acc.about.ikea.com:443,https,text/html,GET,23.32.238.56,/,-20275242,23.32.238.66,Sitecore,28,False,,,,,,,,,,
prod.equipment.ikea.com,IKEA,400,2439,ingka-icow-prod.eu.auth0.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-04T01:40:08Z,2023-09-02T01:40:07Z,CN=eu.auth0.com,eu.auth0.com,,eu.auth0.com,"CN=E1, O=Let's Encrypt, C=US",E1,Let's Encrypt,238bc435086302ddd07b3a92d53e4655,f73a97c3e1377649b8776ac60d4d365d4de5648be53132e86e7f8e70def5f353,ctls,ingka-icow-prod.eu.auth0.com,443,https://prod.equipment.ikea.com:443,https,text/html,GET,104.17.14.37,/,-1201140794,2606:4700::6811:f25,HTTP/3,62,False,cloudflare,cloudflare,True,,,True,,https://ingka-icow-prod.eu.auth0.com/u/login/identifier?state=hKFo2SAzYWw5VEw2ek1fek0xMHNZNEVhS0FSRXhJRGprRWNpT6Fur3VuaXZlcnNhbC1sb2dpbqN0aWTZIGR2VHVjaXJSdUNvWTlvVGFUQXYxS3lhNUdLaGRnQ3cwo2NpZNkgbUF6UnR1dG5oZ0V2REtIZnF0Mk1PQng1N2RUaDg1aEM,,
product.digitalse.ikea.com,502 Server Error,502,332,product.digitalse.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-23T15:04:25Z,2023-09-21T15:57:38Z,CN=product.digitalse.ikea.com,product.digitalse.ikea.com,,product.digitalse.ikea.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,5188e7fbf7cde9ddd82aafe1c84ed04a,3a5186aeaa1835dcdeba4bb6a4f2066874633c6846a8614a05c2f77515b80f94,ctls,product.digitalse.ikea.com,443,https://product.digitalse.ikea.com:443,https,text/html,GET,34.149.83.6,/,-670719049,34.149.83.6,HTTP/3,11,False,google,,True,,,,,,,
pt.accounts.ikea.com,,302,48,accounts.ikea.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-22T23:59:59Z,"CN=*.ikea.com, O=Inter IKEA Systems B.V., L=Delft, ST=Zuid-Holland, C=NL",*.ikea.com,Inter IKEA Systems B.V.,ikea.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bac537be8204e43ee2f59463dde783f0,7d4609f91c2d70065b26463c5dcdcb0cb3960f3211595f701e0aaadc0ad2d007,ctls,accounts.ikea.com,443,https://pt.accounts.ikea.com:443,https,text/plain,GET,23.212.220.64,/,-738705486,2a02:26f0:1700:390::3781,HSTS,1,False,,IKEA Server,,https://*.ingka.com,,True,,https://accounts.ikea.com/,https://accounts.ikea.com/,
publications-au-en.ikea.com,IKEA Australia (English) - IKEA Kitchens brochure 2023 - Page 1,200,344095,publications-au-en.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-au-en.ikea.com,publications-au-en.ikea.com,,publications-au-en.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b620ce2b44fd700f9734c0f13e34d98c,f51ee985248c5ee4b56aa759a053d6e6602a50011e25d483893d6f6e8415f831,ctls,publications-au-en.ikea.com,443,https://publications-au-en.ikea.com:443,https,text/html,GET,108.138.17.97,/,751542556,108.138.17.13,Nginx,144,False,cloudfront,nginx,True,,,,,https://publications-au-en.ikea.com/ikea_kitchen_2023/,,
publications-be-fr.ikea.com,IKEA Belgium (French) - Guide de planification cuisines IKEA 2023 - Page 1,200,289968,publications-be-fr.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-be-fr.ikea.com,publications-be-fr.ikea.com,,publications-be-fr.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,291b80dea22eb2ab728f54b0eb71bfb2,7f3326b9264ac5b506f798e542da29d53da63c8dd081d149e6df2063f417d46c,ctls,publications-be-fr.ikea.com,443,https://publications-be-fr.ikea.com:443,https,text/html,GET,18.66.112.46,/,751542556,18.66.112.60,Nginx,144,False,cloudfront,nginx,True,,,,,https://publications-be-fr.ikea.com/ikea_kitchen_planning_guide/,,
publications-ca-en.ikea.com,This Publication is offline,200,3689,publications-ca-en.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-ca-en.ikea.com,publications-ca-en.ikea.com,,publications-ca-en.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,07deb15afb3590f031603490e9c4d502,4b1a79ece979c1ac54ab222afa5227d1865fc1a1ed798d57c2ac8a7aac4a6388,ctls,publications-ca-en.ikea.com,443,https://publications-ca-en.ikea.com:443,https,text/html,GET,13.32.27.116,/,751542556,13.32.27.54,Nginx,41,False,cloudfront,nginx,True,,,,,,,
publications-ca-fr.ikea.com,This Publication is offline,200,3680,publications-ca-fr.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-ca-fr.ikea.com,publications-ca-fr.ikea.com,,publications-ca-fr.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0e0ae58c849c65a1220adfbc15c8f7c4,029522633df54223d2de762a9b7865adae6c6c0659547402c054c240c12c4411,ctls,publications-ca-fr.ikea.com,443,https://publications-ca-fr.ikea.com:443,https,text/html,GET,52.222.139.117,/,751542556,52.222.139.94,Nginx,41,False,cloudfront,nginx,True,,,,,,,
publications-ch-de.ikea.com,IKEA Switzerland (German) - Babyzimmer - Seite 1,200,333666,publications-ch-de.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-ch-de.ikea.com,publications-ch-de.ikea.com,,publications-ch-de.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,af6ff89f4c8b2a38a2089d8ce2b82160,9d62af32707aa9a404a2ffaf830c73076d235f0b1b3a7e4c1556c6ea3c7a662b,ctls,publications-ch-de.ikea.com,443,https://publications-ch-de.ikea.com:443,https,text/html,GET,65.9.66.4,/,751542556,65.9.66.81,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-ch-de.ikea.com/babyzimmer/,,
publications-ch-fr.ikea.com,IKEA Switzerland (French) - Chambre de bebe - Page 1,200,335604,publications-ch-fr.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-ch-fr.ikea.com,publications-ch-fr.ikea.com,,publications-ch-fr.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e8e4102fff9f6d565ad113c3219ceb3d,ba4b1db13e228f2320ed6b97474f8fc111304a9d9cff39d934ece55c47a753e2,ctls,publications-ch-fr.ikea.com,443,https://publications-ch-fr.ikea.com:443,https,text/html,GET,65.9.86.9,/,751542556,65.9.86.10,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-ch-fr.ikea.com/chambre-de-bebe/,,
publications-ch-it.ikea.com,IKEA Switzerland (Italian) - Camera del bambino - Pagina 1,200,332836,publications-ch-it.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-ch-it.ikea.com,publications-ch-it.ikea.com,,publications-ch-it.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,242140908f2b8ca22e668d54772535f7,44834d7863a1f35c8c071019d4a847fbc0bc46a7bdc7492e07689f142bac5fe4,ctls,publications-ch-it.ikea.com,443,https://publications-ch-it.ikea.com:443,https,text/html,GET,52.222.144.84,/,751542556,52.222.144.6,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-ch-it.ikea.com/camera-del-bambino/,,
publications-de-de.ikea.com,IKEA Germany (German) - HYLTARP24HFB01GER_R1_004_online_oP - Seite 1,200,256975,publications-de-de.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-de-de.ikea.com,publications-de-de.ikea.com,,publications-de-de.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,ec49e819ee99c6ed1795c22df628b5e1,25d3a0db960b99f0f16e231857dac7cce183aa5d2d776c8e2e48e8da87c50e96,ctls,publications-de-de.ikea.com,443,https://publications-de-de.ikea.com:443,https,text/html,GET,13.227.219.103,/,751542556,13.227.219.90,Nginx,144,False,cloudfront,nginx,True,,,,,https://publications-de-de.ikea.com/hyltarp/,,
publications-es-eu.ikea.com,This Publication is offline,200,3525,publications-es-eu.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-es-eu.ikea.com,publications-es-eu.ikea.com,,publications-es-eu.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,dbdf2d686cbcfc9a6a4c965740b96105,bad61a0c9a1e8368ddfdec8f7eab5ae95063106c1a8e07c2660de7cebaf4bb51,ctls,publications-es-eu.ikea.com,443,https://publications-es-eu.ikea.com:443,https,text/html,GET,18.66.97.78,/,751542556,18.66.97.116,Nginx,38,False,cloudfront,nginx,True,,,,,,,
publications-ext-preprod.ikea.com,IKEA,404,1157,publications-ext-preprod.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-04-23T23:59:59Z,CN=publications-ext-preprod.ikea.com,publications-ext-preprod.ikea.com,,publications-ext-preprod.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,863c2d3a9498167e315d86de2082216f,f51ea117b523843587ce9d5da441a448aeaf5f6198df63aff6be5aa0ce1295b0,ctls,publications-ext-preprod.ikea.com,443,https://publications-ext-preprod.ikea.com:443,https,text/html,GET,13.227.219.13,/,236558792,13.227.219.7,HSTS,27,False,cloudfront,,True,https://publications-test.ikeadt.com,,,,,,
publications-ext.ikea.com,IKEA,404,1419,publications-ext.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-27T00:00:00Z,2024-04-24T23:59:59Z,CN=publications-ext.ikea.com,publications-ext.ikea.com,,publications-ext.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,1ea7fea8815ef7b7d90eb3a0233fcb37,649e51b1efa3339beb21e24788248886a9be21eed5c1a16d3d040138c9c53f74,ctls,publications-ext.ikea.com,443,https://publications-ext.ikea.com:443,https,text/html,GET,13.227.219.129,/,-420374822,13.227.219.13,HSTS,36,False,cloudfront,,True,https://integration3-view.publitas.com,,,,,,
publications-fi-fi.ikea.com,This Publication is offline,200,3621,publications-fi-fi.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-fi-fi.ikea.com,publications-fi-fi.ikea.com,,publications-fi-fi.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bdb31caa771bdab2cbca5f476ef3f519,7d0b971f3167cb6ccd8e4a92ed6f1821f7440818efecb4253a06e6b43f451a51,ctls,publications-fi-fi.ikea.com,443,https://publications-fi-fi.ikea.com:443,https,text/html,GET,13.225.78.66,/,751542556,13.225.78.2,Nginx,40,False,cloudfront,nginx,True,,,,,,,
publications-gb-en.ikea.com,IKEA United Kingdom (English) - IKEA Kitchen Planning Guide 2023 - Page 1,200,283471,publications-gb-en.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-gb-en.ikea.com,publications-gb-en.ikea.com,,publications-gb-en.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,50564cfdd9dba0b082bf5cb77ddc7d04,8bbb50429c7e86146892c6031e23ac0c90ded2f744a9cf3c0b5046bb7fe14b39,ctls,publications-gb-en.ikea.com,443,https://publications-gb-en.ikea.com:443,https,text/html,GET,13.224.189.88,/,751542556,13.224.189.87,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-gb-en.ikea.com/ikea_kitchen_planning_guide_2023/,,
publications-hk-en.ikea.com,IKEA Hong Kong (English) OLD DOMAIN - IKEA Catalogue 2021 PLACEHOLDER - Page 1,200,246312,publications-hk-en.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-hk-en.ikea.com,publications-hk-en.ikea.com,,publications-hk-en.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,abad09415a897f72dcc79b7d0dd0d190,d11a94cc42da3a8ee05df7b50a7195ba20bcd307d25f4ddafce47255e373a095,ctls,publications-hk-en.ikea.com,443,https://publications-hk-en.ikea.com:443,https,text/html,GET,108.138.17.86,/,751542556,108.138.17.16,Nginx,134,False,cloudfront,nginx,True,,,,,https://publications-hk-en.ikea.com/ikea_catalogue/,,
publications-ie-en.ikea.com,IKEA Ireland (English) - IKEA kitchen planning guide - Page 1,200,282861,publications-ie-en.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-ie-en.ikea.com,publications-ie-en.ikea.com,,publications-ie-en.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,a8eab1c83c780c52b1829ae6d192ee1d,87fec2a6136110271b0e25da2d93f40626d1f6a3857254e743b3845f4a856b10,ctls,publications-ie-en.ikea.com,443,https://publications-ie-en.ikea.com:443,https,text/html,GET,13.227.219.84,/,751542556,13.227.219.118,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-ie-en.ikea.com/ikea_kitchen_planning_guide_2023/,,
publications-jo-ar.ikea.com,IKEA Jordan (Arabic) - JOA Catalogue L1 2023 - الصفحة 1,200,379503,publications-jo-ar.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-jo-ar.ikea.com,publications-jo-ar.ikea.com,,publications-jo-ar.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,243dc06ebceb81dd73b930fdc126ab94,049d946044c8d3ab83cf77fa2f2bd32789e836cc522645f8baf14480dbc630ee,ctls,publications-jo-ar.ikea.com,443,https://publications-jo-ar.ikea.com:443,https,text/html,GET,108.138.7.62,/,751542556,108.138.7.58,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-jo-ar.ikea.com/joa-catalogue-l1/,,
publications-jo-en.ikea.com,IKEA Jordan (English) - JOE Catalogue L1 - Page 1,200,367359,publications-jo-en.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-jo-en.ikea.com,publications-jo-en.ikea.com,,publications-jo-en.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,81430932013a569e27269763cce74793,d1ff05e95a28d7ed5a4bc81491768fc9574334d7e47ae8d4963c73e4935a8abf,ctls,publications-jo-en.ikea.com,443,https://publications-jo-en.ikea.com:443,https,text/html,GET,108.156.60.48,/,751542556,108.156.60.46,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-jo-en.ikea.com/joe-catalogue-l1/,,
publications-jp-ja.ikea.com,IKEA Japan (Japanese) - IKEA 学習机＆デスク ハンドブック 2023 - ページ 1,200,281490,publications-jp-ja.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-jp-ja.ikea.com,publications-jp-ja.ikea.com,,publications-jp-ja.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,993e4024dff7848f8bec66b17928787c,1921e70ba36a4a16090a6124e649a693e5d7fbc17df66389af46757b563443ac,ctls,publications-jp-ja.ikea.com,443,https://publications-jp-ja.ikea.com:443,https,text/html,GET,52.222.139.118,/,751542556,52.222.139.55,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-jp-ja.ikea.com/ikea_schoolstart_2023/,,
publications-ma-fr.ikea.com,IKEA Morocco (French) - MAF Catalogue L1 - Page 1,200,371883,publications-ma-fr.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-ma-fr.ikea.com,publications-ma-fr.ikea.com,,publications-ma-fr.ikea.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,af87b69c7cfa47caa75b6a44d2be6da8,979a7a32b41514756c733031954b444b218bec58e31174c9b03b32e7b0d8ccfb,ctls,publications-ma-fr.ikea.com,443,https://publications-ma-fr.ikea.com:443,https,text/html,GET,65.9.86.82,/,751542556,65.9.86.65,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-ma-fr.ikea.com/maf-catalogue-l1/,,
publications-no-no.ikea.com,IKEA Norway (Norwegian) - People (1) - Side 1,200,250536,publications-no-no.ikea.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-06T00:00:00Z,2024-04-03T23:59:59Z,CN=publications-no-no.ikea.com,publications-no-no.ikea.com,,publications-no-no.ikea.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f05aaafec02f23ed526a467ec7936b41,ad874fe6ce1efbdcaa17f80373c7f3e015e654264b8d78725aeff7a2f5b586ff,ctls,publications-no-no.ikea.com,443,https://publications-no-no.ikea.com:443,https,text/html,GET,108.156.60.47,/,751542556,108.156.60.82,Nginx,142,False,cloudfront,nginx,True,,,,,https://publications-no-no.ikea.com/people-1/,,
