new,host,a,soa,status_code,cdn,cdn-name,cname,mx,aaaa,ns,has_internal_ips,internal_ips,txt,caa
,ip-91.191.71.53.sk.o2.com,91.191.71.53,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.54.sk.o2.com,91.191.71.54,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.55.sk.o2.com,91.191.71.55,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.56.sk.o2.com,91.191.71.56,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.57.sk.o2.com,91.191.71.57,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.58.sk.o2.com,91.191.71.58,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.59.sk.o2.com,91.191.71.59,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.6.sk.o2.com,91.191.71.6,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.60.sk.o2.com,91.191.71.60,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.62.sk.o2.com,91.191.71.62,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.63.sk.o2.com,91.191.71.63,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.64.sk.o2.com,91.191.71.64,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,"ns2.tel.cz, dns.iol.cz",,,,
,ip-91.191.71.65.sk.o2.com,91.191.71.65,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.66.sk.o2.com,91.191.71.66,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.67.sk.o2.com,91.191.71.67,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.68.sk.o2.com,91.191.71.68,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.69.sk.o2.com,91.191.71.69,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.70.sk.o2.com,91.191.71.70,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.71.sk.o2.com,91.191.71.71,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.72.sk.o2.com,91.191.71.72,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.73.sk.o2.com,91.191.71.73,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.74.sk.o2.com,91.191.71.74,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.75.sk.o2.com,91.191.71.75,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.76.sk.o2.com,91.191.71.76,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.78.sk.o2.com,91.191.71.78,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.79.sk.o2.com,91.191.71.79,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.8.sk.o2.com,91.191.71.8,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.80.sk.o2.com,91.191.71.80,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.84.sk.o2.com,91.191.71.84,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.85.sk.o2.com,91.191.71.85,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.86.sk.o2.com,,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.87.sk.o2.com,91.191.71.87,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.88.sk.o2.com,91.191.71.88,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.9.sk.o2.com,91.191.71.9,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.90.sk.o2.com,91.191.71.90,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.92.sk.o2.com,91.191.71.92,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.94.sk.o2.com,91.191.71.94,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.95.sk.o2.com,91.191.71.95,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.96.sk.o2.com,91.191.71.96,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.97.sk.o2.com,91.191.71.97,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,ip-91.191.71.99.sk.o2.com,91.191.71.99,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,irm.inside.telefonica.de,195.71.67.228,"ns.mediaways.net, dns.mediaways.net",NOERROR,,,,,,"ns.mediaways.net, ns-2.mediaways.net, ns-3.mediaways.net",,,,
,iron.de.o2.com,82.113.113.169,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,is.base.de,85.114.159.109,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,isar.o2.de,46.28.184.112,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,iservice.blau.de,85.182.242.38,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,ispapps.o2.com,172.17.199.110,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,True,172.17.199.110,,
,it-protect.o2business.de,"18.203.211.79, 52.31.209.80, 54.171.154.166","ns-1937.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,it-protect.telefonicatech.com,,,"ns-1122.awsdns-12.org, ns-19.awsdns-02.com, ns-1937.awsdns-50.co.uk, ns-841.awsdns-41.net",,,,
,jacs.o2.com,158.230.101.61,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,jenkins.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",NOERROR,,,,,,,,,,
,jfm.telefonica.de,,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,jihg.m2m.telefonica.de,89.163.234.212,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,jira-dev.telefonica.de,,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,jira-test.telefonica.de,"10.170.32.91, 10.170.32.74","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,internal-dev-atlas-jira-alb-1-1070175687.eu-central-1.elb.amazonaws.com,,,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net, ns.mediaways.net, ns-3.mediaways.net, ns-2.mediaways.net",True,"10.170.32.91, 10.170.32.74",,
,jira.telefonica.de,"10.170.16.68, 10.170.16.86","ns-1689.awsdns-19.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,internal-prod-atlas-jira-alb-1-1092491898.eu-central-1.elb.amazonaws.com,,,"ns-1326.awsdns-37.org, ns-1689.awsdns-19.co.uk, ns-417.awsdns-52.com, ns-613.awsdns-12.net",True,"10.170.16.68, 10.170.16.86",,
,john.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com, aspmx.l.google.com, mailer40.netzclub.net",,,,,,
,jss.o2.com,,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,kampagne.ayyildiz.de,195.230.102.171,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,kana.o2online.de,82.113.113.130,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,kana.o2online.de,,,,,,
,keibro2.comodo.bluesnap.com,141.226.142.181,"dns1.p01.nsone.net, hostmaster.nsone.net",NOERROR,,,bluesnap.com,bluesnap-com.mail.protection.outlook.com,,"dns1.p01.nsone.net, dns2.p01.nsone.net, dns3.p01.nsone.net, dns4.p01.nsone.net, ns01.myveryfastdns.com, ns02.myveryfastdns.com, ns03.myveryfastdns.com, ns04.myveryfastdns.com",,,"MS=ms83569957, ZOOM_verify_ZLHrtzxvMwICAzYenrnOJN, sapience-verification=00f5721e11531aeeed2992ec5329143c, facebook-domain-verification=bqxxq5arjhpblcpcpps3joal49yjdg, twilio-domain-verification=f5160a172df04337393a8fcd38f73756, atlassian-domain-verification=EEYuoYKwO4K9FFRytCkn7CLD7nXrnRZQ1TMJN2ycWWi0hTS7PpeIswvA1Ym24wqd, TXT k=rsa; p=MHwwDQYJKoZIhvcNAQEBBQADawAwaAJhAKvJz5ye22PHdYTIuavCV0yjPh3rgdK9NFBH81uguQzlTPK9EZ32E3cTGQ/hcMIiPMJ4sYKmLBRUE+jGmm0QU84spQ/ZAqh86zh12Z9oN6SHXFEPlzlwBO5D9rWcg5rILwIDAQAB, v=spf1 ip4:132.145.253.172 ip4:141.226.140.59 ip4:141.226.142.59 include:mail.zendesk.com include:_spf.salesforce.com include:spf.protection.outlook.com include:454819.spf10.hubspotemail.net include:_ae.bluesnap.com include:_sws.bluesnap.com include:m.les, sonly.com include:spf.mandrillapp.com  ~all","mailto:it@bluesnap.com, digicert.com, letsencrypt.org, sectigo.com"
,keycloak.dap.next.telefonica.de,"35.156.171.234, 3.126.190.183","ns-2005.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,"heritage=external-dns,external-dns/owner=default",
,keycloak.dev.dap.next.telefonica.de,"18.195.26.172, 3.123.109.84","ns-1333.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,"heritage=external-dns,external-dns/owner=dev.dap.next.telefonica.de,external-dns/resource=ingress/default/keycloak",
,keycloak.staging.dap.next.telefonica.de,"3.121.135.34, 3.122.197.72","ns-230.awsdns-28.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,"heritage=external-dns,external-dns/owner=default",
,kibana.dap.next.telefonica.de,"3.126.190.183, 35.156.171.234","ns-2005.awsdns-58.co.uk, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,"heritage=external-dns,external-dns/owner=default",
,kibana.dev.dap.next.telefonica.de,"3.123.109.84, 18.195.26.172","ns-1333.awsdns-38.org, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-1333.awsdns-38.org, ns-1886.awsdns-43.co.uk, ns-339.awsdns-42.com, ns-799.awsdns-35.net",,,"heritage=external-dns,external-dns/owner=dev.dap.next.telefonica.de,external-dns/resource=ingress/default/kibana",
,kiteplatform.telefonica.de,81.45.14.153,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,"ns2.telefonica.de, ns3.telefonica.de, ns1.telefonica.de",,,"ptp3nnhb0gnx7ny7hkm3zq4th3d525sw, v=spf1 ip4:195.235.76.146/31 ip4:81.47.223.244 ip4:81.45.59.242 ip4:195.235.93.200 ip4:195.235.93.44 ~all",
,klick.base.de,82.113.101.224,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,klick.blau.de,82.113.101.224,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,konto.blauworld.de,78.46.156.196,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,konzole.sk.o2.com,194.228.200.76,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,,,,,,,,
,kr.netzclub.net,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"mailer40.netzclub.net, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx2.googlemail.com, aspmx3.googlemail.com",,,,,,
,kreditkarten-bonus.o2.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,kuendigung.fonic-mobile.de,"212.101.207.139, 217.89.146.17, 212.101.212.217, 212.101.212.223","ns01.novomind.com, operations.novomind.com",NOERROR,,,"kuendigung-fonic-mobile.novomind.com, fonic.novomind.com",,,"ns01.novomind.com, ns03.novomind.com, ns02.novomind.com",,,,
,kuendigung.fonic.de,212.101.207.139,"ns01.novomind.com, operations.novomind.com",NOERROR,,,"kuendigung-fonic.novomind.com, fonic.novomind.com",,,,,,,
,kuendigung.netzclub.net,212.101.207.139,"ns01.novomind.com, operations.novomind.com",NOERROR,,,"kuendigung-netzclub.novomind.com, fonic.novomind.com",,,,,,,
,kuendigung.turkei-sim.de,212.101.207.139,"ns01.novomind.com, operations.novomind.com",NOERROR,,,"kuendigung-tuerkeisim.novomind.com, fonic.novomind.com",,,,,,,
,kunden-portal.whatsappsim.de,194.245.166.18,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,kundenportal.whatsappsim.de,194.245.166.7,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,kw.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"mailer40.netzclub.net, aspmx2.googlemail.com, aspmx3.googlemail.com, alt2.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com",,,,,,
,lab.blau.de,,"ns-449.awsdns-56.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,"ns-449.awsdns-56.com, ns-1121.awsdns-12.org, ns-824.awsdns-39.net, ns-1841.awsdns-38.co.uk",,,,
,lab2-vpn.ncc.de.o2.com,82.113.124.213,"pns.ncc.de.o2.com, root.pns.ncc.de.o2.com",NOERROR,,,,,,,,,,
,lan.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",NOERROR,,,,,,,,,,
,lax.moe.alditalk-kundenbetreuung.de,89.31.143.1,"ns.udag.de, hostmaster.united-domains.de",NOERROR,,,,,,,,,,
,ldap01-test.aaa.telefonica.de,62.52.28.85,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,ldap01.aaa.telefonica.de,193.189.241.177,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,ldap02-test.aaa.telefonica.de,62.52.28.86,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,ldap02.aaa.telefonica.de,193.189.241.178,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,ldap03.aaa.telefonica.de,,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,ldap04.aaa.telefonica.de,193.189.241.180,"ns1.telefonica.de, hostmaster.de.telefonica.com",NOERROR,,,,,,,,,,
,leads.blau.de,193.239.185.85,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,inbound.permission-one.de,,,,,v=spf1 mx include:nl-sent.de -all,
,leads.o2online.de,193.239.185.64,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,inbound.permission-one.de,,,,,v=spf1 mx include:nl-sent.de -all,
,legacy.o2.com,158.230.101.209,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,library.alditalk-kundenbetreuung.de,82.113.101.130,"ns.udag.de, hostmaster.united-domains.de",NOERROR,,,,,,,,,,
,library.ortelmobile.de,82.113.101.130,"dns1.cscdns.net, hostmaster.cscdns.net",NOERROR,,,,,,,,,,
,library.telefonica.de,82.113.101.130,"ns.mediaways.net, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,licensingprdc.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"alt2.aspmx.l.google.com, mailer40.netzclub.net, aspmx2.googlemail.com, aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com",,,,,,
,linux2.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"mailer40.netzclub.net, aspmx.l.google.com, aspmx3.googlemail.com, alt1.aspmx.l.google.com, aspmx2.googlemail.com, alt2.aspmx.l.google.com",,,,,,
,livecoder.telefonica.de,13.69.68.27,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,"lcplayer.azurewebsites.net, waws-prod-am2-011a.sip.azurewebsites.windows.net, waws-prod-am2-011a.cloudapp.net",,,,,,,
,livecoderdev.telefonica.de,23.97.208.18,"ns1-201.azure-dns.com, msnhst.microsoft.com",NOERROR,True,azure,"lcplayerdev.azurewebsites.net, waws-prod-am2-011.sip.azurewebsites.windows.net, waws-prod-am2-011.cloudapp.net",,,,,,,
,lnxp-2388.lab.telefonica.de,193.189.227.156,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,lnxp-2389.lab.telefonica.de,193.189.227.157,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,,,,,,,
,login-ciam-dev.whatsappsim.de,82.113.101.178,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,login-ciam-e2e2.o2online.de,82.113.101.178,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,login-ciam-e2e2.whatsappsim.de,82.113.101.178,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,login-ciam.whatsappsim.de,,"a.ns.joker.com, hostmaster.joker.com",NOERROR,,,,,,,,,,
,login-dev.aetkasmart.de,10.97.193.45,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login-dev.o2online.de,,,,True,10.97.193.45,,
,login-dev.alditalk-kundenbetreuung.de,10.97.193.45,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login-dev.o2online.de,,,,True,10.97.193.45,,
,login-dev.blau.de,10.97.193.45,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.193.45,,
,login-dev.blauworld.de,10.97.193.45,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login-dev.o2online.de,,,,True,10.97.193.45,,
,login-dev.nettokom.de,10.97.193.45,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login-dev.o2online.de,,,,True,10.97.193.45,,
,login-dev.nova-mobil.de,10.97.193.45,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login-dev.o2online.de,,,,True,10.97.193.45,,
,login-dev.o2online.de,10.97.193.45,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.193.45,,
,login-dev.simfinity.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login-dev.o2online.de,,,,,,,
,login-e2e1.o2online.de,82.113.101.209,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,login-e2e2.blau.de,82.113.101.210,,NOERROR,,,,,,,,,,
,login-e2e2.o2online.de,82.113.101.210,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,login-rct.o2online.de,82.113.101.208,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,login-ref.o2online.de,82.113.116.19,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,login-vpint.blau.de,10.97.193.46,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,True,10.97.193.46,,
,login-vpint.o2online.de,10.97.193.46,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,True,10.97.193.46,,
,login.alditalk-kundenbetreuung.de,82.113.101.204,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login.o2online.de,,,,,,,
,login.ayyildiz.de,82.113.101.204,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login.o2online.de,,,,,,,
,login.blau.de,,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,login.blauworld.de,82.113.101.204,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login.o2online.de,,,,,,,
,login.m.o2online.de,82.113.108.130,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,login.m.test.o2online.de,82.113.116.35,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,login.nettokom.de,82.113.101.204,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login.o2online.de,,,,,,,
,login.nova-mobil.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login.o2online.de,,,,,,,
,login.o2online.de,82.113.101.204,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,login.ortelmobile.de,82.113.101.204,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login.o2online.de,,,,,,,
,login.simfinity.de,82.113.101.204,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login.o2online.de,,,,,,,
,login.whatsappsim.de,82.113.101.204,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,login.o2online.de,,,,,,,
,logistik.o2online.de,84.17.190.80,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,logistik.telefonica.de,20.71.210.248,"tm1.dns-tm.com, hostmaster.trafficmanager.net",NOERROR,,,prod-telefonicaportale-01-tmp.trafficmanager.net,,,,,,,
,logos.o2online.de,82.113.108.15,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,www.o2online.de,,,,,,,
,logout.cz.o2.com,160.218.11.174,"dns.iol.cz, hostmaster.iol.cz",NOERROR,,,konec.cz.o2.com,,,"dns.iol.cz, ns2.tel.cz",,,,
,loncov5.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx3.googlemail.com, mailer40.netzclub.net, aspmx.l.google.com, aspmx2.googlemail.com",,,,,,
,lucian.performance.o2.de,85.183.255.251,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,luke.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"alt1.aspmx.l.google.com, aspmx2.googlemail.com, mailer40.netzclub.net, alt2.aspmx.l.google.com, aspmx.l.google.com, aspmx3.googlemail.com",,,,,,
,lync.o2.com,158.230.101.53,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,"n1.02.net, n4.02.net, n3.02.net, n2.02.net",,,,
,lyncdiscover.o2.com,158.230.101.53,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,lyncdiscover.simfinity.de,52.112.193.16,"admin.nsatc.net, dns.level3.net",NOERROR,,,webdir.online.lync.com,,2603:1027:0:2::e,,,,,
,m.netzclub.net,"185.159.110.7, 62.216.162.10","ns1.p09.dynect.net, hostmaster.sevenval.net",NOERROR,,,stricttls.eu.wao.zone,,,,,,,
,m.o2online.de,82.113.101.148,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,m.ref.o2online.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,m.referenzen.o2business.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,m.test.o2online.de,82.113.116.30,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,m.test2.o2online.de,82.113.116.35,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,m.virus.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"aspmx.l.google.com, aspmx2.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx3.googlemail.com, mailer40.netzclub.net",,,,,,
,m2m.o2.de,89.163.234.212,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,mx.m2m.o2.de,,,,,,
,m2m.telefonica.de,52.29.77.121,"ns1.telefonica.de, hostmaster.telefonica.de",NOERROR,,,,mail.m2m.o2.de,,"ns3.telefonica.de, ns1.telefonica.de, ns2.telefonica.de",,,,
,m9.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"aspmx.l.google.com, aspmx3.googlemail.com, mailer40.netzclub.net, aspmx2.googlemail.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com",,,,,,
,mach.netzclub.net,87.79.3.108,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail.blau.de,85.182.242.35,"anycast.regdns1.de, hostmaster.internetwire.de",NOERROR,,,,,,,,,,
,mail.de.o2.com,158.230.100.106,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail.dev.lab.o2online.de,,"ns-178.awsdns-22.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,,
,mail.m2m.o2.de,89.163.234.214,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail.ncc.de.o2.com,82.113.124.8,"pns.ncc.de.o2.com, root.pns.ncc.de.o2.com",NOERROR,,,,,,,,,v=spf1 a -all,
,mail.netzclub.net,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"mail2.netzclub.net, mail1.netzclub.net",,,,,v=spf1 ip4:212.23.125.0/24 mx -all,
,mail.norma-mobil.de,80.237.130.36,"ns41.domaincontrol.com, dns.jomax.net",NOERROR,,,,,2a01:488:42:1000:50ed:8224:ffd7:e2dc,,,,,
,mail.o2.com,158.230.100.106,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,mail.o2online.de,91.136.8.190,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail.one-unlimited.o2online.de,185.71.125.3,"ns10.digicertdns.com, dns.digicertdns.com",NOERROR,,,tools-cname.emailsys.net,,,,,,,
,mail.telefonica.de,"62.53.235.27, 193.189.224.26, 193.189.231.5, 193.189.231.198","a.gdns.mediaways.net, hostmaster.mail.telefonica.de",NOERROR,,,,smgw.inside.telefonica.de,,"a.gdns.mediaways.net, b.gdns.mediaways.net, c.gdns.mediaways.net",,,,
,mail01.news.o2business.de,141.145.14.7,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail1.o2service.de,212.23.125.184,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail1.turkei-sim.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail2.einfachprepaid.de,212.23.125.184,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail2.fonic.de,,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,"mx1.mail2.fonic.de, mx2.mail2.fonic.de",,,,,v=spf1 ip4:194.8.120.224/27 mx ?all,
,mail2.netzclub.net,212.23.125.184,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail2.o2.com,62.189.215.38,"n1.02.net, hostmaster.02.net",NOERROR,,,,,,,,,,
,mail2.o2service.de,212.23.125.185,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
,mail2.turkei-sim.de,212.23.125.184,"ns1.o2online.de, domain-de.o2.com",NOERROR,,,,,,,,,,
