new,host,a,cname,soa,status_code,ns,aaaa,txt,cdn,cdn-name,caa,mx
,hosted-cdn-backend-8-6.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-8-8.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-8-9.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-80.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-81.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-82.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-83.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-84.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-85.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend-86.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-87.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-88.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-89.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-9-0.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-9-3.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-9-4.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-9-5.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-9-6.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-9-9.statuspage.io,18.246.31.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-90.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-91.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-92.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-93.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-94.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-95.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend-97.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend.statuspage.io,52.215.192.132,,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend0-0.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend0-7.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend0.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend01.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend04.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend08.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend1-1.statuspage.io,18.246.31.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend1-2.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend1-3.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend1-6.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend1-7.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend1-9.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend1.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend12.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend14.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend2-2.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend2-5.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend2-7.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend2-8.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend2-9.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend2.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend20.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend26.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend29.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend3-0.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend3-3.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend3-4.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend3-5.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend3-6.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend3-7.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend3-8.statuspage.io,18.246.31.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend3-9.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend3.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend31.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend32.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend33.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend36.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend37.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend38.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend4-0.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend40.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend5-0.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend5-1.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend5-2.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend5-5.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend5-7.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend5-9.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend5.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend50.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend52.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend55.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend56.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend59.statuspage.io,18.246.31.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend6-0.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend6-3.statuspage.io,18.246.31.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend6-6.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend6-7.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend6-9.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend6.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend60.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend61.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend62.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend63.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend66.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend67.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend69.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend7-2.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend7-3.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend7-5.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend7-7.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend7-8.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend7-9.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend7.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend70.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend71.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend74.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend76.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend8-0.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend8-2.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend8-3.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend8-7.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend8-9.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend8.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend80.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend81.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn-backend83.statuspage.io,18.246.31.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend85.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend86.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend87.statuspage.io,52.215.192.132,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend88.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend9-0.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend9-2.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend9-3.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend9-6.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend9-7.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend9-8.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend9-9.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend9.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend91.aed-cdn-backend.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend91.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend92.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend93.aed-cdn-backend.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend93.statuspage.io,18.234.32.149,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend94.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend95.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend96.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn-backend97.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted-cdn0.statuspage.io,18.234.32.151,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn2.statuspage.io,18.234.32.150,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn3.statuspage.io,"104.192.142.21, 104.192.142.23, 104.192.142.22",elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn4.statuspage.io,52.215.192.131,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn8.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
,hosted-cdn9.statuspage.io,,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,"ns-1407.awsdns-47.org, ns-1560.awsdns-03.co.uk, ns-209.awsdns-26.com, ns-951.awsdns-54.net",,,,,,
,hosted.statuspage.io,52.215.192.133,elb-status-us.statuspage.io,"ns-951.awsdns-54.net, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,
