input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,cdn,csp_domains_,tls_subject_org_,final_url
sentinelone.sl.smartling.com,,404,25,sentinelone.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-05-23T00:00:00Z,2024-06-20T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,8380a8f0c4a9cf234fc91a9f57740bba,96b3c9c1ca8fc03ab0769888f75b320e76cdf1fd79caa46ece84040d44742e36,True,ctls,sentinelone.sl.smartling.com,443,https://sentinelone.sl.smartling.com:443,https,nginx,text/html,GET,13.251.22.48,/,480409337,13.251.174.192,Nginx,2,False,,,,,
signup.smartling.com,Language Translation and Content Localization Solutions - Smartling,200,865752,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,80,http://signup.smartling.com:80,http,Netlify,text/html,GET,23.21.68.21,/,-1136175093,204.236.224.156,webpack,52,False,,,,,https://www.smartling.com/
sisense.sl.smartling.com,,404,25,sisense.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,sisense.sl.smartling.com,443,https://sisense.sl.smartling.com:443,https,nginx,text/html,GET,184.72.216.107,/,480409337,18.213.80.227,Nginx,2,False,,,,,
smartling.com,Language Translation and Content Localization Solutions - Smartling,200,865752,www.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-26T21:10:12Z,2023-07-25T21:10:11Z,CN=netlify.smartling.com,netlify.smartling.com,www.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2d256b81f522c6086afbd62ddfa1e563,6f42cfceb5e1d1bc6a7321f9d8dab7f5992152e2778b43c6b54d5aa7a438c368,,ctls,www.smartling.com,443,https://smartling.com:443,https,Netlify,text/html,GET,23.22.198.183,/,-1766838627,54.243.197.237,webpack,52,False,,,,,https://www.smartling.com/
smartling.verbalizeit.com,Application Error,503,506,smartling.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-04-02T00:00:00Z,2024-04-30T23:59:59Z,CN=*.herokuapp.com,*.herokuapp.com,*.herokuapp.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,88bd37ba25ff788a89d20cf93968e72c,5160abd3492cde469269e4fcb843b51822ca5681745e916139dca15dd127a6a8,True,ctls,smartling.verbalizeit.com,443,https://smartling.verbalizeit.com:443,https,Cowboy,text/html,GET,34.201.81.34,/,1508041395,54.208.186.182,Cowboy,26,False,,,,,
smdev.surveymonkey.sl.smartling.com,,404,25,smdev.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-10T00:00:00Z,2023-12-13T23:59:59Z,CN=smdev.surveymonkey.sl.smartling.com,smdev.surveymonkey.sl.smartling.com,smdev.surveymonkey.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,bc8e0fe4c23db98f586b249bec9b41c0,988f9c962cd52253d74e36480d935c7403b86dfdfbf551eb18c9fb12cbfb4af7,,ctls,smdev.surveymonkey.sl.smartling.com,443,https://smdev.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.215.52,/,480409337,52.8.243.239,Nginx,2,False,,,,,
sonatype.gdn.smartling.com,,200,,sonatype.gdn.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-16T00:00:00Z,2024-06-13T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.gdn.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,01d51e5572c70d7e91c1ca041bb540e4,ed6ece1223156721f99a6ba09066e0687382e96d2a7c3088d7380469108c16d2,True,ctls,sonatype.gdn.smartling.com,443,https://sonatype.gdn.smartling.com:443,https,AmazonS3,application/x-directory,GET,13.225.78.24,/,-562660776,2600:9000:21f3:6c00:0:4d9c:89c0:93a1,Amazon Web Services,1,False,cloudfront,True,,,
sonatype.sl.smartling.com,,404,25,sonatype.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-01T00:00:00Z,2023-11-25T23:59:59Z,CN=fr.sonatype.com,fr.sonatype.com,de.sonatype.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7b478a4dfc0ca3fceba2c0f2e588feaa,df2851ee0ed0c4f2465354a7c318ed12b46c4df1ffa8e629062bc5553a0a7995,,ctls,sonatype.sl.smartling.com,443,https://sonatype.sl.smartling.com:443,https,nginx,text/html,GET,52.201.208.183,/,480409337,34.196.132.172,Nginx,2,False,,,,,
squarespace.sl.smartling.com,,404,25,squarespace.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,squarespace.sl.smartling.com,443,https://squarespace.sl.smartling.com:443,https,nginx,text/html,GET,34.230.123.2,/,480409337,3.217.144.83,Nginx,2,False,,,,,
ss000-lbsrv.ss.smartling.com,,404,25,ss000-lbsrv.ss.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ss000-lbsrv.ss.smartling.com,443,https://ss000-lbsrv.ss.smartling.com:443,https,nginx,text/html,GET,52.71.64.35,/,480409337,18.211.3.202,Nginx,2,False,,,,,
ss001-lbsrv.ss.smartling.com,,404,25,ss001-lbsrv.ss.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ss001-lbsrv.ss.smartling.com,443,https://ss001-lbsrv.ss.smartling.com:443,https,nginx,text/html,GET,52.71.64.35,/,480409337,18.211.3.202,Nginx,2,False,,,,,
ss002-lbsrv.ss.smartling.com,,404,25,ss002-lbsrv.ss.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ss002-lbsrv.ss.smartling.com,443,https://ss002-lbsrv.ss.smartling.com:443,https,nginx,text/html,GET,18.211.3.202,/,480409337,52.71.64.35,Nginx,2,False,,,,,
staging.verbalizeit.com,Sign In | VerbalizeIt,200,4772,staging.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=verbalizeit.com,verbalizeit.com,*.verbalizeit.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b58f301e582feb9f220bf9773e1e44e,0fda124f7033d90f1de9cc694d8ad1c5b708faf4b786d7d7bdfbba686e0d0f51,True,ctls,staging.verbalizeit.com,443,https://staging.verbalizeit.com:443,https,nginx/1.4.6 (Ubuntu),text/html,GET,13.57.1.219,/,-1840324437,54.153.36.153,Ubuntu,128,False,,,,,https://staging.verbalizeit.com/sign-in
stagingapi.verbalizeit.com,Sign In | VerbalizeIt,200,4772,stagingapi.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=verbalizeit.com,verbalizeit.com,*.verbalizeit.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b58f301e582feb9f220bf9773e1e44e,0fda124f7033d90f1de9cc694d8ad1c5b708faf4b786d7d7bdfbba686e0d0f51,True,ctls,stagingapi.verbalizeit.com,443,https://stagingapi.verbalizeit.com:443,https,nginx/1.4.6 (Ubuntu),text/html,GET,13.57.1.219,/,-1840324437,54.153.36.153,Ubuntu,128,False,,,,,https://stagingapi.verbalizeit.com/sign-in
stg.motivaction.sl.smartling.com,,404,25,stg.motivaction.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-11T00:00:00Z,2024-03-11T23:59:59Z,CN=motivaction.sl.smartling.com,motivaction.sl.smartling.com,*.motivaction.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7ba4c37e94ef3ca0c32c9f878dc054a6,6bb68425996c9eaeca9c449afe92b05ac83aa5dc0457b8aa00c50de3b6dabb36,True,ctls,stg.motivaction.sl.smartling.com,443,https://stg.motivaction.sl.smartling.com:443,https,nginx,text/html,GET,3.93.214.205,/,480409337,18.204.128.67,Nginx,2,False,,,,,
stg.squarespace.sl.smartling.com,,404,25,stg.squarespace.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,stg.squarespace.sl.smartling.com,443,https://stg.squarespace.sl.smartling.com:443,https,nginx,text/html,GET,34.230.123.2,/,480409337,3.211.39.178,Nginx,2,False,,,,,
surveymonkey.sl.smartling.com,,404,25,surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-12-19T23:59:59Z,CN=*.surveymonkey.com,*.surveymonkey.com,*.surveymonkey.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c3018d7094b41898191cbc5fe2ebcad,1ad3566982d1cb391fa741455010f85aa2cf91ca55c0fcba3a592d1a67681bfb,True,ctls,surveymonkey.sl.smartling.com,443,https://surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,54.153.2.101,/,480409337,54.183.96.214,Nginx,2,False,,,,,
surveymonkeynet.sl.smartling.com,,404,25,surveymonkeynet.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2023-12-19T23:59:59Z,CN=*.surveymonkey.com,*.surveymonkey.com,*.surveymonkey.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c3018d7094b41898191cbc5fe2ebcad,1ad3566982d1cb391fa741455010f85aa2cf91ca55c0fcba3a592d1a67681bfb,True,ctls,surveymonkeynet.sl.smartling.com,443,https://surveymonkeynet.sl.smartling.com:443,https,nginx,text/html,GET,54.153.2.101,/,480409337,54.183.96.214,Nginx,2,False,,,,,
t.smartling.com,,204,,t.smartling.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-24T10:59:32Z,2023-08-22T10:59:31Z,CN=t.smartling.com,t.smartling.com,t.smartling.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a1d47b00fbb871d572e5827edc1abd66,ac805b6446870a9d978cf43b977576928ea87470f28137f4e6e2ffea143b27ea,,ctls,t.smartling.com,443,https://t.smartling.com:443,https,,,GET,3.222.7.36,/,-1840324437,3.93.29.37,HSTS,1,False,,,,,
tech.smartling.com,Just a moment...,429,7624,medium.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-22T00:00:00Z,2023-07-21T23:59:59Z,"CN=medium.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",medium.com,*.medium.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",afa19f4d674e384cbc3f5c4c868798f1,617dfa398b93f41055aa81f2e9e260ed1506eba8e3009fc8842d6b016990e3bf,True,ctls,medium.com,443,https://tech.smartling.com:443,https,cloudflare,text/html,GET,52.1.147.205,/,-1485515534,52.6.3.192,HTTP/3,87,False,,,,"Cloudflare, Inc.",https://medium.com/m/global-identity-2?redirectUrl=https%3A%2F%2Ftech.smartling.com%2F
ted.sl.smartling.com,,404,25,ted.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,ted.sl.smartling.com,443,https://ted.sl.smartling.com:443,https,nginx,text/html,GET,54.157.203.4,/,480409337,52.71.61.64,Nginx,2,False,,,,,
tesla.sl.smartling.com,,404,25,tesla.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-15T00:00:00Z,2024-04-12T23:59:59Z,CN=*.tesla.sl.smartling.com,*.tesla.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c54cab2f5e4c68c81fd4673327a2fc6,b831e2d2e1a103fbf99fcae6e98e2f7fe38232adb78bc0ea48fc3f96a87fcf52,True,ctls,tesla.sl.smartling.com,443,https://tesla.sl.smartling.com:443,https,nginx,text/html,GET,52.53.114.160,/,480409337,54.183.53.65,Nginx,2,False,,,,,
test.eu.surveymonkey.sl.smartling.com,,404,25,test.eu.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-14T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7771b3e4001257c30a496b66596b0f18,f75d2ff65e4f201cca7727bee4cad785507777e0aa0532a03cb557aa91ae335e,True,ctls,test.eu.surveymonkey.sl.smartling.com,443,https://test.eu.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.30.112.47,/,480409337,54.195.74.148,Nginx,2,False,,,,,
test1.surveymonkey.sl.smartling.com,,404,25,test1.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,test1.surveymonkey.sl.smartling.com,443,https://test1.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.215.52,/,480409337,52.8.243.239,Nginx,2,False,,,,,
test1net.surveymonkey.sl.smartling.com,,404,25,test1net.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,test1net.surveymonkey.sl.smartling.com,443,https://test1net.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.243.239,/,480409337,52.8.215.52,Nginx,2,False,,,,,
test2.surveymonkey.sl.smartling.com,,404,25,test2.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,test2.surveymonkey.sl.smartling.com,443,https://test2.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.243.239,/,480409337,52.8.215.52,Nginx,2,False,,,,,
test3.surveymonkey.sl.smartling.com,,404,25,test3.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,test3.surveymonkey.sl.smartling.com,443,https://test3.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.243.239,/,480409337,52.8.215.52,Nginx,2,False,,,,,
test4.surveymonkey.sl.smartling.com,,404,25,test4.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,test4.surveymonkey.sl.smartling.com,443,https://test4.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.215.52,/,480409337,52.8.243.239,Nginx,2,False,,,,,
test5.surveymonkey.sl.smartling.com,,404,25,test5.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,test5.surveymonkey.sl.smartling.com,443,https://test5.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.243.239,/,480409337,52.8.215.52,Nginx,2,False,,,,,
test5n.surveymonkey.sl.smartling.com,,404,25,test5n.surveymonkey.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-10T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,7bd4020008c55e329b0d32b2b1bbc8f3,cb0063858fa273961cf5575d2d948ab09cac1cbb21584eb6f031f61b6dd8509b,True,ctls,test5n.surveymonkey.sl.smartling.com,443,https://test5n.surveymonkey.sl.smartling.com:443,https,nginx,text/html,GET,52.8.243.239,/,480409337,52.8.215.52,Nginx,2,False,,,,,
testing.tesla.sl.smartling.com,,404,25,testing.tesla.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-15T00:00:00Z,2024-04-12T23:59:59Z,CN=*.tesla.sl.smartling.com,*.tesla.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5c54cab2f5e4c68c81fd4673327a2fc6,b831e2d2e1a103fbf99fcae6e98e2f7fe38232adb78bc0ea48fc3f96a87fcf52,True,ctls,testing.tesla.sl.smartling.com,443,https://testing.tesla.sl.smartling.com:443,https,nginx,text/html,GET,54.241.83.233,/,480409337,52.8.31.96,Nginx,2,False,,,,,
ti.smartling.com,Error,404,139,ti.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2023-11-03T23:59:59Z,CN=ti.smartling.com,ti.smartling.com,ti.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5136587f1351e323ba0e49eda0b988c8,105267c87f546b8ee3dfab8464ef1cf4fbd78991c3e52bdb5d2746d09683d6ca,,ctls,ti.smartling.com,443,https://ti.smartling.com:443,https,nginx,text/html,GET,13.32.145.87,/,1593207841,13.32.145.2,Nginx,11,False,cloudfront,True,,,
ticn.smartling.com,ERROR: The request could not be satisfied,502,951,ticn.smartling.com,443,True,tls13,TLS_AES_128_GCM_SHA256,True,2023-02-21T00:00:00Z,2023-11-03T23:59:59Z,CN=ti.smartling.com,ti.smartling.com,ti.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,5136587f1351e323ba0e49eda0b988c8,105267c87f546b8ee3dfab8464ef1cf4fbd78991c3e52bdb5d2746d09683d6ca,,ctls,ticn.smartling.com,443,https://ticn.smartling.com:443,https,CloudFront,text/html,GET,52.222.236.63,/,20978561,52.222.236.112,Amazon Web Services,20,False,cloudfront,True,,,
timetrade.sl.smartling.com,,404,25,timetrade.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-21T00:00:00Z,2024-02-11T23:59:59Z,CN=*.sl.smartling.com,*.sl.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b296d2546ce41fc4b57ec01d0514b7e5,1f4cade0ccfde50b37f0139c0ab6dc0ec504f758afbd965bb730a4e360dcd208,True,ctls,timetrade.sl.smartling.com,443,https://timetrade.sl.smartling.com:443,https,nginx,text/html,GET,3.208.241.70,/,480409337,23.21.95.109,Nginx,2,False,,,,,
tmobile.sl.smartling.com,,404,25,tmobile.sl.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,tmobile.sl.smartling.com,443,https://tmobile.sl.smartling.com:443,https,nginx,text/html,GET,52.205.99.113,/,480409337,54.86.30.20,Nginx,2,False,,,,,
tools.smartling.com,,200,,tools.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-12T00:00:00Z,2023-10-13T23:59:59Z,CN=*.smartling.com,*.smartling.com,smartling.com,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,82adca1da600465098735af075adf6c4,f3efb5964e6e3ec9892652405e989caf33b0b6d9a2c7e387d0d196a5e5a73a79,True,ctls,tools.smartling.com,443,https://tools.smartling.com:443,https,nginx,text/html,GET,204.236.224.156,/,965222204,23.21.68.21,Nginx,1,False,,,,,
translate.smartling.com,,404,25,translate.smartling.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-17T00:00:00Z,2023-08-26T23:59:59Z,CN=*.gdn.smartling.com,*.gdn.smartling.com,*.sl.smartling.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb105235150dd76d8bf48f285cad53f1,a102774393e1026472ef86b28e1f63345557e6b1e557eb4c6aa730c43b15cc5c,True,ctls,translate.smartling.com,443,https://translate.smartling.com:443,https,nginx,text/html,GET,52.205.99.113,/,480409337,3.232.221.110,Nginx,2,False,,,,,
translators.verbalizeit.com,Sign In | VerbalizeIt,200,4784,translators.verbalizeit.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-19T00:00:00Z,2024-05-17T23:59:59Z,CN=verbalizeit.com,verbalizeit.com,*.verbalizeit.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,2b58f301e582feb9f220bf9773e1e44e,0fda124f7033d90f1de9cc694d8ad1c5b708faf4b786d7d7bdfbba686e0d0f51,True,ctls,translators.verbalizeit.com,443,https://translators.verbalizeit.com:443,https,nginx/1.4.6 (Ubuntu),text/html,GET,54.183.145.79,/,-1840324437,50.18.196.37,Ubuntu,128,False,,,,,https://translators.verbalizeit.com/sign-in
