input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,csp_domains_,final_url,tls_expired
sp.iace.mod.gov.uk,Working...,200,4286,sso.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,sso.defencegateway.mod.uk,,443,https://sp.iace.mod.gov.uk:443,https,cloudflare,text/html,GET,20.108.131.21,/,-1840324437,20.108.131.21,HSTS,1,False,,,*.gov.uk,https://sso.defencegateway.mod.uk/adfs/ls?wa=wsignin1.0&wtrealm=https%3a%2f%2fsp.iace.mod.gov.uk%2f_trust&wctx=https%3a%2f%2fsp.iace.mod.gov.uk%2f_layouts%2f15%2fAuthenticate.aspx%3fSource%3d%252F,
spa.royalnavy.mod.uk,,403,16,spa.royalnavy.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-21T00:00:00Z,2023-12-21T23:59:59Z,"CN=royalnavy.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",royalnavy.mod.uk,"Cloudflare, Inc.",royalnavy.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9b2d678a376e30878eb1cf0ce956fd7b,84b15625f3783b00ab76033e749a52d928f05c30ab166f339083ac097024b122,True,ctls,spa.royalnavy.mod.uk,cloudflare,443,https://spa.royalnavy.mod.uk:443,https,cloudflare,text/plain,GET,104.18.17.76,/,1253481126,2606:4700::6812:114c,Cloudflare Bot Management,1,False,True,,,,
sso.defencegateway.mod.uk,Not Found,404,315,sso.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,sso.defencegateway.mod.uk,cloudflare,443,https://sso.defencegateway.mod.uk:443,https,cloudflare,text/html,GET,104.18.14.198,/,225052475,104.18.15.198,Cloudflare Bot Management,7,False,True,,,,
staging-cms.royalnavy.mod.uk,,403,16,staging-cms.royalnavy.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-21T00:00:00Z,2023-12-21T23:59:59Z,"CN=royalnavy.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",royalnavy.mod.uk,"Cloudflare, Inc.",royalnavy.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9b2d678a376e30878eb1cf0ce956fd7b,84b15625f3783b00ab76033e749a52d928f05c30ab166f339083ac097024b122,True,ctls,staging-cms.royalnavy.mod.uk,cloudflare,443,https://staging-cms.royalnavy.mod.uk:443,https,cloudflare,text/plain,GET,104.18.17.76,/,1253481126,2606:4700::6812:114c,Cloudflare Bot Management,1,False,True,,,,
staging-recruitment.raf.mod.uk,403 - Forbidden: Access is denied.,403,1233,staging-recruitment.raf.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-29T07:00:40Z,2023-08-27T07:00:39Z,CN=staging-recruitment.raf.mod.uk,staging-recruitment.raf.mod.uk,,staging-recruitment.raf.mod.uk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0cac1cfbe28833b9a892daa00f0fbdad,3e607fe6fc3de49e7d7268a3d6d0549bdd2588919d519f5174aac6474fd50064,,ctls,staging-recruitment.raf.mod.uk,azure,443,https://staging-recruitment.raf.mod.uk:443,https,Microsoft-IIS/10.0,text/html,GET,40.68.24.221,/,-1129303139,40.68.24.221,Windows Server,30,False,True,,,,
staging-www.army.mod.uk,,403,16,staging-www.army.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-20T00:00:00Z,2023-08-18T23:59:59Z,"CN=army.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",army.mod.uk,"Cloudflare, Inc.",army.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",fe2df73ad3b1e8cb346129ebc7d9168c,5b1207fb18a27fec8a6edd8e4693709d58699ee1590f168ed4fb4ef7e71cfa3b,True,ctls,staging-www.army.mod.uk,cloudflare,443,https://staging-www.army.mod.uk:443,https,cloudflare,text/plain,GET,104.18.23.40,/,1253481126,2606:4700::6812:1728,Cloudflare Bot Management,1,False,True,,,,
staging.raf.mod.uk,,403,16,staging.raf.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-21T00:00:00Z,2023-12-21T23:59:59Z,"CN=raf.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",raf.mod.uk,"Cloudflare, Inc.",*.raf.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",148f1cbcf150ff9fb37e193e4e15d298,cae3dfad76b325ecd875d978be2581dc8f0f4b681c5fe2de7baccc30b459e535,True,ctls,staging.raf.mod.uk,cloudflare,443,https://staging.raf.mod.uk:443,https,cloudflare,text/plain,GET,104.18.15.16,/,1253481126,2606:4700::6812:f10,Cloudflare Bot Management,1,False,True,,,,
status.digital.mod.uk,Statuspage | Atlassian,200,152167,www.atlassian.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-23T00:00:00Z,2024-06-13T23:59:59Z,"CN=*.atlassian.com, O=Atlassian Pty Ltd, L=Sydney, ST=New South Wales, C=AU",*.atlassian.com,Atlassian Pty Ltd,atlassian.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f32503becfe209a68c0d6a9267da521f,0e176f42d94d031e009c8a36c8e6f79c365d0a240d7c73dae9dab1d43afaf5f5,True,ctls,www.atlassian.com,,443,https://status.digital.mod.uk:443,https,AtlassianEdge,text/html,GET,52.215.192.131,/,-1840324437,52.215.192.131,HSTS,5,False,,,,https://www.atlassian.com/software/statuspage,
storybook.design-system.digital.mod.uk,Webpack App,200,2303,storybook.design-system.digital.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-06T08:10:18Z,2023-09-04T08:10:17Z,CN=storybook.design-system.digital.mod.uk,storybook.design-system.digital.mod.uk,,storybook.design-system.digital.mod.uk,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,b1522cc04f8c34794a8feacaf4e23c48,6d57ffd126ba4dd4e63038b917ce16e9e850c60d0dc687cc18b22d73d2d50646,,ctls,storybook.design-system.digital.mod.uk,,443,https://storybook.design-system.digital.mod.uk:443,https,Netlify,text/html,GET,18.192.231.252,/,1574384512,2a05:d014:275:cb02::c8,Netlify,59,False,,,,,
sts.defencegateway.mod.uk,Defence Gateway,200,3943,www.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,www.defencegateway.mod.uk,cloudflare,443,https://sts.defencegateway.mod.uk:443,https,cloudflare,text/html,GET,104.18.15.198,/,-1962689027,104.18.14.198,Cloudflare Bot Management,1,False,True,,,https://www.defencegateway.mod.uk,
submit-a-data-protection-request.service.mod.uk,Start page - Request your personal information from MOD - GOV.UK,200,12812,submit-a-data-protection-request.service.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-16T00:00:00Z,2024-03-17T23:59:59Z,CN=submit-a-data-protection-request.service.mod.uk,submit-a-data-protection-request.service.mod.uk,,submit-a-data-protection-request.service.mod.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,10aa59e581caa44a080c78604051192b,3a08f3791482618b9e59899765c2bb9fa07f40b3b5e483cf6e893d626c343a37,,ctls,submit-a-data-protection-request.service.mod.uk,,80,http://submit-a-data-protection-request.service.mod.uk:80,http,,text/html,GET,18.130.33.236,/,-1097166606,35.178.70.126,HSTS,256,False,,,https://*.google-analytics.com,https://submit-a-data-protection-request.service.mod.uk/start,
surveys.defencegateway.mod.uk,Working...,200,4286,sso.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,sso.defencegateway.mod.uk,cloudflare,443,https://surveys.defencegateway.mod.uk:443,https,cloudflare,text/html,GET,104.18.14.198,/,-117878996,104.18.15.198,HSTS,1,False,True,,*.mod.uk,https://sso.defencegateway.mod.uk/adfs/ls/?SAMLRequest=jZJdT4MwGIX%2FCun9KJ9zawYJbhcumUoGeuGNKfAyiNBi37K5fy8bauaFi9c9fU7Pky6Qt03Hol5XYgvvPaA2PtpGIDsfBKRXgkmONTLBW0Cmc5ZE9xvmmBbrlNQylw0xIkRQupZiKQX2LagE1L7O4Wm7CUildYeMUuzVHo5oFlCCyGHHNRz40WxlYfZvNKnqLJMN6MpElPRU4tD4MUmJsRpeVQt%2B4l%2FQUP5B4kWJtEFKjPUqIK%2Bz3HbdzM7Km2lpu743dUsHfNv2S8%2Bbe9wdYog9rAVqLnRAHMtxJ9Z0Yvup5TBnzvzZCzHir623tShqsbsuJhtDyO7SNJ6MI55B4XnAECDh4qSXnYvVhfDrWP5tmYT%2Fc4o%2FThf0onBs79jD0LBexbKp86MRNY08LBUMhIDYhIbjld9%2FI%2FwE&RelayState=cookie%3A1686796198_22f1&SigAlg=http%3A%2F%2Fwww.w3.org%2F2001%2F04%2Fxmldsig-more%23rsa-sha256&Signature=TZVlPaSUV2c%2Fp63jndhuJ6fwaRM4YDRjX6PpWBO8T8erXRcZo9vOdJ8Hr53gfL9J39KW71AZ%2BL3NdKAIjXAV%2BLNrNwRZ0JOlE5cvgQIWlv%2FdJ%2BPKGem8vUKBC6MAsTNOq3cPFoVsggRoQyzLATU5bfNfvCXYsnEW9QAQlbKk3%2B8n8Ft96i%2FTYYj2UiDZULhDszSbKDtr8AHq%2BPWIm1dt4cdc%2FJ6bDuDrWFEj7pV4HZ587nPH1ZH4jvJ2AyR9DOo1jUWPGl61OxNsMWzL8NQsnvw0Pyc4wulEqJDKHVDG89m0yV%2FssnHvXKrRAJnJmBMvMHzjJUMnDFgpdXElhrAseQ%3D%3D,
surveys.mod.uk,MOD Surveys,200,57232,surveys.mod.uk,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-06-12T00:00:00Z,2023-09-10T23:59:59Z,"CN=mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",mod.uk,"Cloudflare, Inc.",*.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",62d123665a2bede51e4ca83afa93b9de,ae4155bff10ae4075b8a39e304486c7c909da814a853ae8fe9689c942778cb3c,True,ctls,surveys.mod.uk,cloudflare,443,https://surveys.mod.uk:443,https,cloudflare,text/html,GET,104.18.7.106,/,582446048,2606:4700::6812:76a,PHP,1144,False,True,,,,
synthetics.service.mod.gov.uk,404 Not Found,404,179,synthetics.service.mod.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-11-10T00:00:00Z,2023-11-10T23:59:59Z,CN=*.apps.ocp1.azure.dso.digital.mod.uk,*.apps.ocp1.azure.dso.digital.mod.uk,,apps.ocp1.azure.dso.digital.mod.uk,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,28944e9614a23d4c02b450f8dd5e4691,f16ca7a5d3f998509937d6ed591b6696abcb8ef644959785f6e3db49e815a35e,True,ctls,synthetics.service.mod.gov.uk,,443,https://synthetics.service.mod.gov.uk:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,20.108.108.248,/,-1646985303,20.108.108.248,,8,False,,True,,,
t.recruitment-campaigns.mod.uk,404 Not Found,404,196,t.recruitment-campaigns.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-11-30T00:00:00Z,2023-12-31T23:59:59Z,CN=t.recruitment-campaigns.mod.uk,t.recruitment-campaigns.mod.uk,,res.recruitment-campaigns.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,2ef36c28737095a809ae101f62d95b57,05b7305cad688b2d08792ec32d53e152e6c6e027544729288d846a939dacaecf,,ctls,t.recruitment-campaigns.mod.uk,,443,https://t.recruitment-campaigns.mod.uk:443,https,Apache,text/html,GET,52.18.168.170,/,-780928015,52.18.73.248,Apache,8,False,,,,,
t1.si.sra.gcbps.mod.uk,,200,315,t1.si.sra.gcbps.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T09:28:48Z,2024-02-09T09:38:48Z,"CN=t1.si.sra.gcbps.mod.uk, OU=gcbps, OU=applications, OU=r, O=mil, C=gb",t1.si.sra.gcbps.mod.uk,mil,t1.si.sra.gcbps.mod.uk,"CN=CIS3 Issuing CA1, OU=DPKI, OU=R, O=MIL, C=GB",CIS3 Issuing CA1,MIL,02b271c80760db6100901f91a3f3b72e,e44ad13ecb8feb15748bb40afa3eed733edc0cb9b5782f0b43d02d955ac0d751,,ctls,t1.si.sra.gcbps.mod.uk,,443,https://t1.si.sra.gcbps.mod.uk:443,https,,text/html,GET,62.60.126.126,/,-1840324437,62.60.126.126,HSTS,9,False,,,,,
t1.sra.gcbps.mod.uk,,200,104,t1.sra.gcbps.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-09T09:28:48Z,2024-02-09T09:38:48Z,"CN=t1.sra.gcbps.mod.uk, OU=gcbps, OU=applications, OU=r, O=mil, C=gb",t1.sra.gcbps.mod.uk,mil,t1.sra.gcbps.mod.uk,"CN=CIS3 Issuing CA1, OU=DPKI, OU=R, O=MIL, C=GB",CIS3 Issuing CA1,MIL,890642f1f8cc0f4e990320e882a2672d,0f226b1bc047eae2754dc0b38e1322f75c78723307e1b33fb1312ce50d0280b5,,ctls,t1.sra.gcbps.mod.uk,,443,https://t1.sra.gcbps.mod.uk:443,https,,text/html,GET,62.60.126.116,/,-1840324437,62.60.126.116,HSTS,1,False,,,,,
tech-digital-teams.service.mod.gov.uk,Ministry of Defence,200,13789,tech-digital-teams.service.mod.gov.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-20T00:00:00Z,2024-02-20T23:59:59Z,CN=*.service.mod.gov.uk,*.service.mod.gov.uk,,service.mod.gov.uk,"CN=ZeroSSL RSA Domain Secure Site CA, O=ZeroSSL, C=AT",ZeroSSL RSA Domain Secure Site CA,ZeroSSL,52cb8dc96ba711d919572fa7d3d1e291,ead51e9390a290147361a6a7196dbe4d6f68a21542b88b302c7cba3e5ed55016,True,ctls,tech-digital-teams.service.mod.gov.uk,,443,https://tech-digital-teams.service.mod.gov.uk:443,https,nginx/1.20.1,text/html,GET,20.90.66.223,/,-1298480087,20.90.66.223,Nginx:1.20.1,310,False,,,,,
test.c0047-testa.ice.mod.gov.uk,502 Bad Gateway,502,122,test.c0047-testa.ice.mod.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-06-05T00:00:00Z,2024-07-03T23:59:59Z,CN=c0047-testa.ice.mod.gov.uk,c0047-testa.ice.mod.gov.uk,,*.test.c0047-testa.ice.mod.gov.uk,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,26216010b7fd35af32ec7d6b6f5dc878,b1742867c75954d7ce0a27c974b2f7ec62b24066026942e464b7e4447b76b86b,True,ctls,test.c0047-testa.ice.mod.gov.uk,,443,https://test.c0047-testa.ice.mod.gov.uk:443,https,awselb/2.0,text/html,GET,18.135.80.54,/,590066698,18.169.31.194,,7,False,,,,,
testcontracts.mod.uk,,200,348,testcontracts.mod.uk,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-18T00:00:00Z,2023-10-22T23:59:59Z,CN=testcontracts.mod.uk,testcontracts.mod.uk,,www.testcontracts.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,1fe37a9969504a030ac93dc84ac68f39,84448b201409e76f521ee4f66ba757e77fe9e0c9d28cd11c70605a68a923103a,,ctls,testcontracts.mod.uk,,443,https://testcontracts.mod.uk:443,https,Apache,text/html,GET,35.178.248.196,/,-597670220,18.169.70.66,HSTS,15,False,,,use.fontawesome.com,,
testfotoweb.royalnavy.mod.uk,,403,16,testfotoweb.royalnavy.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-21T00:00:00Z,2023-12-21T23:59:59Z,"CN=royalnavy.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",royalnavy.mod.uk,"Cloudflare, Inc.",royalnavy.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9b2d678a376e30878eb1cf0ce956fd7b,84b15625f3783b00ab76033e749a52d928f05c30ab166f339083ac097024b122,True,ctls,testfotoweb.royalnavy.mod.uk,cloudflare,443,https://testfotoweb.royalnavy.mod.uk:443,https,cloudflare,text/plain,GET,104.18.17.76,/,1253481126,2606:4700::6812:114c,Cloudflare Bot Management,1,False,True,,,,
tfs.royalnavy.mod.uk,403 Forbidden,403,179,tfs.royalnavy.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-16T00:00:00Z,2024-04-15T23:59:59Z,CN=tfs.royalnavy.mod.uk,tfs.royalnavy.mod.uk,,www.tfs.royalnavy.mod.uk,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,dee5730785eb0dc70d4f96ac8d335778,b6275f70602ed0cc8d2a0474c8de4183d16768880f6d6756fb747644ccaf03ac,,ctls,tfs.royalnavy.mod.uk,azure,443,https://tfs.royalnavy.mod.uk:443,https,Microsoft-Azure-Application-Gateway/v2,text/html,GET,51.11.1.97,/,1525958878,51.11.1.97,,8,False,True,,,,
timetabler-staging.da.mod.uk,Web App - Unavailable,403,1892,timetabler-staging.da.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-28T00:00:00Z,2023-08-28T23:59:59Z,CN=timetabler-staging.da.mod.uk,timetabler-staging.da.mod.uk,,timetabler-staging.da.mod.uk,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",0501b9ed0090d69148ee1cc0cfe396ba,d7a995b6ea1e838e6c4c881c809e84221360339e11292f2d0edcc7d712ac733d,,ctls,timetabler-staging.da.mod.uk,azure,443,https://timetabler-staging.da.mod.uk:443,https,,text/html,GET,51.104.28.74,/,-237335256,51.104.28.74,,74,False,True,,,,
timetabler.da.mod.uk,Web App - Unavailable,403,1892,timetabler.da.mod.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-28T00:00:00Z,2023-08-28T23:59:59Z,CN=timetabler.da.mod.uk,timetabler.da.mod.uk,,timetabler.da.mod.uk,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1640a26d004dd8bf912ba89a8fbb4fa8,aa29347bdfa0a6cec9d71ad98fc868f31b68a5ecb5ef1a0b8fb9e75f4c31e452,,ctls,timetabler.da.mod.uk,azure,443,https://timetabler.da.mod.uk:443,https,,text/html,GET,51.104.28.74,/,-237335256,51.104.28.74,,74,False,True,,,,
tsa.defencegateway.mod.uk,MyTRAINING,200,650,tsa.defencegateway.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-24T00:00:00Z,2023-12-24T23:59:59Z,"CN=defencegateway.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",defencegateway.mod.uk,"Cloudflare, Inc.",*.defencegateway.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ade585c94fcace13e36abf522273e48a,cecf7c1f04442e3f058a0c140a110a4c802d18bb61336d3626bed5dda4b8711b,True,ctls,tsa.defencegateway.mod.uk,cloudflare,443,https://tsa.defencegateway.mod.uk:443,https,cloudflare,text/html,GET,104.18.14.198,/,-1674530238,104.18.15.198,Cloudflare Bot Management,1,False,True,,,,
uat-si.royalnavy.mod.uk,,403,16,uat-si.royalnavy.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-21T00:00:00Z,2023-12-21T23:59:59Z,"CN=royalnavy.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",royalnavy.mod.uk,"Cloudflare, Inc.",royalnavy.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9b2d678a376e30878eb1cf0ce956fd7b,84b15625f3783b00ab76033e749a52d928f05c30ab166f339083ac097024b122,True,ctls,uat-si.royalnavy.mod.uk,cloudflare,443,https://uat-si.royalnavy.mod.uk:443,https,cloudflare,text/plain,GET,104.18.16.76,/,1253481126,2606:4700::6812:114c,Cloudflare Bot Management,1,False,True,,,,
uat-spa.royalnavy.mod.uk,,403,16,uat-spa.royalnavy.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-12-21T00:00:00Z,2023-12-21T23:59:59Z,"CN=royalnavy.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",royalnavy.mod.uk,"Cloudflare, Inc.",royalnavy.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",9b2d678a376e30878eb1cf0ce956fd7b,84b15625f3783b00ab76033e749a52d928f05c30ab166f339083ac097024b122,True,ctls,uat-spa.royalnavy.mod.uk,cloudflare,443,https://uat-spa.royalnavy.mod.uk:443,https,cloudflare,text/plain,GET,104.18.17.76,/,1253481126,2606:4700::6812:114c,Cloudflare Bot Management,1,False,True,,,,
ukafvp.mod.gov.uk,Welcome to the DBS UK Armed Forces & Veterans Portal,200,53401,ukafvp.mod.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-01-11T00:00:00Z,2024-01-10T23:59:59Z,CN=ukafvp.mod.gov.uk,ukafvp.mod.gov.uk,,ukafvp.mod.gov.uk,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",43ce75f9af52709a5e9996af0387ee53,8cd6588784b80629079d00a6ce58eb65558dbad732eef3b72d74b0067b2e3c02,,ctls,ukafvp.mod.gov.uk,,443,https://ukafvp.mod.gov.uk:443,https,openresty,text/html,GET,43.245.43.46,/,-575310612,43.245.43.46,YouTube,725,False,,,,,
uniform-admin-dev.myraf.mod.uk,,403,16,uniform-admin-dev.myraf.mod.uk,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-23T00:00:00Z,2023-11-23T23:59:59Z,"CN=myraf.mod.uk, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",myraf.mod.uk,"Cloudflare, Inc.",*.myraf.mod.uk,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",94b99063c0b09048d60dee5d6910ea2b,51c242595e6b72fe4ad4256877009a6c49eab1c5d88aa4ac57979ef37df9d06d,True,ctls,uniform-admin-dev.myraf.mod.uk,cloudflare,443,https://uniform-admin-dev.myraf.mod.uk:443,https,cloudflare,text/plain,GET,104.18.31.85,/,1253481126,2606:4700::6812:1e55,Cloudflare Bot Management,1,False,True,,,,
vi-preprod.ice.mod.gov.uk,Vistair Intelligence,200,1172,vi-preprod.ice.mod.gov.uk,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T00:00:00Z,2024-04-21T23:59:59Z,CN=vi-preprod.ice.mod.gov.uk,vi-preprod.ice.mod.gov.uk,,*.vi-preprod.ice.mod.gov.uk,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,353be78b47c9fcb717141d43208cfd3b,f8af2061b2dbb34cba8c9c4ba2acfe4ec1217f690213170ebd61c9a745f7aaa8,True,ctls,vi-preprod.ice.mod.gov.uk,,443,https://vi-preprod.ice.mod.gov.uk:443,https,nginx,text/html,GET,13.42.186.75,/,-693800078,35.177.188.207,Nginx,1,False,,,,,
