input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,csp_domains_,final_url,tls_expired
geocoder.ls.hereapi.com,,404,166,geocoder.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-01-16T12:16:02Z,2024-02-17T12:16:01Z,"CN=geocoder.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",geocoder.api.here.com,HERE Global BV,rev.hybrid.ccv.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,735310f688773f998c8a2a5330691db1,8a1564bc268cb9fb4657e5af4b0c37824870518661e3b1ef4b3584a922cfecdf,True,ctls,geocoder.ls.hereapi.com,,443,https://geocoder.ls.hereapi.com:443,https,openresty,application/xml,GET,34.253.26.80,/,94263619,52.214.183.45,OpenResty,1,False,,,,
geocoder.sit.ls.hereapi.com,,404,166,geocoder.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-21T12:16:03Z,2024-04-21T12:16:02Z,"CN=geocoder.cit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",geocoder.cit.api.here.com,HERE Global BV,*.geocoder.sit.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,4f2d3299dee9cf4c73f81d9256d09314,3bff0cafc1e5f9daf0842415180adae7df1fbb6e912842e5ab982f8b0d98fd8f,True,ctls,geocoder.sit.ls.hereapi.com,,443,https://geocoder.sit.ls.hereapi.com:443,https,openresty,application/xml,GET,63.34.159.38,/,94263619,34.240.56.53,OpenResty,1,False,,,,
geofencing.hereapi.com,,404,82,geofencing.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-07T19:02:03Z,2023-10-09T00:16:04Z,"CN=routematching.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",routematching.hereapi.com,HERE Global BV,fleet.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c2f9e12bb8e57d74a8399c51c42a8764,97708fca9ef82cfb22a2b32c6450ec53d290640ea07136e6532693933af0eb02,True,ctls,geofencing.hereapi.com,,443,https://geofencing.hereapi.com:443,https,openresty,application/json,GET,34.249.3.22,/,773716359,52.208.113.33,OpenResty,2,False,,,,
gfe.api.here.com,,404,82,gfe.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-09-07T19:02:03Z,2023-10-09T00:16:04Z,"CN=routematching.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",routematching.hereapi.com,HERE Global BV,fleet.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c2f9e12bb8e57d74a8399c51c42a8764,97708fca9ef82cfb22a2b32c6450ec53d290640ea07136e6532693933af0eb02,True,ctls,gfe.api.here.com,,443,https://gfe.api.here.com:443,https,openresty,application/json,GET,34.249.3.22,/,773716359,63.35.96.107,OpenResty,2,False,,,,
gfe.cit.api.here.com,,404,82,gfe.cit.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-09-07T19:02:03Z,2023-10-09T00:16:04Z,"CN=routematching.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",routematching.hereapi.com,HERE Global BV,fleet.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c2f9e12bb8e57d74a8399c51c42a8764,97708fca9ef82cfb22a2b32c6450ec53d290640ea07136e6532693933af0eb02,True,ctls,gfe.cit.api.here.com,,443,https://gfe.cit.api.here.com:443,https,openresty,application/json,GET,52.208.113.33,/,773716359,63.35.96.107,OpenResty,2,False,,,,
global.platform.here.com,,404,,global.platform.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-02-06T12:16:21Z,2024-03-09T12:16:20Z,"CN=platform.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",platform.here.com,HERE Global BV,platform-test.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,c0bfd6e0189b2652e7ae5e7aa6f8495b,937ae197541515e0cde90f44c3729a9672b118975896ae1887e4faab077cf6bc,,ctls,global.platform.here.com,,443,https://global.platform.here.com:443,https,openresty,,GET,54.76.252.197,/,-1840324437,52.30.222.227,OpenResty,1,False,,https://cdn.embedly.com/,,
gns-recv.it.here.com,,404,,gns-recv.it.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2020-08-18T18:16:22Z,2021-11-23T13:21:11Z,"CN=gns-recv.it.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",gns-recv.it.here.com,HERE Global BV,gns-recv.it.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,33d71fe43e26be3eecb20fbcd0d0515a,c797e443f14c4880579bac2766b1374800a02d6f1c132d256f987423ce7f91d9,,ctls,gns-recv.it.here.com,,443,https://gns-recv.it.here.com:443,https,,text/html,GET,66.54.70.247,/,-1840324437,66.54.70.247,,1,False,,,,True
gnss.cit.hereapi.com,,400,,gnss.cit.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-15T13:36:07Z,2024-03-18T13:36:06Z,"CN=gnss.cit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",gnss.cit.hereapi.com,HERE Global BV,gnss.cit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d4e8b0773529e86c26fc5a44a4f08082,636652b9533d28658cec09a917c50c6c1f97da76d800b5bbec6d035d07db7cb1,,ctls,gnss.cit.hereapi.com,,443,https://gnss.cit.hereapi.com:443,https,,,GET,34.255.127.165,/,-1840324437,52.210.190.118,,1,False,,,,
gnss.hereapi.com,,400,,gnss.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-15T13:31:03Z,2024-03-18T13:31:02Z,"CN=gnss.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",gnss.hereapi.com,HERE Global BV,gnss.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,416f95842bd26d7c88fed4eee5980304,62879519a2588858d67eb88ee97d43072fb655192bc4e1284d9af655bb7bb912,,ctls,gnss.hereapi.com,,443,https://gnss.hereapi.com:443,https,,,GET,52.213.144.209,/,-1840324437,52.17.231.131,,1,False,,,,
gnss.sit.hereapi.com,,400,,gnss.sit.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-15T13:36:14Z,2024-03-18T13:36:13Z,"CN=gnss.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",gnss.sit.hereapi.com,HERE Global BV,gnss.sit.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,9dcea3b33a0862ff19439c12b5c3f111,e8895441f160fd3e0a6a44318f13888a5cc7751741618003cc99058cccd916eb,,ctls,gnss.sit.hereapi.com,,443,https://gnss.sit.hereapi.com:443,https,,,GET,52.51.97.71,/,-1840324437,54.170.147.162,,1,False,,,,
grafana.metrics.ap-northeast-2.platform.here.com,,400,,account.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T13:41:02Z,2024-03-12T13:41:01Z,"CN=account.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",account.here.com,HERE Global BV,account.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,438f8630965c2037e96292d90b8d3d61,b21b1fe3e18e6abc02e574f64ebc7a680dda0020d92a754e4680ce0540ebd726,,ctls,account.here.com,,443,https://grafana.metrics.ap-northeast-2.platform.here.com:443,https,nginx,,GET,3.35.100.79,/,-1840324437,13.209.240.218,Nginx,1,False,,,https://account.here.com/authorize?client_id=a6hwu6vP6eSyBQh9DjUq&response_type=code&scope=openid email phone profile&state=Lw==&redirect_uri=https://grafana.metrics.ap-northeast-2.platform.here.com/authCodeRedirectHandler&nonce=1684232225672&max_age=3600&sign-in-template=olp&no-sign-up=true&realm-any=true&realm-input=true&prompt=login,
grafana.metrics.borg-prd-az-northeurope.p.dpaz.data.here.com,Grafana,200,31259,grafana.metrics.borg-prd-az-northeurope.p.dpaz.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-06T05:56:03Z,2024-03-05T12:16:02Z,"CN=grafana.metrics.prd-1-aws-eu-west-1.k8s.in.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",grafana.metrics.prd-1-aws-eu-west-1.k8s.in.here.com,HERE Global BV,grafana.metrics.ht-prd-1-aws-us-east-1.k8s.in.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3ff690e76e8c3317e5245cdcb2c84e61,2f8bee31d110a6d194f02f47f45b8d632dccf87e38b7f4362b220a943d9f5049,,ctls,grafana.metrics.borg-prd-az-northeurope.p.dpaz.data.here.com,azure,443,https://grafana.metrics.borg-prd-az-northeurope.p.dpaz.data.here.com:443,https,nginx/1.13.9,text/html,GET,20.54.32.182,/,-1540567343,20.54.32.182,Nginx:1.13.9,192,False,True,,https://grafana.metrics.borg-prd-az-northeurope.p.dpaz.data.here.com/login,
grafana.metrics.borg-prd-az-seasia.p.dpaz.data.here.com,Grafana,200,31254,grafana.metrics.borg-prd-az-seasia.p.dpaz.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-06T05:56:03Z,2024-03-05T12:16:02Z,"CN=grafana.metrics.prd-1-aws-eu-west-1.k8s.in.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",grafana.metrics.prd-1-aws-eu-west-1.k8s.in.here.com,HERE Global BV,grafana.metrics.ht-prd-1-aws-us-east-1.k8s.in.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3ff690e76e8c3317e5245cdcb2c84e61,2f8bee31d110a6d194f02f47f45b8d632dccf87e38b7f4362b220a943d9f5049,,ctls,grafana.metrics.borg-prd-az-seasia.p.dpaz.data.here.com,,443,https://grafana.metrics.borg-prd-az-seasia.p.dpaz.data.here.com:443,https,nginx/1.13.9,text/html,GET,20.198.160.165,/,,20.198.160.165,Nginx:1.13.9,192,False,,,https://grafana.metrics.borg-prd-az-seasia.p.dpaz.data.here.com/login,
grafana.metrics.borg-prd-az-westus2.p.dpaz.data.here.com,Grafana,200,31255,grafana.metrics.borg-prd-az-westus2.p.dpaz.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-06T05:56:03Z,2024-03-05T12:16:02Z,"CN=grafana.metrics.prd-1-aws-eu-west-1.k8s.in.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",grafana.metrics.prd-1-aws-eu-west-1.k8s.in.here.com,HERE Global BV,grafana.metrics.ht-prd-1-aws-us-east-1.k8s.in.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3ff690e76e8c3317e5245cdcb2c84e61,2f8bee31d110a6d194f02f47f45b8d632dccf87e38b7f4362b220a943d9f5049,,ctls,grafana.metrics.borg-prd-az-westus2.p.dpaz.data.here.com,azure,443,https://grafana.metrics.borg-prd-az-westus2.p.dpaz.data.here.com:443,https,nginx/1.13.9,text/html,GET,52.250.45.36,/,,52.250.45.36,Nginx:1.13.9,192,False,True,,https://grafana.metrics.borg-prd-az-westus2.p.dpaz.data.here.com/login,
grafana.metrics.platform.here.com,,400,,account.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T13:41:02Z,2024-03-12T13:41:01Z,"CN=account.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",account.here.com,HERE Global BV,account.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,438f8630965c2037e96292d90b8d3d61,b21b1fe3e18e6abc02e574f64ebc7a680dda0020d92a754e4680ce0540ebd726,,ctls,account.here.com,,443,https://grafana.metrics.platform.here.com:443,https,nginx,,GET,52.48.141.12,/,-1840324437,52.208.44.179,Nginx,1,False,,,https://account.here.com/authorize?client_id=a6hwu6vP6eSyBQh9DjUq&response_type=code&scope=openid email phone profile&state=Lw==&redirect_uri=https://grafana.metrics.platform.here.com/authCodeRedirectHandler&nonce=1684232225065&max_age=3600&sign-in-template=olp&no-sign-up=true&realm-any=true&realm-input=true&prompt=login,
grafana.metrics.us-west-2.platform.here.com,,400,,account.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T13:41:02Z,2024-03-12T13:41:01Z,"CN=account.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",account.here.com,HERE Global BV,account.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,438f8630965c2037e96292d90b8d3d61,b21b1fe3e18e6abc02e574f64ebc7a680dda0020d92a754e4680ce0540ebd726,,ctls,account.here.com,,443,https://grafana.metrics.us-west-2.platform.here.com:443,https,nginx,,GET,35.162.30.97,/,,52.35.205.96,Nginx,1,False,,,https://account.here.com/authorize?client_id=a6hwu6vP6eSyBQh9DjUq&response_type=code&scope=openid email phone profile&state=Lw==&redirect_uri=https://grafana.metrics.us-west-2.platform.here.com/authCodeRedirectHandler&nonce=1684232225741&max_age=3600&sign-in-template=olp&no-sign-up=true&realm-any=true&realm-input=true&prompt=login,
gsnlink.here.com,404 Not Found,404,564,gsnlink.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2022-12-14T18:12:57Z,2024-01-15T17:57:31Z,CN=*.sendgrid.net,*.sendgrid.net,,sendgrid.net,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",5b6add9e6e69e62589480ba3bd94b267,53aadc5910a6619d5102afbe44af32ecae87d4ef77fea8317be1ddc34b349e10,True,ctls,gsnlink.here.com,,443,https://gsnlink.here.com:443,https,nginx,text/html,GET,167.89.123.54,/,1506877856,167.89.118.83,Nginx,14,False,,,,
ha-entitlements.cit.cc.api.here.com,,404,81,ha-entitlements.cit.cc.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-13T06:16:13Z,2024-04-13T06:16:12Z,"CN=ha-entitlements.cit.cc.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",ha-entitlements.cit.cc.api.here.com,HERE Global BV,bon-ha-entitlements.cit.cc.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,23dbc31dd1d68aecbb9fadca13cd487f,91a069a54a872f293d6f4791935e6258b7afcf1e9e1429669e6d4d2d7685d776,,ctls,ha-entitlements.cit.cc.api.here.com,,443,https://ha-entitlements.cit.cc.api.here.com:443,https,openresty,application/json,GET,34.252.49.245,/,251182431,54.154.122.201,OpenResty,1,False,,,,
hdlmv.ext.here.com,,400,286,hdlmv.ext.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-04-03T06:21:23Z,2024-05-04T06:21:22Z,"CN=hdlmv.ext.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",hdlmv.ext.here.com,HERE Global BV,cit.hdlmv.ext.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,36e306b459ae853b29da12fe3b173b93,d76b501ef6e769fc445e724dd9104fb2a96317d386c362a14da6f0ff65a8f4cc,,ctls,hdlmv.ext.here.com,,443,https://hdlmv.ext.here.com:443,https,nginx-clojure,application/json,GET,54.174.92.188,/,251182431,52.86.193.51,Nginx,1,False,,,https://hdlmv.ext.here.com/app/index.html,
here.com,HERE Technologies | The world's #1 location platform,200,279042,www.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-07-05T13:01:18Z,2023-08-06T13:01:17Z,"CN=here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",here.com,HERE Global BV,360.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d6e0149d85cc9def189a42bdde76403c,287bbfb034759670a8fdbfc90bcb3e65ff345fcc9b6f175dd7eb57718501556d,,ctls,www.here.com,,443,https://here.com:443,https,nginx,text/html,GET,76.223.8.8,/,,13.248.132.24,Varnish,6473,False,,,https://www.here.com:443/,
herecmg.here.com,403 - Forbidden: Access is denied.,403,1233,herecmg.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-03-14T10:41:03Z,2024-04-14T10:41:02Z,"CN=herecmg.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",herecmg.here.com,HERE Global BV,herecmg.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,6d2542dff30a3b5f30bf35fcb770babe,8d941b6b097f8a0fe9ef92c4a768dc804f4b1294f9ac2e3558efaf08b80db6b6,,ctls,herecmg.here.com,azure,443,https://herecmg.here.com:443,https,Microsoft-IIS/10.0,text/html,GET,40.71.25.239,/,1631801191,40.71.25.239,Windows Server,30,False,True,,,
hls-osb.api-gateway.ls.hereapi.com,,503,,hls-osb.api-gateway.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-17T19:38:04Z,2023-11-18T18:16:01Z,"CN=hls.integration.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",hls.integration.api.here.com,HERE Global BV,*.hls-osb.api-gateway.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aa959a3417bf04913e1e7f3875d5bf99,1f5d49980df1877bbc258803f9a880744414ca9db3c38f43cad7eea2e86790c8,True,ctls,hls-osb.api-gateway.ls.hereapi.com,,443,https://hls-osb.api-gateway.ls.hereapi.com:443,https,,,GET,52.10.68.58,/,-1840324437,54.184.223.228,,1,False,,,,
hls-osb.api-gateway.sit.ls.hereapi.com,,503,,hls-osb.api-gateway.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2021-10-01T05:46:03Z,2022-11-02T05:46:03Z,"CN=hls.integration.sit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",hls.integration.sit.api.here.com,HERE Global BV,hls.integration.dev.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,a84983c5694ef3f1f5fa019f862b675c,0adccc27b8927030368ce448bc81a1c450e55c556d214999d13fd9f64f51b44e,,ctls,hls-osb.api-gateway.sit.ls.hereapi.com,,443,https://hls-osb.api-gateway.sit.ls.hereapi.com:443,https,,,GET,54.154.216.185,/,-1840324437,54.229.141.21,,1,False,,,,True
hls-routingiso-dp.api-gateway.sit.ls.hereapi.com,,404,82,hls-routingiso-dp.api-gateway.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-19T12:16:01Z,2023-09-20T12:16:00Z,"CN=routingiso.hls-routing.sit.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",routingiso.hls-routing.sit.hereapi.com,HERE Global BV,isoline.route.sit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,43f856da8fa664bc8226dad762cdfde3,59f133a6eec9a68866ab98252e97c1e7877f9a20869a1d3cc0164ce02e6979a1,,ctls,hls-routingiso-dp.api-gateway.sit.ls.hereapi.com,,443,https://hls-routingiso-dp.api-gateway.sit.ls.hereapi.com:443,https,openresty,application/json,GET,54.217.7.170,/,773716359,54.229.127.48,OpenResty,2,False,,,,
hls-routingrest-dp.api-gateway.sit.ls.hereapi.com,,404,82,hls-routingrest-dp.api-gateway.sit.ls.hereapi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-08-26T06:16:07Z,2023-09-27T06:16:06Z,"CN=hls-routingrest-dp.api-gateway.sit.ls.hereapi.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",hls-routingrest-dp.api-gateway.sit.ls.hereapi.com,HERE Global BV,*.route.sit.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,d2b40267b3b586538a6a2dbf5949eb52,1006bf7d849f42b17f8fd5d4ebe84b0a58a92eb27fdee58ddc6c02c238532b6d,True,ctls,hls-routingrest-dp.api-gateway.sit.ls.hereapi.com,,443,https://hls-routingrest-dp.api-gateway.sit.ls.hereapi.com:443,https,openresty,application/json,GET,54.246.200.52,/,773716359,54.247.148.140,OpenResty,2,False,,,,
hls.integration.api.here.com,,503,,hls.integration.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2022-10-17T19:38:04Z,2023-11-18T18:16:01Z,"CN=hls.integration.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",hls.integration.api.here.com,HERE Global BV,*.hls-osb.api-gateway.ls.hereapi.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,aa959a3417bf04913e1e7f3875d5bf99,1f5d49980df1877bbc258803f9a880744414ca9db3c38f43cad7eea2e86790c8,True,ctls,hls.integration.api.here.com,,443,https://hls.integration.api.here.com:443,https,,,GET,54.190.120.32,/,-1840324437,52.10.68.58,,1,False,,,,
hls.integration.sit.api.here.com,,503,,hls.integration.sit.api.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2021-10-01T05:46:03Z,2022-11-02T05:46:03Z,"CN=hls.integration.sit.api.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",hls.integration.sit.api.here.com,HERE Global BV,hls.integration.dev.api.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,a84983c5694ef3f1f5fa019f862b675c,0adccc27b8927030368ce448bc81a1c450e55c556d214999d13fd9f64f51b44e,,ctls,hls.integration.sit.api.here.com,,443,https://hls.integration.sit.api.here.com:443,https,,,GET,54.229.141.21,/,-1840324437,34.246.129.184,,1,False,,,,True
hterrain.mfs.data.here.com,403 Forbidden,403,570,hterrain.mfs.data.here.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-03-15T15:41:34Z,2024-04-15T15:41:33Z,"CN=3dac.mfs.data.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",3dac.mfs.data.here.com,HERE Global BV,terrain.mfs.data.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,5fb175944edadab613f80561f006bdc3,669ac94640298a20ff0dfd8835d9c6c84e0e0d55236a9b2c6c69482d9a559f63,,ctls,hterrain.mfs.data.here.com,,443,https://hterrain.mfs.data.here.com:443,https,mfsnx/0.2.8,text/html,GET,54.74.166.110,/,1811069594,52.208.100.112,,14,False,,,,
hth-ext.it.here.com,Helix TeamHub,200,4883,hth-ext.it.here.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-09-06T08:46:06Z,2023-10-08T08:46:05Z,"CN=hth-ext.it.here.com, O=HERE Global BV, L=Eindhoven, ST=Noord-Brabant, C=NL",hth-ext.it.here.com,HERE Global BV,hth-ext.it.here.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,ca5afa1a158d2dcdc26b2b05e66bffa7,87360dd2b059b1aff346de6cac1dae41eae97abbb00ebc21f4443e041122683b,,ctls,hth-ext.it.here.com,,443,https://hth-ext.it.here.com:443,https,nginx,text/html,GET,54.216.193.126,/,-690357770,52.211.103.66,Nginx,39,False,,,,
i9anywhere.com,403 Forbidden,403,318,i9anywhere.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,True,2023-01-17T00:00:00Z,2024-01-17T23:59:59Z,"CN=www.verificationexchange.ca, O=Equifax Inc., ST=Georgia, C=US",www.verificationexchange.ca,Equifax Inc.,www.veribourse.ca,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,a06f568073621c11aa3698701e4a83c0,6825e49fc795db54bb01c75c66028e4c64ed0c6fe57a340f1dbf1fcff4974241,,ctls,i9anywhere.com,,443,https://i9anywhere.com:443,https,,text/html,GET,107.162.140.253,/,-780928015,107.162.140.253,,10,False,,,,
