new,host,a,cname,soa,txt,status_code,cdn,cdn-name,ns,aaaa,has_internal_ips,internal_ips,caa,mx
,protactinium.slp.pos.here.com,"52.18.101.227, 54.194.219.124, 34.247.1.248","hydrogen.slp.pos.here.com, hydrogen.slp.pos.here.com.a2298.p01.hereglb.com, herecom-euwest1-prd.slp.positioning.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-pos-positioning-aws-prd/slp-gateway-dp-prd-slp-herecom-service",NOERROR,,,,,,,,
,prov.sit.ext.here.com,66.54.70.253,prov.sit.ext.here.com.a1040.p01.hereglb.com,"dns1.p09.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,,,,
,provider.ns.api.platform.here.com,"10.116.3.5, 10.116.10.22, 10.116.17.10",,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-neutralserver-backend-prod/ns-provider-sentry",NOERROR,,,,,True,"10.116.3.5, 10.116.10.22, 10.116.17.10",,
,publish.platform.sit.api.here.com,,,"ns-1342.awsdns-39.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.access.hub.api.here.com,54.210.167.56,qa.us-east-1.access.hub.api.here.com,"ns-1534.awsdns-63.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.account.api.here.com,"34.199.188.228, 18.211.231.255, 34.236.17.114","qa.account.api.here.com.a693.p01.hereglb.com, qa.api.eu-west-1.account.here.com","ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.api.eu-west-1.account.here.com,"34.199.188.228, 18.211.231.255, 34.236.17.114",,"ns-1269.awsdns-30.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.api.us-east-1.account.here.com,"34.199.188.228, 18.211.231.255, 34.236.17.114",,"ns-624.awsdns-14.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1199.awsdns-21.org, ns-1849.awsdns-39.co.uk, ns-508.awsdns-63.com, ns-624.awsdns-14.net",,,,,
,qa.api.us-west-2.account.here.com,"34.199.188.228, 18.211.231.255, 34.236.17.114",,"ns-1451.awsdns-53.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.care.account.here.com,52.44.109.97,,"ns-883.awsdns-46.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.rd.account.here.com,"54.170.164.30, 34.247.149.199",,"ns-1251.awsdns-28.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.testsso.ap.cda.data.here.com,,,"ns-1982.awsdns-55.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1047.awsdns-02.org, ns-1982.awsdns-55.co.uk, ns-433.awsdns-54.com, ns-579.awsdns-08.net",,,,,
,qa.us-east-1.access.hub.api.here.com,54.210.167.56,,"ns-1534.awsdns-63.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.us-east-1.account.here.com,"18.211.231.255, 34.199.188.228, 34.236.17.114",,"ns-624.awsdns-14.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.us-east-1.accounting.stt.api.here.com,"18.205.219.255, 54.208.50.125",,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qa.us-west-2.account.here.com,"34.236.17.114, 34.199.188.228, 18.211.231.255",,"ns-1451.awsdns-53.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,qg-dv.heremobileweb.here.com,"108.138.85.119, 108.138.85.10, 108.138.85.39, 108.138.85.117",,"ns-1821.awsdns-35.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,awstrust.com,
,qg-dv.hereweb.here.com,,,"ns-465.awsdns-58.com, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,,,,,,
,query.data.api.platform.here.com,"54.154.146.23, 34.252.22.217, 54.72.216.246",metadata.data.api.platform.here.com,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-olp-api-gateway-prod/prd-1614-ext-1634731245951-sentry",NOERROR,,,,,,,,
,radiomap.vcdn.pos.here.com,"143.204.89.34, 143.204.89.51, 143.204.89.125, 143.204.89.11",d25hkzorddhg9r.cloudfront.net,"ns-873.awsdns-45.net, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1554.awsdns-02.co.uk, ns-1097.awsdns-09.org, ns-873.awsdns-45.net, ns-139.awsdns-17.com","2600:9000:2156:2600:11:ce7:67c0:93a1, 2600:9000:2156:2200:11:ce7:67c0:93a1, 2600:9000:2156:aa00:11:ce7:67c0:93a1, 2600:9000:2156:6600:11:ce7:67c0:93a1, 2600:9000:2156:ae00:11:ce7:67c0:93a1, 2600:9000:2156:1a00:11:ce7:67c0:93a1, 2600:9000:2156:3400:11:ce7:67c0:93a1, 2600:9000:2156:9600:11:ce7:67c0:93a1",,,,
,radiomapstg.vcdn.pos.here.com,"143.204.215.29, 143.204.215.94, 143.204.215.39, 143.204.215.109",d2tl7ppz5i9rk1.cloudfront.net,"ns-1810.awsdns-34.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-1377.awsdns-44.org, ns-1810.awsdns-34.co.uk, ns-395.awsdns-49.com, ns-591.awsdns-09.net","2600:9000:238d:6a00:0:e47a:7040:93a1, 2600:9000:238d:8800:0:e47a:7040:93a1, 2600:9000:238d:a00:0:e47a:7040:93a1, 2600:9000:238d:5000:0:e47a:7040:93a1, 2600:9000:238d:c800:0:e47a:7040:93a1, 2600:9000:238d:d200:0:e47a:7040:93a1, 2600:9000:238d:6e00:0:e47a:7040:93a1, 2600:9000:238d::e47a:7040:93a1",,,,
,rc.cns.cit.hereapi.com,"176.34.139.100, 52.17.252.149, 52.50.42.250","rtti.cns.cit.hereapi.com.a1971.p01.hereglb.com, rtti-cns-cit.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,rc.cns.pat.hereapi.com,,cumulus-pat.api-gateway.sit.ls.hereapi.com,,"heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/cumulus-pat-gw-1675788754409-sentry",NOERROR,,,,,,,,
,rcp.ext.here.com,,,"ns-235.awsdns-29.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-235.awsdns-29.com, ns-646.awsdns-16.net, ns-1977.awsdns-55.co.uk, ns-1173.awsdns-18.org",,,,,
,rcs.cc.api.here.com,,,"ns-1064.awsdns-05.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1064.awsdns-05.org, ns-1544.awsdns-01.co.uk, ns-215.awsdns-26.com, ns-820.awsdns-38.net",,,,,
,rcs.cit.cc.api.here.com,35.174.212.17,,"ns-869.awsdns-44.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1567.awsdns-03.co.uk, ns-263.awsdns-32.com, ns-869.awsdns-44.net, ns-1498.awsdns-59.org",2600:1f18:1e5:cf00:a279:19c9:9d85:6a75,,,,
,rd.account.here.com,,,"ns-1251.awsdns-28.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-109.awsdns-13.com, ns-1251.awsdns-28.org, ns-1988.awsdns-56.co.uk, ns-794.awsdns-35.net",,,,,
,rd.hereweb.here.com,,,"ns-1218.awsdns-24.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1218.awsdns-24.org, ns-1600.awsdns-08.co.uk, ns-277.awsdns-34.com, ns-905.awsdns-49.net",,,,,
,rds-traffic.api.here.com,,,"ns-1264.awsdns-30.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1264.awsdns-30.org, ns-1740.awsdns-25.co.uk, ns-200.awsdns-25.com, ns-863.awsdns-43.net",,,,,inbound-smtp.eu-west-1.amazonaws.com
,rds-traffic.cc.api.here.com,,,"ns-81.awsdns-10.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1306.awsdns-35.org, ns-1859.awsdns-40.co.uk, ns-549.awsdns-04.net, ns-81.awsdns-10.com",,,,,
,rds-traffic.sit.api.here.com,,,"ns-1924.awsdns-48.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1454.awsdns-53.org, ns-1924.awsdns-48.co.uk, ns-33.awsdns-04.com, ns-1022.awsdns-63.net",,,,,
,rds-traffic.sit.cc.api.here.com,,,"ns-1941.awsdns-50.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1100.awsdns-09.org, ns-249.awsdns-31.com, ns-637.awsdns-15.net, ns-1941.awsdns-50.co.uk",,,,,
,redirect.here.com,"3.75.127.193, 35.157.85.172, 3.124.22.197",,"ns-995.awsdns-60.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-995.awsdns-60.net, ns-1392.awsdns-46.org, ns-1771.awsdns-29.co.uk, ns-479.awsdns-59.com",,,,,
,refclient.ext.here.com,"18.244.102.101, 18.244.102.79, 18.244.102.53, 18.244.102.93",,"ns-1136.awsdns-14.org, awsdns-hostmaster.amazon.com",,NOERROR,True,cloudfront,"ns-854.awsdns-42.net, ns-454.awsdns-56.com, ns-1891.awsdns-44.co.uk, ns-1136.awsdns-14.org",,,,,
,repo.platform.here.com,"54.225.42.90, 52.205.37.132","olpartifactory.ext.here.com, olp-artifactory-438238871.us-east-1.elb.amazonaws.com","ns-1119.awsdns-11.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,repomgr-dev.thor.data.here.com,,,,,NOERROR,,,,,,,,
,reporting.hub.api.here.com,"54.86.189.255, 54.165.127.38",,"ns-170.awsdns-21.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-170.awsdns-21.com, ns-1890.awsdns-44.co.uk, ns-903.awsdns-48.net, ns-1093.awsdns-08.org",,,,,
,resource-access.api.platform.here.com,,,"ns-1329.awsdns-38.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,rev.cit.hybrid.ccv.api.here.com,"34.247.132.127, 52.209.92.35, 52.17.226.98","reverse.geocoder.cit.cc.api.here.com, reverse.geocoder.cit.api.here.com, eu-west-1-cit-reverse.geocoder.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-rgc-cit-1679400393482-sentry",NOERROR,,,,,,,,
,reverse.geocoder.bulk.api.here.com,"52.41.179.201, 34.215.138.45, 44.241.164.27",us-west-2-prd-bulkreverse.geocoder.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-bulkrgc-prd-1673432866383-sentry",NOERROR,,,,,,,,
,reverse.geocoder.cc.api.here.com,"54.194.186.210, 34.252.95.156, 52.30.31.222",eu-west-1-prd-reverse.geocoder.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-rgc-prd-1673432858285-sentry",NOERROR,,,,,,,,
,reverse.geocoder.cit.bulk.api.here.com,"35.164.241.131, 35.162.187.179, 52.26.162.218",us-west-2-cit-bulkreverse.geocoder.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-2-aws-us-west-2.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-bulkrgc-cit-1679408928848-sentry",NOERROR,,,,,,,,
,reverse.geocoder.cit.cc.api.here.com,"52.209.92.35, 52.17.226.98, 34.247.132.127","reverse.geocoder.cit.api.here.com, eu-west-1-cit-reverse.geocoder.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-rgc-cit-1679400393482-sentry",NOERROR,,,,,,,,
,reverse.geocoder.sit.ls.hereapi.com,"34.247.132.127, 52.209.92.35, 52.17.226.98",eu-west-1-cit-reverse.geocoder.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hlsv6-rgc-cit-1679400393482-sentry",NOERROR,,,,,,,,
,rgmatrix72.hls-routing.hereapi.com,"52.49.234.232, 34.241.115.7, 34.252.166.236","rgmatrix72.hls-routing.hereapi.com.a2689.p01.hereglb.com, eu-west-1.hls-rgmatrix72-dp.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/hls-matrix-gw-34b94e06-0874-11eb-b645-3eda73be7d45-sentry",NOERROR,,,,,,,,
,rme.api.here.com,"52.208.113.33, 34.249.3.22, 63.35.96.107","routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",NOERROR,,,,,,,,
,rme.cit.api.here.com,"63.35.96.107, 34.249.3.22, 52.208.113.33","routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",NOERROR,,,,,,,,
,route-oet.cit.hybrid.cc.api.here.com,"52.212.231.48, 54.247.140.110, 52.19.139.14",,"ns-1834.awsdns-37.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1834.awsdns-37.co.uk, ns-663.awsdns-18.net, ns-1.awsdns-00.com, ns-1247.awsdns-27.org",,,,,
,route-oet.hybrid.cc.api.here.com,"52.208.83.206, 52.210.12.196, 52.215.71.78",,"ns-1171.awsdns-18.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1171.awsdns-18.org, ns-1902.awsdns-45.co.uk, ns-334.awsdns-41.com, ns-982.awsdns-58.net",,,,,
,route-oet.sit.hybrid.cc.api.here.com,"54.243.203.250, 44.196.189.10, 54.225.219.65",,"ns-298.awsdns-37.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1751.awsdns-26.co.uk, ns-298.awsdns-37.com, ns-725.awsdns-26.net, ns-1315.awsdns-36.org",,,,,
,route.cc.api.here.com,"52.17.48.232, 52.50.22.162, 52.210.31.78, 3.248.124.97, 46.137.39.36, 52.214.166.144",,"ns-2008.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-77.awsdns-09.com, ns-2008.awsdns-59.co.uk, ns-1386.awsdns-45.org, ns-668.awsdns-19.net",,,,,
,route.cit.api.here.com,"52.50.22.162, 52.214.166.144, 52.17.48.232, 46.137.39.36, 52.210.31.78, 3.248.124.97",,"ns-1389.awsdns-45.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1389.awsdns-45.org, ns-1618.awsdns-10.co.uk, ns-486.awsdns-60.com, ns-806.awsdns-36.net",,,,,
,route.cit.cc.api.here.com,"52.214.166.144, 52.17.48.232, 46.137.39.36, 3.248.124.97, 52.210.31.78, 52.50.22.162",,"ns-1175.awsdns-18.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1175.awsdns-18.org, ns-1598.awsdns-07.co.uk, ns-384.awsdns-48.com, ns-594.awsdns-10.net",,,,,
,route.cit.hybrid.api.here.com,,,"ns-1862.awsdns-40.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1093.awsdns-08.org, ns-177.awsdns-22.com, ns-1862.awsdns-40.co.uk, ns-970.awsdns-57.net",,,,,
,route.cit.hybrid.cc.api.here.com,,,"ns-941.awsdns-53.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-941.awsdns-53.net, ns-1204.awsdns-22.org, ns-1809.awsdns-34.co.uk, ns-69.awsdns-08.com",,,,,
,route.cit.hybrid.ccv.api.here.com,"34.255.241.159, 34.252.94.221, 54.154.249.97",,"ns-2009.awsdns-59.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-2009.awsdns-59.co.uk, ns-851.awsdns-42.net, ns-1180.awsdns-19.org, ns-17.awsdns-02.com",,,,,
,route.cpt.api.here.com,,,"ns-117.awsdns-14.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,route.ctt.hybrid.api.here.com,,,"ns-1278.awsdns-31.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1278.awsdns-31.org, ns-150.awsdns-18.com, ns-1571.awsdns-04.co.uk, ns-698.awsdns-23.net",,,,,
,route.hereapi.com,,"route.hereapi.com.a1971.p01.hereglb.com, eu-west-1.route.hereapi.com","ns-1418.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1595.awsdns-07.co.uk, ns-418.awsdns-52.com, ns-822.awsdns-38.net, ns-1418.awsdns-49.org",,,,,
,route.hybrid.cc.api.here.com,,,"ns-1320.awsdns-37.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,route.hybrid.ccv.api.here.com,,,"ns-715.awsdns-25.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,route.ls.hereapi.com,,"routingrest.hls-routing.hereapi.com, hlsrtgrest-prd.borg-p.nw.ops.here.com","ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,route.nxt.hybrid.ccv.api.here.com,,,"ns-846.awsdns-41.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1157.awsdns-16.org, ns-2038.awsdns-62.co.uk, ns-38.awsdns-04.com, ns-846.awsdns-41.net",,,,,
,route.sit.hybrid.api.here.com,"52.1.98.123, 52.201.34.163, 205.251.193.146, 205.251.194.60, 205.251.197.61, 205.251.198.128",,"ns-1341.awsdns-39.org, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-572.awsdns-07.net, ns-1341.awsdns-39.org, ns-1664.awsdns-16.co.uk, ns-402.awsdns-50.com","2600:1f18:60b8:7901:8256:5c6e:dbc1:ff85, 2600:1f18:60b8:7900:7b5f:78c9:9ba5:1b0e",,,,
,route.sit.hybrid.cc.api.here.com,,,"ns-2041.awsdns-63.co.uk, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-165.awsdns-20.com, ns-2041.awsdns-63.co.uk, ns-551.awsdns-04.net, ns-1402.awsdns-47.org",,,,,
,route.sit.hybrid.ccv.api.here.com,"34.231.79.131, 34.231.92.200, 3.218.239.113",,"ns-583.awsdns-08.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-167.awsdns-20.com, ns-1328.awsdns-38.org, ns-583.awsdns-08.net, ns-1952.awsdns-52.co.uk",,,,,
,routematching.hereapi.com,"52.208.113.33, 63.35.96.107, 34.249.3.22","routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",NOERROR,,,,,,,,
,router.hereapi.com,"34.248.147.134, 52.208.192.34, 52.49.221.223","router.hereapi.com.a1971.p01.hereglb.com, eu-west-1.ols-router.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/prd-2190-rtg-8cc25747-7c01-11eb-8c2a-d2fb75c25b3e-sentry",NOERROR,,,,,,,,
,router.sit.hereapi.com,"52.16.131.208, 54.77.222.70, 54.78.214.156",eu-west-1.ols-router.api-gateway.sit.ls.hereapi.com,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/sit-2190-rtg-5d88eeec-783f-11eb-aeb1-9a4b44159aa2-sentry",NOERROR,,,,,,,,
,routingiso.hls-routing.hereapi.com,"54.194.185.245, 54.229.130.179, 52.210.216.35",hlsrtgiso-prd.borg-p.nw.ops.here.com,"ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,routingrest.hls-routing.hereapi.com,"52.17.48.232, 3.248.124.97, 52.50.22.162, 46.137.39.36, 52.210.31.78, 52.214.166.144",hlsrtgrest-prd.borg-p.nw.ops.here.com,"ns-1421.awsdns-49.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,rtti.cns.nxt.hereapi.com,"34.249.85.101, 34.248.136.217, 34.246.18.21",rtti-cns-nxt.borg-rd.nw.ops.here.com,"ns-1239.awsdns-26.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/nxt-2211-gateway-sentry",NOERROR,,,,,,,,
,rw.tpeg-oet.cit.hybrid.cc.api.here.com,"54.72.179.238, 34.252.45.170, 52.30.75.42",eu-west-1-tpegoetrw-cit.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegoetrw-gw-cit-1678709728055-sentry",NOERROR,,,,,,,,
,rw.tpeg-oet.nxt.hybrid.cc.api.here.com,,,"ns-217.awsdns-27.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,rw.tpeg-set.cit.hybrid.cc.api.here.com,"52.208.61.19, 52.19.218.163, 54.220.47.101",eu-west-1-tpegsetrw-cit.api-gateway.ls.hereapi.com,"ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegsetrw-gw-cit-1675850557386-sentry",NOERROR,,,,,,,,
,rw.tpeg-set.hybrid.cc.api.here.com,,eu-west-1-tpegsetrw-prd.api-gateway.ls.hereapi.com,,"heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/tpegsetrw-gw-prd-1675850586057-sentry",NOERROR,,,,,,,,
,s.fleet.ls.hereapi.com,,"routematching.hereapi.com, routematching.hereapi.com.a1187.p01.hereglb.com, fleet.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/fta-gateway-prd-2281bae9-e84b-11ea-a735-3ebe1f72fbcd-sentry",NOERROR,,,,,,,,
,s.here.com,,shorturl.in.here.com,,,NOERROR,,,,,,,,
,saas.aws.api.here.com,,,"ns-562.awsdns-06.net, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1669.awsdns-16.co.uk, ns-445.awsdns-55.com, ns-562.awsdns-06.net, ns-1249.awsdns-28.org",,,,,
,saas.awsmarketplace.here.com,"34.243.77.135, 52.19.43.59, 63.33.238.231",,"ns-1089.awsdns-08.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-devrel-mp-prod/prod-frontend-mp-web-service",NOERROR,,,"ns-881.awsdns-46.net, ns-1089.awsdns-08.org, ns-1639.awsdns-12.co.uk, ns-224.awsdns-28.com",,,,,
,saeljira.it.here.com,,saeljira-ams.it.here.com,"us-qas99-colo-ucs01ib.as1248.net, hostmaster.here.com, gb-lon99-colo-ucs01ib.as1248.net",,NOERROR,,,,,,,,
,scanner.hcr.data.here.com,10.123.58.141,,"ns-873.awsdns-45.net, awsdns-hostmaster.amazon.com",,NOERROR,,,,,True,10.123.58.141,,
,scbe.api.here.com,"54.184.228.78, 35.160.191.252, 54.68.255.164","scbe.api.here.com.a137.p01.hereglb.com, prd.us-west-2.scbe.api.here.com","ns-131.awsdns-16.com, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,scbe.cc.api.here.com,"46.51.200.80, 63.32.79.215, 52.19.117.127","scbe.cc.api.here.com.a137.p01.hereglb.com, cc.eu-west-1.scbe.api.here.com","ns-1047.awsdns-02.org, awsdns-hostmaster.amazon.com",,NOERROR,,,,,,,,
,scbe.stt.api.here.com,"54.195.121.220, 34.242.187.52, 205.251.193.226","scbe.stt.api.here.com.a137.p01.hereglb.com, stt.eu-west-1.scbe.api.here.com","ns-482.awsdns-60.com, awsdns-hostmaster.amazon.com",,NOERROR,,,"ns-1314.awsdns-36.org, ns-584.awsdns-09.net, ns-482.awsdns-60.com, ns-1751.awsdns-26.co.uk",,,,,
,scheduler.here.com,131.228.152.16,"scheduler.it.here.com, dialin.it.here.com.a859.p01.hereglb.com","dns1.p09.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,,,,
,scheduler.it.here.com,66.54.70.4,dialin.it.here.com.a859.p01.hereglb.com,"dns1.p09.nsone.net, hostmaster.nsone.net",,NOERROR,,,,,,,,
,sda.api.here.com,"52.49.225.122, 52.19.150.138, 52.210.141.9","sda.api.here.com.a2020.p01.hereglb.com, dub-sdaa.api-gateway.ls.hereapi.com","ns-1380.awsdns-44.org, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-prd-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-prod/ols-sdaa-prd-e9467cab-825a-11eb-8c2a-d2fb75c25b3e-sentry",NOERROR,,,,,,,,
,sda.sit.api.here.com,,sdaa.api-gateway.sit.ls.hereapi.com,"ns-103.awsdns-12.com, awsdns-hostmaster.amazon.com","heritage=external-dns,external-dns/owner=borg-dev-1-aws-eu-west-1.k8s.in.here.com,external-dns/resource=service/here-api-gateway-sit/ols-sdaa-sit-d7438089-8189-11eb-a0f0-ce5e0690a8bf-sentry",NOERROR,,,"ns-103.awsdns-12.com, ns-1342.awsdns-39.org, ns-1739.awsdns-25.co.uk, ns-849.awsdns-42.net",,,,,
