input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,final_url,tls_mismatched,tls_subject_org_,tls_wildcard_certificate,webserver,csp_domains_,cdn_name,cdn,tls_self_signed,location,tls_expired
login.iam.stage.cloud.ibm.com,Invalid URL,400,209,login.iam.stage.cloud.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-21T00:00:00Z,2024-01-24T23:59:59Z,"CN=wildcard.stage1.ng.bluemix.net, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",wildcard.stage1.ng.bluemix.net,user-management.test.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,7fcee6279bff48c4928fc1530e313cf4,fe64fc268e79ce6d4988b0153a93adafd49d8f5cb6d9ef675e4c59e69a687fc9,ctls,login.iam.stage.cloud.ibm.com,443,https://login.iam.stage.cloud.ibm.com:443,https,text/html,GET,104.102.48.196,/,-585572446,104.102.48.196,,8,False,,True,International Business Machines Corporation,True,AkamaiGHost,,,,,,
login.ibm.com,,200,1642,login.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-29T00:00:00Z,2024-01-31T23:59:59Z,"CN=login.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",login.ibm.com,login.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,de455d7feb38038002de7ec84cdcd880,f2ee2504e1c6992089431f34a124d85a5ca629f491836bf1f1658d63b570e7ec,ctls,login.ibm.com,443,https://login.ibm.com:443,https,text/html,GET,104.126.37.161,/,-958801415,104.126.37.179,IBM DataPower,54,False,,,International Business Machines Corporation,,,*.ibm.com,,,,,
login.w3.ibm.com,,200,1532,login.w3.ibm.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_256_GCM_SHA384,2023-05-08T00:00:00Z,2024-05-07T23:59:59Z,"CN=login.w3.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",login.w3.ibm.com,test.login.w3.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4fec0a781e7fff74da3bdc53ebbd3a4b,439fe428aa8a14e8a95154775d5559f650a23bcb15c7157439f7727653dad2e3,ctls,login.w3.ibm.com,443,https://login.w3.ibm.com:443,https,text/html,GET,95.101.111.183,/,-958801415,95.101.111.172,IBM DataPower,54,False,,,International Business Machines Corporation,,,https://*.salesforce.com,,,,,
logs.us-south.logging.cloud.ibm.com,,404,72,logs.us-south.logging.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2023-11-03T23:59:59Z,"CN=us-south.logging.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",us-south.logging.cloud.ibm.com,sparkpost-monitoring.us-south.logging.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c5db3029e2652e5d587766dab766a9ef,b47bd64def3145e04bcffab635b92428fbbe511303a01ca0e2f958c947153802,ctls,logs.us-south.logging.cloud.ibm.com,443,https://logs.us-south.logging.cloud.ibm.com:443,https,application/json,GET,50.22.151.6,/,-522708096,67.228.208.253,HSTS,1,False,,,International Business Machines Corporation,,,,,,,,
logs.us-south.logging.test.cloud.ibm.com,,404,72,logs.us-south.logging.test.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-04-20T23:59:59Z,"CN=api.us-south.logging.test.cloud.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",api.us-south.logging.test.cloud.ibm.com,api2.us-south.logging.test.cloud.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5b2827f58048ec7326d2f75276d15c0a,bcf55487fd95cb030079f8c914d9964abb7f9b1ce6e4b1ab273dba31740ad894,ctls,logs.us-south.logging.test.cloud.ibm.com,443,https://logs.us-south.logging.test.cloud.ibm.com:443,https,application/json,GET,169.63.25.109,/,-522708096,52.117.40.142,Kong:3.2.2,1,False,,,International Business Machines Corporation,,,,,,,,
loki-appc.platform.test.automation.ibm.com,,503,2503,loki-appc.platform.test.automation.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-22T07:42:50Z,2023-08-20T07:42:49Z,CN=api.ap-cp-101.apdd.p1.openshiftapps.com,api.ap-cp-101.apdd.p1.openshiftapps.com,rh-api.ap-cp-101.apdd.p1.openshiftapps.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ad5e601eb2788dc4c2a7d3243ce1612b,34e8e20836f8019b01041590165ab4979956e33f0cdab786ffa4b7f25702f8c8,ctls,loki-appc.platform.test.automation.ibm.com,443,https://loki-appc.platform.test.automation.ibm.com:443,https,text/html,GET,54.198.248.213,/,1539244717,52.4.183.44,,94,False,,True,,True,,,,,,,
loki-zbcz.platform.dev.saas.ibm.com,,200,2,loki-zbcz.platform.dev.saas.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-13T16:04:55Z,2023-08-11T16:04:54Z,CN=platform.dev.saas.ibm.com,platform.dev.saas.ibm.com,*.platform.dev.saas.ibm.com,"CN=GTS CA 1P5, O=Google Trust Services LLC, C=US",GTS CA 1P5,Google Trust Services LLC,bad709fca9e78f97367c0d836f2d791f,1a3b8772caae6264259d7fe46d3ea1ae7766c627da8e05a5c7dd6e2d608d3b45,ctls,loki-zbcz.platform.dev.saas.ibm.com,443,https://loki-zbcz.platform.dev.saas.ibm.com:443,https,application/octet-stream,GET,104.18.29.164,/,404599150,2606:4700::6812:1ca4,Cloudflare,1,False,,,,True,cloudflare,,cloudflare,True,,,
lotusweb.boulder.ibm.com,403 Forbidden,403,199,lotusweb.boulder.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-08-22T00:00:00Z,2023-08-22T23:59:59Z,"CN=aix.software.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",aix.software.ibm.com,aix.software.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5c66a8855ed4960e597e8b44e468ed33,55750b11abafa1f6e5a7fe5659dfe5f09b4b9b24444d4202df6c1e4609cdebd0,ctls,lotusweb.boulder.ibm.com,443,https://lotusweb.boulder.ibm.com:443,https,text/html,GET,170.225.126.15,/,-780928015,170.225.126.15,HSTS,8,False,,True,International Business Machines Corporation,,,,,,,,
lp2.email.ibm.com,IBM - Deutschland | IBM,200,85683,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,ctls,www.ibm.com,443,https://lp2.email.ibm.com:443,https,text/html,GET,104.17.72.206,/,415924996,104.17.73.206,Varnish,1982,False,https://www.ibm.com/de-de,,International Business Machines Corporation,,Apache,,cloudflare,True,,,
lyncdiscover.mhas.ibm.com,,404,34,lyncdiscover.mhas.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,ctls,lyncdiscover.mhas.ibm.com,443,https://lyncdiscover.mhas.ibm.com:443,https,application/json,GET,52.112.193.16,/,561381128,2603:1027:0:48::21,Azure,1,False,,True,Microsoft Corporation,True,,,,,,,
m.ibm.com,IBM - Deutschland | IBM,200,85683,www.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-05T00:00:00Z,2023-08-27T23:59:59Z,"CN=www.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=NEW YORK, C=US",www.ibm.com,wwwtest.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c0f36c9641c620ec98fae1d76ff9d758,267bc7481f34a63e1bb106c1c257d01faf29536a8102c54d622bd01c5e78bc1f,ctls,www.ibm.com,443,https://m.ibm.com:443,https,text/html,GET,92.122.104.153,/,-608538602,2a02:26f0:7100:899::2deb,Varnish,1982,False,https://www.ibm.com/de-de,,International Business Machines Corporation,,Apache,,,,,,
mail.huntflow.ibm.com,,404,14,mail.huntflow.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-07-11T06:40:57Z,2023-08-12T06:40:56Z,CN=*.huntflow.ru,*.huntflow.ru,huntflow.ru,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,995e9c267a07f15a60c29b7858ae4d66,ddfa8fd9f8b2f32a50826189a019c1e97666c27ab66eed4bfcf4592cba34b4dc,ctls,mail.huntflow.ibm.com,443,https://mail.huntflow.ibm.com:443,https,text/plain,GET,95.213.153.150,/,-1456402987,95.213.153.150,Python:3.10,1,False,,True,,True,Python/3.10 aiohttp/3.8.1,,,,,,
mail.techzone.ibm.com,Techzone Mail,200,123529,mail.techzone.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T15:35:34Z,2023-08-16T15:35:33Z,CN=mail.techzone.ibm.com,mail.techzone.ibm.com,mail.techzone.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,29e4115b94ff49891a3b8293b19e00b6,ce56c78da7043d91609c9f02f5bbd109ef0188b01dbf1738ffe26bba750c6658,ctls,mail.techzone.ibm.com,443,https://mail.techzone.ibm.com:443,https,text/html,GET,169.62.174.35,/,1494302000,169.62.174.35,PHP,456,False,,,,,nginx,,,,,,
manage.marketplace.ibm.com,,200,1642,login.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-29T00:00:00Z,2024-01-31T23:59:59Z,"CN=login.ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",login.ibm.com,login.ibm.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,de455d7feb38038002de7ec84cdcd880,f2ee2504e1c6992089431f34a124d85a5ca629f491836bf1f1658d63b570e7ec,ctls,login.ibm.com,443,https://manage.marketplace.ibm.com:443,https,text/html,GET,104.102.19.133,/,1029952573,2a02:26f0:480:5b2::6c1,IBM DataPower,54,False,https://login.ibm.com/oidc/sps/auth?client_id=YjgzN2RmNTQtYTk2Ni00&Target=https%3A%2F%2Flogin.ibm.com%2Foidc%2Fendpoint%2Fdefault%2Fauthorize%3FqsId%3D19654f83-66ed-4259-baa9-eb4270c61487%26client_id%3DYjgzN2RmNTQtYTk2Ni00,,International Business Machines Corporation,,,*.s81c.com,,,,,
managed-solutions.cloud.ibm.com,,404,50,managed-solutions.cloud.ibm.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-06T00:00:00Z,2024-04-05T23:59:59Z,"CN=managed-solutions.cloud.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",managed-solutions.cloud.ibm.com,*.managed-solutions.cloud.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",759247a740f42a954daf3c0eb4dff708,8278f7aea977522805b2eeaebbb632ac9908c6aec0c1b35c22d572fd1aa529c7,ctls,managed-solutions.cloud.ibm.com,443,https://managed-solutions.cloud.ibm.com:443,https,text/html,GET,104.18.85.72,/,754889859,2606:4700::6811:1a48,HSTS,1,False,,,"Cloudflare, Inc.",True,cloudflare,,cloudflare,True,,,
manager.0022-42f69f1e.eu-de.apiconnect.cloud.ibm.com,API Connect,200,3283,manager.0022-42f69f1e.eu-de.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-21T04:21:29Z,2023-09-19T04:21:28Z,CN=manager.0022-42f69f1e.eu-de.apiconnect.cloud.ibm.com,manager.0022-42f69f1e.eu-de.apiconnect.cloud.ibm.com,manager.0022-42f69f1e.eu-de.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cd9ad92bd50dbf194a52d92ed705ffed,d9f2569f3c34cb28f71e513976de7caeab5eff01c0a542b7fc76bd1a5dad44f2,ctls,manager.0022-42f69f1e.eu-de.apiconnect.cloud.ibm.com,443,https://manager.0022-42f69f1e.eu-de.apiconnect.cloud.ibm.com:443,https,text/html,GET,161.156.120.43,/,400630358,149.81.108.20,HSTS,40,False,https://manager.0022-42f69f1e.eu-de.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.4e5d-58f1c4c4.eu-gb.apiconnect.cloud.ibm.com,API Connect,200,3309,manager.4e5d-58f1c4c4.eu-gb.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-24T09:20:33Z,2023-09-22T09:20:32Z,CN=manager.4e5d-58f1c4c4.eu-gb.apiconnect.cloud.ibm.com,manager.4e5d-58f1c4c4.eu-gb.apiconnect.cloud.ibm.com,manager.4e5d-58f1c4c4.eu-gb.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f35ab04c2d83f90a7887e39edd35ac2e,9049e0f90411428acbb63f0e1a9c6762b56a95c8a165667c6ec98a0b26ccaec7,ctls,manager.4e5d-58f1c4c4.eu-gb.apiconnect.cloud.ibm.com,443,https://manager.4e5d-58f1c4c4.eu-gb.apiconnect.cloud.ibm.com:443,https,text/html,GET,141.125.76.142,/,400630358,141.125.76.142,HSTS,40,False,https://manager.4e5d-58f1c4c4.eu-gb.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.53d3-37fd4422.eu-de.ri.apiconnect.cloud.ibm.com,API Connect,200,3283,manager.53d3-37fd4422.eu-de.ri.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-07-03T11:34:34Z,2023-10-01T11:34:33Z,CN=manager.53d3-37fd4422.eu-de.ri.apiconnect.cloud.ibm.com,manager.53d3-37fd4422.eu-de.ri.apiconnect.cloud.ibm.com,manager.53d3-37fd4422.eu-de.ri.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,67c323cba30cbc287d4a86bfbfe5d168,a35b5f1427e3aae3a968f760875b23d8200b088ea5100929bbd9676d22953c61,ctls,manager.53d3-37fd4422.eu-de.ri.apiconnect.cloud.ibm.com,443,https://manager.53d3-37fd4422.eu-de.ri.apiconnect.cloud.ibm.com:443,https,text/html,GET,149.81.182.116,/,400630358,169.50.9.122,HSTS,40,False,https://manager.53d3-37fd4422.eu-de.ri.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.5878-e94b1c46.eu-gb.apiconnect.cloud.ibm.com,API Connect,200,3285,manager.5878-e94b1c46.eu-gb.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-04T08:55:35Z,2023-08-02T08:55:34Z,CN=manager.5878-e94b1c46.eu-gb.apiconnect.cloud.ibm.com,manager.5878-e94b1c46.eu-gb.apiconnect.cloud.ibm.com,manager.5878-e94b1c46.eu-gb.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6ef8bea9013f09e9ee101dc2e4704378,2413f3408c161db433ce716a8d819a879d83922a2e714d872d0cc8faf082e8ef,ctls,manager.5878-e94b1c46.eu-gb.apiconnect.cloud.ibm.com,443,https://manager.5878-e94b1c46.eu-gb.apiconnect.cloud.ibm.com:443,https,text/html,GET,158.175.96.109,/,400630358,158.175.96.109,HSTS,40,False,https://manager.5878-e94b1c46.eu-gb.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.66b7-b4468c6f.eu-gb.apiconnect.cloud.ibm.com,API Connect,200,3283,manager.66b7-b4468c6f.eu-gb.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-24T20:06:18Z,2023-09-22T20:06:17Z,CN=manager.66b7-b4468c6f.eu-gb.apiconnect.cloud.ibm.com,manager.66b7-b4468c6f.eu-gb.apiconnect.cloud.ibm.com,manager.66b7-b4468c6f.eu-gb.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,876efafcf8ff98ce8fb5196c3fb76bdc,1b497a3b770b2ff522b4b9fa8a48908ffafc89dd15329b0433cdcbf395aab464,ctls,manager.66b7-b4468c6f.eu-gb.apiconnect.cloud.ibm.com,443,https://manager.66b7-b4468c6f.eu-gb.apiconnect.cloud.ibm.com:443,https,text/html,GET,158.175.92.76,/,400630358,158.175.92.76,HSTS,40,False,https://manager.66b7-b4468c6f.eu-gb.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com,API Connect,200,3285,manager.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-22T21:10:02Z,2023-08-20T21:10:01Z,CN=manager.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com,manager.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com,manager.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8cfeb00e49345725d5bbce984346c8f8,f5abd7915be6255845ccaa60bbd648f344d1447bb6fbb3c4f1e91265915fd79b,ctls,manager.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com,443,https://manager.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com:443,https,text/html,GET,161.156.145.131,/,400630358,161.156.145.131,HSTS,40,False,https://manager.8b6a-441cd40b.eu-de.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,API Connect,200,3309,manager.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-03T11:40:27Z,2023-08-01T11:40:26Z,CN=manager.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,manager.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,manager.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,2c29ba3dcfc5fcf6e09b0d485345c211,3cca33f160facbc3514e8b25780be8baac00564f8ff6bd9e1a86546a8740b2ef,ctls,manager.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com,443,https://manager.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com:443,https,text/html,GET,158.175.72.3,/,400630358,158.175.72.3,HSTS,40,False,https://manager.9a6e-88fb51bc.eu-gb.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.a959-86e4e29e.us-south.apiconnect.cloud.ibm.com,API Connect,200,3309,manager.a959-86e4e29e.us-south.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-14T06:40:40Z,2023-08-12T06:40:39Z,CN=manager.a959-86e4e29e.us-south.apiconnect.cloud.ibm.com,manager.a959-86e4e29e.us-south.apiconnect.cloud.ibm.com,manager.a959-86e4e29e.us-south.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,38493d76c74cd364d2cadc074496e085,b21ca3b1f976bf1994e74584eee193d996dff8a4fa45873b018e3001ff0380e9,ctls,manager.a959-86e4e29e.us-south.apiconnect.cloud.ibm.com,443,https://manager.a959-86e4e29e.us-south.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.48.234.170,/,400630358,169.48.234.170,HSTS,40,False,https://manager.a959-86e4e29e.us-south.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,API Connect,200,3309,manager.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-05-12T07:55:56Z,2023-08-10T07:55:55Z,CN=manager.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,manager.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,manager.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,6019bd84012b73c7e491b190de2af6cb,a98554ccfdaf53d9c342c309aa652c8fef3b29540a2e50a3c7b5bfbe25a69476,ctls,manager.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com,443,https://manager.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.50.37.148,/,400630358,169.50.37.148,HSTS,40,False,https://manager.d5df-cf7e8b43.eu-de.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.da28-a1e47b49.us-east.apiconnect.cloud.ibm.com,API Connect,200,3285,manager.da28-a1e47b49.us-east.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T19:01:39Z,2023-08-30T19:01:38Z,CN=manager.da28-a1e47b49.us-east.apiconnect.cloud.ibm.com,manager.da28-a1e47b49.us-east.apiconnect.cloud.ibm.com,manager.da28-a1e47b49.us-east.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7be1b7f3d37a9284efc2f3429aeab5df,355bb7049da8a390411bdfea716cab77787d90ddde6adc759646385d37a87614,ctls,manager.da28-a1e47b49.us-east.apiconnect.cloud.ibm.com,443,https://manager.da28-a1e47b49.us-east.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.55.89.35,/,400630358,169.55.89.35,HSTS,40,False,https://manager.da28-a1e47b49.us-east.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.e376-ff1ec957.ca-tor.apiconnect.cloud.ibm.com,API Connect,200,3309,manager.e376-ff1ec957.ca-tor.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-03T09:07:45Z,2023-09-01T09:07:44Z,CN=manager.e376-ff1ec957.ca-tor.apiconnect.cloud.ibm.com,manager.e376-ff1ec957.ca-tor.apiconnect.cloud.ibm.com,manager.e376-ff1ec957.ca-tor.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8f10cf86962652331e29b495f7c3174a,7e401c760de11e97a1658ff0cd4e1e1dade017b622da97afef1d8e0e9041a15b,ctls,manager.e376-ff1ec957.ca-tor.apiconnect.cloud.ibm.com,443,https://manager.e376-ff1ec957.ca-tor.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.53.183.94,/,400630358,169.53.183.94,HSTS,40,False,https://manager.e376-ff1ec957.ca-tor.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
manager.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,API Connect,200,3309,manager.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-04-27T23:28:22Z,2023-07-26T23:28:21Z,CN=manager.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,manager.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,manager.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ee7e819e0c54a6e2e9a7f40de15280bd,4fbe5576e481effc6cb9ed49bb268ab916dad590e6e5c78ff1f9c8036e5724dc,ctls,manager.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com,443,https://manager.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com:443,https,text/html,GET,169.55.101.30,/,400630358,169.55.101.30,HSTS,40,False,https://manager.ef29-e2b74a2d.us-east.apiconnect.cloud.ibm.com/manager,,,,,,,,,,
mea.newsroom.ibm.com,IBM Newsroom - Middle East & Africa - Press Tools,200,46637,mea.newsroom.ibm.com,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-03-24T00:00:00Z,2024-03-23T23:59:59Z,"CN=mea.newsroom.ibm.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",mea.newsroom.ibm.com,mea.newsroom.ibm.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",be9cef69b5e7fdc06344bf4cb0e9749e,0082450f6dbedf06280058e34cd5296379cf68e5d62ba9a0b8aec6d69b9e08c6,ctls,mea.newsroom.ibm.com,443,https://mea.newsroom.ibm.com:443,https,text/html,GET,104.17.27.170,/,-401559840,2606:4700::6811:1daa,HSTS,1005,False,,,"Cloudflare, Inc.",,cloudflare,,cloudflare,True,,,
media.video.ibm.com,,409,16,,,,,,,,,,,,,,,,,,80,http://media.video.ibm.com:80,http,text/plain,GET,104.17.71.206,/,1000520165,104.17.72.206,Cloudflare,1,False,,,,,cloudflare,,cloudflare,True,,,
mediacenter-test.ibm.com,IBM MediaCenter (Sandbox - Test Environment),200,179655,mediacenter-test.ibm.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-26T00:00:00Z,2024-06-25T23:59:59Z,"CN=ibm.com, O=International Business Machines Corporation, L=Armonk, ST=New York, C=US",ibm.com,www.ibm100.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,613212d04d8971d62ceada6f71ed1bf0,eb89e453605307d6a630f77a62e7b49c0660809dad38acf00bdfd4925fbfb561,ctls,mediacenter-test.ibm.com,80,http://mediacenter-test.ibm.com:80,http,text/html,GET,2.17.180.119,/,-90195886,2a02:26f0:1700:386::6c1,Cloudflare Bot Management,1060,False,https://mediacenter-test.ibm.com/,,International Business Machines Corporation,True,cloudflare,,,,,,
