input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,final_url,tls_expired,location
onlinerewardsloyaltyhub.td.com,,503,107,onlinerewardsloyaltyhub.td.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-20T13:26:26Z,2024-02-19T13:26:23Z,"CN=prod.tsysloyalty.com, O=TSYS, L=Atlanta, ST=Georgia, C=US",prod.tsysloyalty.com,TSYS,www.prod.tsysloyalty.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",3f81af2734317715d394eed556c6b37a,350f2e9c778b65bef25195c611afca858f6dc1b6841f530c7eb6c672dd80d4b3,ctls,onlinerewardsloyaltyhub.td.com,,443,https://onlinerewardsloyaltyhub.td.com:443,https,,text/html,GET,67.231.80.59,/,-1060002298,67.231.80.59,HSTS,4,False,,True,,,,,
operations.sit.mobilepay.td.com,,404,,operations.sit.mobilepay.td.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-07T21:06:27Z,2024-03-26T21:06:27Z,"CN=www.operations.sit.mobilepay.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.operations.sit.mobilepay.td.com,The Toronto-Dominion Bank,operations.sit.mobilepay.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",ff229658a33ad631dd2e0f9860b00b97,beb6a3ece9cf9c75ee8524d3bd3d19bd08e9d46363620eba8884fa9ee1b90cac,ctls,operations.sit.mobilepay.td.com,,443,https://operations.sit.mobilepay.td.com:443,https,awselb/2.0,text/plain,GET,52.71.154.125,/,-1840324437,52.202.105.254,,1,False,,,,,,,
outils.td.com,TD Bank Financial Group - Page not found,404,15330,outils.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-09-23T13:45:05Z,2023-09-23T13:45:05Z,"CN=tools.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",tools.td.com,The Toronto-Dominion Bank,outils.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",1d82defabcd47d4cc47b2c4788355a41,55abf971ec84e046a55a1b14c7aabb5276483f3873ef345241bbfd9e6026ec19,ctls,outils.td.com,,443,https://outils.td.com:443,https,Varnish,text/html,GET,2.16.187.89,/,-1943159094,2.16.187.16,Varnish,64,False,,,,,,,
outlook.td.com,Sign in to Outlook,200,202182,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-02T00:00:00Z,2024-03-02T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,Microsoft Corporation,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,4ceb9ced5b9a448baf4eb595cb5ac3ac,451bd20790847897690ff09ec60812993db03eef241cb1e2b1054c370205650c,ctls,login.microsoftonline.com,,443,https://outlook.td.com:443,https,,text/html,GET,52.96.50.201,/,-1249852061,2603:1036:23:3c::6,HSTS,174,False,,,,,https://login.microsoftonline.com/common/oauth2/authorize?client_id=00000002-0000-0ff1-ce00-000000000000&redirect_uri=https%3a%2f%2foutlook.td.com%2fowa%2f&resource=00000002-0000-0ff1-ce00-000000000000&response_mode=form_post&response_type=code+id_token&scope=openid&msafed=0&msaredir=0&client-request-id=3344a67e-28a7-0b03-bf6b-1f7bc4535def&protectedtoken=true&claims=%7b%22id_token%22%3a%7b%22xms_cc%22%3a%7b%22values%22%3a%5b%22CP1%22%5d%7d%7d%7d&nonce=638207210781690940.752fa960-3c7d-4316-b2fb-1cf18ef7f232&state=Dcs7FoAgDADBoM_jRPLBBI4DaFpLry_FbLcJAPZlWxKtgJtWIRcmr2yNWqHTL4nejFCn31iUDYfEQJ7B9QkPUUnrPfL79fwD,,
pa.staging.td.com,Error,401,279,pa.staging.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-13T00:00:00Z,2024-03-01T23:59:59Z,CN=*.convertlanguage.com,*.convertlanguage.com,,*.convertlanguage.com,"CN=GeoTrust Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",GeoTrust Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",63ae9effa47e29070989065b595072f4,b5af2e5b47ae754d89c2976041cd24fa4543379ffe60719880d70e58e58cd4b7,ctls,pa.staging.td.com,,443,https://pa.staging.td.com:443,https,nginx,,GET,3.145.237.140,/,,3.145.237.140,Nginx,1,False,,True,True,,,,
pa.td.com,About TD – TD Canada Trust,200,79843,www.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-14T19:57:15Z,2024-03-13T19:57:14Z,"CN=td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",td.com,The Toronto-Dominion Bank,www.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",99b7094d83d37bdf079f11c62e1d4609,4f714aa5b632a8e79c37fef6939a86dcc4d80e629926d20e231cbb4a68d702c7,ctls,www.td.com,,443,https://pa.td.com:443,https,Apache,text/html,GET,2.16.187.32,/,1591202403,2.16.187.144,Java,2132,False,,,,,https://www.td.com/ca/en/about-td,,
pat.apigateway.td.com,,404,54,pat.apigateway.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-05T21:07:36Z,2023-12-05T21:07:36Z,"CN=pat.apigateway.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",pat.apigateway.td.com,The Toronto-Dominion Bank,dev.apigateway.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",e18a8a04c97529aa0c3efa79ff45f99d,9ca6c10e7957dffa2007dd5cbf9a5247d470c0c5ef1a655390de03cffa058d61,ctls,pat.apigateway.td.com,,443,https://pat.apigateway.td.com:443,https,,application/json,GET,2.16.187.24,/,-326256188,2.16.187.91,HSTS,1,False,,,,,,,
pat.mobilepay.td.com,,404,,pat.mobilepay.td.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-28T17:43:08Z,2024-05-25T17:43:07Z,"CN=www.pat.mobilepay.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.pat.mobilepay.td.com,The Toronto-Dominion Bank,pat.mobilepay.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",bca1eec3154c25125b7f131a722f88a8,b0b0a7fa109a1f795f100b271507363c8db66a9b44947c30ec5639a2933db347,ctls,pat.mobilepay.td.com,,443,https://pat.mobilepay.td.com:443,https,awselb/2.0,text/plain,GET,15.156.1.56,/,-1840324437,3.98.244.166,,1,False,,,,,,,
pat.tdtube-fr.td.com,Connexion - TD Tube PAT,200,86384,pat.tdtube-fr.td.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-03-30T23:59:59Z,"CN=pat.tdtube-fr.td.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",pat.tdtube-fr.td.com,"Cloudflare, Inc.",pat.tdtube-fr.td.com,"CN=Cloudflare Inc RSA CA-2, O=Cloudflare\, Inc., C=US",Cloudflare Inc RSA CA-2,"Cloudflare, Inc.",c0705564f34a020485cb822f65fcc195,50f149b9e453447607eb7b1459c2b6db6066f795672d1e62211ee86b85a37112,ctls,pat.tdtube-fr.td.com,cloudflare,443,https://pat.tdtube-fr.td.com:443,https,cloudflare,text/html,GET,162.159.135.91,/,-90195886,2606:4700:7::a29f:885b,Font Awesome,175,False,True,,,URL=https://fedint.rastest.tdbank.ca/idp/SSO.saml2?SAMLRequest=fZFPT8JAEMW%2FSrP3%2FqEtlW6ABCVGEgyEVg9ezHQ7lY10W3emxo%2FvAhrxwm13Zn9v5r2dErSHXi4G3psdfgxI7H21B0Py1JiJwRrZAWmSBlokyUoWi8e1jINI9rbjTnUHcYFcJ4AILevOCG%2B1nIlXhDiHpFFR1cQ3mDR5k2ZRNEmzuhlhlsFonI8zlcYZCu8ZLTlyJpyQw4kGXBliMOxKUZz40diPs3I0kVEqk%2FxFeEvnRhvgE7Vn7kmGYYO1NhxYIHbtgOsKzHugINR1HxbFJji6iIW3%2BF31rjM0tGgLtJ9a4dNu%2FSfWw1GBhwr9xrpToLo2HBwYgksUDWsF7Hbf%2FiR1q42b%2FnY9pOr8iORDWW797aYoxXx63EqeTNt5uSzdxPvdNLysnm%2F%2F%2F3L%2BDQ%3D%3D&RelayState=%2F,,,
pat.tdtube.td.com,POST data,200,1743,pat.tdtube.td.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-31T00:00:00Z,2024-03-30T23:59:59Z,"CN=pat.tdtube.td.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",pat.tdtube.td.com,"Cloudflare, Inc.",pat.tdtube.td.com,"CN=Cloudflare Inc RSA CA-2, O=Cloudflare\, Inc., C=US",Cloudflare Inc RSA CA-2,"Cloudflare, Inc.",8c45dc08ae6840f466213ade8cc060f9,b65899de902ab2a86bcb8d6edf425499a661b08b6c210ae5f34c219abacdd192,ctls,pat.tdtube.td.com,cloudflare,443,https://pat.tdtube.td.com:443,https,cloudflare,text/html,GET,162.159.136.91,/,-90195886,2606:4700:7::a29f:885b,Cloudflare Bot Management,26,False,True,,,,,,
pns.td.com,403 - Forbidden,403,345,pns.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-01T15:29:25Z,2024-02-25T15:29:25Z,"CN=pns.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",pns.td.com,The Toronto-Dominion Bank,pns.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",f0f62807f26d200804f19e1600aadd72,ee14b08a4a8cfe1981b3db6fe42658087eb9667b8439844c0bb40ed40eec0d7f,ctls,pns.td.com,,443,https://pns.td.com:443,https,ECD (frb/670F),text/html,GET,152.199.17.194,/,1839503686,152.199.17.194,Azure CDN,12,False,,,,,,,
pns3.pat.td.com,403 - Forbidden,403,345,pns3.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-02T19:45:57Z,2024-02-22T19:45:57Z,"CN=pns3.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",pns3.pat.td.com,The Toronto-Dominion Bank,pns-b3.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",8aebe4f4f304090d8a2c8e338171763a,0b054135dba71e51f269bb09a7968c04a9b60278cdc82fc96754b9f5234ae5d1,ctls,pns3.pat.td.com,,443,https://pns3.pat.td.com:443,https,ECD (frb/669C),text/html,GET,152.199.17.197,/,1839503686,152.199.17.197,Azure CDN,12,False,,,,,,,
portfolio-managers.td.com,TD Wealth Locator,200,18859,portfolio-managers.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-02-10T22:09:36Z,2024-02-10T22:09:34Z,"CN=portfolio-managers.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",portfolio-managers.td.com,The Toronto-Dominion Bank,portfolio-managers.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",5f4618de27032ea5c8600cc4f9fa9935,c3f8b259022be95834b0a41099e92585a604390a617572955305d88edebbb884,ctls,portfolio-managers.td.com,,443,https://portfolio-managers.td.com:443,https,,text/html,GET,2.16.187.138,/,-1840324437,2.16.187.97,HSTS,252,False,,,,,,,
postauth.pat.td.com,TD Standards Responsive,503,6918,postauth.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-03T21:14:18Z,2024-01-28T21:14:17Z,"CN=authentication.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",authentication.pat.td.com,The Toronto-Dominion Bank,www.authorization.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",30f2ea8f7b63d166e5e5bb4ea7753fec,b17beb674168742ce5951e4e2434b1b222483eb6e1bc14a7bd806f4f3ba1f3f8,ctls,postauth.pat.td.com,,80,http://postauth.pat.td.com:80,http,AkamaiNetStorage,text/html,GET,95.101.111.136,/,1043814384,95.101.111.182,,1,False,,,,,https://postauth.pat.td.com/,,
postauth.td.com,503 Service Unavailable,503,428,postauth.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-28T16:43:02Z,2023-12-28T16:43:02Z,"CN=authentication.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",authentication.td.com,The Toronto-Dominion Bank,postauth.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",991486105791f4d5d5e0dc712ddd9757,6eb55b145ef57bab0fbf3990dbdcfecf8bb245b51b7cfa76c16fc33729443744,ctls,postauth.td.com,,443,https://postauth.td.com:443,https,Apache,text/html,GET,95.101.111.150,/,-991427891,95.101.111.131,HSTS,12,False,,,,,,,
preapprobation.pretsaetreproprios.pat.td.com,301 Moved Permanently,301,261,preapprobation.pretsaetreproprios.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-05T18:04:58Z,2024-02-05T18:04:58Z,"CN=preapproval.homeready.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",preapproval.homeready.pat.td.com,The Toronto-Dominion Bank,preapprobation.pretsaetreproprios.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",0aa2acb500a5a61a95b98aca93f4e433,7322f396c38c2efa9822ed3417b98dafeff356c47f2ade790b1d8e8a0781aa1b,ctls,preapprobation.pretsaetreproprios.pat.td.com,,80,http://preapprobation.pretsaetreproprios.pat.td.com:80,http,Apache,text/html,GET,95.101.111.180,/,801457494,95.101.111.148,HSTS,8,False,,,,,https://preapprobation.pretsaetreproprios.pat.td.com/,,https://preapprobation.pretsaetreproprios.pat.td.com/
preapproval.homeready.pat.td.com,301 Moved Permanently,301,249,preapproval.homeready.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-05T18:04:58Z,2024-02-05T18:04:58Z,"CN=preapproval.homeready.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",preapproval.homeready.pat.td.com,The Toronto-Dominion Bank,preapprobation.pretsaetreproprios.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",0aa2acb500a5a61a95b98aca93f4e433,7322f396c38c2efa9822ed3417b98dafeff356c47f2ade790b1d8e8a0781aa1b,ctls,preapproval.homeready.pat.td.com,,80,http://preapproval.homeready.pat.td.com:80,http,Apache,text/html,GET,2.16.187.66,/,79764122,2.16.187.66,HSTS,8,False,,,,,https://preapproval.homeready.pat.td.com/,,https://preapproval.homeready.pat.td.com/
preciousmetals.td.com,"Buy Gold, Silver and Platinum Bullion, Coins, and Bars Online | TD Precious Metals",200,128861,preciousmetals.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-13T20:50:58Z,2024-01-13T20:50:58Z,"CN=preciousmetals.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",preciousmetals.td.com,The Toronto-Dominion Bank,foreigncurrency.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",f5baa969914daf88f3112eab3387088c,3a0fc29a66e318ad58ecc2e63cb25db4cb3341e89340813d1a804f7cf8819abf,ctls,preciousmetals.td.com,,443,https://preciousmetals.td.com:443,https,,text/html,GET,2.16.187.59,/,-143992780,2.16.187.145,Java Servlet:3.1,1878,False,,,,https://commerceinsights.ibmcloud.com,https://preciousmetals.td.com/shop/en/tdmetals,,
pretsaetreproprios.sit.td.com,Get Mortgage Pre-Approval Online - TD Canada Trust,200,29417,pretsaetreproprios.sit.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-18T17:26:22Z,2024-05-17T17:26:22Z,"CN=homeready.sit.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",homeready.sit.td.com,The Toronto-Dominion Bank,pretsaetreproprios.sit.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",37ffaf3838a9ba68cbbe09277bac6f18,ca55a7b416e908020ba3cc652ac1fabba8c01ffb4ea687ab8aa60aef9c5db3a8,ctls,pretsaetreproprios.sit.td.com,,443,https://pretsaetreproprios.sit.td.com:443,https,,text/html,GET,2.16.187.42,/,532205826,2.16.187.139,Salesforce,54,False,,,,,,,
pretsaetreproprios.td.com,Get Mortgage Pre-Approval Online - TD Canada Trust,200,10941,pretsaetreproprios.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-08-05T14:27:23Z,2023-08-28T14:27:23Z,"CN=www.tdafconnect.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",www.tdafconnect.com,The Toronto-Dominion Bank,appd.eum.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",137ff916e028eed3598506782760f6cd,39a3bb3f2342eaed2b69c8f2a7a4e9fd5fc3e14a04e8c04fb4550bbb35135011,ctls,pretsaetreproprios.td.com,,443,https://pretsaetreproprios.td.com:443,https,ECD (dcc/4342),text/html,GET,152.199.17.76,/,532205826,152.199.17.76,Salesforce,97,False,,,,,,,
privacyportal.td.com,TD - California Consumer Privacy Portal,200,5133,privacyportal.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-17T22:27:52Z,2023-12-02T22:27:52Z,"CN=privacyportal.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",privacyportal.td.com,The Toronto-Dominion Bank,privacyportal.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",65097e321e2001371273353aef1bf2ae,b2f5032c88169670c09bfde43c805b6da2745a65aa8b4e2b35c2b19b088f52bb,ctls,privacyportal.td.com,,443,https://privacyportal.td.com:443,https,Web,text/html,GET,2.16.187.11,/,1301003845,2.16.187.146,HSTS,13,False,,,,,,,
privacyportal1.pat.td.com,Access Denied,403,278,privacyportal1.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-17T22:27:48Z,2023-11-30T22:27:48Z,"CN=privacyportal1.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",privacyportal1.pat.td.com,The Toronto-Dominion Bank,privacyportal2.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",b263f05b1d4e8191475ffa220b482410,5e0876592729c13689f6c7a626f09d902fcbddd1d262feeec7d3ac9024f86f80,ctls,privacyportal1.pat.td.com,,443,https://privacyportal1.pat.td.com:443,https,AkamaiGHost,text/html,GET,95.101.111.131,/,507904964,95.101.111.135,HSTS,10,False,,,,,,,
privacyportal2.pat.td.com,Access Denied,403,278,privacyportal2.pat.td.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-11-17T22:27:48Z,2023-11-30T22:27:48Z,"CN=privacyportal1.pat.td.com, serialNumber=1223766, businessCategory=Private Organization, O=The Toronto-Dominion Bank, jurisdictionCountry=CA, L=Toronto, ST=Ontario, C=CA, businessCategory=Private Organization, jurisdictionCountry=CA",privacyportal1.pat.td.com,The Toronto-Dominion Bank,privacyportal2.pat.td.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",b263f05b1d4e8191475ffa220b482410,5e0876592729c13689f6c7a626f09d902fcbddd1d262feeec7d3ac9024f86f80,ctls,privacyportal2.pat.td.com,,443,https://privacyportal2.pat.td.com:443,https,AkamaiGHost,text/html,GET,95.101.111.131,/,246668677,95.101.111.135,HSTS,10,False,,,,,,,
