input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon_path,a_,tech_,lines,failed,cdn,knowledgebase_PageType,knowledgebase_pHash,favicon,tls_mismatched,final_url,csp_domains_
noads.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,noads.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,noads.mailfoogae.appspot.com,google,443,https://noads.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82b::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
nodejs-dev.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,nodejs-dev.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,nodejs-dev.mailfoogae.appspot.com,google,443,https://nodejs-dev.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.181.244,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:827::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
nodejs.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,nodejs.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,nodejs.mailfoogae.appspot.com,google,443,https://nodejs.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:80b::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
non-prod.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,non-prod.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,non-prod.mailfoogae.appspot.com,google,443,https://non-prod.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82b::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
ns.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,ns.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,ns.mailfoogae.appspot.com,google,443,https://ns.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82b::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
ns1.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,ns1.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,ns1.mailfoogae.appspot.com,google,443,https://ns1.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.244,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:80f::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
ns2.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,ns2.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,ns2.mailfoogae.appspot.com,google,443,https://ns2.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:800::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
ns3.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,ns3.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,ns3.mailfoogae.appspot.com,google,443,https://ns3.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:809::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
ns4.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,ns4.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,ns4.mailfoogae.appspot.com,google,443,https://ns4.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.16.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:813::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
ntpmech-syd.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,ntpmech-syd.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,ntpmech-syd.mailfoogae.appspot.com,google,443,https://ntpmech-syd.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.116,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:827::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
occ-0-2268-360.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,occ-0-2268-360.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,occ-0-2268-360.mailfoogae.appspot.com,google,443,https://occ-0-2268-360.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:80e::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
oculus-verts-shv-01-tpe1.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,oculus-verts-shv-01-tpe1.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,oculus-verts-shv-01-tpe1.mailfoogae.appspot.com,google,443,https://oculus-verts-shv-01-tpe1.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:830::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
office.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,office.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,office.mailfoogae.appspot.com,google,443,https://office.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.18.20,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:801::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
okta.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,okta.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,okta.mailfoogae.appspot.com,google,443,https://okta.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:80f::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
old.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,old.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,old.mailfoogae.appspot.com,google,443,https://old.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:811::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
onboarding-uat.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,onboarding-uat.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,onboarding-uat.mailfoogae.appspot.com,google,443,https://onboarding-uat.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:801::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
orders.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,orders.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,orders.mailfoogae.appspot.com,google,443,https://orders.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.244,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:813::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
originonemap-sfdc.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,originonemap-sfdc.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,originonemap-sfdc.mailfoogae.appspot.com,google,443,https://originonemap-sfdc.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.206.52,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:810::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
outlook.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,outlook.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,outlook.mailfoogae.appspot.com,google,443,https://outlook.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:80f::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
owa.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,owa.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,owa.mailfoogae.appspot.com,google,443,https://owa.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:830::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
p306-ckdatabasews.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,p306-ckdatabasews.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,p306-ckdatabasews.mailfoogae.appspot.com,google,443,https://p306-ckdatabasews.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.148,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,142.250.185.148,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
pop.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,pop.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,pop.mailfoogae.appspot.com,google,443,https://pop.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.18.20,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:811::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
pop3.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,pop3.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,pop3.mailfoogae.appspot.com,google,443,https://pop3.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.16.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82f::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
portal.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,portal.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,portal.mailfoogae.appspot.com,google,443,https://portal.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.148,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:812::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
postmaster.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,postmaster.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,postmaster.mailfoogae.appspot.com,google,443,https://postmaster.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,172.217.18.116,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:809::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
pre-m-insights.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,pre-m-insights.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,pre-m-insights.mailfoogae.appspot.com,google,443,https://pre-m-insights.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.148,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:806::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
pre-prod.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,pre-prod.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,pre-prod.mailfoogae.appspot.com,google,443,https://pre-prod.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.212,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:810::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
pre.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,pre.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,pre.mailfoogae.appspot.com,google,443,https://pre.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.186.52,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:827::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
preview.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,preview.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,preview.mailfoogae.appspot.com,google,443,https://preview.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.180,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:811::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
proxy.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,proxy.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,proxy.mailfoogae.appspot.com,google,443,https://proxy.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.184.244,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:806::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
publishing-catalog.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,publishing-catalog.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,publishing-catalog.mailfoogae.appspot.com,google,443,https://publishing-catalog.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.116,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:831::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
publishing-preview.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,publishing-preview.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,publishing-preview.mailfoogae.appspot.com,google,443,https://publishing-preview.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,216.58.206.84,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82b::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
pw8-3.mailfoogae.appspot.com,Streak - CRM for Gmail,200,110165,pw8-3.mailfoogae.appspot.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2025-01-27T08:35:08Z,2025-04-21T08:35:07Z,CN=*.appspot-preview.com,*.appspot-preview.com,*.app.google,"CN=WR2, O=Google Trust Services, C=US",WR2,Google Trust Services,c3ccb5d8bc1b5304d3c0da5e050d50fc,37e90b2b9f04dd7034a6cf0d22c8a8512cae476ac8b5e96f847208d7e851501d,True,ctls,pw8-3.mailfoogae.appspot.com,google,443,https://pw8-3.mailfoogae.appspot.com,https,nginx/1.13.12,text/html,GET,142.250.185.148,/,/5b7f24cc9009731774d7be8e/5ba1051f83f4613795883c4f_logomark_32px.png,2a00:1450:4001:82f::2014,Nginx:1.13.12,687,False,True,other,0,122795989,True,,
