input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_subject_org_,tls_wildcard_certificate,tls_expired,tls_self_signed,content_type,tls_mismatched,csp_domains_,final_url,location
myimperative.msd.com,Sign in to your account,200,41445,login.microsoftonline.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-06-01T00:00:00Z,2024-06-01T23:59:59Z,"CN=stamp2.login.microsoftonline.com, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",stamp2.login.microsoftonline.com,stamp2.login.microsoftonline-int.com,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,3e5363ca089bb6cd32f00c16e8c60c1d,722ffa737efee47ce8a79dd30a184c0967708de86a0c20d85e015d7c21075dee,ctls,login.microsoftonline.com,,443,https://myimperative.msd.com:443,https,,GET,13.248.198.0,/,546602082,76.223.68.176,HSTS,95,False,,Microsoft Corporation,,,,text/html,,,https://login.microsoftonline.com:443/a00de4ec-48a8-43a6-be74-e31274e2060d/oauth2/authorize?client%5Fid=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&response%5Fmode=form%5Fpost&response%5Ftype=code%20id%5Ftoken&resource=00000003%2D0000%2D0ff1%2Dce00%2D000000000000&scope=openid&nonce=828A922D3EECE0D345599F8C6CDFA8E0A92FC6A8F876C54A%2D57F702ECDE35FC3F43F8B4CCAF07C499E997758EC4CCDAB6B7868E44FC030A24&redirect%5Furi=https%3A%2F%2Fcollaboration%2Emerck%2Ecom%2F%5Fforms%2Fdefault%2Easpx&state=OD0w&claims=%7B%22id%5Ftoken%22%3A%7B%22xms%5Fcc%22%3A%7B%22values%22%3A%5B%22CP1%22%5D%7D%7D%7D&wsucxt=1&cobrandid=11bd8083%2D87e0%2D41b5%2Dbb78%2D0bc43c8a8e8a&client%2Drequest%2Did=7b8ac8a0%2Da073%2D3000%2De6ec%2D7e40c6454e18&popupui=1,
mylearning.msd.com,,200,1553,performancemanager4.successfactors.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-14T00:00:00Z,2024-02-13T23:59:59Z,"CN=*.successfactors.com, O=SAP SE, L=Walldorf, ST=Baden-Württemberg, C=DE",*.successfactors.com,successfactors.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,da0d4a6cf8ab9b92b388bc25b802fd3e,90cd46f1a907393aa5417214adc8b61c0a789f99d402b9202118e5dda78f8d8d,ctls,performancemanager4.successfactors.com,,443,https://mylearning.msd.com:443,https,Successfactors,GET,76.223.76.171,/,-1199202645,13.248.206.15,Java,6,False,,SAP SE,True,,,text/html,,url=https://pingfed.merck.com/idp/SSO.saml2?SAMLRequest=fZLBTuMwEIZfxZq7EydtaWI1RYUKUQmWimb3wAW5zgQsEjt4nO3u2xPSsoLDcrX%2FmW%2Fmsxfnf9qG%2FUZPxtkCkkgAQ6tdZexTAT%2FLK57B%2BXJBqm3STq768Gzv8bVHCmwotCSPNwX03kqnyJC0qkWSQcvd6vZGppGQnXfBadcAWw%2BFxqowwp5D6EjGcTewaqyiFr1%2BibRrY1N18W53F43NgV05r3FkF1CrhhDYZl3A4z5Lsslc5Hw2F1M%2BzSrB8yTP%2BXx2Nt2fqUrMJmqIEvW4sRSUDQWkIp1wMedpUoqJTGcyEVGWpw%2FAtqcpL4w9bv%2FdSvtjiOR1WW759m5XAvv1YXEIwMmZHOn%2Bs6zvGysi9O9%2BYPnh53A4RNRrjUS10sF5GiXdvutaxJ8x%2Fx7qx9B3s966xui%2FbNU07nDpUQUsIPgeR6OtCv%2BfJImS8cRUvB6jsrfUoTa1wQri5Qn79Ucs3wA%3D&RelayState=%2Fsf%2Flearning%3Fcompany%3DMerck%26Treat-As%3DWEB&SigAlg=http%3A%2F%2Fwww.w3.org%2F2000%2F09%2Fxmldsig%23rsa-sha1&Signature=YRw3w7KKjmmpNoliGsZvpP5nqqDLZPAt8xy%2F%2FaEF8iqdDCZHptDrRv%2Fq9OSu0Qfs8T51TH%2BQ6YgrmYdi%2BS%2B0KisVLyJs3dMp01IlJhZz49B1NiH%2Bb7pEKA020yGSFypYVD526a2gfCpIkI4FRm1WkkzoekdIIYXA84ulxDORaMc%3D,https://performancemanager4.successfactors.com/saml2/Login?company=Merck&RelayState=%2Fsf%2Flearning%3Fcompany%3DMerck%26Treat-As%3DWEB&_s.crb=VPqT%252fIZghd%252bX7RG4RS%252fFtLGCswmTAjnVuu4bsisUmoI%253d,
mymaia-dev.merck.com,ERROR: The request could not be satisfied,403,919,mymaia-dev.merck.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-04T23:59:59Z,CN=mydashboards-dev.merck.com,mydashboards-dev.merck.com,mymaia-dev.merck.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,676983df5f2fd120fa302034e9f7c3f3,0848d66a94f470ac003d6f9f2f50bcf33bbc543295693080e8ea2ad87842cce1,ctls,mymaia-dev.merck.com,cloudfront,443,https://mymaia-dev.merck.com:443,https,CloudFront,GET,18.66.147.17,/,-1289048794,18.66.147.20,Amazon Web Services,20,False,True,,,,,text/html,,,,
mymaia-dev.msd.com,ERROR: The request could not be satisfied,403,919,mymaia-dev.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-08T00:00:00Z,2024-06-04T23:59:59Z,CN=mydashboards-dev.merck.com,mydashboards-dev.merck.com,mymaia-dev.merck.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,676983df5f2fd120fa302034e9f7c3f3,0848d66a94f470ac003d6f9f2f50bcf33bbc543295693080e8ea2ad87842cce1,ctls,mymaia-dev.msd.com,cloudfront,443,https://mymaia-dev.msd.com:443,https,CloudFront,GET,18.66.147.20,/,171820001,18.66.147.19,Amazon Web Services,20,False,True,,,,,text/html,,,,
myphone-test.merck.com,,403,129,myphone-test.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-14T00:00:00Z,2023-10-14T23:59:59Z,"CN=myphone-test.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",myphone-test.merck.com,www.myphone-test.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,30c925e97e1ba9fe7ea6b6cdf6ec5af5,7705ee4580ca993950cef64db00f077b0d60fc3228676842b9aa71393c7479fc,ctls,myphone-test.merck.com,,443,https://myphone-test.merck.com:443,https,server,GET,155.91.38.107,/,1983356674,155.91.38.107,HSTS,7,False,,Merck Sharp & Dohme LLC,,,,text/html,,,https://myphone-test.merck.com/mifs/user/index.html,
myphone.merck.com,,403,129,myphone.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-14T00:00:00Z,2023-10-14T23:59:59Z,"CN=myphone.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",myphone.merck.com,www.myphone.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,d34bad200ccd9b425e451f6449dbc087,816070bfcd6af1fec2d3fa6c62512f0d01a7c26063863d7f1747acdd61d1a254,ctls,myphone.merck.com,,443,https://myphone.merck.com:443,https,server,GET,155.91.38.207,/,1983356674,155.91.38.207,HSTS,7,False,,Merck Sharp & Dohme LLC,,,,text/html,,,https://myphone.merck.com/mifs/user/index.html,
officegostorage.msd.com,,403,243,officegostorage.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-01T00:00:00Z,2023-09-29T23:59:59Z,CN=officegostorage.msd.com,officegostorage.msd.com,officegostorage.msd.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,06b495cb55250a18b53d3c510529cc83,a72db65206279d4766ee87fb26dc37b7a1c0da6a2a65442f3cef6d2edd9e9879,ctls,officegostorage.msd.com,cloudfront,443,https://officegostorage.msd.com:443,https,AmazonS3,GET,108.138.17.34,/,-1651621,108.138.17.11,Amazon Web Services,2,False,True,,,,,application/xml,,,,
ogmojotest1.msd.com,,403,,ogmojotest1.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-02T00:00:00Z,2023-12-01T23:59:59Z,CN=ogmojotest1.msd.com,ogmojotest1.msd.com,ogmojotest1.msd.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,11938cace684e225f6e6606c19977cdf,935a4b7e06bd5bb2c3c7803cea5c037c6d923b6640a41a48ce12f09d46ddb61c,ctls,ogmojotest1.msd.com,cloudfront,443,https://ogmojotest1.msd.com:443,https,CloudFront,GET,13.32.121.8,/,-1840324437,13.32.121.83,Amazon Web Services,1,False,True,,,,,,,,,
pages.dmc.msd.com,403 - Forbidden: Access is denied.,403,1233,pages.dmc.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pages.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pages.s7.exacttarget.com,pages.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad0ce528e2e7d8e4b927915048aa3a0c,c5cc7a343c1eb8a37e9647a26a09c8fcd63898758614a805df34764945647c2c,ctls,pages.dmc.msd.com,,443,https://pages.dmc.msd.com:443,https,,GET,136.147.129.25,/,-207424980,136.147.129.25,,30,False,,"Salesforce.com, Inc.",,,,text/html,True,,,
pages.merck.com,403 - Forbidden: Access is denied.,403,1233,pages.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pages.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pages.s7.exacttarget.com,pages.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad0ce528e2e7d8e4b927915048aa3a0c,c5cc7a343c1eb8a37e9647a26a09c8fcd63898758614a805df34764945647c2c,ctls,pages.merck.com,,443,https://pages.merck.com:443,https,,GET,136.147.129.25,/,-207424980,136.147.129.25,,30,False,,"Salesforce.com, Inc.",,,,text/html,True,,,
pages.msd.com,403 - Forbidden: Access is denied.,403,1233,pages.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pages.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pages.s7.exacttarget.com,pages.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad0ce528e2e7d8e4b927915048aa3a0c,c5cc7a343c1eb8a37e9647a26a09c8fcd63898758614a805df34764945647c2c,ctls,pages.msd.com,,443,https://pages.msd.com:443,https,,GET,136.147.129.25,/,-207424980,136.147.129.25,,30,False,,"Salesforce.com, Inc.",,,,text/html,True,,,
password.msd.com,Login,200,3910,password.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-25T00:00:00Z,2024-07-24T23:59:59Z,CN=password.msd.com,password.msd.com,password.msd.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,a2db39d36af93af2dc158c2d47d68e18,1d48b9000d17f5bf0b53a4989f05aea349824d5cfa9660dc41d016ab87da9328,ctls,password.msd.com,cloudfront,443,https://password.msd.com:443,https,,GET,108.138.7.73,/,-2088067967,108.138.7.127,HSTS,118,False,True,,,,,text/html,,,https://password.msd.com/dana-na/auth/url_pa4kLNUiDU35Hagd/welcome.cgi,
pegapocpartnernet.merck.com,404 Not Found,404,111,,,,,,,,,,,,,,,,,,,80,http://pegapocpartnernet.merck.com:80,http,,GET,155.91.27.10,/,-1189882634,155.91.27.10,,1,False,,,,,,text/html,,,,
pic.merck.com,Web App - Unavailable,403,1892,pic.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-10-06T00:00:00Z,2023-10-06T23:59:59Z,"CN=pic.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pic.merck.com,www.pic.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,f4907aa1fef9a6dd01dc4f96793c689e,fef120e37017c71a578619138e221ac304c951c5e1d4b74f106a368ac1447099,ctls,pic.merck.com,azure,443,https://pic.merck.com:443,https,,GET,20.49.97.8,/,-237335256,20.49.97.8,,74,False,True,Merck Sharp & Dohme LLC,,,,text/html,,,,
pingfed-ut.merck.com,Error,403,1599,pingfed-ut.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed-ut.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed-ut.merck.com,www.pingfed-ut.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b62d166486e4cd01b8d88d7db19e413,df6706fa31e9804432ada0a09d9ffe2482a59e4c430639ac4105cc6d6754489a,ctls,pingfed-ut.merck.com,,443,https://pingfed-ut.merck.com:443,https,,GET,52.20.179.157,/,2066412882,52.20.179.157,MyFonts,51,False,,Merck Sharp & Dohme LLC,,,,text/html,,https://*.merck.com,,
pingfed-ut.msd.com,Error,403,1599,pingfed-ut.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed-ut.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed-ut.merck.com,www.pingfed-ut.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b62d166486e4cd01b8d88d7db19e413,df6706fa31e9804432ada0a09d9ffe2482a59e4c430639ac4105cc6d6754489a,ctls,pingfed-ut.msd.com,,443,https://pingfed-ut.msd.com:443,https,,GET,52.20.179.157,/,2066412882,52.20.179.157,MyFonts,51,False,,Merck Sharp & Dohme LLC,,,,text/html,,https://*.azureedge.net,,
pingfed.merck.com,Error,403,1596,pingfed.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed.merck.com,www.pingfed.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ac402a968211649093b8e52da657ff94,642d75a967c92be4a5e4c2283872baed25ccd4f9cee8b63a531e9bcbfdd87b5b,ctls,pingfed.merck.com,,443,https://pingfed.merck.com:443,https,,GET,34.233.17.74,/,2066412882,34.233.17.74,,51,False,,Merck Sharp & Dohme LLC,,,,text/html,,http://*.merck.com,,
pingfed.msd.com,Error,403,1596,pingfed.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed.merck.com,www.pingfed.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ac402a968211649093b8e52da657ff94,642d75a967c92be4a5e4c2283872baed25ccd4f9cee8b63a531e9bcbfdd87b5b,ctls,pingfed.msd.com,,443,https://pingfed.msd.com:443,https,,GET,34.233.17.74,/,2066412882,34.233.17.74,,51,False,,Merck Sharp & Dohme LLC,,,,text/html,,https://*.kneatgxtest.com,,
pingfedpassive-it.merck.com,Error,403,1599,pingfedpassive-it.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed-ut.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed-ut.merck.com,www.pingfed-ut.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b62d166486e4cd01b8d88d7db19e413,df6706fa31e9804432ada0a09d9ffe2482a59e4c430639ac4105cc6d6754489a,ctls,pingfedpassive-it.merck.com,,443,https://pingfedpassive-it.merck.com:443,https,,GET,52.20.179.157,/,2066412882,52.20.179.157,MyFonts,51,False,,Merck Sharp & Dohme LLC,,,,text/html,,https://*.ariba.com,,
pingfedpassive-it.msd.com,Error,403,1599,pingfedpassive-it.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed-ut.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed-ut.merck.com,www.pingfed-ut.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,3b62d166486e4cd01b8d88d7db19e413,df6706fa31e9804432ada0a09d9ffe2482a59e4c430639ac4105cc6d6754489a,ctls,pingfedpassive-it.msd.com,,443,https://pingfedpassive-it.msd.com:443,https,,GET,52.20.179.157,/,2066412882,52.20.179.157,MyFonts,51,False,,Merck Sharp & Dohme LLC,,,,text/html,,http://*.googleapis.net,,
pingfedpassive.msd.com,Error,403,1596,pingfedpassive.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed.merck.com,www.pingfed.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ac402a968211649093b8e52da657ff94,642d75a967c92be4a5e4c2283872baed25ccd4f9cee8b63a531e9bcbfdd87b5b,ctls,pingfedpassive.msd.com,,443,https://pingfedpassive.msd.com:443,https,,GET,34.233.17.74,/,2066412882,34.233.17.74,,51,False,,Merck Sharp & Dohme LLC,,,,text/html,,http://*.ariba.com,,
pingfedtrials-ut.merck.com,,403,1,pingfedtrials-ut.merck.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2020-03-21T00:00:00Z,2022-03-21T23:59:59Z,"CN=pingfedtrials-ut.merck.com, OU=Data & System Protection, O=Merck Sharp & Dohme Corp., street=One Merck Drive, L=Whitehouse Station, ST=New Jersey, postalCode=08889, C=US",pingfedtrials-ut.merck.com,www.pingfedtrials-ut.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,de79d5c938b9bdab26fa7aadcf46621d,ea7f87817e2bc8c1c142b9ef2e14d8caa10bf51207df8e5c948cba2ba4e1fa95,ctls,pingfedtrials-ut.merck.com,,443,https://pingfedtrials-ut.merck.com:443,https,,GET,155.91.60.61,/,509258457,155.91.60.61,HSTS,1,False,,Merck Sharp & Dohme Corp.,,True,,text/html,,,,
pixel.merck.com,,403,1,pixel.merck.com,443,True,tls12,TLS_RSA_WITH_AES_256_CBC_SHA,2020-02-07T00:00:00Z,2021-02-06T23:59:59Z,"CN=pixel.merck.com, OU=Hosted by Merck Sharp & Dohme Corp., O=Merck Sharp & Dohme Corp., street=One Merck Drive, L=Whitehouse Station, ST=New Jersey, postalCode=08889, C=US",pixel.merck.com,www.pixel.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,6d1c08889aa07c0ac08391f45955db21,da1c50f2feb3460b3a9e07a17bbb4b661271038023e1b6cc7839279c30f46c47,ctls,pixel.merck.com,,443,https://pixel.merck.com:443,https,,GET,155.91.34.234,/,509258457,155.91.34.234,HSTS,1,False,,Merck Sharp & Dohme Corp.,,True,,text/html,,,,
plataforma-cientifica.merck.com,Not Found,404,315,plataforma-cientifica.merck.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-09-21T10:36:10Z,2023-10-21T10:36:10Z,"CN=*.quodem.com, O=Quodem Consultores SL, L=Madrid, ST=Madrid, C=ES",*.quodem.com,quodem.com,"CN=Entrust Certification Authority - L1K, OU=(c) 2012 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1K,"Entrust, Inc.",7b45cf5e3642a7f7ee6084601da8fe9a,41e025aaedb2a54940b0bd5370463ebf553556f9a70b66f5c641c5f6cfbefeb1,ctls,plataforma-cientifica.merck.com,azure,443,https://plataforma-cientifica.merck.com:443,https,Microsoft-HTTPAPI/2.0,GET,40.85.130.185,/,225052475,40.85.130.185,Microsoft HTTPAPI:2.0,7,False,True,Quodem Consultores SL,True,,,text/html,True,,,
pluralsight.msd.com,Sign On,200,6446,pingfed.msd.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-15T00:00:00Z,2024-04-14T23:59:59Z,"CN=pingfed.merck.com, O=Merck Sharp & Dohme LLC, ST=New Jersey, C=US",pingfed.merck.com,www.pingfed.merck.com,"CN=Sectigo RSA Organization Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Organization Validation Secure Server CA,Sectigo Limited,ac402a968211649093b8e52da657ff94,642d75a967c92be4a5e4c2283872baed25ccd4f9cee8b63a531e9bcbfdd87b5b,ctls,pingfed.msd.com,,443,https://pluralsight.msd.com:443,https,,GET,76.223.68.176,/,1326368032,13.248.198.0,,195,False,,Merck Sharp & Dohme LLC,,,,text/html,,https://*.ariba.com,https://pingfed.msd.com/idp/startSSO.ping?PartnerSpId=www.pluralsight.com,
pregnancyreporting.msd.com,ePublish Sitedown Page,404,51889,pregnancyreporting.msd.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-21T00:00:00Z,2023-12-16T23:59:59Z,CN=pregnancyreporting.msd.com,pregnancyreporting.msd.com,pregnancyreporting.msd.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,e577e4ddc7399d1b3b828da66373885c,de8031f251f5551bc85c0dd6a6f079e4648f7576df8ccf2f54d0b5b444d42114,ctls,pregnancyreporting.msd.com,cloudfront,443,https://pregnancyreporting.msd.com:443,https,Apache,GET,52.222.214.10,/,580040716,52.222.214.73,Java,24,False,True,,,,,text/html,,https://omnicapabilities.s3.amazonaws.com,,
promo-analytics.dev.msd.com,Signin,200,6052,promo-analytics-dev.auth.us-east-1.amazoncognito.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-27T23:59:59Z,CN=*.auth.us-east-1.amazoncognito.com,*.auth.us-east-1.amazoncognito.com,auth.us-east-1.amazoncognito.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6b09d930df1173b30862078215a8b7af,237844aeb4db1b33c88485478644a3ea1c850c9754c8dc04f9541e252075a54f,ctls,promo-analytics-dev.auth.us-east-1.amazoncognito.com,cloudfront,443,https://promo-analytics.dev.msd.com:443,https,Server,GET,18.66.97.70,/,1123815317,18.66.97.53,HSTS,163,False,True,,True,,,text/html,,,https://promo-analytics-dev.auth.us-east-1.amazoncognito.com/login?redirect_uri=https%3A%2F%2Fpromo-analytics.dev.msd.com%2Fsignin&response_type=code&client_id=68an359k6dlm82bboj6v4n4qhs,
promo-analytics.msd.com,Signin,200,6036,promo-analytics.auth.us-east-1.amazoncognito.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-03-27T23:59:59Z,CN=*.auth.us-east-1.amazoncognito.com,*.auth.us-east-1.amazoncognito.com,auth.us-east-1.amazoncognito.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,6b09d930df1173b30862078215a8b7af,237844aeb4db1b33c88485478644a3ea1c850c9754c8dc04f9541e252075a54f,ctls,promo-analytics.auth.us-east-1.amazoncognito.com,cloudfront,443,https://promo-analytics.msd.com:443,https,Server,GET,18.66.97.124,/,-503074848,18.66.97.114,HSTS,163,False,True,,True,,,text/html,,,https://promo-analytics.auth.us-east-1.amazoncognito.com/login?redirect_uri=https%3A%2F%2Fpromo-analytics.msd.com%2Fsignin&response_type=code&client_id=7d10irlk2u8qvu4qjstts9q6j7,
public-disclosure.msd.com,,200,56,,,,,,,,,,,,,,,,,,,80,http://public-disclosure.msd.com:80,http,AmazonS3,GET,52.218.80.180,/,154450320,52.218.45.100,Amazon Web Services,8,False,,,,,,text/html,,,,
