input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_expired,tls_self_signed,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,tls_wildcard_certificate,cdn_name,cdn,final_url,csp_domains_
innovation.g.mi.com,,404,127,innovation.g.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-07-22T00:00:00Z,2023-08-21T23:59:59Z,CN=*.g.mi.com,*.g.mi.com,,*.g.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",8c6121f560f1437cd38d8fffaf3a7fc9,b188b60eedf9106f07d46c8eb932eb65f674df81e638b8b89d2dffca983c6fe5,ctls,innovation.g.mi.com,443,https://innovation.g.mi.com:443,https,,application/octet-stream,GET,183.84.7.30,/,70652187,183.84.7.30,,1,False,True,,,,
ins.api.jr.mi.com,403 Forbidden,403,204,ins.api.jr.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-05-07T00:00:00Z,2024-06-06T23:59:59Z,CN=*.api.jr.mi.com,*.api.jr.mi.com,,*.api.jr.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",97adf7aa0fac5e5d14c772ab2adbf2a9,dfb3c5654008a06cfda6c476a069aa77fb172701f14016d38c6e678bb3a7611d,ctls,ins.api.jr.mi.com,443,https://ins.api.jr.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1840324437,20.47.97.231,,9,False,True,azure,True,,
institution.jr.mi.com,Xiaomi-Konto - Anmelden,200,12375,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://institution.jr.mi.com:443,https,Server,text/html,GET,18.194.222.150,/,-1840324437,3.127.227.23,Java,116,False,True,,,https://account.xiaomi.com/pass/serviceLogin?callback=https%3A%2F%2Fp.dun.mi.com%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Finstitution.jr.mi.com%252F%26sign%3DZDk1MTM0MGM3NzY1OTExODU3NzRiMDg2M2U2NmJiY2M%3D&sid=midun&checkSafeAddress=true&_old=true,
integrity.mi.com,小米廉洁举报平台,200,227962,integrity.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-05T00:00:00Z,2023-10-29T23:59:59Z,CN=*.mi.com,*.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",027056bfd79babde7fbcd82e64678896,f6b6424fcf24751cd5771a25a3af47896a5ee1c16de259ec2b71a671894a59c2,ctls,integrity.mi.com,443,https://integrity.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1732874758,20.47.97.231,,2671,False,True,azure,True,,
intercom-service.comm.miui.com,内网统一认证 (Central Authentication Service),200,4745,cas.mioffice.cn,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2023-02-09T00:00:00Z,2024-03-04T23:59:59Z,CN=*.mioffice.cn,*.mioffice.cn,,mioffice.cn,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e36c6b8ff501c476f1d98db0c20b80f2,15d1b1cb3e221fa6538b3287fed8835044b038af596d806de9a625e92ac9fe4c,ctls,cas.mioffice.cn,443,https://intercom-service.comm.miui.com:443,https,openresty,text/html,GET,18.194.222.150,/,-58875810,3.127.227.23,OpenResty,2,False,True,,,https://cas.mioffice.cn/login?service=https%3A%2F%2Fp.dun.mi.com%2Fcas%2Fsts%3Ffollowup%3Dhttps%253A%252F%252Fintercom-service.comm.miui.com%252F%26sign%3DZjE0YTMxYzJjZDFlN2FlY2M3OGZkOGVjMWMxNjljMjg%3D,
intl.up.w.xk.miui.com,,405,45,intl.up.w.xk.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_CHACHA20_POLY1305_SHA256,,,,2023-04-15T00:00:00Z,2024-05-08T23:59:59Z,CN=intl.up.w.xk.miui.com,intl.up.w.xk.miui.com,,intl.up.w.xk.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",9331c1dbe12f2bfe101b252013f8b5c4,db6cabc4ade3178cb956fbd49c8ca56a0f0462e9422107ff3c6f3d082e07f72f,ctls,intl.up.w.xk.miui.com,443,https://intl.up.w.xk.miui.com:443,https,,text/plain,GET,163.171.132.220,/,-1211340495,163.171.132.220,,1,False,,,,,
iorig.market.xiaomi.com,请核对您输入的页面地址是否正确,403,2535,iorig.market.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-13T00:00:00Z,2023-08-12T23:59:59Z,CN=*.market.xiaomi.com,*.market.xiaomi.com,,*.market.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",369887d862d091207277592c73c70e1b,cb829d5cb4590b66800c58c6c7ac6731626a56a6af144d2f6f467fae14498a61,ctls,iorig.market.xiaomi.com,443,https://iorig.market.xiaomi.com:443,https,Server/2.3.2,text/html,GET,8.214.37.240,/,-1840324437,8.214.37.240,,25,False,True,,,,
ipv4.account.xiaomi.com,,200,15417,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://ipv4.account.xiaomi.com:443,https,Server,text/html,GET,20.47.97.125,/,-927895498,20.47.97.125,,20,False,True,azure,True,https://account.xiaomi.com/fe/service/login?_group=DEFAULT&sid=passport&qs=%253Fcallback%253Dhttps%25253A%25252F%25252Faccount.xiaomi.com%25252Fsts%25253Fsign%25253DimUsnmCm%2525252BBzRy%2525252F%2525252Fm6aLliVey1iI%2525253D%252526followup%25253Dhttps%2525253A%2525252F%2525252Fipv4.account.xiaomi.com%2525252Fpass%2525252Fauth%2525252Fsecurity%2525252Fhome%252526sid%25253Dpassport%2526sid%253Dpassport%2526_group%253DDEFAULT&callback=https%3A%2F%2Faccount.xiaomi.com%2Fsts%3Fsign%3DimUsnmCm%252BBzRy%252F%252Fm6aLliVey1iI%253D%26followup%3Dhttps%253A%252F%252Fipv4.account.xiaomi.com%252Fpass%252Fauth%252Fsecurity%252Fhome%26sid%3Dpassport&_sign=2%26V1_passport%2656Q4blGoIEO%2F4I%2F4fws38JGIr0A%3D&serviceParam=%7B%22checkSafePhone%22%3Afalse%2C%22checkSafeAddress%22%3Afalse%2C%22lsrp_score%22%3A0.0%7D&showActiveX=false&theme=&needTheme=false&bizDeviceType=,
ipv6.account.xiaomi.com,,200,15417,account.xiaomi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-10T07:11:32Z,2023-09-08T11:39:00Z,CN=*.account.xiaomi.com,*.account.xiaomi.com,,account.xiaomi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",3dc53e067740d8d9d29eaa9d3b95f66f,241fae91f3e40f9b2e9795243f5cdfcbebcfdb6716670931d9a480a5ff3366a1,ctls,account.xiaomi.com,443,https://ipv6.account.xiaomi.com:443,https,Server,text/html,GET,20.47.97.125,/,-927895498,20.47.97.125,,20,False,True,azure,True,https://account.xiaomi.com/fe/service/login?_group=DEFAULT&sid=passport&qs=%253Fcallback%253Dhttps%25253A%25252F%25252Faccount.xiaomi.com%25252Fsts%25253Fsign%25253DdeaZ1oNaXpNc1gHr98zc4OTKa4o%2525253D%252526followup%25253Dhttps%2525253A%2525252F%2525252Fipv6.account.xiaomi.com%2525252Fpass%2525252Fauth%2525252Fsecurity%2525252Fhome%252526sid%25253Dpassport%2526sid%253Dpassport%2526_group%253DDEFAULT&callback=https%3A%2F%2Faccount.xiaomi.com%2Fsts%3Fsign%3DdeaZ1oNaXpNc1gHr98zc4OTKa4o%253D%26followup%3Dhttps%253A%252F%252Fipv6.account.xiaomi.com%252Fpass%252Fauth%252Fsecurity%252Fhome%26sid%3Dpassport&_sign=2%26V1_passport%266qiMBHnzLGdWEnvYIiPl94mjdHk%3D&serviceParam=%7B%22checkSafePhone%22%3Afalse%2C%22checkSafeAddress%22%3Afalse%2C%22lsrp_score%22%3A0.0%7D&showActiveX=false&theme=&needTheme=false&bizDeviceType=,
iss.xiaomi.com,,200,,iss.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,True,2022-11-11T07:37:11Z,2023-12-13T07:37:11Z,CN=*.dun.mi.com,*.dun.mi.com,,dun.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",f970d149aeacaa1e486edb47ce6313d5,4c6fc13486cbf9603fc254a28577c88cfc0744a966a1a977b68a150c0a7d8c12,ctls,iss.xiaomi.com,443,https://iss.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-182164352,20.47.97.231,,1,False,True,azure,True,,
item.mi.com,Xiaomi Deutschland Offizielle Seite Mi.com -  Mi Deutschland,200,84063,www.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-27T00:00:00Z,2023-10-21T23:59:59Z,CN=www.mi.com,www.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",71ca3ebf29f71dcadb6b1f4ea415f974,49fdce9298b6719674f44a4d9d91a30f695594a4c44401d5bf124bf896b441c9,ctls,www.mi.com,443,https://item.mi.com:443,https,,text/html,GET,150.139.237.1,/,-927895498,2409:8c44:b00:208::f4,Google Tag Manager,4,False,,,,https://www.mi.com/de/,*.mi.com
jellyfish.pandora.xiaomi.com,Welcome to tengine!,200,555,jellyfish.pandora.xiaomi.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,True,2023-03-16T00:00:00Z,2024-03-15T23:59:59Z,CN=*.tv.mi.com,*.tv.mi.com,,*.video.9ddm.com,"CN=TrustAsia TLS ECC CA, OU=Domain Validated SSL, O=TrustAsia Technologies\, Inc., C=CN",TrustAsia TLS ECC CA,"TrustAsia Technologies, Inc.",3d85dab09f110fd5a5096be2ff8da242,c2cd673757d4b382dca945c384c2b35d58c8974475f01f2238bc157daf9bf209,ctls,jellyfish.pandora.xiaomi.com,443,https://jellyfish.pandora.xiaomi.com:443,https,Tengine,text/html,GET,43.224.247.26,/,-927895498,43.224.247.26,Tengine,24,False,True,,,,
jia.mi.com,米家,200,947,jia.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-05T00:00:00Z,2023-10-29T23:59:59Z,CN=*.mi.com,*.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",027056bfd79babde7fbcd82e64678896,f6b6424fcf24751cd5771a25a3af47896a5ee1c16de259ec2b71a671894a59c2,ctls,jia.mi.com,443,https://jia.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,833121513,20.47.97.231,,15,False,True,azure,True,,
job.xiaomi.com,小米招聘,200,1874,hr.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-06-27T00:00:00Z,2023-06-27T23:59:59Z,CN=*.xiaomi.com,*.xiaomi.com,,xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",50e2ffd05c12919a242a6e7ec21e5f0c,ea6a74387a7bb163671ca04f0a8948d946e22fecaea9787297e334089dbac171,ctls,hr.xiaomi.com,443,https://job.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-472588776,20.47.97.231,,66,False,True,azure,True,https://hr.xiaomi.com/,
jr.mi.com,天星数科,200,1088,jr.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-11-23T09:34:41Z,2023-12-25T09:34:41Z,CN=*.jr.mi.com,*.jr.mi.com,,jr.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",dc44b7995bc90738250b491ed5409b06,e5b9c1f21a093cc3e0e98fbc48884f65dafcc5f8f7fefee942191dd3d03ee5b0,ctls,jr.mi.com,443,https://jr.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1840324437,20.47.97.231,,44,False,True,azure,True,,
jupiter.rus.sys.miui.com,cloud-control,200,586,jupiter.rus.sys.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2023-01-16T00:00:00Z,2024-02-09T23:59:59Z,CN=jupiter.rus.sys.miui.com,jupiter.rus.sys.miui.com,,jupiter.rus.sys.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",3e67b76f3166308533147d1c99fc1336,9b71aa75d0adc1243504e3c71ad744cb63e58cbbde1bed644cd113ea0fd56d74,ctls,jupiter.rus.sys.miui.com,443,https://jupiter.rus.sys.miui.com:443,https,,text/html,GET,20.47.97.238,/,-1840324437,20.47.97.238,,1,False,,azure,True,,
jupiter.sys.miui.com,cloud-control,200,586,jupiter.sys.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-06-16T00:00:00Z,2023-06-16T23:59:59Z,CN=*.sys.miui.com,*.sys.miui.com,,*.sys.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",ecb520de0d337e1f299fd8d678745459,77da195bd03d734f88920bf29f7e0ba600c9a4b635deab2e5653d7a06effeae2,ctls,jupiter.sys.miui.com,443,https://jupiter.sys.miui.com:443,https,,text/html,GET,20.47.97.238,/,-1840324437,20.47.97.238,,1,False,True,azure,True,,
kds.market.xiaomi.com,403 Forbidden,403,553,kds.market.xiaomi.com,443,True,tls13,TLS_AES_128_GCM_SHA256,,,True,2023-01-12T00:00:00Z,2024-01-11T23:59:59Z,"CN=cloudflare-dns.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cloudflare-dns.com,"Cloudflare, Inc.",one.one.one.one,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,4fb80c11d8caa735428523988c565c2d,98ce6111a81057e7d8d4fdf470278b2fb77781c4bb79bfb31fd31047c388d5a3,ctls,kds.market.xiaomi.com,443,https://kds.market.xiaomi.com:443,https,cloudflare,text/html,GET,1.1.1.1,/,-861110197,1.1.1.1,Cloudflare,14,False,True,,,,
keybag.id.mi.com,,200,80,keybag.id.mi.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,,,,2022-09-30T08:00:04Z,2023-10-22T03:46:50Z,CN=*.id.mi.com,*.id.mi.com,,id.mi.com,"CN=Go Daddy Secure Certificate Authority - G2, OU=http://certs.godaddy.com/repository/, O=GoDaddy.com\, Inc., L=Scottsdale, ST=Arizona, C=US",Go Daddy Secure Certificate Authority - G2,"GoDaddy.com, Inc.",81da2a33b40c4dfece8340f45b159b0d,88b8aea1d579b603a902053cb2973a79cfd78ec0d3fa792f9e589a193c825ded,ctls,keybag.id.mi.com,443,https://keybag.id.mi.com:443,https,Server,application/json,GET,20.47.97.123,/,-749151630,20.47.97.123,,1,False,True,azure,True,,
kg.ai.xiaomi.com,403 Forbidden,403,200,kg.ai.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-09-18T00:00:00Z,2023-10-12T23:59:59Z,CN=*.ai.xiaomi.com,*.ai.xiaomi.com,,*.ai.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",3e22d9c6f6c815393211fca355224739,4e4e1569d5a648348f014087fe2222f4cb44eac3ddcc1fe0c69dfdfae2819a0f,ctls,kg.ai.xiaomi.com,443,https://kg.ai.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-406353482,20.47.97.231,,9,False,True,azure,True,,
kite.mi.com,Kite - 一款专业级热体验优化工具,200,6421,kite.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,,2022-10-05T00:00:00Z,2023-10-29T23:59:59Z,CN=*.mi.com,*.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",027056bfd79babde7fbcd82e64678896,f6b6424fcf24751cd5771a25a3af47896a5ee1c16de259ec2b71a671894a59c2,ctls,kite.mi.com,443,https://kite.mi.com:443,https,,text/html,GET,124.251.100.130,/,1593207841,183.84.7.86,,195,False,True,,,,
ks3orig.bigota.d.miui.com,,403,250,ks3orig.bigota.d.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,True,2022-06-20T00:00:00Z,2023-07-04T23:59:59Z,"CN=ks3-cn-beijing.ksyun.com, O=北京金山云网络技术有限公司, ST=北京市, C=CN",ks3-cn-beijing.ksyun.com,北京金山云网络技术有限公司,*.ks3-cn-beijing.ksyun.com,"CN=GeoTrust CN RSA CA G1, OU=www.digicert.com, O=DigiCert Inc, C=US",GeoTrust CN RSA CA G1,DigiCert Inc,20f7a7161103203828be4bb9c35c0df3,51d1c3286d96d5cda3345a92a1aff4746470b7000a5b65c4cb13648f719e47ae,ctls,ks3orig.bigota.d.miui.com,443,https://ks3orig.bigota.d.miui.com:443,https,KS3,application/xml,GET,110.43.121.13,/,1906484937,110.43.121.53,Spring,8,False,True,,,,
ksbgp.fe01.c3.xiaomi.com,403 Forbidden,403,186,ksbgp.fe01.c3.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,True,2022-09-27T00:00:00Z,2023-10-21T23:59:59Z,CN=www.mi.com,www.mi.com,,mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",71ca3ebf29f71dcadb6b1f4ea415f974,49fdce9298b6719674f44a4d9d91a30f695594a4c44401d5bf124bf896b441c9,ctls,ksbgp.fe01.c3.xiaomi.com,443,https://ksbgp.fe01.c3.xiaomi.com:443,https,,text/html,GET,120.92.96.214,/,2098061768,120.92.96.215,HSTS,8,False,,,,,
kssh3.xmssdn.micloud.mi.com,404 Not Found,404,624,kssh3.xmssdn.micloud.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-13T00:00:00Z,2023-07-14T23:59:59Z,CN=*.xmssdn.micloud.mi.com,*.xmssdn.micloud.mi.com,,*.xmssdn.micloud.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1a570809b65e6738026b65efb80f0e14,9026f035417ec01f8baf69515d13e09a47cb07032e64be7d3e2f555ac606f333,ctls,kssh3.xmssdn.micloud.mi.com,443,https://kssh3.xmssdn.micloud.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-1811399373,20.47.97.231,,25,False,True,azure,True,,
kssh3f.xmssdn.micloud.mi.com,404 Not Found,404,625,kssh3f.xmssdn.micloud.mi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-07-13T00:00:00Z,2023-07-14T23:59:59Z,CN=*.xmssdn.micloud.mi.com,*.xmssdn.micloud.mi.com,,*.xmssdn.micloud.mi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",1a570809b65e6738026b65efb80f0e14,9026f035417ec01f8baf69515d13e09a47cb07032e64be7d3e2f555ac606f333,ctls,kssh3f.xmssdn.micloud.mi.com,443,https://kssh3f.xmssdn.micloud.mi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-652440427,20.47.97.231,,25,False,True,azure,True,,
ksyru0-eco.talos.api.xiaomi.com,,404,21,ksyru0-eco.talos.api.xiaomi.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,,2022-10-11T00:00:00Z,2023-11-04T23:59:59Z,CN=*.talos.api.xiaomi.com,*.talos.api.xiaomi.com,,*.talos.api.xiaomi.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e546197c1ea11b07c6fbbccc99dd7d71,4a39c3cec60f4a76a9c44ca46ab934ee637911859a34367b5cf401ed4c387e0e,ctls,ksyru0-eco.talos.api.xiaomi.com,443,https://ksyru0-eco.talos.api.xiaomi.com:443,https,MonKing/3.14,text/html,GET,20.47.97.231,/,-264484273,20.47.97.231,,2,False,True,azure,True,,
kv.cdn.mvideo.xiaomi.com,,403,252,kv.cdn.mvideo.xiaomi.com,443,True,tls13,TLS_AES_256_GCM_SHA384,,,True,2022-12-30T00:00:00Z,2023-12-30T23:59:59Z,CN=download.ks-cdn.com,download.ks-cdn.com,,*.zservey.net,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,8f331e60876c193975d35b93e0eb3644,f7f80e684899d4006e42cdd554f5df26878bf18f9c1ca11027aeed714a4a82db,ctls,kv.cdn.mvideo.xiaomi.com,443,https://kv.cdn.mvideo.xiaomi.com:443,https,KS3,application/xml,GET,58.218.65.2,/,971113743,2409:8c44:b00:208::f4,Spring,8,False,True,,,,
l7.34.sec.miui.com,403 Forbidden,403,200,l7.34.sec.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,True,2022-12-26T00:00:00Z,2024-01-16T23:59:59Z,CN=*.sec.miui.com,*.sec.miui.com,,*.sec.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d4cb71fc8165311a6ced56c4b2698124,e4cf8ccfef895cd0b028329f1f40624333e3bb1d0987e4ddf30df0cc4e9290d4,ctls,l7.34.sec.miui.com,443,https://l7.34.sec.miui.com:443,https,,text/html,GET,124.251.100.181,/,1909175156,183.84.6.213,,9,False,True,,,,
l7.c3.vip.miui.com,403 Forbidden,403,231,l7.c3.vip.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,,True,2022-10-09T00:00:00Z,2023-11-02T23:59:59Z,CN=*.mp.xiaomi.cn,*.mp.xiaomi.cn,,*.mp.xiaomi.cn,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",7bd952a04086d7dddc3a1a383e48855d,89e33c98fb6b236bace49c248a090f208722cfb6df087ab8dc561a750cead6ab,ctls,l7.c3.vip.miui.com,443,https://l7.c3.vip.miui.com:443,https,,text/html,GET,124.251.100.195,/,-1840324437,183.84.5.128,,8,False,True,,,,
l7.miui.sec.miui.com,404 Not Found,404,200,l7.miui.sec.miui.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,,True,2022-12-26T00:00:00Z,2024-01-16T23:59:59Z,CN=*.sec.miui.com,*.sec.miui.com,,*.sec.miui.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",d4cb71fc8165311a6ced56c4b2698124,e4cf8ccfef895cd0b028329f1f40624333e3bb1d0987e4ddf30df0cc4e9290d4,ctls,l7.miui.sec.miui.com,443,https://l7.miui.sec.miui.com:443,https,,text/html,GET,183.84.6.87,/,-2069181405,124.251.100.186,,9,False,True,,,,
