new,host,a,cname,soa,status_code,ns,aaaa,has_internal_ips,internal_ips,txt,cdn,cdn-name,mx,caa
,ipv4-c036-mia006-ix.intra.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.133, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c036-mia006-ix.smtpmail.didichuxing.com,"123.207.209.16, 123.207.209.134, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c038-jfk001-altice-east-isp.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c038-lax009-ix.smtpmail.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c044-sin001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c047-sin001-ix.intra.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.16, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c053-hkg001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,"ns4.didiwuxian.com, ns1.didiwuxian.com, ns3.didiwuxian.com",,,,,,,,
,ipv4-c054-nyc005-ix.intra.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c056-nyc005-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.17, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c057-vie001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c058-lax009-ix.intra.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c058-lax009-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,"ns4.didiwuxian.com, ns3.didiwuxian.com, ns1.didiwuxian.com",,,,,,,,
,ipv4-c059-lax009-ix.intra.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.133, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c059-sin001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.17, 123.207.209.133, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c060-lax009-ix.smtpmail.didichuxing.com,"123.207.209.16, 123.207.209.17, 123.207.209.133, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c061-stl001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.17, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c065-msp001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.16, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c068-was001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,"ns4.didiwuxian.com, ns3.didiwuxian.com, ns1.didiwuxian.com",,,,,,,,
,ipv4-c071-atl004-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.16, 123.207.209.17, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c072-mci001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.133, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c073-mci001-ix.intra.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c079-tpa001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c084-den001-ix.intra.didichuxing.com,"123.207.209.17, 123.207.209.16, 123.207.209.133, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c085-phx001-ix.intra.didichuxing.com,"123.207.209.133, 123.207.209.17, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c086-phx001-ix.intra.didichuxing.com,"123.207.209.16, 123.207.209.133, 123.207.209.17, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c101-iah001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c102-iah001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,"ns4.didiwuxian.com, ns3.didiwuxian.com, ns1.didiwuxian.com",,,,,,,,
,ipv4-c104-tpa001-ix.intra.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c104-tpa001-ix.smtpmail.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c113-iah001-ix.lyncdiscover.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c113-iah001-ix.smtpmail.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c142-lhr004-ix.smtpmail.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c146-was001-ix.smtpmail.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c147-cdg001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c148-cdg001-ix.intra.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c151-was001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.16, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c161-cdg001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c198-sea001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c199-sea001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c203-sea001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c209-sea001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.17, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c217-sjc002-ix.intra.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,"ns4.didiwuxian.com, ns3.didiwuxian.com, ns1.didiwuxian.com",,,,,,,,
,ipv4-c217-sjc002-ix.smtpmail.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c221-sjc002-ix.intra.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c237-sjc002-ix.intra.didichuxing.com,"123.207.209.133, 123.207.209.16, 123.207.209.17, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c240-sjc002-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c244-lax001-ix.intra.didichuxing.com,"123.207.209.133, 123.207.209.17, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c245-lax001-ix.smtpmail.didichuxing.com,"123.207.209.16, 123.207.209.134, 123.207.209.133, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c281-atl001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.16, 123.207.209.134, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c285-lax001-ix.intra.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,"ns4.didiwuxian.com, ns1.didiwuxian.com, ns3.didiwuxian.com",,,,,,,,
,ipv4-c287-lax001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.16, 123.207.209.134, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c292-lax001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c312-nyc001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c313-lax001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c319-atl001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.17, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c328-atl001-ix.smtpmail.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c333-dfw001-ix.lyncdiscover.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c336-dfw001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.16, 123.207.209.134, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c339-dfw001-ix.intra.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c362-dfw001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c394-dfw001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c505-ord001-ix.intra.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c505-ord001-ix.smtpmail.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c506-ord001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4-c583-ord001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv4uploadspanel.smtpmail.didichuxing.com,"123.207.209.16, 123.207.209.17, 123.207.209.133, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c001-iah001-t-mobile-isp.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c002-per001-waia-isp.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.17, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c009-atl003-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c013-mia006-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.16, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c013-muc001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.133, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c014-atl004-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c016-atl004-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c018-was001-ix.intra.didichuxing.com,"123.207.209.134, 123.207.209.17, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c020-atl004-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.16, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c024-atl004-ix.intra.didichuxing.com,"123.207.209.17, 123.207.209.16, 123.207.209.134, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c031-ham001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c035-atl003-ix.smtpmail.didichuxing.com,"123.207.209.16, 123.207.209.134, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c035-las001-ix.intra.didichuxing.com,"123.207.209.17, 123.207.209.16, 123.207.209.134, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c035-pit002-ix.smtpmail.didichuxing.com,"123.207.209.16, 123.207.209.134, 123.207.209.133, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c044-pit002-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.134, 123.207.209.133, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c045-mia005-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.17, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c049-pit002-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.16, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c050-vie001-ix.intra.didichuxing.com,"123.207.209.133, 123.207.209.17, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c055-ber001-ix.intra.didichuxing.com,"123.207.209.16, 123.207.209.17, 123.207.209.134, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c063-nyc005-ix.intra.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c064-lhr005-ix.intra.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c071-msp001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c072-msp001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c077-lax009-ix.lyncdiscover.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c081-phl001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.16, 123.207.209.134, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c082-nyc005-ix.smtpmail.didichuxing.com,"123.207.209.16, 123.207.209.17, 123.207.209.133, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c085-lax009-ix.intra.didichuxing.com,"123.207.209.16, 123.207.209.17, 123.207.209.133, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c091-phl001-ix.intra.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c092-mia006-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c094-sjc005-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c098-mia006-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c116-ewr002-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c131-bos001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c133-fra002-ix.intra.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c133-fra002-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.16, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c135-bos001-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.134, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c144-bos001-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.16, 123.207.209.17, 123.207.209.133",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c146-bos001-ix.intra.didichuxing.com,,gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c146-bos001-ix.smtpmail.didichuxing.com,"123.207.209.16, 123.207.209.134, 123.207.209.133, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c150-fra002-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c150-lhr004-ix.smtpmail.didichuxing.com,"123.207.209.17, 123.207.209.133, 123.207.209.16, 123.207.209.134",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c155-fra002-ix.smtpmail.didichuxing.com,"123.207.209.134, 123.207.209.133, 123.207.209.17, 123.207.209.16",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
,ipv6-c213-sea001-ix.smtpmail.didichuxing.com,"123.207.209.133, 123.207.209.134, 123.207.209.16, 123.207.209.17",gz01.router.public.diditaxi.com.cn,"ns1.didiwuxian.com, sys.didiwuxian.com",NOERROR,,,,,,,,,
