input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,webserver,cdn,tls_mismatched,tls_wildcard_certificate,final_url,csp_domains_,location,tls_expired,tls_self_signed
myhrview-authe.jpmorganchase.com,401 Unauthorized,401,381,myhrview-authe.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-02T10:44:45Z,2024-03-01T10:44:45Z,"CN=myhrview-authe.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myhrview-authe.jpmorganchase.com,JPMorgan Chase and Co.,myhrview.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",3947003366ec76efeff283a4a967f50a,7feb2a733011f617153054b48e46f75710ff1df5a09e487a0c27f8012618a40f,ctls,myhrview-authe.jpmorganchase.com,443,https://myhrview-authe.jpmorganchase.com:443,https,text/html,GET,159.53.52.187,/,-392200610,159.53.52.187,HSTS,13,False,,,,,,,,,,
myhrview-test.jpmorganchase.com,401 Unauthorized,401,381,myhrview-test.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-15T10:30:12Z,2024-02-15T10:30:12Z,"CN=myhrview-test-authe.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myhrview-test-authe.jpmorganchase.com,JPMorgan Chase and Co.,myhrview-test.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",7d1aea76a1f340b0944d38fd69664a89,a4b6878a4a27a6c2fbe2a91eaa2de308b423ba1cccc99b9704ae30d1e6751c1b,ctls,myhrview-test.jpmorganchase.com,443,https://myhrview-test.jpmorganchase.com:443,https,text/html,GET,159.53.84.193,/,-392200610,159.53.84.193,HSTS,13,False,,,,,,,,,,
myhrview.jpmorganchase.com,401 Unauthorized,401,381,myhrview.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-03-23T09:32:07Z,2024-03-22T09:32:07Z,"CN=myhrview-authe.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myhrview-authe.jpmorganchase.com,JPMorgan Chase and Co.,myhrview.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",f8f0f92d2e9e3e7f7763fb03327e48df,a1978aad997e9b983e03bf4cc243fc91369905bde6970bdec00cdaf245c42791,ctls,myhrview.jpmorganchase.com,443,https://myhrview.jpmorganchase.com:443,https,text/html,GET,159.53.117.108,/,-392200610,159.53.117.108,HSTS,13,False,,,,,,,,,,
myrewards-new-prod.jpmorganchase.com,401 Unauthorized,401,381,myrewards.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-30T07:46:46Z,2024-04-29T07:46:46Z,"CN=myrewards.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myrewards.jpmorganchase.com,JPMorgan Chase and Co.,myrewards-new-prod.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4427a015aac418d0a761b9ad81c43195,3f134c37cdd17f9bff8c24d21e06d452f00487942ee62b29f42cf6b36228af86,ctls,myrewards.jpmorganchase.com,80,http://myrewards-new-prod.jpmorganchase.com:80,http,text/html,GET,159.53.118.226,/,-230353730,159.53.118.226,HSTS,13,False,,,,,,https://myrewards.jpmorganchase.com/myrewards/,,,,
myrewards.jpmorganchase.com,401 Unauthorized,401,381,myrewards.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-30T07:46:46Z,2024-04-29T07:46:46Z,"CN=myrewards.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",myrewards.jpmorganchase.com,JPMorgan Chase and Co.,myrewards-new-prod.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4427a015aac418d0a761b9ad81c43195,3f134c37cdd17f9bff8c24d21e06d452f00487942ee62b29f42cf6b36228af86,ctls,myrewards.jpmorganchase.com,443,https://myrewards.jpmorganchase.com:443,https,text/html,GET,159.53.53.253,/,-230353730,159.53.53.253,HSTS,13,False,,,,,,https://myrewards.jpmorganchase.com/myrewards/,,,,
mytechub.jpmorganchase.com,myTecHUB,200,4143,mytechub.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-14T05:33:53Z,2023-06-14T05:33:53Z,"CN=mytechub.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",mytechub.jpmorganchase.com,JPMorgan Chase and Co.,mytechub.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",2163b5c1ba06b540a49782e551ec534d,524d3fb77da22f7dd72e5cdc1653d92e3084bb9ae37b6d414921a602bf45ce9f,ctls,mytechub.jpmorganchase.com,443,https://mytechub.jpmorganchase.com:443,https,text/html,GET,159.53.76.220,/,-538680370,159.53.76.220,Microsoft ASP.NET,90,False,,,,,,,,,,
news.jpmorganchase.com,JPMorgan Chase & Co.,200,119373,www.jpmorganchase.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:02Z,2024-01-09T20:29:02Z,"CN=www.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorganchase.com,JPMorgan Chase and Co.,jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",3e40c22b2aec4ee12d2e50a6f19f8e7d,b535986a6f94f54c20eec77282a5eddadcb5f85dbfbb8b9d6530aaae2381cf56,ctls,www.jpmorganchase.com,443,https://news.jpmorganchase.com:443,https,text/html,GET,159.53.34.8,/,1427140067,159.53.34.8,Java,4402,False,,,,,,https://www.jpmorganchase.com/,,,,
nlssearch.chase.com,HTTP Status 404 – Not Found,404,878,nlssearch.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-21T08:59:46Z,2023-09-21T08:59:46Z,"CN=nlssearch.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",nlssearch.chase.com,JPMorgan Chase and Co.,nlssearch.jpmchase.net,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",bf8e060f41cf8c97bd338d991d2f6544,fc1067b6c72e0aac69a8e7a245930036e10a72df46d51dea34e50c7f891e0f11,ctls,nlssearch.chase.com,443,https://nlssearch.chase.com:443,https,text/html,GET,159.53.76.12,/,-230353730,159.53.76.12,,1,False,,,,,,,,,,
notice-emp-aws-prod.jpmorganchase.com,JPMorgan Chase Login,200,2619,authe-ent.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T01:27:15Z,2024-02-25T01:27:15Z,"CN=authe-ent.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent.jpmorgan.com,JPMorgan Chase and Co.,authe-ent.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",40b06556e4e34d7777f6c952f117d5f5,b953a0497253a15d1865568076bef1c77ba0240447c9d3c6c044fd85d6c04f1a,ctls,authe-ent.jpmorgan.com,443,https://notice-emp-aws-prod.jpmorganchase.com:443,https,text/html,GET,34.204.27.20,/,588784717,3.221.4.108,HSTS,53,False,,,,,,https://authe-ent.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-56737-UserArea-PROD&client_id=A_JPMC_CT_GDPRNOTICE_PROD_111925&redirect_uri=https://notice-emp-aws-prod.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=eE85L0RwOHJBY1VObnBEZmFZb3UwNkZDK3NHMmJUb2F2dXV4bUY5Qy9vVzQ4MVRzaTFVSlV0RUFBMW5mNWhFNThVd1dnNkJKaWZqRHozRHNXWHIyd2poUDBTdXpHdnQzZWN0WGtUdmU5MVZkamVqTTBleGFXNXFkRE5SQTc0dE5MQXk1bWRuSVdlbktZbEJSQ0lKcjE1N0Vqb1RiTUhmZkhxZmxndmxRUk1lSHZBOXNHaERYa2J6VWI1Y1RXd2RUaEFNMnVqODFWbzlPRld2SXRoa29aUFhvdGZTV05oZFFDWEU4V1lPOTNmdzNmNlhiaytkeFpDWi9ZWDV6dE5xNkFXU3RjcWQxM1cxRUpzdE9nTWVtamFOVFNOVlg2dTdodlp2NCs0V3MvVkE9&X-JPM-SEAL-ID=84116&aud=JPMC:URI:RS-56737-UserArea-PROD&lob=ct&code_challenge=zHGAwqijalRq3zZxk93RltmvbBTETzwqqoe3eky3lf4&code_challenge_method=S256,https://*.morganmoney.io*,,,
notice-emp-aws-uat.jpmorganchase.com,JPMorgan Chase Login,200,2635,authe-ent-uat.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:15:37Z,2024-04-12T00:15:37Z,"CN=authe-ent-uat.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent-uat.jpmorgan.com,JPMorgan Chase and Co.,authe-ent-uat.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4bd3ffb9529652679b2f078f421067bc,03a7f4a78481ce65ac0e4a0e59312deffec913d72966349454fb4e62fd8eb45d,ctls,authe-ent-uat.jpmorgan.com,443,https://notice-emp-aws-uat.jpmorganchase.com:443,https,text/html,GET,54.225.176.227,/,945680784,3.219.187.40,HSTS,53,False,,,,,,https://authe-ent-uat.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-07991-UserArea-UAT&client_id=A_JPMC_CT_GDPRAFFIRMUIEXTERNAL_UAT_111925&redirect_uri=https://notice-emp-aws-uat.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=d2gxMlk4M08reGRObElRcTBDNkVBVVg5ZFRSa0R2dE1mWDJMNkVtN1ZRN0p5TURlcFFNalJLa1Uyc1lpb0tiUm9xSEZOTlY0bGF3NlBXMTB4ZjhGQm5kRUhEUFNYZW0vb2ZiaCttdkV2bVZGcHJrSFRiVzN0dEJCYzgzVGdUMGxMS3pySlZuejNqUDZNMEZvSzdkWW0xdU5WcmV4RTNXRGhTL3JoWEhsT2pPeVZtd0xUZEk4eUpSRXpPM2hPa3dBMTJNa2o5QTlLUzJlNDdwTVpiWmFrdlpHNVY5L2p2czhhenkyclRIeHBQWXJ5KzBESDRQZ0tqYk0wY1hveDY1SE9NUGs5a0kwQmRVRTBPanpkOS9VV3FFa3R3eXdOWVRLaVAwLys3MWo4aEU9&X-JPM-SEAL-ID=84116&aud=JPMC:URI:RS-07991-UserArea-UAT&lob=ct&code_challenge=GFliq6F2fCHJpV0bXwPYpnJujOcryvZ9VD2BxAJk1Yo&code_challenge_method=S256,https://*.jpmorganchase.com,,,
notice-emp-uat.jpmorganchase.com,JPMorgan Chase Login,200,2635,authe-ent-uat.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:15:37Z,2024-04-12T00:15:37Z,"CN=authe-ent-uat.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent-uat.jpmorgan.com,JPMorgan Chase and Co.,authe-ent-uat.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",4bd3ffb9529652679b2f078f421067bc,03a7f4a78481ce65ac0e4a0e59312deffec913d72966349454fb4e62fd8eb45d,ctls,authe-ent-uat.jpmorgan.com,80,http://notice-emp-uat.jpmorganchase.com:80,http,text/html,GET,52.3.190.100,/,1236082817,3.219.187.40,HSTS,53,False,,,,,,https://authe-ent-uat.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-07991-UserArea-UAT&client_id=A_JPMC_CT_GDPRAFFIRMUIEXTERNAL_UAT_111925&redirect_uri=https://notice-emp-uat.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=QUZaU0VqZ2k4Z2JtT3pKTUNkOXVqMDZldEtRbmhaNW92UEhVay9rbGlKd0lZTmhYaWgzamtENFNGNWFMalV2NVlOZ05xazdkdGFqRGo3MTRHL09Qbk45S3BCcmxuUHBuRTkyQlVYdzUxdEM5YVFDelRjUGVtUi94c3BrZUQvSFhneEI1Q2JEYjlzL3FCN3pGdTdiQlN1bmJKSWRRY0JGOGhGWWg4Sy9EdFdrTmFoc1YvOFphNHRKWHZZMzNIWjVBS3ZObU83NmJ2enlsZnZxSm1hQWlBSzByejlzOVN6Tms4SG5tYWtvcXQvRG1tZ2hVMTF4dnF6eUdBM015V0F2TGlCamlQWGdnd3R3VFIrTUtjQi9LTnc9PQ%3D%3D&X-JPM-SEAL-ID=84116&aud=JPMC:URI:RS-07991-UserArea-UAT&lob=ct&code_challenge=LULqsoqPey4XQxCOGgj-DVqmzreXIrsSVJazgPV4id0&code_challenge_method=S256,https://*.morganmoney.io,,,
notice-emp.jpmorganchase.com,JPMorgan Chase Login,200,2619,authe-ent.jpmorgan.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-25T01:27:15Z,2024-02-25T01:27:15Z,"CN=authe-ent.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",authe-ent.jpmorgan.com,JPMorgan Chase and Co.,authe-ent.gslbjpmchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",40b06556e4e34d7777f6c952f117d5f5,b953a0497253a15d1865568076bef1c77ba0240447c9d3c6c044fd85d6c04f1a,ctls,authe-ent.jpmorgan.com,443,https://notice-emp.jpmorganchase.com:443,https,text/html,GET,3.226.246.247,/,1435424415,3.221.4.108,HSTS,53,False,,,,,,https://authe-ent.jpmorgan.com/as/authorization.oauth2?resource=JPMC:URI:RS-56737-UserArea-PROD&client_id=A_JPMC_CT_GDPRNOTICE_PROD_111925&redirect_uri=https://notice-emp.jpmorganchase.com/api/adfs/login&response_type=code&response_mode=query&scope=openid%20naw&state=a0pLeVdaL2lncHJvWGlOakNvaUdCOWN1K29ZcWVMcVFBYWVjN0J0ZnJITnA5aE5VcGNFTFJKMkN4UVlZMk1BczA4dzBEeEs2QXpRdjFOTFdzcVJldml4ZmtEb2FnWDJ6TGs0WXoyamViemVtMGVjYnNpOFQ0Qi9aa1ZIZXluM0tRWWZQNWQ1Qi9DdG5vT3dBTkx2UTE2SXlPdTBNZE1RWnRCNXpXeXdaUGRqVC9zK2VkU0JML3dBekQyUWdiQ3lWNGI2WjB6SWo1TzVWZGFqdDVNQTVTdmZqVkNTdmVaT0QrNUdYOThkQVE0QnFJQlRPSGhIdmhFcFE5c0c0bEFUOEdFWmhjcmVkWTdmOXUzckVIemR3N3c9PQ%3D%3D&X-JPM-SEAL-ID=84116&aud=JPMC:URI:RS-56737-UserArea-PROD&lob=ct&code_challenge=99W3PHekDyTNZd5rYI5qntwtYkTXtReO_KLZkE9UXr8&code_challenge_method=S256,https://*.trovata.io,,,
onboarding.chase.com,Client Onboarding,200,1613,onboarding.chase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-07-28T11:19:55Z,2023-07-28T11:19:54Z,"CN=onboarding.chase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",onboarding.chase.com,JPMorgan Chase and Co.,techstars.jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",45234596e8989a1eb5cbeebdf3acdfc8,c3081d0fb9feaf6188b1ad3b2e7570c8793480970524c5bce6769b7f104e1a8f,ctls,onboarding.chase.com,443,https://onboarding.chase.com:443,https,text/html,GET,159.53.117.151,/,-1621297569,159.53.117.151,HSTS,1,False,,,,,,,,,,
onlineforms-prodext.jpmorganchase.com,Apache,200,193,onlineforms-prodext.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-27T09:11:31Z,2024-04-26T09:11:31Z,"CN=onlineforms-prodext.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",onlineforms-prodext.jpmorganchase.com,JPMorgan Chase and Co.,onlineforms-sjc.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",c9a15cf4ddc0f6deb0e94935f879ebef,54a756eeaa1ff4417d5b5f72d6c1d998cd9865f17e242a7ad5fe20675d252de4,ctls,onlineforms-prodext.jpmorganchase.com,443,https://onlineforms-prodext.jpmorganchase.com:443,https,text/html,GET,159.53.53.114,/,-780928015,159.53.53.114,HSTS,10,False,,,,,,,URL=https://onlineforms.jpmorganchase.com/online-forms/beneficiary-forms/login.csf,,,
onlineforms.jpmorganchase.com,Apache,200,193,onlineforms.jpmorganchase.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-27T09:11:31Z,2024-04-26T09:11:31Z,"CN=onlineforms-prodext.jpmorganchase.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",onlineforms-prodext.jpmorganchase.com,JPMorgan Chase and Co.,onlineforms-sjc.jpmorganchase.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",c9a15cf4ddc0f6deb0e94935f879ebef,54a756eeaa1ff4417d5b5f72d6c1d998cd9865f17e242a7ad5fe20675d252de4,ctls,onlineforms.jpmorganchase.com,443,https://onlineforms.jpmorganchase.com:443,https,text/html,GET,159.53.53.114,/,-780928015,159.53.53.114,HSTS,10,False,,,,,,,URL=https://onlineforms.jpmorganchase.com/online-forms/beneficiary-forms/login.csf,,,
ordertopay.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,132419,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://ordertopay.jpmorganchase.com:443,https,text/html,GET,159.53.85.184,/,-2123834052,159.53.85.184,Java,5251,False,,,,,,https://www.jpmorgan.com/commercial-banking,,,,
otp-app-emea.jpmorganchase.com,Commercial Banking & Financial Services | JPMorgan Chase,200,132418,www.jpmorgan.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-09T20:29:16Z,2024-01-09T20:29:15Z,"CN=www.jpmorgan.com, serialNumber=691011, businessCategory=Private Organization, O=JPMorgan Chase and Co., jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US, L=New York, ST=New York, C=US, businessCategory=Private Organization, jurisdictionStateOrProvince=Delaware, jurisdictionCountry=US",www.jpmorgan.com,JPMorgan Chase and Co.,jpmorgan.com,"CN=Entrust Certification Authority - L1M, OU=(c) 2014 Entrust\, Inc. - for authorized use only, OU=See www.entrust.net/legal-terms, O=Entrust\, Inc., C=US",Entrust Certification Authority - L1M,"Entrust, Inc.",9318d7aed5b1a61fa3bdf88a290d4785,596469ea75ef043ce7e4cb899782de49e8db078f26b7cb6cc5aedd4013117bef,ctls,www.jpmorgan.com,443,https://otp-app-emea.jpmorganchase.com:443,https,text/html,GET,159.53.85.184,/,-2089006102,159.53.85.184,Java,5251,False,,,,,,https://www.jpmorgan.com/commercial-banking,,,,
