input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,csp_domains_,cdn_name,final_url,cdn,tls_subject_org_,tls_mismatched,tls_expired
stage.jira.arrival.co,Sign in ・ Cloudflare Access,200,31399,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://stage.jira.arrival.co:443,https,cloudflare,text/html,GET,104.18.37.13,/,42935493,2606:4700:4400::ac40:96f3,HSTS,74,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/stage.jira.arrival.co?kid=615998343962bd4512f673a619b599bca137ff38c20f07e3b2d27fa2d87bf4d1&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzMyNCwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjYxNTk5ODM0Mzk2MmJkNDUxMmY2NzNhNjE5YjU5OWJjYTEzN2ZmMzhjMjBmMDdlM2IyZDI3ZmEyZDg3YmY0ZDEiLCJob3N0bmFtZSI6InN0YWdlLmppcmEuYXJyaXZhbC5jbyIsImFwcF9zZXNzaW9uX2hhc2giOiJiN2FlZTNiNzE2Mzk5NTAzODliNWYwY2NmOTAxZWE3MmMzZWVjMmVmYTcxZTU2ZDVhZDA1NzgzNTA1NTQ0OTRmIiwibmJmIjoxNjg2MzY3MzI0LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.dpWh5qC2VX4AptqZBfeoDUsTzaTpXKE4P_hDK9v94Uxd3jjc4MZvz13DgAYZ-uiWMxcDrOTYcenk-G5FjlcBw4WrPlzwBEQ5vaaJuBXCqZMaXdqR19UIUTZ8-F2ql8tuMW7iHGTe8mvX4Ql8HEmL_mXr246EmcxvSSUW7KBvw-dRbR8dd5hotJZi_stqDPNO6liOP14x5v9UggqNmRorrY3WKVs3lqwrGddPrVb3szE1wdnHqjj08SpMTBMdFeVt6l4zAq17Abxwi6wN5IM4kMuhc56l3YrP0z39RxP07Bclg8-Aihxz_mSxtuEDlHASvbRc0okGP6fdbVFEqDHgGA,True,,,
staging-br.cloud.arrival.com,,404,21,staging-br.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,staging-br.cloud.arrival.com,443,https://staging-br.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,54.171.157.32,/,-1669793162,52.51.224.239,Nginx:1.19.1,1,False,,,,,,,
static.arrival.com,,403,243,static.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-23T00:00:00Z,2024-06-20T23:59:59Z,CN=arrival.com,arrival.com,*.arrival.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,56f743bcc42fef0795f17fbcbd8f5101,e836faa9faee545b33eea24417792060f1e2a94b2f1c5371d3f7464721753e82,True,ctls,static.arrival.com,443,https://static.arrival.com:443,https,AmazonS3,application/xml,GET,99.86.4.86,/,1024219693,2600:9000:2057:7400:1f:188e:4c40:93a1,Amazon Web Services,2,False,,cloudfront,,True,,,
status.arrival.co,ARRIVAL Status,200,14193,status.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-12T19:08:19Z,2023-08-10T19:08:18Z,CN=status.arrival.co,status.arrival.co,status.arrival.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d9fe0983838fcbe9ee2f55b76ef65eb9,a806f0048eb575a37e755215995da9677cfa772e65e0e5e5128a595686486ed8,,ctls,status.arrival.co,443,https://status.arrival.co:443,https,Caddy,text/html,GET,142.132.149.97,/,496927382,142.132.149.97,UIKit,136,False,,,,,,,
status.arrival.com,Arrival Status,200,185502,status.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-22T00:00:00Z,2024-04-21T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,*.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2fb8d8cfd1fd4efc3f97c288fd5df585,e278c4dd94381834c34f607cb9e61e4ab46580f24f6dffa35ee4d0d8c806080a,True,ctls,status.arrival.com,443,https://status.arrival.com:443,https,cloudflare,text/html,GET,104.18.38.227,/,-1840324437,2606:4700:4400::6812:26e3,HSTS,2606,False,,cloudflare,,True,"Cloudflare, Inc.",,
supply.arrival.com,Sign in ・ Cloudflare Access,200,30532,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://supply.arrival.com:443,https,cloudflare,text/html,GET,104.18.38.227,/,227430721,2606:4700:4400::ac40:951d,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/supply.arrival.com?kid=3bb14bcb53e6a7df143ecd3855f342625dee3007825265111deaa39775a8bd4e&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzM2NSwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjNiYjE0YmNiNTNlNmE3ZGYxNDNlY2QzODU1ZjM0MjYyNWRlZTMwMDc4MjUyNjUxMTFkZWFhMzk3NzVhOGJkNGUiLCJob3N0bmFtZSI6InN1cHBseS5hcnJpdmFsLmNvbSIsImFwcF9zZXNzaW9uX2hhc2giOiIxZjA3MGY1ZGNlOGE3ZjY0NjhiMWQ2NmFlY2Y0NDcxOWUwYmRhOTU2YTBmODJmN2QyOTk4NDIzZTg2N2Y3OGY5IiwibmJmIjoxNjg2MzY3MzY1LCJpc193YXJwIjpmYWxzZSwiaXNfZ2F0ZXdheSI6ZmFsc2UsInR5cGUiOiJtZXRhIiwicmVkaXJlY3RfdXJsIjoiXC8iLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.g-SEo6TfNjjdgahRHEDDPLEemyvxf9ddY2AO4IZQqYRxKoS8uft8BnjAdkS0WBva9iB_Z4ktOokRAZLzuj4Huf-E-xKKoJUFCcWz0n_cZLQfqMHOuYzNwc2bJAHpwh4SWhqnA3rjrJEjtVKuSU1am6_EFKtWeAQNAbH_U3mTAhiWMiZxFs7N9NM5E9uCHMAn8vJik_NMFLHHgPB6LwmSHJoDPiNOC2f1F2emsHNAwDYrkBGM8sNTW6WQiT8c6P21LLaUN6DpNdKhwI95ZFV4oOqZCdwAqH2q9K4tlueuQIibMahFmnyx29tMdkwvGrdelgzXQCo7EQ_HHFZ1myg9Xw,True,,,
talent-test.arrival.co,Origin DNS error | talent-test.arrival.co | Cloudflare,530,6217,talent-test.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-21T00:00:00Z,2024-03-20T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,fog.prod.cloud.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",983259cb096ffc0da126acb60384c192,0972bdb30ebe1d28b688acad4c246621b5b66dfd9ff131500f863d72108e1a28,True,ctls,talent-test.arrival.co,443,https://talent-test.arrival.co:443,https,cloudflare,text/html,GET,104.18.37.13,/,-852550625,2606:4700:4400::6812:250d,Cloudflare,93,False,,cloudflare,,True,"Cloudflare, Inc.",,
talent.arrival.com,Arrival | Join us,200,5032,talent.arrival.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-19T00:00:00Z,2024-02-19T23:59:59Z,"CN=arrival.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.com,meetup.arrival.com,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",0e74717a99e9e79f01b153d7f7ab92e4,922dfbb8b0e272ebc10dad48a15c2beb23f0a16f98c63e85b0c5b3b469ad94c4,,ctls,talent.arrival.com,443,https://talent.arrival.com:443,https,cloudflare,text/html,GET,104.18.38.227,/,-210007978,2606:4700:4400::ac40:951d,Envoy,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
techdesk.arrival.com,Sign in ・ Cloudflare Access,200,31021,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://techdesk.arrival.com:443,https,cloudflare,text/html,GET,104.18.38.227,/,-1217873069,2606:4700:4400::ac40:951d,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/jira.arrival.com?kid=7716ee5e17cf9916af329ccd1f938c442f250b9b511a68110cd35276c35b0a3f&redirect_url=%2Fservicedesk%2Fcustomer%2Fportal%2F5&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzQwMywic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6Ijc3MTZlZTVlMTdjZjk5MTZhZjMyOWNjZDFmOTM4YzQ0MmYyNTBiOWI1MTFhNjgxMTBjZDM1Mjc2YzM1YjBhM2YiLCJob3N0bmFtZSI6ImppcmEuYXJyaXZhbC5jb20iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiZmFjMDdmZjk2YTFlMWE5NWE0YjBkMDVlNmI3ZDJiODcwM2IyNGIzODg5OWFkYjcxMWU2ZTY5NzEyMTQ4NWMxZiIsIm5iZiI6MTY4NjM2NzQwMywiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6Ilwvc2VydmljZWRlc2tcL2N1c3RvbWVyXC9wb3J0YWxcLzUiLCJtdGxzX2F1dGgiOnsiY2VydF9pc3N1ZXJfc2tpIjoiIiwiY2VydF9wcmVzZW50ZWQiOmZhbHNlLCJjZXJ0X3NlcmlhbCI6IiIsImNlcnRfaXNzdWVyX2RuIjoiIiwiYXV0aF9zdGF0dXMiOiJOT05FIn0sImF1dGhfc3RhdHVzIjoiTk9ORSJ9.5gM6gZfgjPJsty9r0BhXVOjn7ylZ_JPfuLS5XA4F5gLsUdCLbhzVdx0esQLwvPGsEHnWuuAmpNV-_cTfNj1zODDgNXpBv0sAD7z76re4_otrSiNtPMv5L_VljQf6QE4KNQKXWCcKZxDKxzyBdMIiRvu0Z5gkR7PGHVn2QZtEdcODC_R1w-eNvQpDmspvtF4-OOnsVZmLHQ3TF4NVRXWJ1s-5UEC1beu1mQ6M1Lo1amhdt2vulMToBxpAEtSfH17um2cIo1vautoo8Hjjrx3BjyF7j1juhrO3ndfNzyd3l4l1n4pYaB4V_KNWDwxDckA6Vpp7ViEDn55tY6dd0-Bt_g,True,,,
technical.simulation.device.arrival.co,,404,21,technical.simulation.device.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-01T00:00:00Z,2024-02-01T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,ui-kit.simulation.device.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",2d88d5f10d521443169687fc5bcdc456,e35a82f5a93ed00afc124d3bab118c768f541a543162aaba26d3e3cf10f9837b,,ctls,technical.simulation.device.arrival.co,443,https://technical.simulation.device.arrival.co:443,https,cloudflare,text/plain,GET,104.18.37.13,/,-1669793162,2606:4700:4400::ac40:96f3,HSTS,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
technical.stage.cloud.arrival.co,,404,21,technical.stage.cloud.arrival.co,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-27T00:00:00Z,2024-02-27T23:59:59Z,"CN=arrival.co, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",arrival.co,cloud-v2.stage.cloud.arrival.co,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",efa18a501b00142d02262199032c3642,3ba4c4bd97a663f4fb9b28ac5d5f178618613c05aa2aab1876c1a221ae902b1c,,ctls,technical.stage.cloud.arrival.co,443,https://technical.stage.cloud.arrival.co:443,https,cloudflare,text/plain,GET,104.18.37.13,/,-1669793162,2606:4700:4400::ac40:96f3,HSTS,1,False,,cloudflare,,True,"Cloudflare, Inc.",,
temp-a184-26-162-62.cloud.arrival.com,,404,21,temp-a184-26-162-62.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,temp-a184-26-162-62.cloud.arrival.com,443,https://temp-a184-26-162-62.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,52.51.224.239,/,-1669793162,54.171.157.32,Nginx:1.19.1,1,False,,,,,,,
temp-staging-prod-awslb.cloud.arrival.com,,404,21,temp-staging-prod-awslb.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,temp-staging-prod-awslb.cloud.arrival.com,443,https://temp-staging-prod-awslb.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,52.51.224.239,/,-1669793162,54.171.157.32,Nginx:1.19.1,1,False,,,,,,,
temp.cloud.arrival.com,,404,21,temp.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-02T12:46:12Z,2023-08-31T12:46:11Z,CN=*.arrival.com,*.arrival.com,*.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,afd91caee3af24d8e03e40330c0d8a39,bf387630bb515b50ae4b9604f9230ae36fdc48bc5f2c08dc9c85679f9dc520af,True,ctls,temp.cloud.arrival.com,443,https://temp.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,52.51.224.239,/,-1669793162,54.171.157.32,Nginx:1.19.1,1,False,,,,,,,
test-jira.arrival.co,Sign in ・ Cloudflare Access,200,29520,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://test-jira.arrival.co:443,https,cloudflare,text/html,GET,172.64.150.243,/,-1288348270,2606:4700:4400::6812:250d,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/test-jira.arrival.co?kid=a535fb3c54f49ad096a14177bc6775297781c0d169a0048449c71d2d4d7a70c0&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzQyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6ImE1MzVmYjNjNTRmNDlhZDA5NmExNDE3N2JjNjc3NTI5Nzc4MWMwZDE2OWEwMDQ4NDQ5YzcxZDJkNGQ3YTcwYzAiLCJob3N0bmFtZSI6InRlc3QtamlyYS5hcnJpdmFsLmNvIiwiYXBwX3Nlc3Npb25faGFzaCI6ImUzNDljYjQ2MjgyZGM1MDg4Yjk4NzhmY2E5MDRlNWJhYWZmNTI4ODBjMTk3OTJhZmFhMzU1NWViMzM3YmY3MGEiLCJuYmYiOjE2ODYzNjc0MjIsImlzX3dhcnAiOmZhbHNlLCJpc19nYXRld2F5IjpmYWxzZSwidHlwZSI6Im1ldGEiLCJyZWRpcmVjdF91cmwiOiJcLyIsIm10bHNfYXV0aCI6eyJjZXJ0X2lzc3Vlcl9za2kiOiIiLCJjZXJ0X3ByZXNlbnRlZCI6ZmFsc2UsImNlcnRfc2VyaWFsIjoiIiwiY2VydF9pc3N1ZXJfZG4iOiIiLCJhdXRoX3N0YXR1cyI6Ik5PTkUifSwiYXV0aF9zdGF0dXMiOiJOT05FIn0.iXbWPgrw_Drn1bhRWarmsawmJXlXGS4s6olwaDyQLTE9mks9IvlFIttXuIsr34FIDn1xHlP0GVsZ3Xtq7o1MnZUEemyeMvaX76l0xesU_9Gac1Gc2zzlISfY_dS2JgOCwUGroyEzgUY7RgJfd8zLMIbo3CW5f7zoEuhFNAVA0v-FaGSDTqO6P2Rb5vp0ZJ_06ST2-B5i9E5QTLuNvwPhWfgV-5jX5dQdZVvoXSBE7CZgFdwaATR4U5V151Gry9H0CJPfpyQ8odikPBo2j53Ui8ac-V6eyyQEHWggRfbfiTmF-uhM3BCpfIEe97MOF_OEbmFNSTFcKb7Hlv9MsAUv8Q,True,,,
test-technical.cloud.arrival.com,,404,21,test-technical.cloud.arrival.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-12-07T11:42:49Z,2023-03-07T11:42:48Z,CN=test-technical.cloud.arrival.com,test-technical.cloud.arrival.com,test-technical.cloud.arrival.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c23884c16d524bb2db9c3e9a85e96283,855800909810d3f992146c61cc0a740254105074386abd5441da393ab1727aba,,ctls,test-technical.cloud.arrival.com,443,https://test-technical.cloud.arrival.com:443,https,nginx/1.19.1,text/plain,GET,34.89.105.164,/,-1669793162,34.89.105.164,Nginx:1.19.1,1,False,,google,,True,,,True
test-uat.odoo.vpn.hub.arrival.co,503 Service Temporarily Unavailable,503,190,test-uat.odoo.vpn.hub.arrival.co,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-03T07:00:17Z,2023-08-01T07:00:16Z,CN=test-uat.odoo.vpn.hub.arrival.co,test-uat.odoo.vpn.hub.arrival.co,test-uat.odoo.vpn.hub.arrival.co,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,376596a8621134c4bf5e85b103b2405b,0ef2a0c039d47686d227827612afa2b14c5a6fe9dcd047a0b9f6fe2cdb2456fc,,ctls,test-uat.odoo.vpn.hub.arrival.co,443,https://test-uat.odoo.vpn.hub.arrival.co:443,https,,text/html,GET,34.227.233.125,/,1457316476,52.23.191.99,HSTS,8,False,,,,,,,
test.odoo.automotive.arrival.co,Sign in ・ Cloudflare Access,200,30973,arrival.cloudflareaccess.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-11T00:00:00Z,2023-09-07T23:59:59Z,CN=ssl1075497.cloudflaressl.com,ssl1075497.cloudflaressl.com,cloudflareaccess.com,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,87713b38da05acdabfe6e7ca7d9d65a8,20a161d033636d125bfd59b23b1d246dc3535ed149333b3dba97497ed105e8ad,True,ctls,arrival.cloudflareaccess.com,443,https://test.odoo.automotive.arrival.co:443,https,cloudflare,text/html,GET,172.64.150.243,/,467857685,2606:4700:4400::6812:250d,HSTS,67,False,https:,cloudflare,https://arrival.cloudflareaccess.com/cdn-cgi/access/login/test.odoo.automotive.arrival.co?kid=460efa68fcbddc0ee550b74ccf8c181ef19dd63c2073814946b32bb11e7b2090&redirect_url=%2F&meta=eyJraWQiOiJjYTkyYWEwMGViNTM0MjRlNzM5YjkzNzI4MDQxMDM4NDZiYWMwNzY4MTIwMTgzMTU4ZGVlZTMyZDJkOGI4OWEyIiwiYWxnIjoiUlMyNTYiLCJ0eXAiOiJKV1QifQ.eyJzZXJ2aWNlX3Rva2VuX3N0YXR1cyI6ZmFsc2UsImlhdCI6MTY4NjM2NzQyMiwic2VydmljZV90b2tlbl9pZCI6IiIsImF1ZCI6IjQ2MGVmYTY4ZmNiZGRjMGVlNTUwYjc0Y2NmOGMxODFlZjE5ZGQ2M2MyMDczODE0OTQ2YjMyYmIxMWU3YjIwOTAiLCJob3N0bmFtZSI6InRlc3Qub2Rvby5hdXRvbW90aXZlLmFycml2YWwuY28iLCJhcHBfc2Vzc2lvbl9oYXNoIjoiOGI3YmEyYjY0MDcyZTFlNjBhOTRlOGFkZGJmMTE3NDM3OGQ4ZTBlNTgxMjJlZWU3ZTc1NjNkZGFkMjU0NDE1ZSIsIm5iZiI6MTY4NjM2NzQyMiwiaXNfd2FycCI6ZmFsc2UsImlzX2dhdGV3YXkiOmZhbHNlLCJ0eXBlIjoibWV0YSIsInJlZGlyZWN0X3VybCI6IlwvIiwibXRsc19hdXRoIjp7ImNlcnRfaXNzdWVyX3NraSI6IiIsImNlcnRfcHJlc2VudGVkIjpmYWxzZSwiY2VydF9zZXJpYWwiOiIiLCJjZXJ0X2lzc3Vlcl9kbiI6IiIsImF1dGhfc3RhdHVzIjoiTk9ORSJ9LCJhdXRoX3N0YXR1cyI6Ik5PTkUifQ.bzxgvTnTs8OedfHQHwHcwroR_k8TqNGtd6-Y-8FILO1HXTWTaetOEDKK81W5kFZwnKnLxLXBf1208DRNGUr7ij96xG4yY9KRKMcLXiveRatOlRH9th3c3TesnCWwoc_pjXq4G94TCITl8hdIAP_PFtCXododWYphUyBitZChsPt_k2LeD_2ToczxFabFlg7wGX87Ta9-zk46QYfQ58czsTZudBV8b9zBmbnRbmybwTqxDyA5uYqvBOo_INDwG03Rly3k2jcEiPoMB7Yiq65O6ybJWiU0rmGAM82GWM31RGZxAdRSg0Q9xkfrK5CpguiWfDZv1Ng4O2NvANYNf-rIBA,True,,,
