new,host,cname,soa,txt,status_code,a,mx,ns,aaaa,caa
[x],242-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com","ns4.wordpress.org, ns2.wordpress.org, ns1.wordpress.org, ns3.wordpress.org",,
[x],242.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,198.143.164.106,"alt1.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com",,,
[x],243-106-194-rev.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt1.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],243.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,"198.143.164.106, 198.181.116.10, 198.181.117.10, 192.0.74.10, 192.0.75.10","alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, aspmx.l.google.com","ns2.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns3.wordpress.org","2a04:fa87:ffff::c6b5:740a, 2a04:fa87:ffff::c6b5:750a, 2620:115:c00f::c000:4a0a, 2620:115:c00f::c000:4b0a",
[x],24312.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],24383.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,"198.143.164.106, 198.181.116.10, 198.181.117.10, 192.0.74.10, 192.0.75.10","alt2.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org","2a04:fa87:ffff::c6b5:740a, 2a04:fa87:ffff::c6b5:750a, 2620:115:c00f::c000:4a0a, 2620:115:c00f::c000:4b0a",
[x],244-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],244.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com","ns3.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],245-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com","ns1.wordpress.org, ns4.wordpress.org, ns2.wordpress.org, ns3.wordpress.org",,
[x],245.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],245119.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],246-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],246.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com","ns4.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],247-106-194-rev.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns4.wordpress.org",,
[x],247.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com","ns4.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],248-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,,"alt1.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com",,,
[x],249-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com","ns4.wordpress.org, ns2.wordpress.org, ns1.wordpress.org, ns3.wordpress.org",,
[x],249.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,"198.143.164.106, 198.181.116.10, 198.181.117.10, 192.0.74.10, 192.0.75.10","aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com","ns3.wordpress.org, ns1.wordpress.org, ns2.wordpress.org, ns4.wordpress.org","2a04:fa87:ffff::c6b5:740a, 2a04:fa87:ffff::c6b5:750a, 2620:115:c00f::c000:4a0a, 2620:115:c00f::c000:4b0a",
[x],24gr.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],24greeknews.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt1.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com","ns4.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns2.wordpress.org",,
[x],24h.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org",,
[x],24mbps.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],24musicvdo.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns2.wordpress.org",,
[x],24sur24.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,"198.143.164.106, 198.181.116.10, 198.181.117.10, 192.0.74.10, 192.0.75.10","alt4.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org","2a04:fa87:ffff::c6b5:740a, 2a04:fa87:ffff::c6b5:750a, 2620:115:c00f::c000:4a0a, 2620:115:c00f::c000:4b0a",
[x],24w7.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,"198.143.164.106, 198.181.116.10, 198.181.117.10, 192.0.74.10, 192.0.75.10","aspmx.l.google.com, alt3.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns2.wordpress.org","2a04:fa87:ffff::c6b5:740a, 2a04:fa87:ffff::c6b5:750a, 2620:115:c00f::c000:4a0a, 2620:115:c00f::c000:4b0a",
[x],24works.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],24x7.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,,"alt1.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com",,,
[x],24x7aspnet.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,198.143.164.106,"alt1.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],24x7meditation.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com","ns3.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns2.wordpress.org",,
[x],25-237-87.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],25-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],25.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,"198.143.164.106, 198.181.116.10, 198.181.117.10, 192.0.74.10, 192.0.75.10","aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns3.wordpress.org","2a04:fa87:ffff::c6b5:740a, 2a04:fa87:ffff::c6b5:750a, 2620:115:c00f::c000:4a0a, 2620:115:c00f::c000:4b0a",
[x],250-106-194-rev.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns2.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns3.wordpress.org",,
[x],250-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com","ns4.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns1.wordpress.org",,
[x],250.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com, alt4.aspmx.l.google.com","ns4.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],251-106-194-rev.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,198.143.164.106,,"ns3.wordpress.org, ns1.wordpress.org, ns2.wordpress.org, ns4.wordpress.org",,
[x],251-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ns4.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns2.wordpress.org",,
[x],251.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com","ns4.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
[x],252-106-194-rev.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com","ns4.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns1.wordpress.org",,
[x],252-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,,,,,
[x],252.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],252142209.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com","ns2.wordpress.org, ns4.wordpress.org, ns1.wordpress.org, ns3.wordpress.org",,
[x],252224866.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,,"alt1.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ns3.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns2.wordpress.org",,
[x],253-106-194-rev.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",,NOERROR,,,,,
[x],253-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt4.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],253.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt1.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],254-106-194-rev.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, alt4.aspmx.l.google.com","ns1.wordpress.org, ns2.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],254-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, alt3.aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns3.wordpress.org, ns4.wordpress.org",,
[x],254.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt3.aspmx.l.google.com, alt4.aspmx.l.google.com, alt2.aspmx.l.google.com, alt1.aspmx.l.google.com, aspmx.l.google.com","ns2.wordpress.org, ns1.wordpress.org, ns4.wordpress.org, ns3.wordpress.org",,
[x],255-static.wordcamp.org,wordcamp.org,"ns1.wordpress.org, hostmaster.wordpress.org",v=spf1 ip4:66.155.40.205/32 ip4:66.155.40.24/32 ip4:66.155.40.234/32 ip4:198.143.164.0/24 include:helpscoutemail.com include:_spf.google.com ~all,NOERROR,198.143.164.106,"alt4.aspmx.l.google.com, alt1.aspmx.l.google.com, alt2.aspmx.l.google.com, alt3.aspmx.l.google.com, aspmx.l.google.com","ns4.wordpress.org, ns3.wordpress.org, ns2.wordpress.org, ns1.wordpress.org",,
