input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,final_url,csp_domains_,tls_expired,tls_mismatched,tls_self_signed,tls_subject_org_
ns704.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns704.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns704.hostgator.com.br,,443,https://ns704.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.66,/,-1783708853,108.179.193.66,Bootstrap,44,False,,,,,,,
ns705.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns705.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns705.hostgator.com.br,,443,https://ns705.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.67,/,-1783708853,108.179.193.67,Bootstrap,44,False,,,,,,,
ns706.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns706.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns706.hostgator.com.br,,443,https://ns706.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.71,/,-1783708853,108.179.193.71,Bootstrap,44,False,,,,,,,
ns707.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns707.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns707.hostgator.com.br,,443,https://ns707.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.72,/,-1783708853,108.179.193.72,Bootstrap,44,False,,,,,,,
ns708.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns708.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns708.hostgator.com.br,,443,https://ns708.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.76,/,-1783708853,108.179.193.76,Bootstrap,44,False,,,,,,,
ns71.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns71.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns71.hostgator.com.br,,443,https://ns71.hostgator.com.br:443,https,Apache,text/html,GET,192.185.177.198,/,-1783708853,192.185.177.198,Bootstrap,44,False,,,,,,,
ns710.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns710.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns710.hostgator.com.br,,80,http://ns710.hostgator.com.br:80,http,Apache,text/html,GET,108.179.193.81,/,-1783708853,108.179.193.81,Bootstrap,44,False,,https://ns710.hostgator.com.br/,,,,,
ns712.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns712.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns712.hostgator.com.br,,443,https://ns712.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.86,/,-1783708853,108.179.193.86,Bootstrap,44,False,,,,,,,
ns713.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns713.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns713.hostgator.com.br,,80,http://ns713.hostgator.com.br:80,http,Apache,text/html,GET,108.179.193.87,/,-1783708853,108.179.193.87,Bootstrap,44,False,,https://ns713.hostgator.com.br/,,,,,
ns714.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns714.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns714.hostgator.com.br,,443,https://ns714.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.91,/,-1783708853,108.179.193.91,Bootstrap,44,False,,,,,,,
ns716.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns716.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns716.hostgator.com.br,,443,https://ns716.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.96,/,-1783708853,108.179.193.96,Bootstrap,44,False,,,,,,,
ns717.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns717.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns717.hostgator.com.br,,443,https://ns717.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.97,/,-1783708853,108.179.193.97,Bootstrap,44,False,,,,,,,
ns718.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns718.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns718.hostgator.com.br,,443,https://ns718.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.101,/,-1783708853,108.179.193.101,Bootstrap,44,False,,,,,,,
ns719.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns719.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns719.hostgator.com.br,,443,https://ns719.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.102,/,-1783708853,108.179.193.102,Bootstrap,44,False,,,,,,,
ns72.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns72.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns72.hostgator.com.br,,443,https://ns72.hostgator.com.br:443,https,Apache,text/html,GET,192.185.208.197,/,-1783708853,192.185.208.197,Bootstrap,44,False,,,,,,,
ns720.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns720.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns720.hostgator.com.br,,443,https://ns720.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.136,/,-1783708853,108.179.193.136,Bootstrap,44,False,,,,,,,
ns721.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns721.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns721.hostgator.com.br,,443,https://ns721.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.137,/,-1783708853,108.179.193.137,Bootstrap,44,False,,,,,,,
ns722.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns722.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns722.hostgator.com.br,,443,https://ns722.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.141,/,-1783708853,108.179.193.141,Bootstrap,44,False,,,,,,,
ns723.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns723.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns723.hostgator.com.br,,443,https://ns723.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.142,/,-1783708853,108.179.193.142,Bootstrap,44,False,,,,,,,
ns724.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns724.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns724.hostgator.com.br,,443,https://ns724.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.146,/,-1783708853,108.179.193.146,Bootstrap,44,False,,,,,,,
ns725.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns725.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns725.hostgator.com.br,,443,https://ns725.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.147,/,-1783708853,108.179.193.147,Bootstrap,44,False,,,,,,,
ns726.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns726.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns726.hostgator.com.br,,443,https://ns726.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.151,/,-1783708853,108.179.193.151,Bootstrap,44,False,,,,,,,
ns727.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns727.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns727.hostgator.com.br,,443,https://ns727.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.152,/,-1783708853,108.179.193.152,Bootstrap,44,False,,,,,,,
ns729.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns729.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns729.hostgator.com.br,,443,https://ns729.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.162,/,-1783708853,108.179.193.162,Bootstrap,44,False,,,,,,,
ns73.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns73.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns73.hostgator.com.br,,443,https://ns73.hostgator.com.br:443,https,Apache,text/html,GET,192.185.208.196,/,-1783708853,192.185.208.196,Bootstrap,44,False,,,,,,,
ns731.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns731.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns731.hostgator.com.br,,80,http://ns731.hostgator.com.br:80,http,Apache,text/html,GET,108.179.193.167,/,-1783708853,108.179.193.167,Bootstrap,44,False,,https://ns731.hostgator.com.br/,,,,,
ns733.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns733.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns733.hostgator.com.br,,80,http://ns733.hostgator.com.br:80,http,Apache,text/html,GET,108.179.193.172,/,-1783708853,108.179.193.172,Bootstrap,44,False,,https://ns733.hostgator.com.br/,,,,,
ns734.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns734.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns734.hostgator.com.br,,443,https://ns734.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.176,/,-1783708853,108.179.193.176,Bootstrap,44,False,,,,,,,
ns735.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns735.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns735.hostgator.com.br,,443,https://ns735.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.177,/,-1783708853,108.179.193.177,Bootstrap,44,False,,,,,,,
ns737.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns737.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns737.hostgator.com.br,,443,https://ns737.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.182,/,-1783708853,108.179.193.182,Bootstrap,44,False,,,,,,,
ns738.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns738.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns738.hostgator.com.br,,443,https://ns738.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.186,/,-1783708853,108.179.193.186,Bootstrap,44,False,,,,,,,
ns739.hostgator.com.br,Hospedagem de Site com Domínio Grátis - HostGator,404,2351,ns739.hostgator.com.br,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-07-10T00:00:00Z,2024-07-09T23:59:59Z,CN=*.hostgator.com.br,*.hostgator.com.br,hostgator.com.br,"CN=Sectigo RSA Domain Validation Secure Server CA, O=Sectigo Limited, L=Salford, ST=Greater Manchester, C=GB",Sectigo RSA Domain Validation Secure Server CA,Sectigo Limited,0706cd7f557f2621056aa98930b6d43a,c7f524fbdc6b3cc5439ff00acb36bdb8b0f77cc6d90b9eb2b523fb69a9b9cc67,True,ctls,ns739.hostgator.com.br,,443,https://ns739.hostgator.com.br:443,https,Apache,text/html,GET,108.179.193.187,/,-1783708853,108.179.193.187,Bootstrap,44,False,,,,,,,
