input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn_name,final_url,cdn,tls_mismatched,tls_wildcard_certificate,csp_domains_,tls_expired
njrc.transim.com,njrc - Design Center Entry - New User Registration,503,8382,njrc.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,njrc.transim.com,443,https://njrc.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,740350842,137.135.18.76,Windows Server,173,False,azure,,True,,True,,
nxp.transim.com,,200,449,nxp.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,nxp.transim.com,443,https://nxp.transim.com:443,https,Microsoft-IIS/7.5,text/html,GET,137.135.18.76,/,-729409498,137.135.18.76,Windows Server,11,False,azure,,True,,True,,
obrazki.elektroda.pl,,200,948,obrazki.elektroda.pl,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-02T23:59:59Z,"CN=elektroda.pl, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",elektroda.pl,"Arrow Electronics, Inc",*.elektroda.pl,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,a544ee5b962afdf6485de5cc1cf2caab,d9823e566f4c8cc82a1061b0693b86add60aae1dcee5e77f1b30276fd8b8790e,ctls,obrazki.elektroda.pl,443,https://obrazki.elektroda.pl:443,https,nginx,text/html,GET,3.120.5.137,/,-1840324437,3.126.87.179,Nginx,11,False,,https://obrazki.elektroda.pl/index.html,,,True,url=http://www.elektroda.pl/rtvforum/obrazki.php,
old.globalservices.arrow.com,404 - Not found or no permission to access,404,1330,old.globalservices.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-22T00:00:00Z,2024-02-21T23:59:59Z,"CN=globalservices.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",globalservices.arrow.com,"Arrow Electronics, Inc",*.globalservices.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bcd5a4adc9f736be8b44d69f2c097f36,b5a6aa0ccc34d65f370b002436347758ce16d5cc6a3b90b18a89c1a3e5752c66,ctls,old.globalservices.arrow.com,443,https://old.globalservices.arrow.com:443,https,,text/html,GET,130.35.201.80,/,-1270699277,130.35.201.80,Bootstrap,33,False,oracle,,True,,True,,
orcad.arrow.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,80,http://orcad.arrow.com:80,http,CloudFront,text/html,GET,18.66.147.12,/,1222985585,18.66.147.42,Amazon Web Services,20,False,cloudfront,,True,,,,
orig-www.chip1stop.com,チップワンストップ - 電子部品・半導体の通販サイト,200,266516,orig-www.chip1stop.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-08T00:00:00Z,2024-02-24T23:59:59Z,CN=orig-www.chip1stop.com,orig-www.chip1stop.com,,orig-www.chip1stop.com,"CN=RapidSSL Global TLS RSA4096 SHA256 2022 CA1, O=DigiCert\, Inc., C=US",RapidSSL Global TLS RSA4096 SHA256 2022 CA1,"DigiCert, Inc.",e1a881c7b7e8f2e5459be4ff3aeebfe1,dcbe0ceb8c0e8c8b5f4980233e36b45a6537010dfedaca0f2a46cded13935795,ctls,orig-www.chip1stop.com,443,https://orig-www.chip1stop.com:443,https,,text/html,GET,202.143.84.145,/,,202.143.84.145,Java,4214,False,,,,,,,
origin-cart.arrow.com,400 Bad Request,400,226,origin-cart.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-06-13T00:00:00Z,2023-06-13T23:59:59Z,"CN=*.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.arrow.com,"Arrow Electronics, Inc",www.fiveyearsout.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,32f19d06e6ca84869295df9049688e60,fa5cd6912e28fa8f5149a2f5692d277e90dc9fe491aef52b916fbd52a3730854,ctls,origin-cart.arrow.com,443,https://origin-cart.arrow.com:443,https,*,text/html,GET,216.150.168.137,/,-1160811950,216.150.168.137,HSTS,9,False,,,,,True,,
outage.siliconexpert.com,,403,243,outage.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-25T00:00:00Z,2023-11-25T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,161e0bb510eab2283b1cddd28ef577b7,da3773b8bc57e3ef2612e32b25da6b1f4a7c375f49ee269919190ebbd907c2c2,ctls,outage.siliconexpert.com,443,https://outage.siliconexpert.com:443,https,AmazonS3,application/xml,GET,143.204.89.18,/,-1865130266,2600:9000:2156:2600:17:c9e7:9040:93a1,Amazon Web Services,2,False,cloudfront,,True,,True,,
pardot.aspencore.com,403 - Forbidden: Access is denied.,403,1233,pardot.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-05-26T00:00:00Z,2023-06-21T23:59:59Z,"CN=aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",aspencore.com,"Arrow Electronics, Inc",*.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,874fa1a2bd7f6db16ee9c43452363199,e155c15aa6d30476312d9a3e4e9a3a245ddc8ae11f01a862cf5f131086d8356a,ctls,pardot.aspencore.com,443,https://pardot.aspencore.com:443,https,Microsoft-IIS/8.5,text/html,GET,54.197.51.224,/,425714122,54.198.152.156,Windows Server,30,False,,,,,True,,
pki.arrow.com,IIS Windows Server,200,703,,,,,,,,,,,,,,,,,,,80,http://pki.arrow.com:80,http,Microsoft-IIS/10.0,text/html,GET,216.150.161.2,/,1631801191,216.150.161.2,Windows Server,32,False,,,,,,,
pm.siliconexpert.com,SiliconExpert Project Space,200,4108,pm.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,pm.siliconexpert.com,443,https://pm.siliconexpert.com:443,https,,text/html,GET,95.101.111.170,/,603314,2a02:26f0:480:d::210:f149,Ruby on Rails,123,False,,https://pm.siliconexpert.com/login?back_url=https%3A%2F%2Fpm.siliconexpert.com%2F,,,True,,
pos-staging.immixgroup.com,Access Denied,403,280,pos-staging.immixgroup.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-07T00:00:00Z,2023-10-07T23:59:59Z,"CN=immixgroup.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",immixgroup.com,"Arrow Electronics, Inc",www.immixgroup.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f930ba6bc91ca121263f2bfc038e3e18,ebe0555d8f312a0b396b85db17b69e6909a748d1dac20d11a0a37669a30e3ba9,ctls,pos-staging.immixgroup.com,443,https://pos-staging.immixgroup.com:443,https,AkamaiGHost,text/html,GET,104.126.37.152,/,207465768,2a02:26f0:1700:11::b856:6789,,10,False,,,,,,,
powerelectronicsforum.eetimes.com,Power Electronics Forum,200,243775,powerelectronicsforum.eetimes.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-10-03T23:59:59Z,"CN=powerelectronicsforum.eetimes.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",powerelectronicsforum.eetimes.com,"Arrow Electronics, Inc",www.powerelectronicsforum.eetimes.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,1a5860b5b2c9148726f77e001fa690c9,420170300a5a64e849ed88d1d56f929f57ade3b54939b724c1c98abe9cc10cd3,ctls,powerelectronicsforum.eetimes.com,443,https://powerelectronicsforum.eetimes.com:443,https,nginx,text/html,GET,52.45.71.49,/,362917592,18.232.224.214,Node.js,147,False,,,,,,,
preprod-emedia.aspencore.com,ASPENCORE Asia Network - Site Access Restricted,403,29607,preprod-emedia.aspencore.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-03-02T00:00:00Z,2024-03-01T23:59:59Z,"CN=preprod-emedia.aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",preprod-emedia.aspencore.com,"Arrow Electronics, Inc",preprod-emedia.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5678e9a57b2391e2b535211daf5801ab,8f5142dc353df36b320d01918a7cbadf951a12eb4a715d171551af537631155c,ctls,preprod-emedia.aspencore.com,443,https://preprod-emedia.aspencore.com:443,https,nginx,text/html,GET,192.0.66.118,/,1274734426,2a04:fa87:fffd::c000:4276,Nginx,122,False,,,,,,,
productadvisor.transim.com,Not Found,404,315,,,,,,,,,,,,,,,,,,,80,http://productadvisor.transim.com:80,http,Microsoft-HTTPAPI/2.0,text/html,GET,40.118.161.231,/,225052475,40.118.161.231,Microsoft HTTPAPI:2.0,7,False,azure,,True,,,,
psi.immixgroup.com,Access Denied,403,268,psi.immixgroup.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-10-07T00:00:00Z,2023-10-07T23:59:59Z,"CN=immixgroup.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",immixgroup.com,"Arrow Electronics, Inc",www.immixgroup.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,f930ba6bc91ca121263f2bfc038e3e18,ebe0555d8f312a0b396b85db17b69e6909a748d1dac20d11a0a37669a30e3ba9,ctls,psi.immixgroup.com,443,https://psi.immixgroup.com:443,https,AkamaiGHost,text/html,GET,104.126.37.152,/,-965734445,2a02:26f0:1700:11::b856:6795,,10,False,,,,,,,
qa-my.siliconexpert.com,SiliconExpert | Electronic Components Database,200,103726,qa-my.siliconexpert.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-11-27T00:00:00Z,2023-11-30T23:59:59Z,"CN=siliconexpert.com, O=SiliconExpert, L=Cambridge, ST=Massachusetts, C=US",siliconexpert.com,SiliconExpert,*.siliconexpert.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,bafcceb0907d81b363529d4ee7b72824,17c7921c0581dd2ae7d229253918d24b7876e9c604f79e8350eaa26cced62c39,ctls,qa-my.siliconexpert.com,443,https://qa-my.siliconexpert.com:443,https,,text/html,GET,104.126.37.171,/,840928223,2a02:26f0:1700:11::b856:679d,Imperva,1051,False,,https://qa-my.siliconexpert.com/login?view,,,True,https://www.google-analytics.com,
qacart.arrow.com,,503,107,,,,,,,,,,,,,,,,,,,80,http://qacart.arrow.com:80,http,,text/html,GET,216.150.168.142,/,-1654418437,216.150.168.142,,4,False,,,,,,,
qaccess.arrow.com,Oracle HTTP Server 12c,200,8893,qaccess.arrow.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-01-05T00:00:00Z,2024-01-04T23:59:59Z,"CN=qaccess.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",qaccess.arrow.com,"Arrow Electronics, Inc",devecsapi.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,98850ba8863dbd6d75923bf181338aad,586a28bbd1787c8dcca8d12ef9e906e29b1715c51fa6f3eb20e69ca9ad3fb742,ctls,qaccess.arrow.com,443,https://qaccess.arrow.com:443,https,Oracle-HTTP-Server,text/html,GET,63.165.163.65,/,-366337701,63.165.163.65,Oracle HTTP Server,184,False,,,,,,,
qacluster10.einfochips.com,,503,54,qacluster10.einfochips.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,qacluster10.einfochips.com,443,https://qacluster10.einfochips.com:443,https,,text/html,GET,121.242.24.211,/,-174022754,121.242.24.211,,2,False,,,,,True,,
qacluster2.einfochips.com,,503,54,qacluster2.einfochips.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,qacluster2.einfochips.com,443,https://qacluster2.einfochips.com:443,https,,text/html,GET,121.242.24.198,/,-174022754,121.242.24.198,,2,False,,,,,True,,
qacluster3.einfochips.com,,503,54,qacluster3.einfochips.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,qacluster3.einfochips.com,443,https://qacluster3.einfochips.com:443,https,,text/html,GET,121.242.24.192,/,-174022754,121.242.24.192,,2,False,,,,,True,,
qacluster4.einfochips.com,,503,54,qacluster4.einfochips.com,443,True,tls12,TLS_RSA_WITH_AES_256_GCM_SHA384,2023-04-13T00:00:00Z,2024-04-12T23:59:59Z,"CN=qacluster4.einfochips.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",qacluster4.einfochips.com,"Arrow Electronics, Inc",qacluster4.einfochips.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,430331d03b83a5561a0ac59dd49b50eb,b2ae86f2055e6ee30db83419a0fa650bea174c1179ae2cca290229ae32a93444,ctls,qacluster4.einfochips.com,443,https://qacluster4.einfochips.com:443,https,,text/html,GET,121.242.24.193,/,-174022754,121.242.24.193,,2,False,,,,,,,
qacluster6.einfochips.com,,503,54,qacluster6.einfochips.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,qacluster6.einfochips.com,443,https://qacluster6.einfochips.com:443,https,,text/html,GET,121.242.24.195,/,-174022754,121.242.24.195,,2,False,,,,,True,,
qacluster7.einfochips.com,,503,54,qacluster7.einfochips.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,qacluster7.einfochips.com,443,https://qacluster7.einfochips.com:443,https,,text/html,GET,121.242.24.196,/,-174022754,121.242.24.196,,2,False,,,,,True,,
qacluster8.einfochips.com,,503,54,qacluster8.einfochips.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,qacluster8.einfochips.com,443,https://qacluster8.einfochips.com:443,https,,text/html,GET,121.242.24.197,/,-174022754,121.242.24.197,,2,False,,,,,True,,
qacox.einfochips.com,,503,54,qacox.einfochips.com,443,True,tls12,TLS_RSA_WITH_AES_128_GCM_SHA256,2022-06-21T13:26:11Z,2023-07-23T13:26:10Z,"CN=*.einfochips.com, O=E-INFOCHIPS PRIVATE LIMITED, L=Ahmedabad, ST=Gujarat, C=IN",*.einfochips.com,E-INFOCHIPS PRIVATE LIMITED,einfochips.com,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,8876fc865ec1295b714345f44c473f65,03736edf956a6fc4ccbe1543bfa2cb1452bffc7c68308fdbc34b461f77c18494,ctls,qacox.einfochips.com,443,https://qacox.einfochips.com:443,https,,text/html,GET,121.242.24.203,/,-174022754,121.242.24.203,,2,False,,,,,True,,
qaecsapi.arrow.com,,404,54,qaecsapi.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-05T00:00:00Z,2024-01-04T23:59:59Z,"CN=qaccess.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",qaccess.arrow.com,"Arrow Electronics, Inc",devecsapi.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,98850ba8863dbd6d75923bf181338aad,586a28bbd1787c8dcca8d12ef9e906e29b1715c51fa6f3eb20e69ca9ad3fb742,ctls,qaecsapi.arrow.com,443,https://qaecsapi.arrow.com:443,https,Kestrel,application/json,GET,63.77.232.10,/,-326256188,63.77.232.10,Microsoft ASP.NET,1,False,,,,,,,
qaecsapp.arrow.com,Loading...,200,206886,arrowb2cqual.b2clogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-02-23T00:00:00Z,2024-02-23T23:59:59Z,"CN=graph.windows.net, O=Microsoft Corporation, L=Redmond, ST=Washington, C=US",graph.windows.net,Microsoft Corporation,sts.windows.net,"CN=DigiCert SHA2 Secure Server CA, O=DigiCert Inc, C=US",DigiCert SHA2 Secure Server CA,DigiCert Inc,6b691c4c04a4b9ec190f7fc440f431fc,501b7a3a3097146c656c9687f36484c08846460e44eaf415e2c5110f76f73d01,ctls,arrowb2cqual.b2clogin.com,80,http://qaecsapp.arrow.com:80,http,,text/html,GET,63.165.163.252,/,-366337701,63.165.163.252,Handlebars,152,False,,https://arrowb2cqual.b2clogin.com/arrowb2cqual.onmicrosoft.com/B2C_1A_ARW_ECSQUAL_SIGN_UP_SIGNIN_V1/oauth2/v2.0/authorize?response_type=code&client_id=0992dca2-28fa-4401-bbf6-c9d0f66a5147&scope=0992dca2-28fa-4401-bbf6-c9d0f66a5147&nonce=899898&redirect_uri=https://qaecsapp.arrow.com/pls/apex/apex_authentication.callback&state=WPv7zGS9SKJOd_-ipOcZyf4uxd25_xnDVdZEdQQlksY8XCyLnKaQjx1pzZf9OmBvXfLf456OAoDzjkbo_OQevq1Gpp86MAP8sJYUtH7VZeo,,True,True,,
qaecsoag.arrow.com,,404,19,qaecsoag.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-28T00:00:00Z,2024-04-30T23:59:59Z,"CN=qaecsoag.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",qaecsoag.arrow.com,"Arrow Electronics, Inc",qaecsoag.arrow.com,"CN=DigiCert Global G2 TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert Global G2 TLS RSA SHA256 2020 CA1,DigiCert Inc,f2a6fd0cbdd8237ba21378b5c4532ec0,a50580c5ea267bce2e134464ecb9a0b29d67fa4947ecb5dd77636e711d8f1b76,ctls,qaecsoag.arrow.com,443,https://qaecsoag.arrow.com:443,https,,text/plain,GET,63.94.171.181,/,1271182628,63.94.171.181,,2,False,,,,,,,
qascv.arrow.com,SCV,200,5601,qascv.arrow.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-02T00:00:00Z,2024-01-01T23:59:59Z,"CN=qascv.arrow.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",qascv.arrow.com,"Arrow Electronics, Inc",qascv.arrow.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,60720a914871e376dc8d10feac51bd5c,d2ba8f0f23db9027dfef4e65ef4250e4ce94946d265d9fadbf49391d0e81196e,ctls,qascv.arrow.com,443,https://qascv.arrow.com:443,https,Apache/2.4.6 (Red Hat Enterprise Linux) OpenSSL/1.0.2k-fips,text/html,GET,63.77.234.0,/,-297069493,63.77.234.0,Red Hat,208,False,,https://qascv.arrow.com/scvui/#/home,,,,,
quality-artesyn.transim.com,Artesyn - Home,200,28166,Quality-Artesyn.transim.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-29T00:00:00Z,2023-12-28T23:59:59Z,"CN=*.transim.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",*.transim.com,"Arrow Electronics, Inc",transim.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,a2e709e7e48b2c5249818099dc49458b,bc62bdff61abe8f00e29eacb7e5774431fb51b568e6044a9a807a49eafec23ff,ctls,Quality-Artesyn.transim.com,80,http://quality-artesyn.transim.com:80,http,Microsoft-IIS/7.5,text/html,GET,104.42.221.30,/,-1050861828,104.42.221.30,Windows Server,442,False,azure,https://Quality-Artesyn.transim.com/ConfigPro,True,,True,,
recruit.chip1stop.com,無効なURLです,200,678,recruit.chip1stop.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-03-31T00:00:00Z,2024-04-30T23:59:59Z,CN=*.xserver.jp,*.xserver.jp,,xserver.jp,"CN=SecureCore RSA DV CA, O=SecureCore, L=OSAKA, ST=OSAKA, C=JP",SecureCore RSA DV CA,SecureCore,bcddba55ecb55bf6b5114272e5ddfeaa,1922b684f701478a89120a54d6f950d65719872a63cb060a407bd8ac811999aa,ctls,recruit.chip1stop.com,443,https://recruit.chip1stop.com:443,https,nginx,text/html,GET,157.112.176.36,/,-1017580843,157.112.176.36,Nginx,22,False,,,,True,True,,
reporting.aspencore.com,Reporting - Login,200,9601,reporting.aspencore.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-12-07T00:00:00Z,2023-12-06T23:59:59Z,"CN=reporting.aspencore.com, O=Arrow Electronics\, Inc, L=Centennial, ST=Colorado, C=US",reporting.aspencore.com,"Arrow Electronics, Inc",beta.reporting.aspencore.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4695b50422e866e981b3a4303b9754cb,7017b82cda583d9fee118873222028ce126253b3f7e1a0cc8f7e72f2f90bc641,ctls,reporting.aspencore.com,443,https://reporting.aspencore.com:443,https,,text/html,GET,54.90.34.232,/,1631801191,54.144.152.128,Microsoft ASP.NET:4.0.30319,182,False,,,,,,,
