input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_mismatched,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,content_type,method,host,path,favicon,a_,lines,failed,csp_domains_,cdn_name,webserver,tech_,cdn,tls_subject_org_,final_url,tls_expired,tls_self_signed,tls_emails_,location
loket-naric-app.onderwijs-stage.vlaanderen.be,NARIC-Vlaanderen,200,2089,loket-naric-app.onderwijs-stage.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-27T00:00:00Z,2024-01-05T23:59:59Z,CN=loket-naric-app.onderwijs-stage.vlaanderen.be,loket-naric-app.onderwijs-stage.vlaanderen.be,www.loket-naric-app.onderwijs-stage.vlaanderen.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,f09d3c716ccb48b7a332ae78bff54091,4699f0bcb0a773b02b28053e84d1d672145c851b1f45385906d526bbe4e4a3d1,,ctls,loket-naric-app.onderwijs-stage.vlaanderen.be,443,https://loket-naric-app.onderwijs-stage.vlaanderen.be:443,https,text/html,GET,18.66.97.127,/,-1255347784,18.66.97.9,30,False,https://www.google-analytics.com,cloudfront,AmazonS3,HSTS,True,,,,,,
loket.wse.vlaanderen.be,OpenID Connect Provider | Vlaanderen.be,200,1070,authenticatie.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-30T16:26:16Z,2024-06-30T16:26:15Z,"CN=*.vlaanderen.be, O=Ministeries van de Vlaamse Gemeenschap, L=Brussel, ST=Brussels Hoofdstedelijk Gewest, C=BE",*.vlaanderen.be,vlaanderen.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,70e8e8435cfcc6a5cf5d571cda659886,eec93b7083f7d71670da870dda2f861bc20120371be914f5c9a855dd942bc86d,True,ctls,authenticatie.vlaanderen.be,443,https://loket.wse.vlaanderen.be:443,https,text/html,GET,52.208.34.182,/,102855332,34.241.107.54,18,False,,,nginx,Nginx,,Ministeries van de Vlaamse Gemeenschap,https://authenticatie.vlaanderen.be/op/v1/auth?client_id=ec1305b5-0fde-47ad-91c1-6817a8b6874f&scope=openid%20vo%20rrn%20wse%20profile%20wettelijkvertegenwoordiger%20dimona_mandaten%20offline_access%20phone%20ssm_mandaat&response_type=code&redirect_uri=https%3A%2F%2Floket.wse.vlaanderen.be%2Fauth%2Facmidm%2Fcallback&code_challenge=Eh1jJqIwJMWGlQ9CXYokvdjzelHOHLlVNbu52Zu0MTE&code_challenge_method=S256,,,,
lunchbox.vlaanderen.be,OpenID Connect Provider | Vlaanderen.be,200,918,authenticatie.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-30T16:26:16Z,2024-06-30T16:26:15Z,"CN=*.vlaanderen.be, O=Ministeries van de Vlaamse Gemeenschap, L=Brussel, ST=Brussels Hoofdstedelijk Gewest, C=BE",*.vlaanderen.be,vlaanderen.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,70e8e8435cfcc6a5cf5d571cda659886,eec93b7083f7d71670da870dda2f861bc20120371be914f5c9a855dd942bc86d,True,ctls,authenticatie.vlaanderen.be,443,https://lunchbox.vlaanderen.be:443,https,text/html,GET,35.180.95.149,/,1514968008,35.180.95.149,18,False,,,nginx,Nginx,,Ministeries van de Vlaamse Gemeenschap,https://authenticatie.vlaanderen.be/op/v1/auth?client_id=465d9c80-d285-47a7-99cd-b7d1d3f7013d&response_type=code&scope=openid+profile+vo+hfb_lunchbox&state=c3NvXGNsYXNzZXNcQWNtSWRt&nonce=MTY4OTczNjY1OQ%3D%3D&redirect_uri=https%3A%2F%2Flunchbox.vlaanderen.be%2Fsso%2Fcallback,,,,
lyncdiscover.ilvo.vlaanderen.be,,200,371,lyncdiscover.ilvo.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-06-21T04:25:18Z,2024-07-22T04:25:17Z,"CN=UCWebExt.ilvo.vlaanderen.be, O=EV-ILVO, L=Merelbeke, ST=Oost-Vlaanderen, C=BE",UCWebExt.ilvo.vlaanderen.be,lyncdiscover.agrolink-vlaanderen.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,3652f3f85e10dbe58cbb31a78e0f8ab3,dd6e77846d7e2e90a0afa57397e2a52fdb4dfe4994dd3938e3a81f64a9a76341,,ctls,lyncdiscover.ilvo.vlaanderen.be,443,https://lyncdiscover.ilvo.vlaanderen.be:443,https,application/json,GET,193.190.112.84,/,1206079955,193.190.112.84,1,False,,,,IIS,,EV-ILVO,,,,,
lyncdiscover.mow.vlaanderen.be,,200,370,lyncdiscover.mow.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,True,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.mow.vlaanderen.be,443,https://lyncdiscover.mow.vlaanderen.be:443,https,application/json,GET,52.112.196.45,/,1415167610,2603:1027::e,1,False,,,,Azure,,Microsoft Corporation,,,,,
lyncdiscover.ond.vlaanderen.be,,200,370,lyncdiscover.ond.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,True,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.ond.vlaanderen.be,443,https://lyncdiscover.ond.vlaanderen.be:443,https,application/json,GET,52.112.193.16,/,1674808576,2603:1027:0:48::21,1,False,,,,Azure,,Microsoft Corporation,,,,,
lyncdiscover.vlaanderen.be,,200,352,lyncdiscover.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_CBC_SHA,True,2023-02-03T18:41:36Z,2024-01-29T18:41:36Z,"CN=*.online.lync.com, O=Microsoft Corporation, L=Redmond, ST=WA, C=US",*.online.lync.com,*.lync.com,"CN=Microsoft Azure TLS Issuing CA 06, O=Microsoft Corporation, C=US",Microsoft Azure TLS Issuing CA 06,Microsoft Corporation,2caac3e97714f2cd46d17017c8f7ca9e,f38e6481f423e45388c4b40cabf45c6641d3131d29bed689eac88c27936a5618,True,ctls,lyncdiscover.vlaanderen.be,443,https://lyncdiscover.vlaanderen.be:443,https,application/json,GET,52.112.192.14,/,200480129,2603:1027:0:48::21,1,False,,,,Azure,,Microsoft Corporation,,,,,
m.ilvo.vlaanderen.be,Not Found,404,315,,,,,,,,,,,,,,,,,,,,80,http://m.ilvo.vlaanderen.be:80,http,text/html,GET,193.190.112.76,/,225052475,193.190.112.76,7,False,,,Microsoft-HTTPAPI/2.0,Microsoft HTTPAPI:2.0,,,,,,,
madame-ti.vlaanderen.be,OpenID Connect Provider | Vlaanderen.be,200,854,authenticatie-ti.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-30T16:26:16Z,2024-06-30T16:26:15Z,"CN=*.vlaanderen.be, O=Ministeries van de Vlaamse Gemeenschap, L=Brussel, ST=Brussels Hoofdstedelijk Gewest, C=BE",*.vlaanderen.be,vlaanderen.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,70e8e8435cfcc6a5cf5d571cda659886,eec93b7083f7d71670da870dda2f861bc20120371be914f5c9a855dd942bc86d,True,ctls,authenticatie-ti.vlaanderen.be,443,https://madame-ti.vlaanderen.be:443,https,text/html,GET,206.164.36.155,/,-1656061473,206.164.36.155,18,False,,,nginx,Nginx,,Ministeries van de Vlaamse Gemeenschap,https://authenticatie-ti.vlaanderen.be/op/v1/auth?client_id=494c72ff-31a2-4e1d-9396-fc5aa3ecf3d2&redirect_uri=https://madame-ti.vlaanderen.be/callback-acm&response_type=code&scope=openid%20vo%20profile%20mow_madame&state=nsS2BK,,,,
magdaonlinepro.vlaanderen.be,mopro,200,1217,magdaonlinepro.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-27T00:00:00Z,2024-07-26T23:59:59Z,CN=magdaonlinepro.vlaanderen.be,magdaonlinepro.vlaanderen.be,magdaonlinepro.vlaanderen.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,0ed5439faba44c9d40402cec7730675e,8723310459cca48541702ff7e300776e95123ab5af822aa0133e5adf26162e92,,ctls,magdaonlinepro.vlaanderen.be,443,https://magdaonlinepro.vlaanderen.be:443,https,text/html,GET,176.34.182.245,/,-1886551505,34.240.55.131,1,False,,,envoy,HSTS,,,,,,,
mail.api.wse.vlaanderen.be,401 Authorization Required,401,172,mail.api.wse.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T00:00:00Z,2023-11-22T23:59:59Z,CN=*.api.wse.vlaanderen.be,*.api.wse.vlaanderen.be,*.api.wse.vlaanderen.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,2b6a95a23822a929c0f39b2c2047c7cc,1ab835ae45e141c401a4103e3a0a48252d67c78fb521461ee8a5d720604bfb6e,True,ctls,mail.api.wse.vlaanderen.be,443,https://mail.api.wse.vlaanderen.be:443,https,text/html,GET,52.208.34.182,/,-1710455754,34.241.107.54,8,False,,,,,,,,,,,
mail.lv.vlaanderen.be,,503,798,mail.lv.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-07-03T00:00:00Z,2024-07-02T23:59:59Z,"CN=lv.vlaanderen.be, O=Departement Landbouw en Visserij - hoofdzetel, ST=Brussels Hoofdstedelijk Gewest, C=BE",lv.vlaanderen.be,www.lv.vlaanderen.be,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,4935a4bfe4ef9a706084377b5802f6a5,29f43ee579b9d85594267c652eb20d7ded93c5055569c9f35866e214aaedade5,,ctls,mail.lv.vlaanderen.be,443,https://mail.lv.vlaanderen.be:443,https,text/html,GET,193.190.131.9,/,-1895070927,193.190.131.9,2,False,,,,,,Departement Landbouw en Visserij - hoofdzetel,,,,,
mandaten.lokaalbestuur.vlaanderen.be,,404,42,mandaten.lokaalbestuur.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-07-03T09:49:50Z,2023-10-01T09:49:49Z,CN=mandaten.lokaalbestuur.vlaanderen.be,mandaten.lokaalbestuur.vlaanderen.be,mandaten.lokaalbestuur.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a18fe6d0d64b57fc93407ed15177ef73,03ddc8f15152ae3e13f5f7bc3471a2c01be6914718e9c62bafee0500f146666d,,ctls,mandaten.lokaalbestuur.vlaanderen.be,443,https://mandaten.lokaalbestuur.vlaanderen.be:443,https,,GET,195.201.47.187,/,1696575897,195.201.47.187,1,False,,,nginx/1.21.1,Node.js,,,,,,,
mandatenbeheer.vlaanderen.be,Vlaams Mandatenbeheer Systeem,200,818,mandatenbeheer.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2022-11-03T00:00:00Z,2023-12-02T23:59:59Z,CN=mandatenbeheer.vlaanderen.be,mandatenbeheer.vlaanderen.be,mandatenbeheer.vlaanderen.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,8fee5559572f540ab55bc5aeeb009794,6abf4df50e80d2f40fdb61fde313974a33a0d5f6f4447d31a120cd9a56ad6b78,,ctls,mandatenbeheer.vlaanderen.be,443,https://mandatenbeheer.vlaanderen.be:443,https,text/html,GET,108.138.7.15,/,1928495318,108.138.7.98,1,False,,cloudfront,AmazonS3,React,True,,,,,,
media.e-contracting-ti.vlaanderen.be,Welcome!,200,116,media.e-contracting-ti.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-05-21T00:00:00Z,2024-06-19T23:59:59Z,CN=media.e-contracting-ti.vlaanderen.be,media.e-contracting-ti.vlaanderen.be,*.media.e-contracting-ti.vlaanderen.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f35eaebbd6edcf7e9a5fdd4e9312baa7,1e4046284fc3ca158bec6ac0d682b9fc00f63d56348830dabe408bc50c63bf81,True,ctls,media.e-contracting-ti.vlaanderen.be,443,https://media.e-contracting-ti.vlaanderen.be:443,https,text/html,GET,18.66.112.12,/,-2077458135,18.66.112.25,9,False,,cloudfront,AmazonS3,HSTS,True,,,,,,
media.edelta-ti.vlaanderen.be,OpenID Connect Provider | Vlaanderen.be,200,942,authenticatie-ti.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-30T16:26:16Z,2024-06-30T16:26:15Z,"CN=*.vlaanderen.be, O=Ministeries van de Vlaamse Gemeenschap, L=Brussel, ST=Brussels Hoofdstedelijk Gewest, C=BE",*.vlaanderen.be,vlaanderen.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,70e8e8435cfcc6a5cf5d571cda659886,eec93b7083f7d71670da870dda2f861bc20120371be914f5c9a855dd942bc86d,True,ctls,authenticatie-ti.vlaanderen.be,443,https://media.edelta-ti.vlaanderen.be:443,https,text/html,GET,18.66.112.23,/,-949984198,18.66.112.32,18,False,,cloudfront,nginx,Nginx,True,Ministeries van de Vlaamse Gemeenschap,https://authenticatie-ti.vlaanderen.be/op/v1/auth?client_id=d6320e7c-57d0-43a1-acaa-278b576f0341&response_type=code&scope=openid%20profile%20vo&redirect_uri=https%3A%2F%2Fmedia.edelta-ti.vlaanderen.be%2F_callback&nonce=8949028ebb46bd64c49c38844dea846ff9746c9925bff73eafd3917aef3149f2&state=%2F,,,,
media.edelta.vlaanderen.be,OpenID Connect Provider | Vlaanderen.be,200,918,authenticatie.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-30T16:26:16Z,2024-06-30T16:26:15Z,"CN=*.vlaanderen.be, O=Ministeries van de Vlaamse Gemeenschap, L=Brussel, ST=Brussels Hoofdstedelijk Gewest, C=BE",*.vlaanderen.be,vlaanderen.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,70e8e8435cfcc6a5cf5d571cda659886,eec93b7083f7d71670da870dda2f861bc20120371be914f5c9a855dd942bc86d,True,ctls,authenticatie.vlaanderen.be,443,https://media.edelta.vlaanderen.be:443,https,text/html,GET,18.66.97.86,/,-780787579,18.66.97.17,18,False,,cloudfront,nginx,Nginx,True,Ministeries van de Vlaamse Gemeenschap,https://authenticatie.vlaanderen.be/op/v1/auth?client_id=27da4178-0d91-49a0-b516-d833b726f1e1&response_type=code&scope=openid%20profile%20vo&redirect_uri=https%3A%2F%2Fmedia.edelta.vlaanderen.be%2F_callback&nonce=18117c16598b54e1dc6b3be36a831692a7241c7b09cef4a0a8fa1e3b0864017c&state=%2F,,,,
media.vlaanderen.be,"Media | Departement Cultuur, Jeugd & Media",200,210060,www.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-24T07:22:58Z,2023-08-22T07:22:57Z,CN=www.vlaanderen.be,www.vlaanderen.be,www.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,cf901e83137fb17e897d49b8cc0c3008,865558ead2b333d4bfffa438ede7a493ca07cc7dcaff88de943400ba9efed612,,ctls,www.vlaanderen.be,80,http://media.vlaanderen.be:80,http,text/html,GET,185.61.72.66,/,-1067175719,185.61.72.66,5482,False,,,,PHP,,,https://www.vlaanderen.be/cjm/nl/media,,,,
melding.veka.vlaanderen.be,melding-centrale-stooktoestellen,200,923,melding.veka.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-04-09T00:00:00Z,2024-05-08T23:59:59Z,CN=melding.veka.vlaanderen.be,melding.veka.vlaanderen.be,melding.veka.vlaanderen.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,b1358326ec54ef89dc97d26db1a56f0d,1bc5a3cc898386288dff26dac9828d9503d507f8de139b4b2cc522b0d68eb359,,ctls,melding.veka.vlaanderen.be,443,https://melding.veka.vlaanderen.be:443,https,text/html,GET,99.86.4.52,/,-1465694768,99.86.4.53,1,False,,cloudfront,AmazonS3,HSTS,True,,,,,,
melding.vlaanderen.be,be.vlaanderen.gtmf.dashboard,200,2401,melding.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-02-09T00:00:00Z,2023-10-18T23:59:59Z,CN=melding.vlaanderen.be,melding.vlaanderen.be,prd.dashboard.gtmf.eb.bur.ops.vl.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,09c9895661f6c6215ea50adb21c8d3e0,e424a88bfbd3cf6a0943e252fbf34bbd4641dc069f5ed4f37a7cb7ad98a78a49,,ctls,melding.vlaanderen.be,443,https://melding.vlaanderen.be:443,https,text/html,GET,54.171.157.233,/,1772087922,52.16.63.243,48,False,https://melding.vlaanderen.be,,Kestrel,Microsoft ASP.NET,,,https://melding.vlaanderen.be/home?ReturnUrl=%2F,,,,
mercator.vlaanderen.be,Confluence mobiel - Wiki van het departement Omgeving van de Vlaamse overheid,200,9405,www.milieuinfo.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-07T12:01:51Z,2023-09-05T12:01:50Z,CN=*.milieuinfo.be,*.milieuinfo.be,*.milieuinfo.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,88955d7346e583e111f7ef4c2cd51109,ced22bf84a5fbaeac46e647c0c040b11405e39772caccf980a367819fe602bf7,True,ctls,www.milieuinfo.be,443,https://mercator.vlaanderen.be:443,https,text/html,GET,193.58.156.213,/,-835456717,193.58.156.213,124,False,,,Departement Omgeving,Java,,,https://www.milieuinfo.be/confluence/plugins/servlet/mobile?contentId=81630510#content/view/81630510,,,,
mercurius.vlaanderen.be,Weblogic Bridge Message,500,411,mercurius.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,True,2023-03-23T00:00:00Z,2024-03-22T23:59:59Z,"CN=www.mercurius.vlaanderen.be, O=Ministeries van de Vlaamse Gemeenschap, ST=Brussels Hoofdstedelijk Gewest, C=BE",www.mercurius.vlaanderen.be,www.mercurius.vlaanderen.be,"CN=GEANT OV RSA CA 4, O=GEANT Vereniging, C=NL",GEANT OV RSA CA 4,GEANT Vereniging,651175663c8b20634571c812c107fd58,3d2ada2b504d693a817b9d2731f62a17c0b01cb4bd606d1538579814967469e1,,ctls,mercurius.vlaanderen.be,443,https://mercurius.vlaanderen.be:443,https,text/html,GET,193.191.247.155,/,-645777839,193.191.247.155,13,False,,,Apache,Apache,,Ministeries van de Vlaamse Gemeenschap,,,,,
metadata.mow.vlaanderen.be,403 Forbidden,403,118,metadata.mow.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-01-30T00:00:00Z,2024-02-28T23:59:59Z,CN=metadata.mow.vlaanderen.be,metadata.mow.vlaanderen.be,metadata.mow.vlaanderen.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,b4ffbc5547c1d0b2012fcb5c8d6e3b34,19441dc4099505fb5fb1b3740da1ceaedcabf5cf2ce87a12ff97121c1c68fd06,,ctls,metadata.mow.vlaanderen.be,443,https://metadata.mow.vlaanderen.be:443,https,text/html,GET,52.212.120.252,/,1344368402,46.51.190.81,7,False,,,awselb/2.0,,,,,,,,
metadata.omgeving.vlaanderen.be,,400,145,metadata.omgeving.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,,2023-06-17T16:01:37Z,2023-09-15T16:01:36Z,CN=*.omgeving.vlaanderen.be,*.omgeving.vlaanderen.be,omgeving.vlaanderen.be,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,92fbb107bbff2e413a108477e357e1b0,ee15593afd7c051dcd2684936e2070fcc9d33d3acd2e2e207182300e180d1fac,True,ctls,metadata.omgeving.vlaanderen.be,443,https://metadata.omgeving.vlaanderen.be:443,https,application/xml,GET,193.58.156.210,/,605879653,193.58.156.210,1,False,,,Departement Omgeving,Java,,,,,,,
mgtapi-int.api.vlaanderen.be,,404,155,mgtapi-int.api.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-24T12:21:15Z,2024-06-24T12:21:14Z,CN=*.api.vlaanderen.be,*.api.vlaanderen.be,api.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,e2ac18243b16235abee447c4436833b9,cc3da3d5181f564cbf9713b2aef81c152066f3b4a21d36499fa2496f89578b17,True,ctls,mgtapi-int.api.vlaanderen.be,443,https://mgtapi-int.api.vlaanderen.be:443,https,application/json,GET,185.61.72.25,/,244609073,185.61.72.25,1,False,,,,HSTS,,,,,,,
mgtapi.api.vlaanderen.be,,404,155,mgtapi.api.vlaanderen.be,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,,2023-05-24T12:21:15Z,2024-06-24T12:21:14Z,CN=*.api.vlaanderen.be,*.api.vlaanderen.be,api.vlaanderen.be,"CN=GlobalSign GCC R3 DV TLS CA 2020, O=GlobalSign nv-sa, C=BE",GlobalSign GCC R3 DV TLS CA 2020,GlobalSign nv-sa,e2ac18243b16235abee447c4436833b9,cc3da3d5181f564cbf9713b2aef81c152066f3b4a21d36499fa2496f89578b17,True,ctls,mgtapi.api.vlaanderen.be,443,https://mgtapi.api.vlaanderen.be:443,https,application/json,GET,185.61.72.25,/,244609073,185.61.72.25,1,False,,,,HSTS,,,,,,,
mijn-schoolsoftware-app.onderwijs-dev.vlaanderen.be,Mijn schoolsoftware beheer,200,1706,mijn-schoolsoftware-app.onderwijs-dev.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-02-23T00:00:00Z,2023-10-15T23:59:59Z,CN=*.mijn-schoolsoftware-app.onderwijs-dev.vlaanderen.be,*.mijn-schoolsoftware-app.onderwijs-dev.vlaanderen.be,mijn-schoolsoftware-app.onderwijs-dev.vlaanderen.be,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,7dc076d0cbf3f794ccc6933bc66beda5,0801839b32b2d7c4afc261070793fd2db3807286ba267a73a044a1dee373be98,True,ctls,mijn-schoolsoftware-app.onderwijs-dev.vlaanderen.be,443,https://mijn-schoolsoftware-app.onderwijs-dev.vlaanderen.be:443,https,text/html,GET,13.224.189.117,/,-127909844,13.224.189.46,28,False,https://www.google.com,cloudfront,AmazonS3,HSTS,True,,,,,,
mijn-schoolsoftware-app.onderwijs-stage.vlaanderen.be,Mijn schoolsoftware beheer,200,1682,mijn-schoolsoftware-app.onderwijs-stage.vlaanderen.be,443,True,tls13,TLS_AES_128_GCM_SHA256,,2023-03-01T00:00:00Z,2023-11-01T23:59:59Z,CN=*.mijn-schoolsoftware-app.onderwijs-stage.vlaanderen.be,*.mijn-schoolsoftware-app.onderwijs-stage.vlaanderen.be,mijn-schoolsoftware-app.onderwijs-stage.vlaanderen.be,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,01849692d81681a8462d8620ff86fe61,6bc3940ff6fde3e632ad1e11af28db3b0ce084c3d7c8fb3243e50168ffd4b4d6,True,ctls,mijn-schoolsoftware-app.onderwijs-stage.vlaanderen.be,443,https://mijn-schoolsoftware-app.onderwijs-stage.vlaanderen.be:443,https,text/html,GET,52.222.236.61,/,1280578626,52.222.236.81,28,False,https://www.google-analytics.com,cloudfront,AmazonS3,HSTS,True,,,,,,
ministerraad.vlaanderen.be,Vlaanderen | Sorry,200,8590,sorry.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-30T16:26:16Z,2024-06-30T16:26:15Z,"CN=*.vlaanderen.be, O=Ministeries van de Vlaamse Gemeenschap, L=Brussel, ST=Brussels Hoofdstedelijk Gewest, C=BE",*.vlaanderen.be,vlaanderen.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,70e8e8435cfcc6a5cf5d571cda659886,eec93b7083f7d71670da870dda2f861bc20120371be914f5c9a855dd942bc86d,True,ctls,sorry.vlaanderen.be,443,https://ministerraad.vlaanderen.be:443,https,text/html,GET,185.61.72.66,/,-1095528382,185.61.72.66,180,False,,,nginx,Nginx,,Ministeries van de Vlaamse Gemeenschap,https://sorry.vlaanderen.be/uitfasering/ministerraad.vlaanderen.be,,,,
mister-ti.vlaanderen.be,OpenID Connect Provider | Vlaanderen.be,200,854,authenticatie-ti.vlaanderen.be,443,True,tls13,TLS_AES_256_GCM_SHA384,,2023-05-30T16:26:16Z,2024-06-30T16:26:15Z,"CN=*.vlaanderen.be, O=Ministeries van de Vlaamse Gemeenschap, L=Brussel, ST=Brussels Hoofdstedelijk Gewest, C=BE",*.vlaanderen.be,vlaanderen.be,"CN=GlobalSign RSA OV SSL CA 2018, O=GlobalSign nv-sa, C=BE",GlobalSign RSA OV SSL CA 2018,GlobalSign nv-sa,70e8e8435cfcc6a5cf5d571cda659886,eec93b7083f7d71670da870dda2f861bc20120371be914f5c9a855dd942bc86d,True,ctls,authenticatie-ti.vlaanderen.be,443,https://mister-ti.vlaanderen.be:443,https,text/html,GET,206.164.36.155,/,-1840324437,206.164.36.155,18,False,,,nginx,Nginx,,Ministeries van de Vlaamse Gemeenschap,https://authenticatie-ti.vlaanderen.be/op/v1/auth?client_id=862ba6e6-f174-4e4d-90d7-2723f319f9ae&redirect_uri=https://mister-ti.vlaanderen.be/callback-acm&response_type=code&scope=openid%20vo%20profile%20mow_mister&state=jTb1YK,,,,
