input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,method,host,path,favicon,a_,tech_,lines,failed,cdn,content_type,tls_mismatched,csp_domains_,final_url,tls_expired,location
jetbrains-license-server.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://jetbrains-license-server.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,52,False,,text/html,,https://wok.uberinternal.com,https://uber.onelogin.com/login2/?return=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTEsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.4e6w0crHlxSP1_MsVQQq_shdPRH1Gjy6k62BgDheSn8#app=,,
jetbrains.uberinternal.com,JetBrains Account,200,42739,account.jetbrains.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-10T00:00:00Z,2023-10-09T23:59:59Z,CN=account.jetbrains.com,account.jetbrains.com,,account.jetbrains.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,cf17fcc9d65d4fcd9fca5e9b97263278,08fe8bb110ff24e076bd90c8f4f610432261dcc9ff4de75dbff56ef3a267930a,,ctls,account.jetbrains.com,,443,https://jetbrains.uberinternal.com:443,https,nginx,GET,35.165.189.156,/,376608113,54.200.77.166,Nginx,205,False,,text/html,,,https://account.jetbrains.com/login,,
jigsaw.uberinternal.com,Wird geladen…,401,16381,docs.google.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-19T08:16:09Z,2023-09-11T08:16:08Z,CN=*.google.com,*.google.com,,source.android.google.cn,"CN=GTS CA 1C3, O=Google Trust Services LLC, C=US",GTS CA 1C3,Google Trust Services LLC,77fce969f6da9c23b46a4179eeece1a8,cd9aec87aa4ae96416bd900a0b81fba5a0f3f8e3b5fd4b2ea159059797f70790,True,ctls,docs.google.com,,443,https://jigsaw.uberinternal.com:443,https,GSE,GET,104.36.192.148,/,-110286946,104.36.192.148,OpenGSE,122,False,,text/html,,http:,https://docs.google.com/document/d/1pqNzSJ9ydMzY1ZA9iz43hCMIZ1FCv9xq5q9QlC53D9k/view,,
jira-cdn-staging.uberinternal.com,,403,,jira-cdn-staging.uberinternal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-12T00:00:00Z,2023-10-12T23:59:59Z,"CN=jira-cdn.uberinternal.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",jira-cdn.uberinternal.com,"Uber Technologies, Inc.",t3-cdn.uberinternal.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,77ea23218bf008c17a22870245452775,922f161fd56de0d26d4bfb0ca67398236eee12b97234eeb64a5a7022d4203a7c,,ctls,jira-cdn-staging.uberinternal.com,,443,https://jira-cdn-staging.uberinternal.com:443,https,awselb/2.0,GET,35.162.125.35,/,-1840324437,44.229.78.84,,1,False,,text/plain,,,,,
jira-dev.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://jira-dev.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,52,False,,text/html,,https://freight.lightning.force.com,https://uber.onelogin.com/login2/?return=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTEsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.3PEp-VenBjFH0tt9mAUfhye8MNefqANJVVhgoXHqjqs#app=,,
jira.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://jira.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,-815310126,104.36.192.148,HSTS,52,False,,text/html,,https://freight.lightning.force.com,https://uber.onelogin.com/login2/?return=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTYsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.z2BbBcvsqji3uxun3GrbvfTBXr43BE5su49MEjgy9po#app=,,
joshtesting.uberinternal.com,403 Forbidden,403,151,joshtesting.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-12T00:00:00Z,2024-01-11T23:59:59Z,"CN=cloudflare-dns.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",cloudflare-dns.com,"Cloudflare, Inc.",one.one.one.one,"CN=DigiCert TLS Hybrid ECC SHA384 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS Hybrid ECC SHA384 2020 CA1,DigiCert Inc,4fb80c11d8caa735428523988c565c2d,98ce6111a81057e7d8d4fdf470278b2fb77781c4bb79bfb31fd31047c388d5a3,True,ctls,joshtesting.uberinternal.com,,443,https://joshtesting.uberinternal.com:443,https,cloudflare,GET,1.1.1.1,/,1210513009,1.1.1.1,Cloudflare,8,False,,text/html,True,,,,
js.uberinternal.com,429,429,292,web.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-10-03T23:59:59Z,"CN=*.uberinternal.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",*.uberinternal.com,"Uber Technologies, Inc.",uberinternal.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5bcb92a390a5b07ecaed90bfcb45dc6b,409992be587811ca2670422dbac869f9b5f8bd007acb9c47b4d5841b40e0e6fa,True,ctls,web.uberinternal.com,google,443,https://js.uberinternal.com:443,https,ufe,GET,34.98.127.226,/,2073342721,34.98.127.226,HSTS,2,False,True,text/html,,,https://web.uberinternal.com/,,
jsbox.uberinternal.com,429,429,305,differ.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-10-03T23:59:59Z,"CN=*.uberinternal.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",*.uberinternal.com,"Uber Technologies, Inc.",uberinternal.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5bcb92a390a5b07ecaed90bfcb45dc6b,409992be587811ca2670422dbac869f9b5f8bd007acb9c47b4d5841b40e0e6fa,True,ctls,differ.uberinternal.com,,443,https://jsbox.uberinternal.com:443,https,ufe,GET,104.36.192.148,/,-224071918,104.36.192.148,HSTS,2,False,,text/html,,,https://differ.uberinternal.com/jssandbox/,,
jukebox.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://jukebox.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,52,False,,text/html,,https://wok.uberinternal.com,https://uber.onelogin.com/login2/?return=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTEsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.3PEp-VenBjFH0tt9mAUfhye8MNefqANJVVhgoXHqjqs#app=,,
jump.uber.com,E-scooter & E-bike Sharing | Lime Micromobility,200,420656,www.li.me,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-10-18T00:00:00Z,2023-10-17T23:59:59Z,"CN=sni.cloudflaressl.com, O=Cloudflare\, Inc., L=San Francisco, ST=California, C=US",sni.cloudflaressl.com,"Cloudflare, Inc.",www.li.me,"CN=Cloudflare Inc ECC CA-3, O=Cloudflare\, Inc., C=US",Cloudflare Inc ECC CA-3,"Cloudflare, Inc.",ea763f292f21f96cdc3a4910a95030a0,ff57f1a2a97fbd043676fc4c413ee73c3fa34c0bc534dee55488d04304da2a3d,,ctls,www.li.me,,443,https://jump.uber.com:443,https,cloudflare,GET,104.36.192.148,/,1852729073,104.36.192.148,SEOmatic,1641,False,,text/html,,,https://www.li.me//,,
jxt-staging.uberinternal.com,Log in - JXT Staging,200,41662,jxt-staging.uberinternal.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2022-10-13T00:00:00Z,2023-10-13T23:59:59Z,"CN=jxt.uberinternal.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",jxt.uberinternal.com,"Uber Technologies, Inc.",jxt-staging.uberinternal.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4daa24e13754ef46e7432bee121246f0,916b862c5dcd9ddbca4c7977a3e1c4fb90f5e36c873136b6e35775c51b43967b,,ctls,jxt-staging.uberinternal.com,,443,https://jxt-staging.uberinternal.com:443,https,nginx,GET,54.149.147.12,/,855273746,52.24.112.56,Nginx,626,False,,text/html,,https://*.uberinternal.com,https://jxt-staging.uberinternal.com/login.jsp?permissionViolation=true&os_destination=https%3A%2F%2Fjxt-staging.uberinternal.com%2Fplugins%2Fservlet%2Fmobile%23myjirahome&page_caps=&user_role=USER,,
kafka.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://kafka.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,52,False,,text/html,,https://wok.uberinternal.com,https://uber.onelogin.com/login2/?return=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTEsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.3PEp-VenBjFH0tt9mAUfhye8MNefqANJVVhgoXHqjqs#app=,,
kaiju-backend-dca1.uberinternal.com,429,429,307,kaiju-backend-dca1.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-10-03T23:59:59Z,"CN=*.uberinternal.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",*.uberinternal.com,"Uber Technologies, Inc.",uberinternal.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5bcb92a390a5b07ecaed90bfcb45dc6b,409992be587811ca2670422dbac869f9b5f8bd007acb9c47b4d5841b40e0e6fa,True,ctls,kaiju-backend-dca1.uberinternal.com,,443,https://kaiju-backend-dca1.uberinternal.com:443,https,ufe,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,2,False,,text/html,,,,,
kaiju-phx3.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://kaiju-phx3.uberinternal.com:443,https,AmazonS3,GET,104.36.197.136,/,1919901474,104.36.197.136,HSTS,52,False,,text/html,,https://freight.lightning.force.com,https://uber.onelogin.com/login2/?return=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTMsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.U9PUftwKCiNXj94IyE1YB5f3JzY14TPaLNBVrF6K6ds#app=,,
kasper.uber.com,429,429,291,up.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-10-03T23:59:59Z,"CN=*.uberinternal.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",*.uberinternal.com,"Uber Technologies, Inc.",uberinternal.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5bcb92a390a5b07ecaed90bfcb45dc6b,409992be587811ca2670422dbac869f9b5f8bd007acb9c47b4d5841b40e0e6fa,True,ctls,up.uberinternal.com,google,443,https://kasper.uber.com:443,https,ufe,GET,34.98.127.226,/,1919901474,34.98.127.226,HSTS,2,False,True,text/html,,,https://up.uberinternal.com/,,
kcp.uberinternal.com,429,429,292,kcp.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-10-03T23:59:59Z,"CN=*.uberinternal.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",*.uberinternal.com,"Uber Technologies, Inc.",uberinternal.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5bcb92a390a5b07ecaed90bfcb45dc6b,409992be587811ca2670422dbac869f9b5f8bd007acb9c47b4d5841b40e0e6fa,True,ctls,kcp.uberinternal.com,,443,https://kcp.uberinternal.com:443,https,ufe,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,2,False,,text/html,,,,,
kiosk-node-api-staging.uber.com,Checking your browser - reCAPTCHA,200,21590,www.uber.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-10-03T23:59:59Z,"CN=*.uber.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",*.uber.com,"Uber Technologies, Inc.",uber.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,692a3dec7f7fe489f744f07447046311,337248ed49adbd45b3a914361233645bb6ad69794f6c7f1b39e04625eb69200f,True,ctls,www.uber.com,google,443,https://kiosk-node-api-staging.uber.com:443,https,ESF,GET,34.98.127.226,/,-1770892853,34.98.127.226,HTTP/3,46,False,True,text/html,,www.google.com,https://www.uber.com/,,
kirby.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://kirby.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,52,False,,text/html,,https://freight.lightning.force.com,https://uber.onelogin.com/login2/?return=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTIsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.ffoUdLlx5lLpQrF2E-TECgRyt6rJT3-xGqxj7rcxoVY#app=,,
klaxon-staging.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://klaxon-staging.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,52,False,,text/html,,https://wok.uberinternal.com,https://uber.onelogin.com/login2/?return=eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTMsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.U9PUftwKCiNXj94IyE1YB5f3JzY14TPaLNBVrF6K6ds#app=,,
kloak-monitor.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://kloak-monitor.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,52,False,,text/html,,https://wok.uberinternal.com,https://uber.onelogin.com/login2/?return=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTIsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.ffoUdLlx5lLpQrF2E-TECgRyt6rJT3-xGqxj7rcxoVY#app=,,
kronos-staging.uberinternal.com,OneLogin,200,2608,uber.onelogin.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-04-13T00:00:00Z,2024-03-20T23:59:59Z,"CN=*.onelogin.com, O=OneLogin\, Inc., L=San Francisco, ST=California, C=US",*.onelogin.com,"OneLogin, Inc.",onelogin.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,c1952a341e37e60484119d18f4b2051d,f78c96dac6d76696f3eecae6e0f5f543d6e4c6aafc8d2dfb1168a08860b6419b,True,ctls,uber.onelogin.com,,443,https://kronos-staging.uberinternal.com:443,https,AmazonS3,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,52,False,,text/html,,https://wok.uberinternal.com,https://uber.onelogin.com/login2/?return=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJ1cmkiOiJodHRwczovL3ViZXIub25lbG9naW4uY29tL2xvZ2luIiwiYnJhbmRfaWQiOiJtYXN0ZXIiLCJhdWQiOiJBQ0NFU1MiLCJmZl9tdWx0aXBsZV9icmFuZHMiOmZhbHNlLCJleHAiOjE2ODg2MTEzNTMsInBhcmFtcyI6e30sIm1ldGhvZCI6ImdldCIsImlzcyI6Ik1PTk9SQUlMIn0.UrdJvwBYEKZQTtJsb-shxYYz73sUyZqxw14cfG60Tlo#app=,,
ktb-staging.uberinternal.com,403,403,134,ktb-staging.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-28T15:50:25Z,2023-08-26T16:41:57Z,CN=ktb-staging.uberinternal.com,ktb-staging.uberinternal.com,,ktb-staging.uberinternal.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,5b3a5abeaf701e00596de45595a358d7,31c8eba0513cf1da9c759adb0d5cbbddf274a404031f188d996425e537e2f1a6,,ctls,ktb-staging.uberinternal.com,google,443,https://ktb-staging.uberinternal.com:443,https,,GET,34.120.75.79,/,1723221432,34.120.75.79,HTTP/3,1,False,True,text/html,,,,,
ktb.uberinternal.com,403,403,134,ktb.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-06-05T19:35:46Z,2023-09-03T20:30:20Z,CN=ktb.uberinternal.com,ktb.uberinternal.com,,ktb.uberinternal.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,1fd86d0660a2ce2c1230c48746a54487,f1079cba944dd94e8aefcfaa8628aa2af399a185ba3f89b61a1e45f215fd9d01,,ctls,ktb.uberinternal.com,google,443,https://ktb.uberinternal.com:443,https,,GET,34.96.69.246,/,1723221432,34.96.69.246,HTTP/3,1,False,True,text/html,,,,,
l10n.uberinternal.com,429,429,293,l10n.uberinternal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2022-09-30T00:00:00Z,2023-10-03T23:59:59Z,"CN=*.uberinternal.com, O=Uber Technologies\, Inc., L=San Francisco, ST=California, C=US",*.uberinternal.com,"Uber Technologies, Inc.",uberinternal.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,5bcb92a390a5b07ecaed90bfcb45dc6b,409992be587811ca2670422dbac869f9b5f8bd007acb9c47b4d5841b40e0e6fa,True,ctls,l10n.uberinternal.com,,443,https://l10n.uberinternal.com:443,https,ufe,GET,104.36.192.148,/,1919901474,104.36.192.148,HSTS,2,False,,text/html,,,,,
