new,host,a,cname,soa,status_code,ns,has_internal_ips,internal_ips,cdn,cdn-name,aaaa,mx,txt,caa
,mail.delivery-243-us-east-2.prod.hydra.sophos.com,18.216.23.54,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-243-us-west-2.prod.hydra.sophos.com,34.213.30.87,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-244-eu-central-1.prod.hydra.sophos.com,35.159.27.88,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-244-eu-west-1.prod.hydra.sophos.com,34.253.238.88,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-244-us-east-2.prod.hydra.sophos.com,18.216.23.55,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-244-us-west-2.prod.hydra.sophos.com,34.213.30.88,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-245-eu-central-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-245-eu-west-1.prod.hydra.sophos.com,34.253.238.89,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-245-us-west-2.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-246-eu-central-1.prod.hydra.sophos.com,35.159.27.9,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-246-eu-west-1.prod.hydra.sophos.com,34.253.238.9,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-246-us-east-2.prod.hydra.sophos.com,18.216.23.57,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-246-us-west-2.prod.hydra.sophos.com,34.213.30.9,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-247-eu-central-1.prod.hydra.sophos.com,35.159.27.90,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-247-eu-west-1.prod.hydra.sophos.com,34.253.238.90,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-247-us-east-2.prod.hydra.sophos.com,18.216.23.58,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-247-us-west-2.prod.hydra.sophos.com,34.213.30.90,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-248-eu-west-1.prod.hydra.sophos.com,34.253.238.91,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-248-us-east-2.prod.hydra.sophos.com,18.216.23.59,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-249-eu-west-1.prod.hydra.sophos.com,34.253.238.92,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-249-us-west-2.prod.hydra.sophos.com,34.213.30.92,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-25-eu-central-1.prod.hydra.sophos.com,35.159.27.12,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-25-eu-west-1.prod.hydra.sophos.com,34.253.219.152,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-250-eu-central-1.prod.hydra.sophos.com,35.159.27.93,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-250-us-east-2.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-250-us-west-2.prod.hydra.sophos.com,34.213.30.93,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-251-eu-central-1.prod.hydra.sophos.com,35.159.27.94,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-251-eu-west-1.prod.hydra.sophos.com,34.253.238.94,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-251-us-east-2.prod.hydra.sophos.com,18.216.23.61,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-251-us-west-2.prod.hydra.sophos.com,34.213.30.94,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-252-eu-central-1.prod.hydra.sophos.com,35.159.27.95,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-252-eu-west-1.prod.hydra.sophos.com,34.253.238.95,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-252-us-east-2.prod.hydra.sophos.com,18.216.23.62,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-252-us-west-2.prod.hydra.sophos.com,34.213.30.95,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=yGTxa4VerHYeWRrVQod_3mpjg2tI6fNAC0uhIxjsJkM,
,mail.delivery-253-eu-central-1.prod.hydra.sophos.com,35.159.27.96,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-253-us-east-2.prod.hydra.sophos.com,18.216.23.63,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-253-us-west-2.prod.hydra.sophos.com,34.213.30.96,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-254-eu-central-1.prod.hydra.sophos.com,35.159.27.97,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-254-eu-west-1.prod.hydra.sophos.com,34.253.238.97,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-254-us-east-2.prod.hydra.sophos.com,18.216.23.7,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-255-eu-west-1.prod.hydra.sophos.com,34.253.238.98,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-255-us-east-2.prod.hydra.sophos.com,18.216.23.8,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-256-eu-west-1.prod.hydra.sophos.com,34.253.238.99,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-256-us-east-2.prod.hydra.sophos.com,18.216.23.9,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-256-us-west-2.prod.hydra.sophos.com,34.213.30.99,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-26-eu-west-1.prod.hydra.sophos.com,34.253.219.153,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-26-us-west-2.prod.hydra.sophos.com,34.212.96.125,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-27-eu-west-1.prod.hydra.sophos.com,34.253.219.154,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-28-eu-central-1.prod.hydra.sophos.com,35.159.27.122,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-28-eu-west-1.prod.hydra.sophos.com,34.253.219.155,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-29-eu-central-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-29-eu-west-1.prod.hydra.sophos.com,34.253.219.156,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-3-eu-central-1.prod.hydra.sophos.com,35.159.27.10,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=7xubsFrISVcRFnAYNPy0QZfvNfBy6ij3d9RCs_grf7c,
,mail.delivery-30-eu-west-1.prod.hydra.sophos.com,34.253.219.157,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-30-us-west-2.prod.hydra.sophos.com,34.212.96.65,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-31-eu-west-1.prod.hydra.sophos.com,34.253.219.158,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-32-eu-central-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-32-eu-west-1.prod.hydra.sophos.com,34.253.219.159,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-32-us-west-2.prod.hydra.sophos.com,34.212.96.67,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-33-eu-central-1.prod.hydra.sophos.com,35.159.27.127,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-33-eu-west-1.prod.hydra.sophos.com,34.253.219.160,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-34-eu-west-1.prod.hydra.sophos.com,34.253.219.161,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-35-eu-central-1.prod.hydra.sophos.com,35.159.27.129,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-35-eu-west-1.prod.hydra.sophos.com,34.253.219.162,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-35-us-east-2.prod.hydra.sophos.com,18.216.13.134,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-36-eu-central-1.prod.hydra.sophos.com,35.159.27.13,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-36-us-west-2.prod.hydra.sophos.com,34.212.96.71,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-37-eu-central-1.prod.hydra.sophos.com,35.159.27.130,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-37-us-east-2.prod.hydra.sophos.com,18.216.13.136,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-38-us-west-2.prod.hydra.sophos.com,34.212.96.73,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-39-eu-central-1.prod.hydra.sophos.com,35.159.27.132,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-40-eu-central-1.prod.hydra.sophos.com,35.159.27.133,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-40-eu-west-1.prod.hydra.sophos.com,34.253.219.167,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-40-us-west-2.prod.hydra.sophos.com,34.212.96.75,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-41-us-west-2.prod.hydra.sophos.com,34.212.96.76,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-42-eu-central-1.prod.hydra.sophos.com,35.159.27.135,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-42-eu-west-1.prod.hydra.sophos.com,34.253.219.169,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-43-eu-central-1.prod.hydra.sophos.com,35.159.27.136,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-43-eu-west-1.prod.hydra.sophos.com,34.253.219.170,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-43-us-west-2.prod.hydra.sophos.com,34.212.96.78,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-44-us-west-2.prod.hydra.sophos.com,34.212.96.79,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-45-eu-central-1.prod.hydra.sophos.com,35.159.27.138,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-45-us-west-2.prod.hydra.sophos.com,34.212.96.80,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-46-eu-central-1.prod.hydra.sophos.com,35.159.27.139,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-46-us-west-2.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-47-eu-central-1.prod.hydra.sophos.com,35.159.27.14,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-47-eu-west-1.prod.hydra.sophos.com,34.253.219.174,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-47-us-west-2.prod.hydra.sophos.com,34.212.96.82,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-48-eu-west-1.prod.hydra.sophos.com,34.253.219.175,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-48-us-west-2.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-49-eu-west-1.prod.hydra.sophos.com,34.253.219.176,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-5-eu-west-1.prod.hydra.sophos.com,34.253.219.132,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=jXnJOfFBXfX4EH2X9CFKzqHA4UI3MkfPjdjDtYTERRI,
,mail.delivery-50-eu-west-1.prod.hydra.sophos.com,34.253.219.177,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-50-us-west-2.prod.hydra.sophos.com,34.212.96.85,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-51-eu-central-1.prod.hydra.sophos.com,35.159.27.143,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-51-eu-west-1.prod.hydra.sophos.com,34.253.219.178,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-51-us-west-2.prod.hydra.sophos.com,34.212.96.86,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-52-eu-central-1.prod.hydra.sophos.com,35.159.27.144,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=feOx-YvNZoEgGC0uxyEVGu0iZ8DF_iQZJA_9kBS1eXI,
,mail.delivery-52-eu-west-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-52-us-west-2.prod.hydra.sophos.com,34.212.96.87,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-53-eu-central-1.prod.hydra.sophos.com,35.159.27.145,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-53-us-west-2.prod.hydra.sophos.com,34.212.96.88,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-54-eu-west-1.prod.hydra.sophos.com,34.253.219.181,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-55-eu-central-1.prod.hydra.sophos.com,35.159.27.147,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-55-eu-west-1.prod.hydra.sophos.com,34.253.219.182,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-56-eu-west-1.prod.hydra.sophos.com,34.253.219.183,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-57-us-west-2.prod.hydra.sophos.com,34.212.96.92,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-58-eu-central-1.prod.hydra.sophos.com,35.159.27.15,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-58-eu-west-1.prod.hydra.sophos.com,34.253.219.185,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-58-us-west-2.prod.hydra.sophos.com,34.212.96.93,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-59-eu-central-1.prod.hydra.sophos.com,35.159.27.150,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=sY_sPeDP_9CZNSoLL__xI2axKJnPDG67AAhta3vfyUU,
,mail.delivery-59-eu-west-1.prod.hydra.sophos.com,34.253.219.186,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-6-eu-west-1.prod.hydra.sophos.com,34.253.219.133,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=JAN7HhlsoK5m9WxZwe47cfTdhaoW3xaxMD-hBryfE14,
,mail.delivery-6-us-west-2.prod.hydra.sophos.com,34.212.96.105,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=3ricmizFPqUx7u5dEgSmY8UtrRBkYpFKEleZAX6cERw,
,mail.delivery-60-eu-central-1.prod.hydra.sophos.com,35.159.27.151,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=sLd3aDj6JG_l3FJZHma0yp_JPupOXedeuxUq_jE4ZmQ,
,mail.delivery-60-eu-west-1.prod.hydra.sophos.com,34.253.219.187,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-60-us-west-2.prod.hydra.sophos.com,34.212.96.95,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-61-eu-west-1.prod.hydra.sophos.com,34.253.219.188,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-61-us-west-2.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-62-eu-west-1.prod.hydra.sophos.com,34.253.219.189,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-63-eu-central-1.prod.hydra.sophos.com,35.159.27.154,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=yWmeIc9C68ipf3vewTlUm_C40CiTbbm823dLaXuUcEI,
,mail.delivery-63-eu-west-1.prod.hydra.sophos.com,34.253.219.190,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-63-us-west-2.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-64-eu-central-1.prod.hydra.sophos.com,35.159.27.155,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-64-eu-west-1.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-64-us-west-2.prod.hydra.sophos.com,34.212.96.99,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-65-eu-central-1.prod.hydra.sophos.com,35.159.27.156,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-65-eu-west-1.prod.hydra.sophos.com,34.253.219.192,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-65-us-west-2.prod.hydra.sophos.com,34.213.30.0,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-66-eu-central-1.prod.hydra.sophos.com,35.159.27.157,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-66-eu-west-1.prod.hydra.sophos.com,34.253.219.193,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-66-us-west-2.prod.hydra.sophos.com,,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,google-site-verification=tTUV5Ej27KeTAEBIXxNCDFKmri7Yh956K9YtUSCkMuQ,
,mail.delivery-67-eu-central-1.prod.hydra.sophos.com,35.159.27.158,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-67-eu-west-1.prod.hydra.sophos.com,34.253.219.194,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-68-eu-central-1.prod.hydra.sophos.com,35.159.27.159,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-68-eu-west-1.prod.hydra.sophos.com,34.253.219.195,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-68-us-west-2.prod.hydra.sophos.com,34.213.30.100,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-69-eu-west-1.prod.hydra.sophos.com,34.253.219.196,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-69-us-west-2.prod.hydra.sophos.com,34.213.30.101,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-7-eu-west-1.prod.hydra.sophos.com,34.253.219.134,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,google-site-verification=fd3NFnKKmdJ8Ytc16rfKcdnwLSx9itDKhSvkWf2axuY,
,mail.delivery-70-eu-central-1.prod.hydra.sophos.com,35.159.27.160,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,"ns-1043.awsdns-02.org, ns-1793.awsdns-32.co.uk, ns-494.awsdns-61.com, ns-684.awsdns-21.net",,,,,,,,
,mail.delivery-70-us-west-2.prod.hydra.sophos.com,34.213.30.102,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-71-eu-central-1.prod.hydra.sophos.com,35.159.27.161,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
,mail.delivery-71-eu-west-1.prod.hydra.sophos.com,34.253.219.198,,"ns-494.awsdns-61.com, awsdns-hostmaster.amazon.com",NOERROR,,,,,,,,,
