input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_org_,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_tls_connection,tls_sni,cdn_name,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,tech_,lines,failed,cdn,tls_mismatched,tls_wildcard_certificate,tls_expired,final_url,csp_domains_
mobilesync.api.ua.com,,404,42,mobilesync.api.ua.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-31T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb3f4df5045c49396aceb35b524d92fe,8ad6748172e498f9d36e817fdac399bbe6fbea45350b987ba6d775835fe1bf4b,ctls,mobilesync.api.ua.com,cloudfront,443,https://mobilesync.api.ua.com:443,https,,text/plain,GET,13.224.189.22,/,1382809587,2600:9000:20eb:fe00:12:6013:4600:93a1,Amazon Web Services,1,False,True,True,True,,,
mto.underarmour.com,Access to this page has been denied.,403,3010,xpress.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-28T12:25:41Z,2023-07-27T13:17:13Z,CN=xpress.underarmour.com,xpress.underarmour.com,,xpress.underarmour.com,"CN=GTS CA 1D4, O=Google Trust Services LLC, C=US",GTS CA 1D4,Google Trust Services LLC,25e62babf33549f69daa502d56a4e36b,93b4651505ba4258caea5daf58168b7067f32860520b31c4b58178344fa015a0,ctls,xpress.underarmour.com,google,80,http://mto.underarmour.com:80,http,,text/html,GET,35.241.48.201,/,1389176177,35.241.48.201,PerimeterX,1,False,True,,,,https://xpress.underarmour.com,
myfitnesspal.com,MyFitnessPal | MyFitnessPal,200,493498,www.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-12T23:59:59Z,CN=myfitnesspal.com,myfitnesspal.com,,*.myfitnesspal.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,e043ec437e382b9efee09821cb804d16,61159d332a5026841992ef53f4ceb7d2b69e1681ef174ae6ce3e7e7a0842129c,ctls,www.myfitnesspal.com,cloudfront,80,http://myfitnesspal.com:80,http,,text/html,GET,13.225.78.28,/,33983877,2600:9000:21f3:3000:1e:f4a8:3140:93a1,HSTS,1,False,True,,True,,https://www.myfitnesspal.com/,https://csp-report.browser-intake-datadoghq.com/api/v2/logs?dd-api-key=pub6bacd8a3d2ff4a25d741e639b3320206&dd-evp-origin=content-security-policy&ddsource=csp-report&ddtags=env:nutrition-prod
nbashow.myfitnesspal.com,MyFitnessPal x Athletic NBA Show Podcast,200,38551,nbashow.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T05:55:25Z,2023-08-08T05:55:24Z,CN=nbashow.myfitnesspal.com,nbashow.myfitnesspal.com,,nbashow.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,d051f1acf7ef8400cb1e58d2bba3cbc5,aaa6a8c946af5c47ef6c92b95429298232ac4c945f0266e094209af7c32924e6,ctls,nbashow.myfitnesspal.com,cloudflare,443,https://nbashow.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,YouTube,496,False,True,,,,,
nl.mapmyfitness.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://nl.mapmyfitness.com:80,http,CloudFront,text/html,GET,13.224.189.31,/,-943786064,13.224.189.41,Amazon Web Services,20,False,True,,,,,
nl.mapmyride.com,404 Not Found,404,146,nl.mapmyride.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-08-09T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,f8baab3f922f4c5ab997930791b50570,a9c62cf163925b1ee46f1c2a29a77d8aad078ddb3c8a242e66dd7a48f4f9b07f,ctls,nl.mapmyride.com,cloudfront,443,https://nl.mapmyride.com:443,https,,text/html,GET,13.224.189.49,/,1494302000,13.224.189.31,Amazon Web Services,8,False,True,True,True,,,
nl.mapmyrun.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://nl.mapmyrun.com:80,http,CloudFront,text/html,GET,13.224.189.52,/,570184183,13.224.189.31,Amazon Web Services,20,False,True,,,,,
nochaser.myfitnesspal.com,MyFitnessPal x  No Chaser Podcast,200,38556,nochaser.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:56:42Z,2023-08-08T02:56:41Z,CN=nochaser.myfitnesspal.com,nochaser.myfitnesspal.com,,nochaser.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,0412cd600d27ebe33fd095cccfc53dc0,10f6676034f9abb8d3ed7a82f5092e372f806a12b2c681dba50134a5c120850a,ctls,nochaser.myfitnesspal.com,cloudflare,443,https://nochaser.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
nonprod-api-gw.underarmour.com,403 Forbidden,403,118,nonprod-api-gw.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2022-07-14T00:00:00Z,2023-07-14T23:59:59Z,"CN=nonprod-api-gw.underarmour.com, O=Under Armour\, Inc., L=Baltimore, ST=Maryland, C=US",nonprod-api-gw.underarmour.com,"Under Armour, Inc.",nonprod-api-gw.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,90ec8f352c88511664d36f0f24c1ec24,3241f3eab12e12acd14f899ca314a2357560bae4106d5671d8c587640c34e516,ctls,nonprod-api-gw.underarmour.com,,443,https://nonprod-api-gw.underarmour.com:443,https,,text/html,GET,23.21.2.137,/,1828833911,23.23.45.63,HSTS,7,False,,,,,,
obe.myfitnesspal.com,MyFitnessPal + Obe,200,72566,obe.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T13:00:57Z,2023-08-09T13:00:56Z,CN=obe.myfitnesspal.com,obe.myfitnesspal.com,,obe.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,8bd20a84a2566db686becd63882d016f,0f8a0c39cf53d834d5033198e94bb9c0d28a97a2489a7914bcd25267cf6a476f,ctls,obe.myfitnesspal.com,cloudflare,443,https://obe.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,HSTS,871,False,True,,,,,
obefitness.myfitnesspal.com,MFP + Obe Fitness V2 April 2023,200,72023,obefitness.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-01T13:58:29Z,2023-07-30T13:58:28Z,CN=obefitness.myfitnesspal.com,obefitness.myfitnesspal.com,,obefitness.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,63d3d00a712ff794e83e053e8481c0f4,bdbcc5a566b2caf9207c280041d7bf2262f4237442be4d26bf210efa4e31776b,ctls,obefitness.myfitnesspal.com,cloudflare,443,https://obefitness.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1abd,HSTS,856,False,True,,,,,
onemedical.myfitnesspal.com,MyFitnessPal + One Medical,200,71384,onemedical.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-11T07:51:23Z,2023-08-09T07:51:22Z,CN=onemedical.myfitnesspal.com,onemedical.myfitnesspal.com,,onemedical.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,7d414797b9352ca7b9db5bbeeeebd491,82d85eec0ed5fac3fba17b694d8faa4de7f5478920421b297b89a5ff3c8d3aa2,ctls,onemedical.myfitnesspal.com,cloudflare,443,https://onemedical.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.27.189,/,-1468854848,2606:4700::6812:1bbd,HSTS,848,False,True,,,,,
open.cf.underarmour.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://open.cf.underarmour.com:80,http,CloudFront,text/html,GET,18.66.97.57,/,-1668539171,18.66.97.83,Amazon Web Services,20,False,True,,,,,
open.pth.underarmour.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://open.pth.underarmour.com:80,http,CloudFront,text/html,GET,18.66.97.83,/,-944903986,18.66.97.57,Amazon Web Services,20,False,True,,,,,
open.record.underarmour.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://open.record.underarmour.com:80,http,CloudFront,text/html,GET,18.66.97.83,/,572664140,18.66.97.57,Amazon Web Services,20,False,True,,,,,
pages.em.underarmour.com,403 - Forbidden: Access is denied.,403,1233,pages.em.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2022-12-17T00:00:00Z,2024-01-17T23:59:59Z,"CN=pages.em.underarmour.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.em.underarmour.com,"SALESFORCE.COM, INC.",pages.em.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,4d69fe6dadad763b94ced065db0b968b,be9c83783989531cbb72c9b3f6c3d45c0b852f450dfb5969a24e7326c3d127ed,ctls,pages.em.underarmour.com,,443,https://pages.em.underarmour.com:443,https,,text/html,GET,13.111.23.132,/,-207424980,13.111.23.132,,30,False,,,,,,
pages.emails.underarmour.com,403 - Forbidden: Access is denied.,403,1233,pages.emails.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-08T00:00:00Z,2024-02-08T23:59:59Z,"CN=pages.emails.underarmour.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.emails.underarmour.com,"SALESFORCE.COM, INC.",pages.emails.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,9cb3e1a42cd2d0eae277f23de34d3395,1c80bff1939640a48ac7c1783e186a10d6233cf513789a2815d0038d6d29265d,ctls,pages.emails.underarmour.com,,443,https://pages.emails.underarmour.com:443,https,,text/html,GET,13.111.23.203,/,-207424980,13.111.23.203,,30,False,,,,,,
pages.mapmyfitness.underarmour.com,403 - Forbidden: Access is denied.,403,1233,pages.mapmyfitness.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-01-04T00:00:00Z,2024-02-04T23:59:59Z,"CN=pages.mapmyfitness.underarmour.com, O=SALESFORCE.COM\, INC., L=San Francisco, ST=California, C=US",pages.mapmyfitness.underarmour.com,"SALESFORCE.COM, INC.",pages.mapmyfitness.underarmour.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,8af181139e66702f156e72b6f379ec6b,81cbdd6d7e1fd2954d3044ac65ab242b89d002a23cc2c945ea0eab9b81d4d7e3,ctls,pages.mapmyfitness.underarmour.com,,443,https://pages.mapmyfitness.underarmour.com:443,https,,text/html,GET,13.111.227.74,/,-207424980,13.111.227.74,,30,False,,,,,,
pages.uarecord.underarmour.com,403 - Forbidden: Access is denied.,403,1233,pages.uarecord.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pages.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pages.s7.exacttarget.com,"Salesforce.com, Inc.",pages.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,ad0ce528e2e7d8e4b927915048aa3a0c,c5cc7a343c1eb8a37e9647a26a09c8fcd63898758614a805df34764945647c2c,ctls,pages.uarecord.underarmour.com,,443,https://pages.uarecord.underarmour.com:443,https,,text/html,GET,136.147.129.25,/,-207424980,136.147.129.25,,30,False,,True,,,,
partners.api.ua.com,,404,21,partners.api.ua.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-23T00:00:00Z,2023-09-23T23:59:59Z,CN=api.ua.com,api.ua.com,,*.api.ua.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,9441d1c733c7ee18c53ecd933ef9eb54,9bc706dbbac76bd120c5b92848a89886547665ca31480ace9038f1963f244a06,ctls,partners.api.ua.com,cloudfront,443,https://partners.api.ua.com:443,https,nginx/1.13.12,text/plain,GET,18.66.97.40,/,-1669793162,2600:9000:223c:2000:1a:b433:9440:93a1,Nginx:1.13.12,1,False,True,,True,,,
partners.myfitnesspal.com,HTTP Status 404 – Not Found,404,431,partners.myfitnesspal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-10T12:13:28Z,2023-08-08T12:13:27Z,CN=*.external.us.mfp.dev,*.external.us.mfp.dev,,*.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3e04ba683ad67f2b8fa659549f9a5276,e36764e477507a6ab1b5458fea81116f418561c03782c40076bc35ff2c9d5f23,ctls,partners.myfitnesspal.com,,443,https://partners.myfitnesspal.com:443,https,,text/html,GET,52.2.200.77,/,-230353730,54.87.102.222,HSTS,1,False,,True,True,,,
persona.api.ua.com,,404,83,persona.api.ua.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-20T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,09af9846ec0622631d7a46fa73e9a575,202d98e92e1b8bc33c1e45c59e0b7330e9c1c136bfb700fa7b511a646fa77f7a,ctls,persona.api.ua.com,,443,https://persona.api.ua.com:443,https,,text/plain,GET,54.85.19.3,/,737983986,35.172.152.119,,1,False,,True,True,,,
plans-api.myfitnesspal.com,,404,42,plans-api.myfitnesspal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-10T12:13:28Z,2023-08-08T12:13:27Z,CN=*.external.us.mfp.dev,*.external.us.mfp.dev,,*.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3e04ba683ad67f2b8fa659549f9a5276,e36764e477507a6ab1b5458fea81116f418561c03782c40076bc35ff2c9d5f23,ctls,plans-api.myfitnesspal.com,,443,https://plans-api.myfitnesspal.com:443,https,,text/plain,GET,54.87.102.222,/,1382809587,52.2.200.77,HSTS,1,False,,True,True,,,
po-tandc.ua.com,,200,148950,po-tandc.underarmour.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-01-24T00:00:00Z,2024-02-22T23:59:59Z,CN=*.underarmour.com,*.underarmour.com,,underarmour.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,0bfb2fdd2ca4d2f8d399319a77200d0f,535851a4a278f03bf8b34b44749631258c7ca7643fca13a8530af4bca91cc0c1,ctls,po-tandc.underarmour.com,,80,http://po-tandc.ua.com:80,http,AmazonS3,application/pdf,GET,96.45.82.161,/,1159896262,96.45.83.103,Amazon Web Services,590,False,,,True,,https://po-tandc.underarmour.com/,
podcast.myfitnesspal.com,Origin DNS error | podcast.myfitnesspal.com | Cloudflare,530,6223,,,,,,,,,,,,,,,,,,,cloudflare,80,http://podcast.myfitnesspal.com:80,http,cloudflare,text/html,GET,104.18.27.189,/,-823540041,2606:4700::6812:1abd,Cloudflare,93,False,True,,,,,
preferences.myfitnesspal.com,MyFitnessPal Email Preferences,200,1268,preferences.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-02-20T00:00:00Z,2023-07-26T23:59:59Z,CN=preferences.myfitnesspal.com,preferences.myfitnesspal.com,,myfitnesspal.datagrail.io,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,194b4c7f08cff5e268725775e938db16,318c5222824d2ff3f5e32cc99399d5d6d815bf279098c683aec4bfbf64910fe1,ctls,preferences.myfitnesspal.com,cloudfront,443,https://preferences.myfitnesspal.com:443,https,nginx,text/html,GET,65.9.66.48,/,418203052,65.9.66.68,hCaptcha,34,False,True,,,,,https://portal.feedback.us.pendo.io
premium-api.myfitnesspal.com,,401,73,premium-api.myfitnesspal.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-10T12:13:28Z,2023-08-08T12:13:27Z,CN=*.external.us.mfp.dev,*.external.us.mfp.dev,,*.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3e04ba683ad67f2b8fa659549f9a5276,e36764e477507a6ab1b5458fea81116f418561c03782c40076bc35ff2c9d5f23,ctls,premium-api.myfitnesspal.com,,443,https://premium-api.myfitnesspal.com:443,https,,text/plain,GET,52.2.200.77,/,-119167523,50.19.251.83,HSTS,1,False,,True,True,,,
premium.api.ua.com,,401,73,premium.api.ua.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-31T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb3f4df5045c49396aceb35b524d92fe,8ad6748172e498f9d36e817fdac399bbe6fbea45350b987ba6d775835fe1bf4b,ctls,premium.api.ua.com,cloudfront,443,https://premium.api.ua.com:443,https,,text/plain,GET,13.224.189.22,/,-119167523,2600:9000:20eb:fe00:12:6013:4600:93a1,Amazon Web Services,1,False,True,True,True,,,
prod-configuration.api.ua.com,,401,73,prod-configuration.api.ua.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,2023-02-24T00:00:00Z,2024-01-20T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M01, O=Amazon, C=US",Amazon RSA 2048 M01,Amazon,09af9846ec0622631d7a46fa73e9a575,202d98e92e1b8bc33c1e45c59e0b7330e9c1c136bfb700fa7b511a646fa77f7a,ctls,prod-configuration.api.ua.com,,443,https://prod-configuration.api.ua.com:443,https,,text/plain,GET,54.80.69.143,/,-119167523,35.172.152.119,,1,False,,True,True,,,
prod-fs-jwt-auth.api.ua.com,,404,42,prod-fs-jwt-auth.api.ua.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-03T00:00:00Z,2024-05-31T23:59:59Z,CN=*.uacf.io,*.uacf.io,,*.mfpaws.com,"CN=Amazon RSA 2048 M02, O=Amazon, C=US",Amazon RSA 2048 M02,Amazon,bb3f4df5045c49396aceb35b524d92fe,8ad6748172e498f9d36e817fdac399bbe6fbea45350b987ba6d775835fe1bf4b,ctls,prod-fs-jwt-auth.api.ua.com,cloudfront,443,https://prod-fs-jwt-auth.api.ua.com:443,https,,text/plain,GET,13.224.189.22,/,1382809587,2600:9000:20eb:fe00:12:6013:4600:93a1,Amazon Web Services,1,False,True,True,True,,,
prod-plans.api.ua.com,404 Not Found,404,146,prod-plans.api.ua.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T08:46:35Z,2023-08-06T08:46:34Z,CN=*.external.us.mfp.dev,*.external.us.mfp.dev,,*.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,de303b93142580e292c57e950a763354,2216b2cbcdc1253375eda2908e82678aa2de3687cd78b6049fb28a1b45f0eba3,ctls,prod-plans.api.ua.com,,443,https://prod-plans.api.ua.com:443,https,,text/html,GET,54.208.105.64,/,1494302000,34.202.74.239,HSTS,8,False,,True,True,,,
prod-ua03.ecm.underarmour.com,Error,401,347,prod-ua03.ecm.underarmour.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-08T14:05:03Z,2023-08-06T14:05:02Z,CN=*.ecm.underarmour.com,*.ecm.underarmour.com,,*.ecm.underarmour.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c34a546fa68fea174e71369010fd3140,34f58e4e5113d741977b26e22ca5107bef93c6920f1f822099ae8a3239fb7ab0,ctls,prod-ua03.ecm.underarmour.com,fastly,443,https://prod-ua03.ecm.underarmour.com:443,https,Varnish,text/html,GET,151.101.1.91,/,1323952740,151.101.193.91,Varnish,10,False,True,,True,,,
production-eu03.underarmour.co.uk,403 Forbidden,403,151,production-eu03.underarmour.co.uk,443,True,tls12,TLS_ECDHE_ECDSA_WITH_AES_128_GCM_SHA256,2023-05-15T00:00:00Z,2024-05-03T23:59:59Z,CN=ssl1077280.cloudflaressl.com,ssl1077280.cloudflaressl.com,,production-eu03-underarmour-co-uk.cc-ecdn.net,"CN=COMODO ECC Domain Validation Secure Server CA 2, O=COMODO CA Limited, L=Salford, ST=Greater Manchester, C=GB",COMODO ECC Domain Validation Secure Server CA 2,COMODO CA Limited,9c85247b07c93bac6fdc310c6aedfde9,c3cb49e751087114be7f8aa5061e321aa0d2ef7db35dba180603aaa3fa964e1f,ctls,production-eu03.underarmour.co.uk,cloudflare,443,https://production-eu03.underarmour.co.uk:443,https,cloudflare,text/html,GET,104.18.221.231,/,1210513009,104.18.222.231,Cloudflare,8,False,True,True,True,,,
pt.mapmyfitness.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://pt.mapmyfitness.com:80,http,CloudFront,text/html,GET,13.224.189.41,/,1645216869,13.224.189.31,Amazon Web Services,20,False,True,,,,,
pt.mapmyride.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://pt.mapmyride.com:80,http,CloudFront,text/html,GET,13.224.189.49,/,1526541371,13.224.189.52,Amazon Web Services,20,False,True,,,,,
pt.mapmyrun.com,ERROR: The request could not be satisfied,403,915,,,,,,,,,,,,,,,,,,,cloudfront,80,http://pt.mapmyrun.com:80,http,CloudFront,text/html,GET,13.224.189.52,/,1727338718,13.224.189.49,Amazon Web Services,20,False,True,,,,,
pub.emails.underarmour.com,403 - Forbidden: Access is denied.,403,1233,pub.emails.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pub.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pub.s7.exacttarget.com,"Salesforce.com, Inc.",pub.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,20842c6252c2eb071c46ce80114f2aec,316eb5676448730a883c79f2c332df5bb4009bc7650000f70159fc81f37df134,ctls,pub.emails.underarmour.com,,443,https://pub.emails.underarmour.com:443,https,,text/html,GET,136.147.129.35,/,1631801191,136.147.129.35,,30,False,,True,,,,
pub.mapmyfitness.underarmour.com,403 - Forbidden: Access is denied.,403,1233,pub.mapmyfitness.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pub.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pub.s7.exacttarget.com,"Salesforce.com, Inc.",pub.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,20842c6252c2eb071c46ce80114f2aec,316eb5676448730a883c79f2c332df5bb4009bc7650000f70159fc81f37df134,ctls,pub.mapmyfitness.underarmour.com,,443,https://pub.mapmyfitness.underarmour.com:443,https,,text/html,GET,136.147.129.35,/,1631801191,136.147.129.35,,30,False,,True,,,,
pub.mfp.underarmour.com,403 - Forbidden: Access is denied.,403,1233,pub.mfp.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pub.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pub.s7.exacttarget.com,"Salesforce.com, Inc.",pub.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,20842c6252c2eb071c46ce80114f2aec,316eb5676448730a883c79f2c332df5bb4009bc7650000f70159fc81f37df134,ctls,pub.mfp.underarmour.com,,443,https://pub.mfp.underarmour.com:443,https,,text/html,GET,136.147.129.35,/,1631801191,136.147.129.35,,30,False,,True,,,,
pub.uarecord.underarmour.com,403 - Forbidden: Access is denied.,403,1233,pub.uarecord.underarmour.com,443,True,tls12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,2023-03-01T00:00:00Z,2024-03-31T23:59:59Z,"CN=pub.s7.exacttarget.com, O=Salesforce.com\, Inc., L=San Francisco, ST=California, C=US",pub.s7.exacttarget.com,"Salesforce.com, Inc.",pub.s7.exacttarget.com,"CN=DigiCert TLS RSA SHA256 2020 CA1, O=DigiCert Inc, C=US",DigiCert TLS RSA SHA256 2020 CA1,DigiCert Inc,20842c6252c2eb071c46ce80114f2aec,316eb5676448730a883c79f2c332df5bb4009bc7650000f70159fc81f37df134,ctls,pub.uarecord.underarmour.com,,443,https://pub.uarecord.underarmour.com:443,https,,text/html,GET,136.147.129.35,/,1631801191,136.147.129.35,,30,False,,True,,,,
qualcomm-cust.opera-mini.net,,200,,,,,,,,,,,,,,,,,,,,,80,http://qualcomm-cust.opera-mini.net:80,http,Pike v8.0 release 908: HTTP Server module,application/octet-stream,GET,82.145.209.253,/,-21967118,82.145.209.253,,1,False,,,,,,
qualcomm65-test.odoo.com,Typo | Odoo,200,42009,www.odoo.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-04-15T07:30:56Z,2023-07-14T07:30:55Z,CN=*.odoo.com,*.odoo.com,,odoo.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,c67064c2551df279623555c2339e1e44,bf8db9cb4860282a546534b8cebd2e8c228c647ee61af6c0d72a3af11f4f5384,ctls,www.odoo.com,,443,https://qualcomm65-test.odoo.com:443,https,nginx,text/html,GET,141.94.74.34,/,267030880,141.94.74.34,Python,596,False,,,True,,https://www.odoo.com/typo?domain=qualcomm65-test.odoo.com&autodbname=qualcomm65-test&hosting=eu177a.odoo.com,
ratke.myfitnesspal.com,MyFitnessPal X Rachel Ratke,200,38512,ratke.myfitnesspal.com,443,True,tls13,TLS_AES_128_GCM_SHA256,2023-05-10T02:29:15Z,2023-08-08T02:29:14Z,CN=ratke.myfitnesspal.com,ratke.myfitnesspal.com,,ratke.myfitnesspal.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,f84321b263599995628e9bf196d39b9f,fc1471ef95ea9917fd97d381bfbf1cb041a5a094bf8cabc52b3d9e70114c0e54,ctls,ratke.myfitnesspal.com,cloudflare,443,https://ratke.myfitnesspal.com:443,https,cloudflare,text/html,GET,104.18.26.189,/,-1468854848,2606:4700::6812:1bbd,YouTube,496,False,True,,,,,
