new,host,a,soa,status_code,cdn,cdn-name,ns,mx,txt
,hopper-page.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,horier.redir.bugpoc.ninja,"18.66.97.114, 18.66.97.115, 18.66.97.76, 18.66.97.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,horizon-api-beta.redir.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,horst.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hosp-xs.web.bugpoc.ninja,"18.155.129.80, 18.155.129.20, 18.155.129.75, 18.155.129.21","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-130-16-143-50.relay.bugpoc.ninja,"108.138.17.99, 108.138.17.81, 108.138.17.95, 108.138.17.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-130-16-143-50.web.bugpoc.ninja,"52.222.144.39, 52.222.144.41, 52.222.144.111, 52.222.144.127","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-130-16-182-49.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-134-11-232-71.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.63, 108.138.17.95, 108.138.17.99","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-134-11-245-41.web.bugpoc.ninja,"52.222.144.41, 52.222.144.111, 52.222.144.127, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-134-152-27-62.relay.bugpoc.ninja,"108.138.17.99, 108.138.17.81, 108.138.17.95, 108.138.17.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-134-205-12-80.web.bugpoc.ninja,"13.224.189.43, 13.224.189.89, 13.224.189.36, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-141-116-152-66.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-141-116-214-66.redir.bugpoc.ninja,"18.173.233.24, 18.173.233.71, 18.173.233.27, 18.173.233.53","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-198-63.web.bugpoc.ninja,"18.160.18.72, 18.160.18.85, 18.160.18.77, 18.160.18.91","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-20-24.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.95, 108.138.17.99, 108.138.17.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-20-24.web.bugpoc.ninja,"52.222.144.127, 52.222.144.41, 52.222.144.111, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,host-214-14-79-35.redir.bugpoc.ninja,"18.66.97.36, 18.66.97.114, 18.66.97.115, 18.66.97.76","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-214-18-15-83.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.23, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-214-18-218-12.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-214-60-106-73.web.bugpoc.ninja,"13.224.189.43, 13.224.189.23, 13.224.189.89, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-222-49.redir.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-8-61.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.23, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host-static-clients-stats-corp.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.23, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host65-85.redir.bugpoc.ninja,"13.249.9.4, 13.249.9.125, 13.249.9.70, 13.249.9.6","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,host65-85.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.89, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hosta-web101-hsd123ds1.hsd123.web.bugpoc.ninja,"18.66.171.23, 18.66.171.112, 18.66.171.10, 18.66.171.105","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,hosting1-akali.web.bugpoc.ninja,"52.222.144.39, 52.222.144.111, 52.222.144.41, 52.222.144.127","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hot-dc-7.web.bugpoc.ninja,"52.222.144.111, 52.222.144.41, 52.222.144.127, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hou1e1enm-proxy-nesa-soak.web.bugpoc.ninja,"18.155.129.21, 18.155.129.80, 18.155.129.75, 18.155.129.20","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,housekeep.web.bugpoc.ninja,"18.160.18.72, 18.160.18.91, 18.160.18.85, 18.160.18.77","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,houses.web.bugpoc.ninja,"18.155.129.75, 18.155.129.21, 18.155.129.20, 18.155.129.80","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,houstonuncover.redir.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,houstonuncover.relay.bugpoc.ninja,"18.65.39.93, 18.65.39.44, 18.65.39.2, 18.65.39.8","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,houzs2zkom.redir.bugpoc.ninja,"18.66.97.36, 18.66.97.114, 18.66.97.115, 18.66.97.76","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hqm-space.web.bugpoc.ninja,"18.155.129.20, 18.155.129.75, 18.155.129.21, 18.155.129.80","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hrapps-dev-app1.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.43, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hrapps-dev-db1.web.bugpoc.ninja,"108.157.194.63, 108.157.194.65, 108.157.194.103, 108.157.194.4","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hrl10.web.bugpoc.ninja,"13.224.189.23, 13.224.189.36, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hrworg.web.bugpoc.ninja,"13.226.153.95, 13.226.153.92, 13.226.153.5, 13.226.153.117","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hs-sites.relay.bugpoc.ninja,"108.139.243.14, 108.139.243.74, 108.139.243.77, 108.139.243.49","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hs-sites.web.bugpoc.ninja,"52.222.144.41, 52.222.144.111, 52.222.144.127, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hsf1-a-yst.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.76, 18.66.97.114, 18.66.97.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hsr.relay.bugpoc.ninja,"108.138.17.95, 108.138.17.81, 108.138.17.63, 108.138.17.99","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hsr.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hssbfs-a68.redir.bugpoc.ninja,"18.65.39.87, 18.65.39.47, 18.65.39.51, 18.65.39.60","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,hssloadfs-m03.web.bugpoc.ninja,"216.137.44.2, 216.137.44.13, 216.137.44.7, 216.137.44.96","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hst4a.web.bugpoc.ninja,"13.224.189.23, 13.224.189.43, 13.224.189.89, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hsutah.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,hswe01a.web.bugpoc.ninja,"13.224.189.23, 13.224.189.36, 13.224.189.89, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,htt-telcel-net-1.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.63, 108.138.17.95, 108.138.17.99","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,htt-telcel-net-9.web.bugpoc.ninja,"13.224.189.36, 13.224.189.89, 13.224.189.43, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,htt-telcel-net4-3.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.36, 18.66.97.76, 18.66.97.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com-0-0.web.bugpoc.ninja,"13.224.189.23, 13.224.189.36, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com-1-0.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com-17.web.bugpoc.ninja,"13.224.189.23, 13.224.189.43, 13.224.189.36, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com-2.redir.bugpoc.ninja,"108.156.2.8, 108.156.2.96, 108.156.2.35, 108.156.2.66","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com-5-5.web.bugpoc.ninja,"216.137.44.7, 216.137.44.2, 216.137.44.96, 216.137.44.13","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com-69.web.bugpoc.ninja,"216.137.44.96, 216.137.44.13, 216.137.44.7, 216.137.44.2","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com5-7.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com7-7.web.bugpoc.ninja,"108.157.194.103, 108.157.194.4, 108.157.194.65, 108.157.194.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-dictionary-reference-com74.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.76, 18.66.97.36, 18.66.97.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-fp-juanfutbol-com-01.web.bugpoc.ninja,"13.226.153.92, 13.226.153.95, 13.226.153.117, 13.226.153.5","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-fp-juanfutbol-com-6.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-fp-juanfutbol-com-67.web.bugpoc.ninja,"13.224.189.36, 13.224.189.23, 13.224.189.89, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-fp-juanfutbol-com0-0.redir.bugpoc.ninja,"18.67.65.117, 18.67.65.92, 18.67.65.49, 18.67.65.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-fp-juanfutbol-com0-8.web.bugpoc.ninja,"52.222.144.111, 52.222.144.41, 52.222.144.127, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-fp-juanfutbol-com3-1.web.bugpoc.ninja,"3.161.119.50, 3.161.119.44, 3.161.119.18, 3.161.119.93","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-img-uodoo-com.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-innoopedia-blogspot-com-6.web.bugpoc.ninja,"13.224.189.43, 13.224.189.23, 13.224.189.36, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-jobs-bdjobs-com07.redir.bugpoc.ninja,"18.66.97.36, 18.66.97.76, 18.66.97.115, 18.66.97.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-jobs-bdjobs-com6.redir.bugpoc.ninja,"18.66.97.114, 18.66.97.76, 18.66.97.115, 18.66.97.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m--internet--org-tokopedia-com-5.redir.bugpoc.ninja,"18.173.233.53, 18.173.233.71, 18.173.233.24, 18.173.233.27","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m--internet--org-tokopedia-com35.redir.bugpoc.ninja,"13.249.9.125, 13.249.9.70, 13.249.9.4, 13.249.9.6","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m--internet--org-tokopedia-com62.web.bugpoc.ninja,"13.224.189.89, 13.224.189.36, 13.224.189.23, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m--internet--org-tokopedia-com9-1.web.bugpoc.ninja,"13.224.189.43, 13.224.189.89, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-jobstreet-com-ph-20.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.43, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-jobstreet-com-ph-45.web.bugpoc.ninja,"13.224.189.89, 13.224.189.36, 13.224.189.43, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-jobstreet-com-ph01.web.bugpoc.ninja,"18.155.129.21, 18.155.129.20, 18.155.129.80, 18.155.129.75","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-jobstreet-com-ph3-5.web.bugpoc.ninja,"13.224.189.43, 13.224.189.89, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-jobstreet-com-ph6-8.web.bugpoc.ninja,"52.222.144.127, 52.222.144.111, 52.222.144.41, 52.222.144.39","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-news05-com.web.bugpoc.ninja,"13.226.153.5, 13.226.153.92, 13.226.153.95, 13.226.153.117","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-news06-com.web.bugpoc.ninja,"18.155.129.75, 18.155.129.20, 18.155.129.21, 18.155.129.80","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-news6-com.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.99, 108.138.17.63, 108.138.17.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-news63-com.web.bugpoc.ninja,"13.226.153.95, 13.226.153.117, 13.226.153.92, 13.226.153.5","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-olx-co-id-3-9.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.23, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-olx-co-id-34.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-olx-co-id-4.redir.bugpoc.ninja,"18.173.233.71, 18.173.233.24, 18.173.233.27, 18.173.233.53","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-olx-co-id-53.web.bugpoc.ninja,"52.222.144.111, 52.222.144.41, 52.222.144.39, 52.222.144.127","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,http-m-olx-co-id-84.redir.bugpoc.ninja,"3.160.196.88, 3.160.196.72, 3.160.196.106, 3.160.196.27","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,http-m-olx-co-id-9-1.web.bugpoc.ninja,"13.224.189.23, 13.224.189.89, 13.224.189.43, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-olx-co-id-9-4.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.36, 18.66.97.76, 18.66.97.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-olx-co-id14.web.bugpoc.ninja,"13.224.189.23, 13.224.189.43, 13.224.189.36, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-olx-co-id4-7.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.95, 108.138.17.99, 108.138.17.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-olx-co-id4-7.web.bugpoc.ninja,"18.155.129.75, 18.155.129.21, 18.155.129.20, 18.155.129.80","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wattpad-com23.web.bugpoc.ninja,"18.155.129.80, 18.155.129.21, 18.155.129.20, 18.155.129.75","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,"ns-1025.awsdns-00.org, ns-1957.awsdns-52.co.uk, ns-369.awsdns-46.com, ns-608.awsdns-12.net",,
,http-m-wattpad-com3-3.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.36, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wattpad-com33.web.bugpoc.ninja,"18.160.18.72, 18.160.18.85, 18.160.18.77, 18.160.18.91","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wattpad-com4-0.web.bugpoc.ninja,"13.224.189.23, 13.224.189.36, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wikihow-com-03.web.bugpoc.ninja,"13.226.153.5, 13.226.153.92, 13.226.153.117, 13.226.153.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wikihow-com-2-0.web.bugpoc.ninja,"13.226.153.5, 13.226.153.117, 13.226.153.95, 13.226.153.92","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wikihow-com-2-1.web.bugpoc.ninja,"13.224.189.36, 13.224.189.43, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wikihow-com-3-1.redir.bugpoc.ninja,"18.66.97.115, 18.66.97.114, 18.66.97.76, 18.66.97.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wikihow-com4-1.web.bugpoc.ninja,"18.155.129.80, 18.155.129.75, 18.155.129.20, 18.155.129.21","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wikihow-com4-3.redir.bugpoc.ninja,"18.66.97.36, 18.66.97.114, 18.66.97.76, 18.66.97.115","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-m-wikihow-com8-2.redir.bugpoc.ninja,"18.66.97.36, 18.66.97.76, 18.66.97.114, 18.66.97.115","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-nigeria-babycenter-io7.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk-16.web.bugpoc.ninja,"108.157.194.65, 108.157.194.4, 108.157.194.63, 108.157.194.103","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk-3-9.web.bugpoc.ninja,"13.224.189.43, 13.224.189.89, 13.224.189.23, 13.224.189.36","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk-65.web.bugpoc.ninja,"13.224.189.43, 13.224.189.36, 13.224.189.89, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk-8-1.web.bugpoc.ninja,"13.226.153.95, 13.226.153.117, 13.226.153.92, 13.226.153.5","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk0-0.web.bugpoc.ninja,"13.226.153.117, 13.226.153.5, 13.226.153.95, 13.226.153.92","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk1-2.web.bugpoc.ninja,"13.226.153.92, 13.226.153.5, 13.226.153.117, 13.226.153.95","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk24.web.bugpoc.ninja,"18.160.18.77, 18.160.18.91, 18.160.18.72, 18.160.18.85","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk27.web.bugpoc.ninja,,"ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk40.web.bugpoc.ninja,"13.224.189.23, 13.224.189.36, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-telenornews-pk81.web.bugpoc.ninja,"13.226.153.92, 13.226.153.95, 13.226.153.5, 13.226.153.117","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-translate-reference-com-5-3.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-translate-reference-com-5-7.web.bugpoc.ninja,"13.224.189.89, 13.224.189.43, 13.224.189.36, 13.224.189.23","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-translate-reference-com-7-5.web.bugpoc.ninja,"13.224.189.89, 13.224.189.23, 13.224.189.36, 13.224.189.43","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-translate-reference-com0-4.web.bugpoc.ninja,"13.224.189.23, 13.224.189.36, 13.224.189.43, 13.224.189.89","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-translate-reference-com9.relay.bugpoc.ninja,"108.138.17.81, 108.138.17.95, 108.138.17.99, 108.138.17.63","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-translate-reference-com9.web.bugpoc.ninja,"18.155.129.80, 18.155.129.75, 18.155.129.20, 18.155.129.21","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
,http-uk-ask-com-09.redir.bugpoc.ninja,"18.67.65.92, 18.67.65.117, 18.67.65.49, 18.67.65.114","ns-369.awsdns-46.com, awsdns-hostmaster.amazon.com",NOERROR,True,cloudfront,,,
