input,title,status_code,content_length,tls_host,tls_port,tls_probe_status,tls_tls_version,tls_cipher,tls_not_before,tls_not_after,tls_subject_dn,tls_subject_cn,tls_subject_an_,tls_issuer_dn,tls_issuer_cn,tls_issuer_org_,tls_fingerprint_hash_md,tls_fingerprint_hash_sha,tls_wildcard_certificate,tls_tls_connection,tls_sni,port,url,scheme,webserver,content_type,method,host,path,favicon,a_,lines,failed,tls_subject_org_,tech_,cdn_name,cdn,tls_expired,tls_self_signed,tls_mismatched,csp_domains_,final_url
ds-es-stg.defect-asp-connect.k8s-prod.getaws.arubanetworks.com,,401,459,ds-es-stg.defect-asp-connect.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-21T00:34:24Z,2023-08-19T00:34:23Z,CN=ds-es-stg.defect-asp-connect.k8s-prod.getaws.arubanetworks.com,ds-es-stg.defect-asp-connect.k8s-prod.getaws.arubanetworks.com,ds-es-stg.defect-asp-connect.k8s-prod.getaws.arubanetworks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,a98b39b3c64e35df5aaad23bda808c47,5408740d592db6001fcdc45f0b33f828674575f1823d2872f3d4dbda005b3388,,ctls,ds-es-stg.defect-asp-connect.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.defect-asp-connect.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,application/json,GET,54.193.199.202,/,1611729805,54.177.224.32,1,False,,Nginx:1.21.6,,,,,,,
ds-es-stg.defect-asp-connect.k8s-stg.getaws.arubanetworks.com,,404,21,ds-es-stg.defect-asp-connect.k8s-stg.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-18T10:25:00Z,2024-04-17T10:25:00Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,083fcc30c5c89fa9c78581888a6ebc6d,9541d1487f1f5af0a158fa978ccb16040062e180168a294f67235a1070ebd33c,,ctls,ds-es-stg.defect-asp-connect.k8s-stg.getaws.arubanetworks.com,443,https://ds-es-stg.defect-asp-connect.k8s-stg.getaws.arubanetworks.com:443,https,nginx/1.19.1,text/plain,GET,184.169.129.136,/,-1669793162,54.177.145.51,1,False,Acme Co,Nginx:1.19.1,,,,True,True,,
ds-es-stg.develop.k8s-prod.getaws.arubanetworks.com,403 Forbidden,403,153,ds-es-stg.develop.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-24T14:10:55Z,2023-09-22T14:10:54Z,CN=ds-es-stg.develop.k8s-prod.getaws.arubanetworks.com,ds-es-stg.develop.k8s-prod.getaws.arubanetworks.com,ds-es-stg.develop.k8s-prod.getaws.arubanetworks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,33f1e53247c6ee64bfefc872423baa0f,4af2abe3e5c132e7e1d92c2452ff17718086a0e59107d14f1a7a69070048eaca,,ctls,ds-es-stg.develop.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.develop.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/html,GET,54.193.199.202,/,1556969654,54.177.224.32,8,False,,Nginx:1.21.6,,,,,,,
ds-es-stg.devops-eks.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.devops-eks.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-17T09:03:00Z,2024-05-16T09:03:00Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2be9a977828e092fbf35d8ce604a2c3d,07c0823ba3a324b665a42fb35e10e41c5c0823251ad7d9bcd1e3db09875c6441,,ctls,ds-es-stg.devops-eks.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.devops-eks.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.fallout-mgmt.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.fallout-mgmt.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:11:20Z,2024-04-26T12:11:20Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,eec8712bdd488998d2cda2266ba4aa7b,776443f72cb7fb4b39356708441db89b310ab748a580de1b33326a1fb2b09aaa,,ctls,ds-es-stg.fallout-mgmt.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.fallout-mgmt.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.gs-7187-swgroup-up.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.gs-7187-swgroup-up.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T05:56:13Z,2024-06-12T05:56:13Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,6fd3665aff8f69416018b927f8d68906,a7755485837f60afd212c3dcc4e897c831714040526c6010edcf401c0fa1203b,,ctls,ds-es-stg.gs-7187-swgroup-up.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.gs-7187-swgroup-up.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-0-0-l.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-0-0-l.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T13:24:20Z,2024-04-26T13:24:20Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,54aab23f868d681508e81930f6ace0ca,dfdc5fb7f074fd938709dd8c1335daab2ed99142eb9721fbd3ba57388d576325,,ctls,ds-es-stg.hotfix-5-0-0-l.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-0-0-l.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-2-0-a.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-2-0-a.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T13:41:47Z,2024-04-26T13:41:47Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,d6d88d803aebfc489fada2f22aa0747b,17e48e0231d3e3a0e65d237baa4e98a2ad2e416f4246c9a63d09cc3b7b406d3d,,ctls,ds-es-stg.hotfix-5-2-0-a.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-2-0-a.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-2-0-d.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-2-0-d.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:18:05Z,2024-04-26T12:18:05Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,345f8df399dc92de46f30dc9121de54b,e7d9a9d2226b629870c2c24d03624607f843652b663facd0fa430009ba45a9e4,,ctls,ds-es-stg.hotfix-5-2-0-d.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-2-0-d.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-2a.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-2a.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-17T09:03:00Z,2024-05-16T09:03:00Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2be9a977828e092fbf35d8ce604a2c3d,07c0823ba3a324b665a42fb35e10e41c5c0823251ad7d9bcd1e3db09875c6441,,ctls,ds-es-stg.hotfix-5-2a.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-2a.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-6-0-a.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-6-0-a.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T08:35:54Z,2024-04-30T08:35:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ae706849a968ba2425d5b2dde446f4dd,8ceef099d9c674c6e14375656aa38c1842dea5ec226ae35413ca8aa20d5f802f,,ctls,ds-es-stg.hotfix-5-6-0-a.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-6-0-a.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-7-0-e.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-7-0-e.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T08:35:54Z,2024-04-30T08:35:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ae706849a968ba2425d5b2dde446f4dd,8ceef099d9c674c6e14375656aa38c1842dea5ec226ae35413ca8aa20d5f802f,,ctls,ds-es-stg.hotfix-5-7-0-e.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-7-0-e.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-7-0-h.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-7-0-h.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:18:05Z,2024-04-26T12:18:05Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,345f8df399dc92de46f30dc9121de54b,e7d9a9d2226b629870c2c24d03624607f843652b663facd0fa430009ba45a9e4,,ctls,ds-es-stg.hotfix-5-7-0-h.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-7-0-h.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-8-0-c.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-8-0-c.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:38:57Z,2024-04-26T12:38:57Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,57eed46ce2de37346e3b0efdc19b23c2,e4cd2d1eea206acdf467ebbf39f73869ee5ced1a1fb6834912813c914ea2c3b0,,ctls,ds-es-stg.hotfix-5-8-0-c.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-8-0-c.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.hotfix-5-8-0-d.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.hotfix-5-8-0-d.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T12:38:57Z,2024-04-26T12:38:57Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,57eed46ce2de37346e3b0efdc19b23c2,e4cd2d1eea206acdf467ebbf39f73869ee5ced1a1fb6834912813c914ea2c3b0,,ctls,ds-es-stg.hotfix-5-8-0-d.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.hotfix-5-8-0-d.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.july-qe.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.july-qe.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-13T05:56:13Z,2024-06-12T05:56:13Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,6fd3665aff8f69416018b927f8d68906,a7755485837f60afd212c3dcc4e897c831714040526c6010edcf401c0fa1203b,,ctls,ds-es-stg.july-qe.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.july-qe.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.knex-upgrade.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.knex-upgrade.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-16T16:04:45Z,2023-08-14T16:04:44Z,CN=ds-es-stg.knex-upgrade.k8s-prod.getaws.arubanetworks.com,ds-es-stg.knex-upgrade.k8s-prod.getaws.arubanetworks.com,ds-es-stg.knex-upgrade.k8s-prod.getaws.arubanetworks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,99ff8fa4e46c917b9118ef477e189271,212da348b5d3772893e5606c844d8fa062a6fc6b21842fe217dc12066e7a5680,,ctls,ds-es-stg.knex-upgrade.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.knex-upgrade.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,,Nginx:1.21.6,,,,,,,
ds-es-stg.license-entitlemen.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.license-entitlemen.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T08:35:54Z,2024-04-30T08:35:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ae706849a968ba2425d5b2dde446f4dd,8ceef099d9c674c6e14375656aa38c1842dea5ec226ae35413ca8aa20d5f802f,,ctls,ds-es-stg.license-entitlemen.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.license-entitlemen.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.may-qe.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.may-qe.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T13:07:43Z,2024-04-26T13:07:43Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,d8f482ec5147546ac583979d96962b75,edcabe6c70bda9361314f7ad52d5181710d3d034c093d148d1b05ad1efa532c5,,ctls,ds-es-stg.may-qe.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.may-qe.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.okta-demo-hpe.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.okta-demo-hpe.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-01T08:35:54Z,2024-04-30T08:35:54Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,ae706849a968ba2425d5b2dde446f4dd,8ceef099d9c674c6e14375656aa38c1842dea5ec226ae35413ca8aa20d5f802f,,ctls,ds-es-stg.okta-demo-hpe.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.okta-demo-hpe.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.okta.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.okta.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-15T07:54:35Z,2024-06-14T07:54:35Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,d76fad7571d8957219c67ed31ef66511,6f712c3a964187bcb45b6e050b4888c76592b0e5dd7c8cdf800f5455381a0997,,ctls,ds-es-stg.okta.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.okta.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.rel-5-9.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.rel-5-9.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-17T09:03:00Z,2024-05-16T09:03:00Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,2be9a977828e092fbf35d8ce604a2c3d,07c0823ba3a324b665a42fb35e10e41c5c0823251ad7d9bcd1e3db09875c6441,,ctls,ds-es-stg.rel-5-9.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.rel-5-9.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.rel-6-0.k8s-prod.getaws.arubanetworks.com,403 Forbidden,403,153,ds-es-stg.rel-6-0.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-05-02T08:30:41Z,2023-07-31T08:30:40Z,CN=ds-es-stg.rel-6-0.k8s-prod.getaws.arubanetworks.com,ds-es-stg.rel-6-0.k8s-prod.getaws.arubanetworks.com,ds-es-stg.rel-6-0.k8s-prod.getaws.arubanetworks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,ea5bc73e42ad2604508b7e69a2fb1671,b43fce0657ac89686a8757987d7005ccc9287a99bf4dbb793106f7603c5eead9,,ctls,ds-es-stg.rel-6-0.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.rel-6-0.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/html,GET,54.177.224.32,/,1556969654,54.193.199.202,8,False,,Nginx:1.21.6,,,,,,,
ds-es-stg.rma-locale.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.rma-locale.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T11:59:47Z,2024-04-26T11:59:47Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,1b9343d340e901ed2bd22139d588adcb,3a99c0d6b1deb3ebbebca9e3bcdd1b1d9388c6aa56bb0398cdb1495757f4e3b9,,ctls,ds-es-stg.rma-locale.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.rma-locale.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.uat.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.uat.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-06-05T16:24:36Z,2023-09-03T16:24:35Z,CN=ds-es-stg.uat.k8s-prod.getaws.arubanetworks.com,ds-es-stg.uat.k8s-prod.getaws.arubanetworks.com,ds-es-stg.uat.k8s-prod.getaws.arubanetworks.com,"CN=R3, O=Let's Encrypt, C=US",R3,Let's Encrypt,3b0cb83c91dc21f9ee9c0884517c65a6,9d58bcda4b8a30643690d0a971d0cefa042916bfd6e5a531689de812c617d2ce,,ctls,ds-es-stg.uat.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.uat.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,,Nginx:1.21.6,,,,,,,
ds-es-stg.uat2.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.uat2.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T11:48:30Z,2024-04-26T11:48:30Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,b5be83ebf2a423ea5e0a8d2944364a42,42ff01f39f980010f6cc761c8b95914baf0cba4528bf7ffac04d219903248edf,,ctls,ds-es-stg.uat2.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.uat2.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.va-integrate.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.va-integrate.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T14:22:21Z,2024-04-26T14:22:21Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,dfdd7aa562b7549bab116955a9cdfeb0,b194cd0219eb17a0b1ea42e9fa873b696f0bd6a2774e8510980b3bcebe983f58,,ctls,ds-es-stg.va-integrate.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.va-integrate.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.193.199.202,/,-1669793162,54.177.224.32,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
ds-es-stg.va.k8s-prod.getaws.arubanetworks.com,,404,21,ds-es-stg.va.k8s-prod.getaws.arubanetworks.com,443,True,tls13,TLS_AES_256_GCM_SHA384,2023-04-27T13:54:26Z,2024-04-26T13:54:26Z,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,ingress.local,"CN=Kubernetes Ingress Controller Fake Certificate, O=Acme Co",Kubernetes Ingress Controller Fake Certificate,Acme Co,27415777f2b93791be2f7597ce45da5b,f5ea061132d00a0a93bda88e75cbbc259e76c846ea37c244d713a95e3e1eefda,,ctls,ds-es-stg.va.k8s-prod.getaws.arubanetworks.com,443,https://ds-es-stg.va.k8s-prod.getaws.arubanetworks.com:443,https,nginx/1.21.6,text/plain,GET,54.177.224.32,/,-1669793162,54.193.199.202,1,False,Acme Co,Nginx:1.21.6,,,,True,True,,
